cfips,pct_below_poverty_level
38011,7.8
38013,5.9
38015,8.1
38017,10.7
38019,11.0
38021,5.2
38023,9.0
38025,8.1
38027,10.8
38029,9.9
38031,7.2
38033,7.5
38035,16.2
38037,12.9
38039,7.9
38041,9.6
38043,10.8
38045,14.7
38047,7.2
38049,8.3
38051,9.9
38053,11.3
38055,8.0
38057,7.2
38059,7.4
38061,10.4
38063,11.5
38065,8.0
38067,7.4
38069,16.7
38071,12.5
38073,6.4
38075,3.7
38077,10.9
38079,27.1
38081,4.2
38083,12.4
38085,38.2
38087,7.5
38089,8.8
38091,5.8
38093,12.1
38095,10.4
38097,6.4
38099,9.1
38101,9.5
38103,8.6
38105,6.1
39001,20.7
39003,13.9
39005,13.8
39007,19.9
39009,30.2
39011,8.4
39013,12.3
39015,15.3
39017,12.5
39019,12.3
39021,10.1
39023,14.9
39025,9.0
39027,14.8
39029,14.3
39031,14.4
39033,14.9
39035,17.5
39037,10.5
39039,10.2
39041,4.8
39043,11.7
39045,9.2
39047,16.2
39049,15.7
39051,7.8
39053,20.7
39055,5.8
39057,11.6
39059,19.9
39061,15.8
39063,10.8
39065,13.9
39067,16.0
39069,8.4
39071,19.4
39073,13.3
39075,10.0
39077,13.2
39079,18.8
39081,17.5
39083,13.1
39085,8.1
39087,18.1
39089,10.5
39091,11.4
39093,13.5
39095,18.7
39097,9.1
39099,17.5
39101,14.8
39103,6.0
39105,19.6
39107,6.4
39109,9.2
39111,17.1
39113,16.6
39115,19.2
39117,9.7
39119,16.0
39121,15.6
39123,10.1
39125,9.9
39127,19.1
39129,12.1
39131,18.7
39133,12.8
39135,10.1
39137,7.6
39139,13.5
39141,17.3
39143,11.6
39145,22.6
39147,12.8
39149,8.8
39151,13.6
39153,13.2
39155,17.2
39157,12.8
39159,5.9
39161,11.1
39163,19.0
39165,4.6
39167,14.2
39169,11.3
39171,11.2
39173,12.9
39175,7.4
40001,27.8
40003,9.1
40005,20.6
40007,11.4
40009,16.7
40011,12.2
40013,17.1
40015,18.9
40017,8.2
40019,16.1
40021,22.1
40023,27.7
40025,16.8
40027,12.0
40029,22.0
40031,16.1
40033,18.2
40035,18.6
40037,15.0
40039,18.2
40041,18.3
40043,16.6
40045,16.0
40047,13.8
40049,15.2
40051,11.5
40053,6.9
40055,20.2
40057,14.7
40059,15.3
40061,19.1
40063,20.7
40065,17.3
40067,21.4
40069,20.9
40071,17.3
40073,12.1
40075,24.0
40077,18.6
40079,20.7
40081,13.9
40083,14.0
40085,15.0
40087,7.8
40089,22.7
40091,20.8
40093,12.5
40095,17.0
40097,18.1
40099,15.5
40101,21.1
40103,10.8
40105,15.9
40107,26.3
40109,16.0
40111,19.5
40113,15.6
40115,20.7
40117,15.9
40119,26.8
40121,16.8
40123,14.7
40125,16.2
40127,20.4
40129,17.3
40131,9.9
40133,20.4
40135,21.5
40137,14.3
40139,19.6
40141,19.8
40143,15.0
40145,10.4
40147,13.3
40149,14.6
40151,13.2
40153,11.5
41001,12.4
41003,19.1
41005,8.0
41007,10.0
41009,11.7
41011,16.1
41013,13.5
41015,12.4
41017,10.8
41019,14.7
41021,10.4
41023,18.1
41025,10.5
41027,6.2
41029,15.5
41031,17.9
41033,18.1
41035,19.5
41037,18.4
41039,17.6
41041,16.3
41043,13.3
41045,21.8
41047,14.2
41049,14.5
41051,13.8
41053,12.6
41055,13.4
41057,13.1
41059,17.9
41061,13.9
41063,13.6
41065,11.6
41067,8.9
41069,14.0
41071,12.1
42001,7.8
42003,11.6
42005,11.1
42007,11.0
42009,11.9
42011,12.0
42013,14.7
42015,12.7
42017,5.9
42019,8.2
42021,15.4
42023,15.3
42025,11.7
42027,18.2
42029,6.4
42031,16.3
42033,14.6
42035,15.5
42037,15.0
42039,13.2
42041,6.9
42043,12.3
42045,10.0
42047,9.5
42049,16.0
42051,17.3
42053,18.1
42055,9.3
42057,11.3
42059,13.5
42061,12.3
42063,16.3
42065,15.1
42067,10.8
42069,14.7
42071,10.1
42073,13.8
42075,10.8
42077,12.5
42079,14.7
42081,13.6
42083,16.1
42085,13.9
42087,13.5
42089,11.2
42091,5.9
42093,10.5
42095,8.6
42097,13.2
42099,9.3
42101,24.3
42103,9.5
42105,13.5
42107,12.4
42109,10.4
42111,12.4
42113,13.2
42115,12.0
42117,13.2
42119,11.8
42121,12.9
42123,12.6
42125,9.2
42127,11.4
42129,10.0
42131,10.4
42133,9.6
44001,7.5
44003,7.6
44005,8.7
44007,15.2
44009,8.6
45001,18.7
45003,14.9
45005,25.0
45007,14.6
45009,23.4
45011,28.1
45013,10.2
45015,11.9
45017,20.8
45019,13.7
45021,19.4
45023,19.6
45025,20.7
45027,22.9
45029,21.8
45031,20.0
45033,32.6
45035,12.1
45037,16.2
45039,20.9
45041,18.4
45043,17.9
45045,11.5
45047,20.8
45049,20.5
45051,15.0
45053,17.7
45055,14.9
45057,13.4
45059,20.3
45061,25.0
45063,12.5
45065,15.4
45067,22.7
45069,26.4
45071,17.6
45073,17.5
45075,23.6
45077,16.6
45079,16.2
45081,15.1
45083,14.0
45085,18.7
45087,21.6
45089,26.4
45091,10.5
46003,5.4
46005,16.2
46007,35.9
46009,10.7
46011,14.7
46013,10.5
46015,13.5
46017,39.7
46019,11.4
46021,4.0
46023,19.0
46025,9.0
46027,22.4
46029,12.9
46031,44.8
46033,13.8
46035,14.2
46037,16.7
46039,8.7
46041,31.3
46043,6.3
46045,4.7
46047,14.0
46049,14.7
46051,9.1
46053,14.3
46055,12.2
46057,5.7
46059,8.2
46061,7.7
46063,7.1
46065,11.2
46067,9.6
46069,10.5
46071,45.4
46073,7.9
46075,12.4
46077,8.2
46079,12.7
46081,12.7
46083,4.1
46085,20.5
46087,9.7
46089,13.8
46091,8.5
46093,6.9
46095,52.8
46097,6.8
46099,10.0
46101,11.4
46102,46.2
46103,13.8
46105,9.2
46107,7.5
46109,20.1
46111,8.8
46115,9.9
46117,4.7
46119,7.9
46121,55.5
46123,19.5
46125,10.9
46127,8.6
46129,9.7
46135,11.1
46137,42.5
47001,16.7
47003,14.3
47005,19.5
47007,23.2
47009,11.1
47011,16.0
47013,21.0
47015,15.8
47017,18.6
47019,22.1
47021,10.6
47023,15.8
47025,22.4
47027,26.1
47029,23.5
47031,14.0
47033,17.8
47035,13.8
47037,14.9
47039,17.6
47041,18.4
47043,13.6
47045,18.6
47047,13.5
47049,20.6
47051,14.4
47053,15.8
47055,14.8
47057,18.1
47059,16.7
47061,22.7
47063,17.3
47065,12.8
47067,28.6
47069,17.8
47071,20.1
47073,19.1
47075,18.8
47077,18.8
47079,20.1
47081,18.7
47083,16.8
47085,15.6
47087,19.2
47089,13.2
47091,24.9
47093,14.5
47095,28.6
47097,21.2
47099,17.0
47101,19.5
47103,14.7
47105,11.3
47107,19.3
47109,18.8
47111,17.3
47113,18.5
47115,15.4
47117,14.0
47119,10.1
47121,16.9
47123,18.4
47125,13.3
47127,7.7
47129,22.8
47131,21.1
47133,17.2
47135,26.9
47137,20.0
47139,15.0
47141,18.9
47143,19.3
47145,13.8
47147,11.5
47149,11.1
47151,21.9
47153,19.7
47155,13.7
47157,19.3
47159,17.9
47161,13.8
47163,15.9
47165,9.0
47167,12.4
47169,10.2
47171,18.1
47173,22.0
47175,16.8
47177,21.7
47179,15.4
47181,18.0
47183,20.3
47185,16.2
47187,4.4
47189,7.7
48001,14.9
48003,9.2
48005,17.7
48007,21.3
48009,11.9
48011,9.2
48013,14.8
48015,12.1
48017,8.7
48019,15.7
48021,11.2
48023,11.7
48025,20.6
48027,13.9
48029,15.7
48031,9.0
48033,2.6
48035,15.8
48037,16.6
48039,8.7
48041,24.4
48043,14.0
48045,16.3
48047,41.4
48049,12.6
48051,11.8
48053,10.2
48055,18.9
48057,13.7
48059,10.7
48061,28.9
48063,18.5
48065,8.3
48067,18.5
48069,13.7
48071,12.1
48073,16.4
48075,13.9
48077,12.2
48079,25.6
48081,12.5
48083,13.8
48085,6.3
48087,17.0
48089,10.0
48091,7.6
48093,11.2
48095,12.2
48097,12.8
48099,12.9
48101,30.9
48103,8.1
48105,18.6
48107,20.6
48109,29.6
48111,12.3
48113,15.4
48115,25.9
48117,16.2
48119,20.0
48121,7.6
48123,16.0
48125,19.7
48127,33.7
48129,14.7
48131,22.8
48133,18.3
48135,11.9
48137,8.7
48139,8.8
48141,20.2
48143,18.4
48145,26.5
48147,12.0
48149,11.9
48151,15.1
48153,14.7
48155,10.4
48157,7.4
48159,9.3
48161,18.1
48163,23.3
48165,15.3
48167,12.4
48169,19.7
48171,9.5
48173,11.7
48175,13.1
48177,14.1
48179,16.5
48181,13.1
48183,18.0
48185,17.0
48187,9.1
48189,16.0
48191,22.9
48193,17.3
48195,17.4
48197,13.9
48199,12.1
48201,15.7
48203,17.4
48205,6.1
48207,20.4
48209,13.7
48211,8.2
48213,17.1
48215,29.7
48217,12.7
48219,16.5
48221,9.7
48223,14.0
48225,21.8
48227,17.3
48229,24.4
48231,16.1
48233,14.6
48235,14.9
48237,16.3
48239,13.4
48241,18.5
48243,3.9
48245,17.7
48247,30.6
48249,23.2
48251,10.2
48253,14.0
48255,17.7
48257,11.4
48259,5.6
48261,5.5
48263,14.5
48265,11.7
48267,22.3
48269,10.5
48271,19.6
48273,27.2
48275,15.0
48277,17.4
48279,19.0
48281,11.1
48283,17.0
48285,10.7
48287,12.3
48289,17.6
48291,14.1
48293,19.4
48295,12.9
48297,17.2
48299,10.6
48301,15.3
48303,18.9
48305,18.2
48307,16.9
48309,19.2
48311,11.8
48313,12.0
48315,19.2
48317,8.5
48319,10.7
48321,18.9
48323,26.9
48325,11.3
48327,13.3
48329,9.6
48331,15.4
48333,15.6
48335,11.3
48337,15.6
48339,9.3
48341,12.8
48343,17.8
48345,8.1
48347,24.8
48349,17.0
48351,24.4
48353,16.1
48355,16.6
48357,15.2
48359,9.1
48361,13.3
48363,18.1
48365,14.7
48367,8.1
48369,14.9
48371,15.1
48373,18.2
48375,20.4
48377,39.0
48379,12.9
48381,8.5
48383,9.6
48385,24.7
48387,19.7
48389,15.0
48391,16.5
48393,11.8
48395,14.0
48397,4.7
48399,15.3
48401,11.8
48403,20.1
48405,24.8
48407,15.2
48409,15.9
48411,14.0
48413,15.7
48415,14.4
48417,13.3
48419,22.6
48421,14.8
48423,15.4
48425,23.4
48427,34.7
48429,20.6
48431,2.4
48433,11.9
48435,13.9
48437,25.2
48439,11.9
48441,15.1
48443,9.4
48445,19.2
48447,16.8
48449,17.7
48451,13.5
48453,12.0
48455,15.5
48457,16.5
48459,16.0
48461,14.1
48463,17.9
48465,20.3
48467,13.6
48469,15.0
48471,22.4
48473,16.5
48475,12.5
48477,12.0
48479,27.5
48481,17.6
48483,18.3
48485,16.9
48487,19.2
48489,27.0
48491,6.4
48493,9.6
48495,15.0
48497,10.7
48499,14.6
48501,8.4
48503,12.3
48505,34.5
48507,33.8
49001,9.1
49003,7.9
49005,15.4
49007,16.8
49009,3.5
49011,5.4
49013,13.7
49015,11.6
49017,16.5
49019,9.1
49021,17.0
49023,12.6
49025,12.4
49027,12.6
49029,2.8
49031,17.1
49033,12.4
49035,9.2
49037,25.0
49039,15.0
49041,14.9
49043,5.6
49045,6.2
49047,12.6
49049,10.6
49051,5.9
49053,11.8
49055,9.6
49057,10.2
50001,7.2
50003,10.9
50005,12.6
50007,12.1
50009,13.4
50011,8.6
50013,7.5
50015,13.6
50017,9.7
50019,13.1
50021,10.1
50023,10.6
50025,13.7
50027,9.2
51001,19.0
51003,9.1
51005,19.7
51007,10.7
51009,14.0
51011,13.2
51013,6.8
51015,8.7
51017,10.9
51019,8.9
51021,10.3
51023,6.5
51025,20.4
51027,28.4
51029,15.8
51031,11.0
51033,8.8
51035,14.6
51036,13.2
51037,23.7
51041,6.8
51043,7.6
51045,8.9
51047,7.8
51049,17.8
51051,25.7
51053,12.1
51057,16.8
51059,6.1
51061,5.8
51063,10.3
51065,5.5
51067,14.5
51069,6.2
51071,10.2
51073,8.8
51075,5.2
51077,20.9
51079,6.4
51081,15.3
51083,13.9
51085,5.3
51087,9.1
51089,18.1
51091,10.1
51093,10.5
51095,7.3
51097,12.4
51099,5.1
51101,8.4
51103,9.8
51105,25.5
51107,3.4
51109,11.8
51111,16.4
51113,6.6
51115,11.4
51117,19.0
51119,10.0
51121,23.5
51125,13.0
51127,6.9
51131,18.0
51133,14.6
51135,18.3
51137,8.2
51139,15.1
51141,14.2
51143,16.1
51145,5.4
51147,18.6
51149,8.1
51153,6.6
51155,14.8
51157,8.8
51159,17.3
51161,6.9
51163,14.2
51165,8.8
51167,21.1
51169,15.5
51171,11.5
51173,18.9
51175,9.0
51177,7.0
51179,4.4
51181,15.9
51183,13.1
51185,17.5
51187,9.9
51191,14.6
51193,14.9
51195,22.1
51197,14.8
51199,4.9
51510,10.3
51520,22.6
51530,25.5
51540,24.1
51550,8.6
51570,12.1
51580,13.2
51590,22.4
51595,27.0
51600,9.3
51610,3.2
51620,14.7
51630,15.5
51640,23.8
51650,15.2
51660,28.3
51670,23.6
51678,27.4
51680,19.5
51683,8.0
51685,6.4
51690,23.9
51700,15.3
51710,18.7
51720,28.2
51730,24.1
51735,5.6
51740,16.8
51750,36.3
51760,23.2
51770,20.8
51775,9.1
51790,11.1
51800,10.4
51810,7.3
51820,16.8
51830,20.7
51840,16.3
53001,25.6
53003,12.6
53005,11.9
53007,11.7
53009,14.5
53011,9.3
53013,11.3
53015,14.4
53017,11.6
53019,17.3
53021,15.2
53023,10.3
53025,14.8
53027,14.4
53029,7.8
53031,13.0
53033,8.9
53035,8.7
53037,18.0
53039,15.6
53041,13.1
53043,12.5
53045,14.0
53047,19.5
53049,16.0
53051,12.7
53053,10.4
53055,10.2
53057,12.0
53059,12.8
53061,7.5
53063,13.7
53065,14.2
53067,10.4
53069,7.3
53071,13.3
53073,14.1
53075,26.5
53077,17.4
54001,20.8
54003,12.2
54005,23.1
54007,22.0
54009,13.2
54011,22.3
54013,21.7
54015,27.5
54017,15.7
54019,20.5
54021,16.4
54023,10.9
54025,16.0
54027,17.8
54029,13.9
54031,13.8
54033,15.3
54035,17.7
54037,9.7
54039,17.2
54041,21.1
54043,22.8
54045,25.4
54047,33.2
54049,16.4
54051,14.5
54053,15.9
54055,19.8
54057,13.8
54059,28.7
54061,20.8
54063,15.3
54065,7.9
54067,18.3
54069,12.6
54071,15.2
54073,12.3
54075,16.6
54077,15.4
54079,9.8
54081,18.6
54083,18.5
54085,18.3
54087,18.4
54089,21.7
54091,16.8
54093,12.5
54095,16.6
54097,20.6
54099,23.2
54101,26.1
54103,22.1
54105,16.2
54107,16.8
54109,22.4
55001,12.9
55003,17.4
55005,10.7
55007,11.0
55009,9.8
55011,9.4
55013,12.4
55015,5.8
55017,10.3
55019,12.1
55021,7.1
55023,12.4
55025,10.9
55027,8.3
55029,7.6
55031,12.0
55033,11.8
55035,13.8
55037,10.3
55039,8.4
55041,17.3
55043,15.2
55045,7.1
55047,11.7
55049,8.8
55051,14.6
55053,11.6
55055,8.3
55057,15.1
55059,12.3
55061,7.8
55063,12.9
55065,11.2
55067,13.2
55069,9.0
55071,10.0
55073,9.2
55075,13.2
55077,10.7
55078,35.3
55079,19.0
55081,11.3
55083,9.1
55085,7.9
55087,7.8
55089,5.3
55091,10.5
55093,9.3
55095,9.2
55097,12.1
55099,13.1
55101,12.4
55103,14.1
55105,12.8
55107,12.1
55109,5.2
55111,9.9
55113,16.2
55115,10.5
55117,7.2
55119,9.9
55121,7.8
55123,16.1
55125,12.7
55127,10.6
55129,13.5
55131,4.6
55133,4.8
55135,10.4
55137,11.2
55139,11.3
55141,10.3
56001,20.7
56003,12.7
56005,12.2
56007,12.4
56009,9.6
56011,9.1
56013,13.0
56015,11.5
56017,15.2
56019,12.1
56021,9.9
56023,8.2
56025,9.4
56027,20.1
56029,8.4
56031,13.9
56033,5.9
56035,10.2
56037,11.5
56039,6.1
56041,11.3
56043,10.5
56045,14.5
72001,62.0
72003,49.6
72005,51.5
72007,46.6
72009,43.6
72011,46.0
72013,47.4
72015,59.2
72017,48.6
72019,55.9
72021,34.6
72023,51.1
72025,37.7
72027,50.0
72029,42.1
72031,30.9
72033,48.6
72035,40.9
72037,41.5
72039,55.1
72041,44.7
72043,46.0
72045,58.7
72047,56.0
72049,36.0
72051,32.7
72053,43.7
72054,50.5
72055,63.4
72057,50.2
72059,54.8
72061,25.3
72063,30.7
72065,45.4
72067,43.6
72069,42.9
72071,55.7
72073,61.0
72075,46.7
72077,47.4
72079,63.2
72081,55.9
72083,50.6
72085,41.9
72087,48.2
72089,42.6
72091,47.0
72093,64.5
72095,45.4
72097,53.9
72099,54.2
72101,44.9
72103,47.4
72105,46.4
72107,56.2
72109,54.0
72111,57.4
72113,51.4
72115,49.3
72117,41.8
72119,39.4
72121,46.5
72123,49.9
72125,50.7
72127,41.0
72129,43.9
72131,53.5
72133,45.4
72135,29.4
72137,36.5
72139,29.5
72141,52.6
72143,45.9
72145,45.2
72147,45.9
72149,47.8
72151,53.1
72153,49.0
