cfips,pct_below_poverty_level
38013,6.6
38015,8.3
38017,10.7
38019,10.0
38021,5.3
38023,13.7
38025,8.9
38027,13.7
38029,10.2
38031,7.2
38033,6.5
38035,17.2
38037,11.8
38039,8.1
38041,9.5
38043,10.0
38045,11.6
38047,7.5
38049,8.6
38051,8.1
38053,13.5
38055,8.2
38057,7.1
38059,8.1
38061,10.1
38063,10.5
38065,9.0
38067,7.0
38069,17.1
38071,11.6
38073,5.8
38075,4.7
38077,9.4
38079,29.3
38081,3.8
38083,14.0
38085,36.5
38087,5.5
38089,8.8
38091,6.0
38093,11.8
38095,12.2
38097,6.6
38099,9.6
38101,9.1
38103,6.6
38105,6.9
39001,22.6
39003,14.8
39005,13.3
39007,20.3
39009,30.6
39011,8.7
39013,13.6
39015,15.9
39017,13.0
39019,13.1
39021,11.0
39023,15.8
39025,9.5
39027,13.0
39029,14.6
39031,16.4
39033,15.0
39035,18.1
39037,10.1
39039,10.8
39041,4.6
39043,12.0
39045,9.4
39047,17.0
39049,16.3
39051,9.4
39053,22.5
39055,6.1
39057,12.2
39059,20.2
39061,16.2
39063,11.6
39065,16.7
39067,17.0
39069,9.7
39071,20.9
39073,13.6
39075,11.1
39077,13.6
39079,19.6
39081,18.1
39083,14.2
39085,8.3
39087,18.6
39089,11.4
39091,13.4
39093,13.7
39095,19.1
39097,10.2
39099,17.6
39101,16.0
39103,6.4
39105,22.4
39107,6.9
39109,9.4
39111,16.6
39113,17.4
39115,19.1
39117,10.2
39119,16.3
39121,15.4
39123,10.4
39125,10.3
39127,19.4
39129,11.7
39131,19.4
39133,13.1
39135,11.6
39137,6.7
39139,14.3
39141,17.9
39143,13.6
39145,23.6
39147,14.7
39149,9.1
39151,13.9
39153,13.1
39155,17.5
39157,13.2
39159,6.9
39161,11.1
39163,20.9
39165,4.6
39167,15.1
39169,12.4
39171,13.7
39173,13.3
39175,9.5
40001,29.3
40003,8.9
40005,20.2
40007,12.6
40009,14.2
40011,12.8
40013,16.7
40015,20.0
40017,8.4
40019,16.9
40021,20.9
40023,29.0
40025,16.4
40027,12.5
40029,22.9
40031,15.4
40033,17.4
40035,18.5
40037,15.5
40039,17.6
40041,19.0
40043,17.1
40045,17.6
40047,14.7
40049,16.2
40051,11.5
40053,9.4
40055,21.8
40057,15.7
40059,10.5
40061,19.6
40063,21.8
40065,17.4
40067,22.8
40069,20.1
40071,17.5
40073,11.4
40075,22.2
40077,18.9
40079,21.7
40081,14.2
40083,12.9
40085,13.5
40087,8.9
40089,22.8
40091,21.4
40093,12.0
40095,15.9
40097,17.4
40099,14.9
40101,21.1
40103,12.6
40105,16.9
40107,24.5
40109,16.7
40111,20.0
40113,16.5
40115,21.4
40117,15.4
40119,26.4
40121,17.4
40123,15.4
40125,16.3
40127,18.4
40129,19.5
40131,9.5
40133,21.0
40135,23.1
40137,14.7
40139,17.6
40141,21.6
40143,15.1
40145,10.6
40147,13.9
40149,13.8
40151,13.6
40153,11.6
41001,15.7
41003,19.4
41005,8.5
41007,10.5
41009,12.1
41011,17.1
41013,14.6
41015,14.5
41017,10.8
41019,16.2
41021,10.7
41023,14.6
41025,16.6
41027,10.0
41029,16.3
41031,19.9
41033,18.6
41035,20.3
41037,16.6
41039,18.5
41041,16.7
41043,14.4
41045,23.0
41047,15.2
41049,15.5
41051,15.1
41053,14.1
41055,13.1
41057,15.0
41059,18.1
41061,15.9
41063,14.8
41065,13.4
41067,9.6
41069,20.0
41071,13.7
42001,8.8
42003,12.1
42005,11.7
42007,10.9
42009,12.7
42011,12.8
42013,14.6
42015,12.0
42017,6.1
42019,8.3
42021,15.4
42023,14.3
42025,12.5
42027,18.4
42029,6.8
42031,16.2
42033,14.9
42035,17.4
42037,14.3
42039,14.1
42041,7.4
42043,12.7
42045,10.0
42047,9.8
42049,16.3
42051,17.7
42053,14.5
42055,10.3
42057,11.4
42059,14.2
42061,13.3
42063,16.8
42065,13.9
42067,11.9
42069,15.1
42071,10.0
42073,14.1
42075,10.4
42077,12.5
42079,14.9
42081,14.2
42083,16.8
42085,14.2
42087,14.4
42089,11.5
42091,6.2
42093,11.1
42095,9.1
42097,13.9
42099,8.5
42101,24.9
42103,10.0
42105,14.3
42107,12.7
42109,10.6
42111,12.4
42113,13.4
42115,12.3
42117,14.2
42119,11.3
42121,13.8
42123,12.7
42125,9.3
42127,11.6
42129,10.0
42131,10.5
42133,10.0
44001,7.6
44003,8.0
44005,8.6
44007,16.2
44009,9.4
45001,22.5
45003,16.1
45005,26.8
45007,15.2
45009,25.9
45011,26.2
45013,11.1
45015,12.2
45017,18.4
45019,14.7
45021,20.5
45023,21.1
45025,22.5
45027,23.4
45029,21.2
45031,22.3
45033,33.8
45035,12.2
45037,15.5
45039,22.9
45041,19.1
45043,18.3
45045,12.4
45047,22.5
45049,18.7
45051,16.4
45053,20.2
45055,16.4
45057,14.5
45059,19.9
45061,25.0
45063,12.7
45065,19.1
45067,24.2
45069,26.0
45071,18.7
45073,18.3
45075,24.2
45077,17.5
45079,16.3
45081,16.2
45083,14.8
45085,20.3
45087,21.7
45089,25.1
45091,11.5
46003,7.3
46005,18.1
46007,34.6
46009,10.9
46011,15.4
46013,12.0
46015,17.8
46017,39.2
46019,12.2
46021,4.0
46023,20.2
46025,13.1
46027,25.3
46029,12.4
46031,44.3
46033,13.1
46035,12.8
46037,19.2
46039,9.8
46041,30.2
46043,7.4
46045,5.5
46047,13.8
46049,12.8
46051,7.8
46053,13.9
46055,13.3
46057,5.8
46059,9.0
46061,6.7
46063,8.5
46065,11.2
46067,10.5
46069,14.4
46071,47.7
46073,8.3
46075,10.6
46077,9.5
46079,12.4
46081,11.8
46083,3.7
46085,22.0
46087,10.0
46089,15.4
46091,8.3
46093,7.4
46095,48.3
46097,9.1
46099,10.8
46101,14.9
46102,49.3
46103,13.4
46105,11.8
46107,7.1
46109,18.8
46111,10.3
46115,9.5
46117,4.7
46119,4.4
46121,55.1
46123,19.9
46125,10.7
46127,7.1
46129,10.0
46135,12.6
46137,41.0
47001,16.2
47003,15.8
47005,21.4
47007,20.3
47009,11.7
47011,16.6
47013,19.7
47015,15.9
47017,19.8
47019,23.5
47021,11.5
47023,18.5
47025,23.6
47027,26.7
47029,24.9
47031,14.1
47033,19.3
47035,15.2
47037,16.4
47039,19.4
47041,17.5
47043,14.3
47045,18.5
47047,13.9
47049,21.8
47051,14.8
47053,17.1
47055,14.7
47057,18.5
47059,17.0
47061,24.3
47063,19.5
47065,13.7
47067,25.8
47069,20.8
47071,20.5
47073,19.0
47075,19.6
47077,19.4
47079,19.8
47081,18.1
47083,15.9
47085,18.0
47087,19.7
47089,14.0
47091,23.5
47093,15.2
47095,26.9
47097,22.3
47099,19.0
47101,20.3
47103,15.9
47105,11.9
47107,19.6
47109,20.7
47111,17.9
47113,19.4
47115,18.2
47117,14.7
47119,12.4
47121,17.0
47123,19.3
47125,13.5
47127,7.9
47129,22.0
47131,22.7
47133,17.0
47135,30.3
47137,17.2
47139,16.4
47141,19.5
47143,21.9
47145,15.0
47147,11.6
47149,11.8
47151,22.3
47153,16.6
47155,15.0
47157,20.6
47159,14.9
47161,16.5
47163,16.6
47165,9.5
47167,13.9
47169,15.9
47171,21.1
47173,21.6
47175,19.0
47177,22.9
47179,15.7
47181,19.6
47183,20.2
47185,17.4
47187,4.3
47189,8.2
48001,14.8
48003,10.4
48005,18.3
48007,20.3
48009,9.3
48011,7.3
48013,15.0
48015,10.8
48017,14.5
48019,15.0
48021,10.0
48023,10.9
48025,21.7
48027,13.9
48029,16.3
48031,9.5
48033,2.6
48035,14.5
48037,17.2
48039,9.2
48041,25.0
48043,12.4
48045,15.6
48047,38.9
48049,14.5
48051,12.6
48053,11.0
48055,17.7
48057,14.1
48059,14.1
48061,30.6
48063,19.9
48065,6.3
48067,19.6
48069,15.7
48071,12.7
48073,18.2
48075,14.6
48077,13.6
48079,23.9
48081,15.8
48083,19.4
48085,6.6
48087,15.9
48089,10.8
48091,8.2
48093,16.2
48095,7.3
48097,14.0
48099,13.5
48101,31.4
48103,7.6
48105,20.8
48107,20.7
48109,31.4
48111,13.9
48113,16.6
48115,22.8
48117,17.4
48119,23.7
48121,8.1
48123,16.0
48125,17.2
48127,29.8
48129,14.9
48131,25.6
48133,20.5
48135,11.8
48137,6.7
48139,9.3
48141,21.3
48143,21.2
48145,25.5
48147,12.5
48149,10.9
48151,16.1
48153,19.1
48155,6.9
48157,7.8
48159,8.5
48161,17.2
48163,20.2
48165,14.2
48167,13.2
48169,17.7
48171,11.4
48173,9.5
48175,17.1
48177,15.7
48179,15.8
48181,13.8
48183,17.6
48185,19.1
48187,9.5
48189,18.7
48191,23.2
48193,16.3
48195,16.1
48197,12.6
48199,12.6
48201,16.2
48203,16.1
48205,6.3
48207,20.1
48209,15.0
48211,14.0
48213,17.5
48215,31.2
48217,15.9
48219,15.7
48221,10.7
48223,16.9
48225,24.7
48227,16.8
48229,28.2
48231,17.5
48233,15.2
48235,14.8
48237,15.1
48239,13.9
48241,16.7
48243,6.5
48245,18.4
48247,27.4
48249,23.0
48251,10.6
48253,14.3
48255,18.6
48257,13.0
48259,5.3
48261,7.1
48263,10.9
48265,13.3
48267,21.3
48269,8.8
48271,18.6
48273,26.1
48275,14.7
48277,17.8
48279,23.6
48281,11.3
48283,12.1
48285,11.7
48287,14.2
48289,16.6
48291,14.9
48293,20.6
48295,11.4
48297,16.3
48299,11.6
48301,18.6
48303,18.9
48305,18.9
48307,16.1
48309,19.3
48311,12.8
48313,14.0
48315,20.7
48317,10.7
48319,14.6
48321,20.1
48323,26.8
48325,10.4
48327,9.9
48329,9.0
48331,14.6
48333,16.9
48335,9.1
48337,14.2
48339,9.9
48341,15.4
48343,16.3
48345,9.6
48347,24.4
48349,18.2
48351,20.6
48353,15.1
48355,16.4
48357,12.2
48359,12.0
48361,13.8
48363,17.7
48365,15.9
48367,8.3
48369,16.4
48371,12.3
48373,17.3
48375,20.1
48377,33.4
48379,11.1
48381,8.7
48383,14.8
48385,22.8
48387,18.4
48389,11.6
48391,18.4
48393,12.2
48395,12.6
48397,5.7
48399,14.2
48401,12.8
48403,21.4
48405,24.0
48407,14.9
48409,16.4
48411,15.1
48413,14.8
48415,14.0
48417,14.8
48419,23.3
48421,15.2
48423,16.4
48425,24.7
48427,35.3
48429,22.6
48431,3.5
48433,13.2
48435,8.3
48437,22.1
48439,12.9
48441,15.6
48443,15.0
48445,15.7
48447,14.7
48449,19.1
48451,13.5
48453,13.1
48455,16.1
48457,14.9
48459,13.3
48461,19.2
48463,17.0
48465,19.9
48467,14.4
48469,15.2
48471,24.1
48473,16.9
48475,13.0
48477,13.9
48479,30.1
48481,17.5
48483,18.1
48485,18.4
48487,17.5
48489,33.0
48491,6.7
48493,10.5
48495,16.5
48497,12.5
48499,14.2
48501,9.0
48503,12.1
48505,39.5
48507,34.8
49001,8.2
49003,9.3
49005,15.2
49007,15.8
49009,4.7
49011,5.5
49013,13.3
49015,12.8
49017,17.8
49019,8.4
49021,19.6
49023,11.4
49025,12.8
49027,11.4
49029,3.0
49031,17.1
49033,15.9
49035,9.8
49037,26.6
49039,16.5
49041,13.4
49043,6.5
49045,6.7
49047,11.9
49049,11.2
49051,7.2
49053,12.4
49055,8.5
49057,11.3
50001,7.7
50003,11.3
50005,12.3
50007,11.8
50009,14.6
50011,7.7
50013,7.6
50015,14.5
50017,10.8
50019,14.0
50021,10.7
50023,11.4
50025,13.4
50027,10.0
51001,19.9
51003,9.8
51005,20.2
51007,13.4
51009,13.9
51011,13.5
51013,7.2
51015,9.2
51017,11.3
51019,9.1
51021,8.4
51023,8.0
51025,21.4
51027,27.7
51029,17.1
51031,11.8
51033,8.3
51035,15.0
51036,13.1
51037,24.1
51041,7.1
51043,10.0
51045,8.5
51047,8.2
51049,19.4
51051,24.3
51053,12.8
51057,13.7
51059,6.2
51061,6.1
51063,11.4
51065,4.9
51067,16.4
51069,6.2
51071,11.3
51073,8.5
51075,5.3
51077,20.6
51079,6.0
51081,16.7
51083,15.1
51085,5.6
51087,10.0
51089,20.3
51091,12.3
51093,10.0
51095,7.8
51097,16.5
51099,5.7
51101,10.1
51103,9.2
51105,24.0
51107,3.7
51109,12.3
51111,17.9
51113,8.3
51115,10.8
51117,18.9
51119,8.4
51121,24.3
51125,12.4
51127,4.8
51131,19.1
51133,13.9
51135,20.2
51137,8.6
51139,18.3
51141,18.7
51143,15.6
51145,5.3
51147,19.9
51149,9.3
51153,6.8
51155,13.4
51157,8.9
51159,14.2
51161,7.4
51163,13.8
51165,9.5
51167,19.5
51169,18.6
51171,10.8
51173,19.2
51175,10.2
51177,8.0
51179,4.5
51181,12.7
51183,17.5
51185,16.1
51187,10.4
51191,15.0
51193,12.0
51195,22.0
51197,15.6
51199,4.7
51510,10.6
51520,22.7
51530,20.1
51540,24.6
51550,9.0
51570,13.5
51580,15.2
51590,21.9
51595,29.0
51600,8.7
51610,2.7
51620,16.2
51630,14.1
51640,25.5
51650,15.8
51660,28.2
51670,21.0
51678,21.6
51680,21.8
51683,8.6
51685,9.7
51690,25.5
51700,15.5
51710,19.7
51720,29.4
51730,25.8
51735,4.5
51740,17.2
51750,35.9
51760,24.5
51770,20.5
51775,9.1
51790,13.7
51800,10.8
51810,7.6
51820,17.4
51830,22.4
51840,15.0
53001,25.2
53003,13.0
53005,12.8
53007,11.6
53009,15.9
53011,9.3
53013,11.6
53015,16.0
53017,13.3
53019,18.8
53021,15.7
53023,11.6
53025,14.4
53027,15.9
53029,8.6
53031,13.3
53033,9.5
53035,9.7
53037,19.0
53039,15.0
53041,14.4
53043,12.9
53045,15.0
53047,20.6
53049,17.4
53051,15.3
53053,11.2
53055,11.4
53057,12.8
53059,13.5
53061,8.1
53063,14.4
53065,15.6
53067,11.0
53069,7.8
53071,13.8
53073,15.0
53075,26.8
53077,18.2
54001,23.0
54003,12.7
54005,24.3
54007,21.8
54009,13.6
54011,22.5
54013,18.9
54015,27.1
54017,15.0
54019,20.0
54021,18.9
54023,12.4
54025,17.9
54027,20.2
54029,13.1
54031,11.5
54033,15.4
54035,15.6
54037,9.7
54039,17.1
54041,20.9
54043,25.1
54045,23.3
54047,33.3
54049,17.0
54051,15.1
54053,17.5
54055,19.8
54057,14.5
54059,28.7
54061,21.2
54063,16.4
54065,8.5
54067,18.3
54069,13.5
54071,16.4
54073,15.5
54075,16.7
54077,15.7
54079,9.2
54081,17.6
54083,19.3
54085,17.0
54087,20.9
54089,22.9
54091,17.1
54093,14.1
54095,15.9
54097,20.8
54099,22.3
54101,28.0
54103,23.1
54105,18.9
54107,16.7
54109,21.7
55001,14.8
55003,14.3
55005,12.0
55007,11.5
55009,10.3
55011,9.4
55013,13.6
55015,5.7
55017,10.9
55019,12.6
55021,8.2
55023,12.8
55025,11.9
55027,8.7
55029,8.3
55031,12.5
55033,12.4
55035,14.4
55037,9.8
55039,9.0
55041,16.3
55043,14.8
55045,7.6
55047,11.1
55049,7.7
55051,14.8
55053,11.8
55055,8.9
55057,14.4
55059,13.6
55061,8.5
55063,13.2
55065,10.8
55067,14.0
55069,9.1
55071,10.6
55073,9.4
55075,13.2
55077,11.4
55078,32.6
55079,19.9
55081,12.8
55083,9.4
55085,8.6
55087,8.6
55089,5.4
55091,12.6
55093,9.8
55095,9.8
55097,12.5
55099,11.8
55101,12.1
55103,13.8
55105,13.6
55107,14.1
55109,4.5
55111,10.4
55113,17.3
55115,10.1
55117,7.6
55119,10.0
55121,8.6
55123,16.6
55125,13.6
55127,11.7
55129,13.3
55131,4.8
55133,4.9
55135,10.7
55137,11.3
55139,11.9
55141,10.3
56001,22.6
56003,12.5
56005,11.1
56007,13.1
56009,8.2
56011,6.7
56013,13.7
56015,11.6
56017,14.5
56019,11.4
56021,10.0
56023,9.1
56025,9.6
56027,16.1
56029,7.7
56031,11.7
56033,6.2
56035,8.4
56037,12.0
56039,7.1
56041,12.5
56043,12.4
56045,17.4
72001,62.5
72003,51.2
72005,51.3
72007,50.5
72009,45.9
72011,43.4
72013,48.0
72015,58.0
72017,50.2
72019,59.0
72021,35.0
72023,53.1
72025,37.4
72027,50.2
72029,43.5
72031,29.5
72033,47.4
72035,43.0
72037,43.3
72039,55.9
72041,42.6
72043,47.0
72045,60.3
72047,56.3
72049,41.9
72051,34.2
72053,44.4
72054,52.3
72055,63.8
72057,51.8
72059,55.6
72061,26.6
72063,29.3
72065,46.5
72067,40.8
72069,44.5
72071,54.9
72073,60.4
72075,46.5
72077,50.5
72079,61.5
72081,55.3
72083,57.1
72085,43.2
72087,50.8
72089,45.1
72091,45.8
72093,64.2
72095,48.7
72097,53.2
72099,57.2
72101,45.5
72103,49.6
72105,45.9
72107,57.5
72109,53.3
72111,56.5
72113,50.9
72115,52.0
72117,42.2
72119,38.8
72121,47.2
72123,53.8
72125,52.2
72127,41.8
72129,45.0
72131,54.4
72133,47.1
72135,29.0
72137,36.2
72139,31.0
72141,52.0
72143,47.7
72145,45.3
72147,41.3
72149,48.2
72151,53.5
72153,48.4
