cfips,pct_below_poverty_level
38009,9.0
38011,7.6
38013,6.7
38015,7.5
38017,10.6
38019,12.6
38021,5.5
38023,7.4
38025,6.7
38027,10.7
38029,8.6
38031,7.9
38033,5.0
38035,15.4
38037,10.5
38039,4.3
38041,8.6
38043,9.9
38045,13.5
38047,7.1
38049,9.3
38051,10.2
38053,10.2
38055,7.5
38057,8.6
38059,7.6
38061,10.7
38063,10.4
38065,11.6
38067,7.2
38069,12.6
38071,17.0
38073,9.6
38075,4.0
38077,11.6
38079,26.7
38081,4.3
38083,6.2
38085,32.9
38087,4.9
38089,10.6
38091,9.6
38093,12.3
38095,9.1
38097,4.6
38099,9.4
38101,9.1
38103,8.6
38105,5.8
39001,20.2
39003,12.9
39005,12.5
39007,19.2
39009,27.9
39011,7.9
39013,11.7
39015,16.8
39017,11.5
39019,13.0
39021,10.6
39023,15.3
39025,9.2
39027,14.4
39029,13.8
39031,17.4
39033,13.6
39035,17.1
39037,11.0
39039,10.0
39041,4.8
39043,11.9
39045,9.0
39047,15.7
39049,15.1
39051,8.8
39053,17.5
39055,5.9
39057,10.9
39059,19.0
39061,14.8
39063,10.4
39065,14.3
39067,16.3
39069,8.2
39071,19.0
39073,14.5
39075,9.7
39077,12.0
39079,17.0
39081,16.8
39083,12.1
39085,8.2
39087,19.4
39089,9.8
39091,10.7
39093,13.4
39095,18.7
39097,9.4
39099,17.6
39101,13.7
39103,5.8
39105,20.3
39107,5.6
39109,8.5
39111,14.6
39113,16.0
39115,17.2
39117,9.1
39119,15.6
39121,15.2
39123,8.8
39125,10.3
39127,16.5
39129,13.8
39131,18.6
39133,11.3
39135,9.2
39137,7.8
39139,13.7
39141,16.3
39143,12.2
39145,23.0
39147,12.7
39149,10.0
39151,13.3
39153,12.8
39155,17.3
39157,12.9
39159,5.2
39161,9.4
39163,20.0
39165,4.9
39167,13.2
39169,10.7
39171,11.0
39173,13.1
39175,7.2
40001,26.6
40003,11.2
40005,19.0
40007,8.7
40009,19.3
40011,11.5
40013,17.0
40015,18.6
40017,7.4
40019,16.9
40021,22.0
40023,25.8
40025,15.5
40027,12.0
40029,23.4
40031,15.8
40033,18.9
40035,18.2
40037,14.1
40039,16.9
40041,18.2
40043,12.8
40045,15.2
40047,13.7
40049,15.8
40051,10.5
40053,9.2
40055,17.8
40057,15.2
40059,19.3
40061,20.8
40063,21.4
40065,15.8
40067,20.7
40069,19.4
40071,16.1
40073,10.3
40075,23.9
40077,16.5
40079,20.0
40081,14.6
40083,13.1
40085,14.3
40087,7.9
40089,23.8
40091,22.5
40093,13.5
40095,15.3
40097,17.2
40099,16.2
40101,20.3
40103,12.6
40105,17.3
40107,26.8
40109,15.5
40111,17.1
40113,14.2
40115,20.0
40117,15.4
40119,25.9
40121,17.3
40123,13.6
40125,15.8
40127,18.7
40129,17.3
40131,9.3
40133,22.6
40135,18.9
40137,15.0
40139,23.9
40141,21.4
40143,14.3
40145,10.0
40147,13.5
40149,11.9
40151,15.6
40153,13.2
41001,14.0
41003,18.6
41005,7.5
41007,9.6
41009,10.0
41011,16.1
41013,10.2
41015,12.9
41017,9.8
41019,13.0
41021,13.6
41023,16.1
41025,8.6
41027,5.1
41029,13.7
41031,14.3
41033,16.0
41035,19.6
41037,17.0
41039,17.2
41041,15.8
41043,12.3
41045,21.1
41047,13.4
41049,15.1
41051,13.2
41053,12.1
41055,10.0
41057,11.8
41059,14.3
41061,13.9
41063,9.7
41065,10.9
41067,8.5
41069,14.8
41071,11.8
42001,7.9
42003,11.3
42005,11.2
42007,9.8
42009,11.2
42011,11.7
42013,13.8
42015,12.6
42017,5.6
42019,7.4
42021,14.5
42023,18.2
42025,11.9
42027,17.8
42029,6.3
42031,16.1
42033,14.3
42035,15.4
42037,14.1
42039,12.5
42041,7.0
42043,11.9
42045,9.9
42047,9.9
42049,15.5
42051,16.5
42053,16.7
42055,8.9
42057,10.7
42059,12.9
42061,10.6
42063,15.2
42065,13.9
42067,9.4
42069,13.8
42071,9.1
42073,12.9
42075,10.7
42077,12.6
42079,14.6
42081,13.6
42083,16.2
42085,14.4
42087,13.9
42089,10.7
42091,5.8
42093,10.2
42095,8.6
42097,13.1
42099,8.7
42101,23.1
42103,9.3
42105,11.7
42107,13.1
42109,9.9
42111,10.7
42113,11.5
42115,11.7
42117,12.3
42119,11.4
42121,13.5
42123,12.6
42125,8.9
42127,10.6
42129,9.5
42131,10.5
42133,8.7
44001,7.1
44003,8.1
44005,7.7
44007,14.0
44009,8.2
45001,17.7
45003,13.8
45005,28.0
45007,13.6
45009,21.0
45011,27.8
45013,9.3
45015,11.9
45017,19.0
45019,12.8
45021,17.9
45023,18.5
45025,21.2
45027,21.7
45029,19.9
45031,21.2
45033,30.2
45035,12.0
45037,15.2
45039,18.5
45041,17.4
45043,16.1
45045,11.2
45047,19.4
45049,17.9
45051,14.3
45053,19.1
45055,15.3
45057,13.2
45059,20.4
45061,25.7
45063,11.8
45065,15.3
45067,22.9
45069,29.4
45071,17.5
45073,15.3
45075,23.1
45077,16.4
45079,16.5
45081,18.4
45083,14.4
45085,18.1
45087,19.9
45089,24.1
45091,9.5
46003,5.5
46005,14.2
46007,30.1
46009,13.8
46011,13.7
46013,9.4
46015,15.1
46017,37.3
46019,10.0
46021,3.4
46023,20.8
46025,6.3
46027,20.8
46029,13.2
46031,41.0
46033,12.7
46035,13.0
46037,15.0
46039,5.0
46041,35.0
46043,8.0
46045,5.6
46047,15.9
46049,23.6
46051,8.6
46053,13.8
46055,19.5
46057,7.8
46059,9.2
46061,12.1
46063,6.6
46065,11.8
46067,9.6
46069,5.0
46071,42.1
46073,8.5
46075,13.7
46077,9.3
46079,11.1
46081,12.2
46083,5.0
46085,23.0
46087,9.2
46089,10.6
46091,5.7
46093,6.3
46095,47.7
46097,11.4
46099,9.1
46101,11.2
46102,44.8
46103,14.0
46105,9.8
46107,8.2
46109,20.0
46111,10.4
46115,7.8
46117,2.6
46119,10.6
46121,58.9
46123,19.6
46125,9.4
46127,8.3
46129,12.2
46135,10.0
46137,42.9
47001,15.2
47003,13.8
47005,17.0
47007,20.5
47009,9.7
47011,15.6
47013,19.8
47015,16.5
47017,16.8
47019,19.1
47021,10.7
47023,13.3
47025,23.1
47027,25.9
47029,20.7
47031,14.4
47033,16.0
47035,12.5
47037,14.2
47039,18.7
47041,19.8
47043,11.9
47045,18.3
47047,12.0
47049,18.7
47051,15.4
47053,15.4
47055,13.2
47057,16.8
47059,16.9
47061,19.1
47063,17.0
47065,12.6
47067,31.1
47069,18.2
47071,17.4
47073,17.7
47075,18.0
47077,19.0
47079,20.7
47081,14.7
47083,14.8
47085,15.5
47087,16.0
47089,13.1
47091,23.7
47093,13.2
47095,31.0
47097,19.5
47099,16.7
47101,20.3
47103,11.7
47105,12.2
47107,16.3
47109,18.5
47111,16.8
47113,19.7
47115,16.6
47117,16.2
47119,9.0
47121,15.4
47123,16.9
47125,12.3
47127,8.0
47129,22.6
47131,19.1
47133,19.2
47135,23.6
47137,19.3
47139,12.4
47141,17.8
47143,17.1
47145,13.5
47147,11.2
47149,10.3
47151,22.0
47153,21.6
47155,14.2
47157,19.0
47159,14.7
47161,13.3
47163,15.5
47165,9.9
47167,11.6
47169,9.8
47171,17.5
47173,18.8
47175,15.1
47177,20.2
47179,15.2
47181,16.1
47183,19.9
47185,14.8
47187,4.7
47189,8.3
48001,14.1
48003,11.2
48005,17.3
48007,22.8
48009,11.6
48011,7.3
48013,11.0
48015,11.7
48017,11.4
48019,13.8
48021,11.3
48023,14.8
48025,19.4
48027,14.2
48029,15.6
48031,11.2
48033,3.7
48035,14.5
48037,16.8
48039,7.9
48041,23.9
48043,15.6
48045,16.8
48047,40.2
48049,12.7
48051,11.4
48053,7.5
48055,15.8
48057,10.1
48059,9.3
48061,26.7
48063,20.1
48065,8.6
48067,17.5
48069,11.8
48071,14.4
48073,14.6
48075,14.4
48077,12.2
48079,27.1
48081,12.5
48083,14.7
48085,6.3
48087,20.2
48089,10.1
48091,7.7
48093,14.6
48095,17.5
48097,12.8
48099,11.5
48101,23.0
48103,4.3
48105,17.9
48107,20.9
48109,32.3
48111,14.9
48113,14.6
48115,22.6
48117,13.8
48119,16.2
48121,7.4
48123,17.9
48125,15.3
48127,42.6
48129,12.5
48131,19.1
48133,18.7
48135,13.0
48137,10.2
48139,8.1
48141,19.5
48143,16.5
48145,25.0
48147,12.5
48149,11.2
48151,12.4
48153,15.3
48155,9.5
48157,7.5
48159,8.2
48161,16.3
48163,19.6
48165,14.5
48167,10.9
48169,21.6
48171,10.8
48173,16.6
48175,12.0
48177,13.1
48179,16.5
48181,12.0
48183,17.6
48185,15.9
48187,9.0
48189,17.8
48191,18.9
48193,19.9
48195,11.3
48197,14.1
48199,12.0
48201,15.6
48203,16.8
48205,8.0
48207,15.4
48209,12.7
48211,9.2
48213,17.0
48215,28.4
48217,12.5
48219,15.3
48221,8.9
48223,11.8
48225,19.0
48227,16.4
48229,23.1
48231,14.3
48233,13.0
48235,12.6
48237,15.4
48239,13.8
48241,20.3
48243,19.0
48245,18.0
48247,31.3
48249,21.6
48251,10.3
48253,11.5
48255,17.2
48257,10.7
48259,4.8
48261,2.0
48263,12.4
48265,12.5
48267,18.9
48269,36.2
48271,16.0
48273,27.2
48275,11.8
48277,18.4
48279,19.4
48281,10.9
48283,18.5
48285,9.0
48287,11.5
48289,17.7
48291,14.8
48293,19.3
48295,11.3
48297,21.1
48299,7.6
48301,0.0
48303,18.5
48305,16.0
48307,15.2
48309,18.5
48311,10.5
48313,10.6
48315,18.5
48317,10.2
48319,6.1
48321,17.9
48323,26.2
48325,10.5
48327,13.9
48329,9.8
48331,15.7
48333,11.6
48335,11.7
48337,14.0
48339,8.9
48341,10.7
48343,17.8
48345,7.3
48347,24.9
48349,15.5
48351,25.8
48353,15.6
48355,16.2
48357,14.8
48359,12.3
48361,12.4
48363,13.8
48365,14.1
48367,8.2
48369,13.2
48371,16.4
48373,16.7
48375,20.1
48377,39.9
48379,12.0
48381,10.0
48383,10.8
48385,25.7
48387,20.2
48389,16.2
48391,15.3
48393,10.8
48395,14.6
48397,3.8
48399,12.7
48401,11.2
48403,18.8
48405,26.4
48407,13.6
48409,15.2
48411,13.3
48413,17.1
48415,12.7
48417,11.3
48419,23.3
48421,11.2
48423,14.0
48425,16.1
48427,34.2
48429,19.4
48431,2.4
48433,9.2
48435,13.9
48437,25.3
48439,11.4
48441,14.0
48443,4.8
48445,21.1
48447,22.6
48449,15.8
48451,12.2
48453,11.4
48455,17.8
48457,18.5
48459,14.9
48461,11.1
48463,21.0
48465,18.3
48467,12.7
48469,15.7
48471,20.7
48473,14.7
48475,11.6
48477,10.5
48479,24.6
48481,15.1
48483,17.0
48485,17.4
48487,18.9
48489,25.6
48491,6.1
48493,10.0
48495,12.0
48497,10.4
48499,12.9
48501,11.1
48503,14.1
48505,32.2
48507,35.2
49001,4.1
49003,7.9
49005,14.6
49007,15.9
49009,3.3
49011,5.3
49013,13.9
49015,12.0
49017,16.4
49019,14.0
49021,16.4
49023,11.7
49025,13.1
49027,12.3
49029,1.7
49031,19.1
49033,10.5
49035,8.6
49037,22.8
49039,14.8
49041,14.3
49043,4.5
49045,5.9
49047,13.2
49049,10.0
49051,4.8
49053,10.0
49055,10.1
49057,8.6
50001,7.1
50003,11.3
50005,12.1
50007,11.2
50009,14.1
50011,9.8
50013,6.3
50015,12.4
50017,9.7
50019,12.3
50021,10.9
50023,10.2
50025,13.4
50027,9.4
51001,19.8
51003,7.7
51005,15.7
51007,10.7
51009,10.9
51011,13.5
51013,6.4
51015,8.9
51017,18.7
51019,8.1
51021,11.3
51023,6.2
51025,19.5
51027,24.9
51029,16.2
51031,10.5
51033,8.2
51035,16.0
51036,12.7
51037,24.1
51041,6.6
51043,6.0
51045,11.9
51047,7.8
51049,10.5
51051,23.4
51053,11.1
51057,15.0
51059,5.9
51061,5.5
51063,10.1
51065,4.7
51067,14.0
51069,5.8
51071,9.8
51073,7.9
51075,4.4
51077,16.4
51079,9.8
51081,13.7
51083,15.2
51085,4.9
51087,8.8
51089,15.6
51091,10.2
51093,9.4
51095,6.6
51097,13.0
51099,5.3
51101,7.2
51103,14.6
51105,27.5
51107,3.2
51109,11.4
51111,14.9
51113,9.6
51115,8.5
51117,17.0
51119,9.7
51121,23.5
51125,11.5
51127,4.8
51131,16.5
51133,13.8
51135,16.9
51137,10.7
51139,13.4
51141,12.9
51143,15.1
51145,4.8
51147,23.2
51149,7.1
51153,6.1
51155,13.5
51157,7.7
51159,16.7
51161,6.6
51163,12.5
51165,7.9
51167,18.2
51169,14.8
51171,12.2
51173,18.7
51175,7.8
51177,7.1
51179,5.5
51181,16.3
51183,11.2
51185,17.0
51187,10.8
51191,13.5
51193,15.7
51195,21.1
51197,13.4
51199,4.8
51510,9.4
51520,22.1
51530,16.9
51540,23.1
51550,7.5
51570,9.9
51580,11.6
51590,23.0
51595,21.8
51600,9.8
51610,2.0
51620,17.5
51630,13.9
51640,24.1
51650,15.3
51660,25.5
51670,24.7
51678,22.1
51680,17.1
51683,7.0
51685,5.0
51690,26.4
51700,14.8
51710,17.8
51720,31.6
51730,22.6
51735,5.0
51740,15.7
51750,39.3
51760,20.9
51770,20.1
51775,8.7
51790,12.2
51800,9.2
51810,7.2
51820,14.9
51830,15.2
51840,15.3
53001,23.5
53003,13.1
53005,10.2
53007,10.8
53009,13.4
53011,9.1
53013,6.8
53015,13.3
53017,11.0
53019,17.1
53021,14.2
53023,8.3
53025,14.5
53027,14.5
53029,7.6
53031,13.6
53033,8.4
53035,8.2
53037,16.7
53039,15.5
53041,13.2
53043,11.7
53045,13.0
53047,20.6
53049,14.1
53051,9.8
53053,9.5
53055,10.2
53057,10.7
53059,10.8
53061,7.2
53063,12.9
53065,12.8
53067,9.8
53069,9.1
53071,11.4
53073,13.9
53075,26.0
53077,16.5
54001,21.0
54003,10.9
54005,18.8
54007,18.6
54009,12.3
54011,22.3
54013,24.5
54015,28.2
54017,13.1
54019,21.4
54021,12.7
54023,10.8
54025,17.5
54027,14.3
54029,14.0
54031,16.1
54033,14.4
54035,17.7
54037,9.4
54039,17.2
54041,17.8
54043,21.8
54045,26.0
54047,32.8
54049,15.5
54051,15.5
54053,14.1
54055,18.3
54057,13.1
54059,27.4
54061,20.4
54063,14.2
54065,5.8
54067,19.1
54069,14.4
54071,14.7
54073,8.5
54075,18.9
54077,15.0
54079,10.8
54081,20.7
54083,16.6
54085,16.1
54087,22.5
54089,19.9
54091,17.0
54093,10.3
54095,14.5
54097,19.7
54099,19.7
54101,27.1
54103,20.1
54105,22.2
54107,15.5
54109,21.4
55001,11.7
55003,16.1
55005,12.1
55007,11.5
55009,9.7
55011,8.5
55013,12.6
55015,5.4
55017,9.9
55019,12.2
55021,6.7
55023,13.8
55025,11.0
55027,8.0
55029,8.3
55031,11.5
55033,11.7
55035,13.1
55037,9.9
55039,8.2
55041,15.7
55043,15.1
55045,8.7
55047,10.6
55049,7.9
55051,13.4
55053,11.9
55055,8.4
55057,15.1
55059,12.0
55061,6.8
55063,12.2
55065,11.2
55067,12.7
55069,9.3
55071,9.0
55073,8.8
55075,11.2
55077,10.1
55078,28.3
55079,18.3
55081,9.8
55083,9.0
55085,8.0
55087,7.1
55089,4.7
55091,10.8
55093,8.5
55095,9.3
55097,10.9
55099,13.0
55101,12.3
55103,13.4
55105,12.2
55107,11.3
55109,5.2
55111,8.9
55113,14.9
55115,10.3
55117,7.0
55119,9.2
55121,7.2
55123,15.0
55125,10.5
55127,9.5
55129,12.1
55131,5.1
55133,5.0
55135,9.2
55137,10.4
55139,11.0
55141,9.7
56001,20.9
56003,9.8
56005,12.2
56007,13.3
56009,8.0
56011,8.4
56013,14.2
56015,9.3
56017,13.9
56019,15.3
56021,8.9
56023,7.2
56025,9.6
56027,21.5
56029,7.3
56031,11.0
56033,8.4
56035,8.5
56037,11.5
56039,6.5
56041,9.6
56043,10.5
56045,15.3
72001,64.8
72003,48.4
72005,51.3
72007,44.8
72009,44.8
72011,45.5
72013,47.0
72015,60.1
72017,46.4
72019,53.0
72021,34.1
72023,50.9
72025,37.1
72027,45.6
72029,41.3
72031,30.5
72033,46.8
72035,40.3
72037,42.2
72039,54.8
72041,43.3
72043,48.5
72045,53.7
72047,52.3
72049,31.0
72051,33.0
72053,44.3
72054,52.3
72055,66.2
72057,49.4
72059,54.9
72061,25.3
72063,29.8
72065,45.2
72067,42.4
72069,39.8
72071,51.2
72073,57.9
72075,45.7
72077,43.5
72079,61.4
72081,57.8
72083,48.4
72085,37.8
72087,50.4
72089,42.2
72091,46.0
72093,58.1
72095,43.9
72097,53.4
72099,53.3
72101,44.5
72103,48.1
72105,45.9
72107,57.5
72109,50.8
72111,54.5
72113,51.2
72115,46.7
72117,43.5
72119,38.3
72121,49.1
72123,49.8
72125,48.8
72127,40.1
72129,43.8
72131,51.6
72133,48.4
72135,31.1
72137,36.5
72139,29.3
72141,54.3
72143,45.3
72145,45.7
72147,52.6
72149,46.4
72151,51.7
72153,48.9
