cfips,pct_multilingual
38013,3.4
38015,4.3
38017,8.4
38019,3.2
38021,8.7
38023,4.4
38025,7.1
38027,3.6
38029,8.1
38031,2.5
38033,0.5
38035,6.7
38037,4.5
38039,2.0
38041,4.1
38043,5.9
38045,12.0
38047,12.6
38049,2.6
38051,20.5
38053,11.6
38055,2.9
38057,5.3
38059,4.7
38061,7.1
38063,3.3
38065,4.9
38067,3.4
38069,1.8
38071,4.0
38073,3.6
38075,4.2
38077,3.1
38079,2.1
38081,4.5
38083,4.5
38085,5.1
38087,1.7
38089,4.7
38091,3.1
38093,3.4
38095,3.0
38097,3.3
38099,8.7
38101,6.1
38103,1.6
38105,9.1
39001,1.7
39003,2.9
39005,5.4
39007,6.9
39009,5.8
39011,2.0
39013,1.7
39015,1.4
39017,7.7
39019,3.7
39021,1.9
39023,3.9
39025,2.9
39027,2.0
39029,2.2
39031,9.6
39033,1.7
39035,11.8
39037,1.8
39039,4.4
39041,8.2
39043,3.2
39045,4.2
39047,2.9
39049,13.1
39051,3.9
39053,3.2
39055,12.6
39057,6.2
39059,3.6
39061,7.5
39063,5.1
39065,4.6
39067,3.4
39069,4.3
39071,2.9
39073,1.4
39075,45.9
39077,5.6
39079,2.4
39081,2.2
39083,5.0
39085,7.7
39087,1.3
39089,3.5
39091,4.3
39093,7.5
39095,6.9
39097,4.0
39099,5.9
39101,4.9
39103,4.5
39105,0.8
39107,1.7
39109,2.7
39111,1.4
39113,6.0
39115,1.9
39117,4.4
39119,2.2
39121,3.8
39123,2.8
39125,2.8
39127,2.0
39129,2.3
39131,2.1
39133,5.0
39135,1.8
39137,4.2
39139,4.2
39141,2.0
39143,4.9
39145,1.4
39147,3.9
39149,2.9
39151,3.6
39153,6.4
39155,5.0
39157,6.9
39159,5.2
39161,1.9
39163,3.0
39165,8.4
39167,2.3
39169,11.3
39171,2.3
39173,5.2
39175,3.5
40001,8.9
40003,6.1
40005,3.8
40007,19.2
40009,9.4
40011,11.3
40013,5.2
40015,10.5
40017,8.4
40019,6.1
40021,7.9
40023,3.1
40025,15.7
40027,9.9
40029,2.6
40031,8.8
40033,1.2
40035,3.1
40037,3.2
40039,14.2
40041,5.3
40043,6.2
40045,4.5
40047,11.6
40049,6.1
40051,3.8
40053,3.1
40055,8.0
40057,19.7
40059,22.7
40061,3.2
40063,5.2
40065,16.4
40067,4.8
40069,2.9
40071,5.9
40073,14.7
40075,7.6
40077,3.1
40079,5.9
40081,1.5
40083,4.8
40085,12.7
40087,6.4
40089,4.5
40091,1.4
40093,7.0
40095,15.6
40097,4.5
40099,5.0
40101,5.1
40103,1.6
40105,2.3
40107,6.9
40109,17.4
40111,3.3
40113,3.2
40115,6.0
40117,1.8
40119,8.1
40121,4.1
40123,5.0
40125,4.5
40127,2.5
40129,3.8
40131,4.5
40133,5.3
40135,4.1
40137,5.6
40139,41.3
40141,18.4
40143,14.3
40145,6.1
40147,7.2
40149,4.9
40151,8.1
40153,11.3
41001,3.8
41003,14.3
41005,12.0
41007,8.6
41009,3.6
41011,5.0
41013,6.2
41015,4.6
41017,7.1
41019,4.3
41021,4.7
41023,4.3
41025,5.3
41027,28.2
41029,9.9
41031,15.9
41033,4.5
41035,8.0
41037,5.1
41039,8.5
41041,7.1
41043,7.7
41045,25.6
41047,25.3
41049,33.6
41051,20.2
41053,14.0
41055,2.5
41057,8.3
41059,23.1
41061,5.1
41063,3.3
41065,15.4
41067,24.7
41069,3.4
41071,14.5
42001,6.2
42003,7.3
42005,2.3
42007,2.9
42009,2.6
42011,19.0
42013,2.2
42015,2.5
42017,11.9
42019,3.3
42021,2.8
42023,3.0
42025,4.4
42027,11.6
42029,12.4
42031,4.3
42033,4.3
42035,6.2
42037,3.1
42039,5.6
42041,9.5
42043,11.7
42045,11.9
42047,1.3
42049,7.1
42051,2.9
42053,7.0
42055,6.5
42057,1.3
42059,2.8
42061,3.7
42063,6.6
42065,4.7
42067,9.4
42069,9.6
42071,17.1
42073,4.2
42075,13.0
42077,23.8
42079,11.5
42081,3.7
42083,3.0
42085,4.3
42087,8.8
42089,15.8
42091,13.7
42093,6.3
42095,13.2
42097,3.9
42099,5.2
42101,23.1
42103,11.3
42105,2.5
42107,4.8
42109,9.6
42111,4.3
42113,2.6
42115,2.6
42117,1.3
42119,10.5
42121,1.8
42123,2.8
42125,3.1
42127,4.6
42129,2.6
42131,2.0
42133,7.5
44001,11.7
44003,8.8
44005,9.8
44007,31.2
44009,6.1
45001,2.9
45003,6.5
45005,2.2
45007,4.0
45009,2.9
45011,2.4
45013,11.5
45015,8.2
45017,4.6
45019,6.4
45021,4.0
45023,2.9
45025,4.0
45027,3.3
45029,3.2
45031,2.1
45033,3.9
45035,5.9
45037,5.8
45039,2.4
45041,3.7
45043,3.4
45045,11.5
45047,5.7
45049,4.6
45051,7.4
45053,12.8
45055,4.3
45057,6.3
45059,4.6
45061,2.5
45063,7.1
45065,3.0
45067,3.8
45069,3.6
45071,7.6
45073,5.7
45075,3.5
45077,4.6
45079,8.5
45081,15.0
45083,10.1
45085,6.3
45087,0.9
45089,3.2
45091,7.2
46003,7.7
46005,17.2
46007,8.4
46009,6.4
46011,6.8
46013,6.9
46015,13.2
46017,12.4
46019,1.0
46021,4.5
46023,5.8
46025,4.7
46027,5.6
46029,1.9
46031,15.9
46033,3.9
46035,2.7
46037,1.4
46039,2.4
46041,14.5
46043,3.1
46045,3.9
46047,4.2
46049,2.7
46051,5.3
46053,3.9
46055,0.6
46057,5.1
46059,1.0
46061,7.5
46063,3.7
46065,4.0
46067,6.0
46069,1.6
46071,13.1
46073,3.1
46075,1.1
46077,3.1
46079,3.0
46081,2.8
46083,5.1
46085,8.3
46087,3.6
46089,9.0
46091,5.6
46093,4.2
46095,8.3
46097,4.5
46099,9.1
46101,10.3
46102,25.3
46103,4.4
46105,2.4
46107,1.7
46109,3.4
46111,2.7
46115,6.6
46117,2.8
46119,1.5
46121,12.4
46123,3.1
46125,2.7
46127,3.0
46129,5.9
46135,5.2
46137,23.8
47001,4.9
47003,11.5
47005,0.8
47007,2.8
47009,3.3
47011,8.0
47013,1.1
47015,1.5
47017,1.8
47019,1.6
47021,3.8
47023,1.7
47025,2.5
47027,1.3
47029,2.2
47031,3.9
47033,8.8
47035,3.6
47037,17.3
47039,0.9
47041,8.4
47043,3.1
47045,3.1
47047,2.6
47049,1.3
47051,3.0
47053,2.0
47055,2.1
47057,3.6
47059,2.2
47061,1.2
47063,9.4
47065,6.5
47067,2.2
47069,3.2
47071,2.6
47073,2.1
47075,3.9
47077,2.1
47079,2.6
47081,2.1
47083,1.6
47085,3.0
47087,1.6
47089,4.2
47091,1.9
47093,5.9
47095,1.9
47097,3.0
47099,6.2
47101,2.6
47103,2.6
47105,9.4
47107,3.8
47109,2.3
47111,3.8
47113,5.1
47115,1.1
47117,5.4
47119,5.8
47121,1.8
47123,4.0
47125,9.0
47127,2.1
47129,2.2
47131,3.7
47133,2.4
47135,3.8
47137,0.3
47139,2.1
47141,6.6
47143,4.5
47145,2.3
47147,6.4
47149,10.9
47151,0.8
47153,2.9
47155,6.7
47157,9.5
47159,2.3
47161,2.4
47163,2.7
47165,6.2
47167,2.8
47169,1.7
47171,5.1
47173,1.8
47175,3.6
47177,6.4
47179,4.7
47181,1.5
47183,2.0
47185,1.6
47187,8.7
47189,6.2
48001,15.1
48003,43.4
48005,18.4
48007,17.9
48009,5.7
48011,6.6
48013,39.1
48015,21.8
48017,52.4
48019,11.5
48021,27.9
48023,3.4
48025,35.9
48027,19.6
48029,40.1
48031,12.8
48033,16.9
48035,13.6
48037,6.2
48039,26.6
48041,24.1
48043,34.7
48045,24.5
48047,62.4
48049,11.0
48051,15.2
48053,16.0
48055,35.4
48057,30.2
48059,6.7
48061,73.1
48063,21.0
48065,7.1
48067,3.9
48069,52.4
48071,18.6
48073,20.2
48075,22.6
48077,5.6
48079,45.0
48081,11.0
48083,7.4
48085,28.1
48087,25.0
48089,22.7
48091,18.4
48093,22.4
48095,30.4
48097,14.8
48099,13.9
48101,19.4
48103,46.6
48105,50.5
48107,32.0
48109,63.3
48111,42.0
48113,43.3
48115,39.1
48117,53.3
48119,4.3
48121,23.1
48123,20.5
48125,18.3
48127,69.0
48129,5.2
48131,57.3
48133,12.1
48135,45.2
48137,41.3
48139,18.8
48141,71.3
48143,16.8
48145,18.6
48147,10.0
48149,19.1
48151,20.7
48153,39.5
48155,14.9
48157,39.3
48159,13.5
48161,13.9
48163,58.3
48165,57.4
48167,19.6
48169,45.4
48171,20.5
48173,34.7
48175,15.0
48177,34.6
48179,21.1
48181,11.2
48183,16.8
48185,19.6
48187,22.4
48189,36.7
48191,28.3
48193,10.2
48195,40.4
48197,14.9
48199,4.7
48201,44.2
48203,9.3
48205,20.6
48207,22.3
48209,26.3
48211,30.3
48213,11.1
48215,84.3
48217,16.3
48219,31.2
48221,9.7
48223,14.1
48225,8.2
48227,30.0
48229,75.0
48231,14.2
48233,12.1
48235,17.5
48237,13.1
48239,22.4
48241,6.2
48243,36.5
48245,22.9
48247,64.0
48249,46.5
48251,15.7
48253,19.7
48255,30.2
48257,17.1
48259,14.0
48261,81.0
48263,12.7
48265,15.0
48267,19.0
48269,17.1
48271,43.8
48273,42.8
48275,23.5
48277,8.2
48279,40.1
48281,10.6
48283,63.4
48285,16.4
48287,19.3
48289,12.8
48291,20.1
48293,20.4
48295,22.9
48297,30.4
48299,6.9
48301,22.9
48303,22.0
48305,29.9
48307,17.8
48309,19.5
48311,11.3
48313,19.0
48315,3.6
48317,35.1
48319,22.7
48321,30.0
48323,92.7
48325,32.6
48327,23.7
48329,34.0
48331,14.0
48333,15.6
48335,26.0
48337,10.0
48339,22.1
48341,47.7
48343,7.6
48345,12.5
48347,16.9
48349,24.2
48351,2.8
48353,25.6
48355,36.5
48357,48.0
48359,13.9
48361,5.9
48363,14.5
48365,6.7
48367,9.0
48369,50.4
48371,53.6
48373,13.2
48375,32.7
48377,82.8
48379,6.8
48381,12.0
48383,57.9
48385,11.5
48387,5.7
48389,62.4
48391,30.5
48393,6.4
48395,17.0
48397,16.2
48399,10.7
48401,14.0
48403,3.8
48405,6.7
48407,10.7
48409,36.2
48411,23.0
48413,45.5
48415,25.7
48417,6.6
48419,19.7
48421,34.6
48423,17.4
48425,10.1
48427,95.3
48429,17.4
48431,27.9
48433,10.9
48435,52.9
48437,27.8
48439,28.7
48441,17.1
48443,62.1
48445,40.5
48447,12.4
48449,38.6
48451,25.9
48453,31.4
48455,9.1
48457,9.2
48459,6.8
48461,33.0
48463,52.7
48465,68.1
48467,7.2
48469,24.2
48471,16.8
48473,26.3
48475,35.8
48477,15.2
48479,90.4
48481,26.9
48483,20.6
48485,14.1
48487,17.3
48489,64.6
48491,21.1
48493,23.4
48495,40.0
48497,15.3
48499,8.0
48501,55.6
48503,14.3
48505,91.1
48507,73.4
49001,10.4
49003,7.4
49005,11.3
49007,6.2
49009,4.9
49011,9.6
49013,8.5
49015,7.0
49017,10.8
49019,11.6
49021,7.8
49023,4.2
49025,3.3
49027,14.5
49029,4.5
49031,3.3
49033,4.8
49035,21.0
49037,40.4
49039,10.5
49041,6.3
49043,13.5
49045,7.8
49047,9.3
49049,14.5
49051,11.2
49053,9.4
49055,10.8
49057,13.7
50001,5.7
50003,4.7
50005,3.1
50007,10.2
50009,6.5
50011,3.6
50013,5.0
50015,3.9
50017,3.4
50019,5.5
50021,4.3
50023,3.6
50025,4.1
50027,3.9
51001,10.5
51003,11.7
51005,1.5
51007,3.1
51009,3.5
51011,1.2
51013,29.8
51015,2.9
51017,1.6
51019,4.1
51021,1.6
51023,3.0
51025,3.2
51027,2.4
51029,2.7
51031,3.0
51033,5.3
51035,2.9
51036,2.5
51037,2.3
51041,11.5
51043,6.5
51045,1.1
51047,11.7
51049,2.7
51051,0.7
51053,4.2
51057,3.5
51059,38.9
51061,8.5
51063,3.1
51065,4.6
51067,3.4
51069,9.6
51071,2.1
51073,3.4
51075,3.9
51077,4.7
51079,7.1
51081,4.2
51083,3.9
51085,4.3
51087,15.4
51089,5.9
51091,1.2
51093,4.7
51095,7.3
51097,2.4
51099,4.2
51101,2.4
51103,3.4
51105,2.2
51107,31.5
51109,5.3
51111,6.0
51113,3.3
51115,1.4
51117,2.1
51119,3.7
51121,10.4
51125,4.5
51127,2.8
51131,9.1
51133,3.4
51135,3.7
51137,5.9
51139,2.3
51141,4.0
51143,3.9
51145,1.9
51147,6.0
51149,8.6
51153,32.9
51155,2.5
51157,4.8
51159,8.6
51161,6.4
51163,3.3
51165,9.0
51167,1.3
51169,1.6
51171,7.2
51173,2.5
51175,1.4
51177,10.1
51179,13.8
51181,1.4
51183,3.7
51185,1.4
51187,5.7
51191,2.0
51193,6.3
51195,1.9
51197,1.4
51199,11.4
51510,33.7
51520,1.7
51530,1.9
51540,16.6
51550,8.0
51570,10.1
51580,2.2
51590,5.4
51595,6.2
51600,33.2
51610,20.1
51620,2.1
51630,12.1
51640,13.9
51650,7.0
51660,26.0
51670,9.1
51678,4.1
51680,7.2
51683,39.6
51685,46.6
51690,6.5
51700,10.3
51710,10.5
51720,3.9
51730,7.5
51735,4.8
51740,5.1
51750,4.9
51760,9.3
51770,8.9
51775,3.6
51790,5.3
51800,5.0
51810,12.1
51820,6.7
51830,13.6
51840,17.8
53001,54.9
53003,3.8
53005,21.2
53007,25.6
53009,5.4
53011,14.8
53013,8.7
53015,6.9
53017,29.1
53019,4.3
53021,48.7
53023,5.3
53025,37.1
53027,8.8
53029,8.1
53031,4.1
53033,27.2
53035,7.1
53037,8.4
53039,10.8
53041,8.8
53043,2.6
53045,8.9
53047,17.9
53049,11.4
53051,3.4
53053,14.6
53055,6.8
53057,17.3
53059,3.5
53061,20.6
53063,7.2
53065,3.5
53067,11.4
53069,2.8
53071,19.1
53073,11.5
53075,15.1
53077,40.3
54001,2.0
54003,5.2
54005,0.3
54007,0.7
54009,1.6
54011,2.4
54013,2.0
54015,0.5
54017,0.6
54019,2.1
54021,5.3
54023,2.3
54025,2.4
54027,1.0
54029,1.7
54031,5.6
54033,1.6
54035,0.8
54037,6.3
54039,2.3
54041,1.3
54043,0.7
54045,0.5
54047,1.7
54049,2.2
54051,1.4
54053,0.8
54055,2.4
54057,2.4
54059,0.5
54061,7.6
54063,1.5
54065,1.9
54067,1.4
54069,2.1
54071,1.4
54073,1.2
54075,1.2
54077,3.2
54079,1.7
54081,2.8
54083,0.9
54085,0.6
54087,1.1
54089,1.0
54091,1.0
54093,0.6
54095,1.6
54097,1.5
54099,1.4
54101,0.4
54103,0.7
54105,1.5
54107,1.8
54109,0.1
55001,4.7
55003,3.3
55005,3.8
55007,3.8
55009,10.8
55011,2.8
55013,2.6
55015,5.5
55017,3.0
55019,17.3
55021,5.1
55023,2.7
55025,11.7
55027,4.4
55029,4.0
55031,3.0
55033,4.8
55035,6.6
55037,2.3
55039,5.8
55041,4.6
55043,4.9
55045,3.7
55047,10.7
55049,3.6
55051,3.9
55053,7.5
55055,6.3
55057,3.3
55059,11.4
55061,2.9
55063,7.0
55065,7.4
55067,3.4
55069,2.4
55071,5.4
55073,8.3
55075,2.8
55077,3.8
55078,3.6
55079,16.8
55081,7.6
55083,3.1
55085,2.4
55087,7.0
55089,5.5
55091,5.0
55093,3.5
55095,2.4
55097,6.1
55099,3.4
55101,8.8
55103,4.7
55105,8.2
55107,3.1
55109,3.8
55111,6.4
55113,3.9
55115,3.1
55117,9.7
55119,4.9
55121,9.0
55123,10.9
55125,2.4
55127,9.9
55129,2.1
55131,3.9
55133,7.2
55135,3.9
55137,8.2
55139,6.1
55141,4.9
56001,10.9
56003,6.8
56005,5.5
56007,15.6
56009,7.9
56011,1.6
56013,7.7
56015,5.7
56017,4.6
56019,3.2
56021,6.4
56023,3.9
56025,6.5
56027,3.2
56029,4.3
56031,5.9
56033,3.2
56035,6.2
56037,11.2
56039,18.4
56041,5.8
56043,6.7
56045,3.5
72001,94.8
72003,95.9
72005,95.0
72007,95.9
72009,94.3
72011,97.5
72013,94.9
72015,95.5
72017,96.7
72019,94.3
72021,93.0
72023,96.8
72025,94.0
72027,95.0
72029,95.6
72031,92.7
72033,94.3
72035,96.4
72037,95.5
72039,95.9
72041,96.9
72043,95.8
72045,91.5
72047,96.0
72049,91.0
72051,93.6
72053,94.9
72054,97.4
72055,92.6
72057,95.5
72059,95.3
72061,94.0
72063,94.5
72065,96.4
72067,92.8
72069,95.2
72071,95.1
72073,94.1
72075,96.8
72077,98.3
72079,94.3
72081,97.5
72083,96.9
72085,97.7
72087,95.3
72089,94.4
72091,95.9
72093,97.0
72095,96.6
72097,93.0
72099,95.8
72101,96.6
72103,98.9
72105,94.8
72107,94.9
72109,97.7
72111,96.2
72113,93.1
72115,96.9
72117,95.5
72119,95.4
72121,91.1
72123,96.2
72125,94.5
72127,92.8
72129,96.4
72131,97.0
72133,96.4
72135,95.0
72137,93.2
72139,95.5
72141,95.5
72143,96.3
72145,94.0
72147,89.2
72149,95.7
72151,95.4
72153,92.0
