cfips,pct_multilingual
38013,2.2
38015,4.2
38017,7.9
38019,3.3
38021,7.9
38023,2.1
38025,8.1
38027,3.9
38029,8.2
38031,2.0
38033,0.9
38035,6.9
38037,4.6
38039,1.9
38041,3.9
38043,4.7
38045,10.2
38047,9.2
38049,2.7
38051,20.6
38053,13.2
38055,3.4
38057,6.7
38059,4.1
38061,7.5
38063,4.8
38065,3.5
38067,3.3
38069,1.3
38071,4.0
38073,5.1
38075,3.5
38077,2.8
38079,2.5
38081,6.0
38083,3.4
38085,5.3
38087,1.1
38089,4.7
38091,1.9
38093,3.2
38095,4.5
38097,3.3
38099,7.7
38101,6.1
38103,1.7
38105,9.1
39001,1.7
39003,3.1
39005,5.1
39007,7.1
39009,5.3
39011,1.9
39013,1.8
39015,1.5
39017,8.3
39019,2.8
39021,1.5
39023,3.6
39025,3.0
39027,2.2
39029,2.6
39031,8.6
39033,2.0
39035,12.2
39037,1.8
39039,4.5
39041,8.8
39043,3.3
39045,4.4
39047,2.3
39049,13.5
39051,4.3
39053,3.6
39055,13.5
39057,6.2
39059,4.1
39061,7.6
39063,5.2
39065,6.0
39067,4.6
39069,4.8
39071,2.6
39073,1.3
39075,47.4
39077,5.1
39079,3.7
39081,2.4
39083,4.7
39085,7.6
39087,1.1
39089,3.8
39091,3.6
39093,7.2
39095,6.7
39097,3.8
39099,5.9
39101,4.8
39103,4.4
39105,1.0
39107,1.8
39109,2.8
39111,1.6
39113,6.0
39115,2.5
39117,4.8
39119,2.0
39121,3.4
39123,2.7
39125,3.1
39127,1.8
39129,2.4
39131,1.7
39133,5.1
39135,2.2
39137,4.3
39139,4.0
39141,1.9
39143,4.5
39145,1.3
39147,3.9
39149,2.3
39151,3.4
39153,6.7
39155,4.9
39157,7.7
39159,5.9
39161,2.3
39163,3.4
39165,8.6
39167,2.1
39169,11.4
39171,2.8
39173,4.7
39175,3.5
40001,8.3
40003,5.5
40005,3.4
40007,19.9
40009,10.8
40011,11.0
40013,5.7
40015,10.4
40017,8.7
40019,6.7
40021,8.0
40023,3.8
40025,19.4
40027,10.3
40029,4.1
40031,8.8
40033,3.2
40035,3.2
40037,3.2
40039,15.7
40041,4.9
40043,5.9
40045,5.2
40047,12.8
40049,6.0
40051,3.7
40053,2.8
40055,7.9
40057,20.0
40059,19.4
40061,3.3
40063,5.5
40065,15.7
40067,5.1
40069,3.4
40071,6.3
40073,15.1
40075,7.9
40077,3.0
40079,5.9
40081,1.6
40083,5.1
40085,13.1
40087,6.0
40089,5.3
40091,1.3
40093,6.7
40095,15.9
40097,4.8
40099,4.2
40101,5.1
40103,1.9
40105,2.1
40107,6.1
40109,17.4
40111,3.7
40113,3.0
40115,5.9
40117,1.8
40119,8.3
40121,4.4
40123,4.9
40125,4.5
40127,2.6
40129,4.3
40131,5.2
40133,4.9
40135,4.0
40137,5.7
40139,43.8
40141,19.2
40143,14.6
40145,6.3
40147,6.9
40149,4.3
40151,5.5
40153,12.2
41001,4.1
41003,14.0
41005,12.1
41007,7.4
41009,3.5
41011,5.4
41013,5.9
41015,5.7
41017,7.2
41019,4.0
41021,4.0
41023,4.8
41025,4.7
41027,29.2
41029,10.3
41031,16.2
41033,3.9
41035,8.6
41037,6.5
41039,8.3
41041,7.2
41043,7.9
41045,25.3
41047,25.4
41049,33.9
41051,20.0
41053,14.0
41055,3.4
41057,9.7
41059,22.9
41061,5.0
41063,2.8
41065,15.5
41067,24.8
41069,4.2
41071,13.8
42001,6.3
42003,7.5
42005,2.5
42007,2.8
42009,2.8
42011,19.0
42013,2.3
42015,2.8
42017,12.4
42019,3.4
42021,2.4
42023,2.5
42025,4.6
42027,12.1
42029,12.6
42031,4.1
42033,4.3
42035,6.3
42037,2.7
42039,5.5
42041,9.3
42043,11.9
42045,12.3
42047,1.3
42049,6.8
42051,3.2
42053,6.0
42055,6.9
42057,1.3
42059,3.0
42061,4.0
42063,6.4
42065,5.3
42067,10.2
42069,9.9
42071,17.0
42073,4.3
42075,13.2
42077,24.6
42079,12.1
42081,3.7
42083,3.1
42085,4.2
42087,9.4
42089,15.7
42091,13.7
42093,6.0
42095,13.3
42097,3.8
42099,5.5
42101,23.2
42103,11.6
42105,2.5
42107,5.2
42109,9.1
42111,4.1
42113,2.7
42115,2.5
42117,1.3
42119,10.6
42121,1.8
42123,3.4
42125,2.9
42127,4.8
42129,2.6
42131,1.7
42133,7.7
44001,11.6
44003,9.1
44005,9.5
44007,31.7
44009,6.2
45001,2.8
45003,6.4
45005,4.0
45007,4.5
45009,2.7
45011,2.4
45013,11.1
45015,8.3
45017,4.3
45019,6.9
45021,4.2
45023,2.7
45025,3.9
45027,4.0
45029,3.2
45031,2.1
45033,3.9
45035,6.3
45037,5.7
45039,2.4
45041,3.8
45043,3.3
45045,12.0
45047,4.7
45049,5.1
45051,7.3
45053,13.0
45055,4.8
45057,6.5
45059,5.1
45061,2.6
45063,7.1
45065,1.7
45067,3.6
45069,2.9
45071,8.5
45073,5.5
45075,3.5
45077,4.5
45079,8.7
45081,14.7
45083,10.1
45085,5.6
45087,1.4
45089,3.3
45091,7.4
46003,7.7
46005,16.8
46007,10.6
46009,6.7
46011,6.9
46013,7.3
46015,9.8
46017,10.3
46019,0.7
46021,3.5
46023,6.1
46025,4.7
46027,6.0
46029,2.4
46031,14.9
46033,4.6
46035,3.5
46037,1.2
46039,2.6
46041,14.1
46043,3.3
46045,3.6
46047,4.9
46049,2.8
46051,7.8
46053,3.8
46055,0.7
46057,5.0
46059,2.0
46061,6.6
46063,3.5
46065,3.8
46067,5.5
46069,0.5
46071,12.8
46073,3.8
46075,1.2
46077,3.4
46079,3.3
46081,3.0
46083,4.7
46085,7.8
46087,3.5
46089,8.4
46091,4.4
46093,4.1
46095,7.1
46097,4.0
46099,9.2
46101,9.6
46102,23.4
46103,4.4
46105,2.2
46107,2.3
46109,2.8
46111,3.4
46115,5.6
46117,1.9
46119,1.4
46121,11.2
46123,4.0
46125,2.7
46127,3.4
46129,3.6
46135,4.3
46137,22.6
47001,4.8
47003,11.6
47005,1.1
47007,2.7
47009,3.6
47011,8.0
47013,1.2
47015,1.6
47017,2.6
47019,2.0
47021,4.1
47023,2.3
47025,2.2
47027,3.3
47029,2.1
47031,3.4
47033,8.5
47035,3.2
47037,17.4
47039,0.5
47041,7.5
47043,2.7
47045,3.4
47047,2.7
47049,1.1
47051,3.2
47053,2.7
47055,2.3
47057,4.2
47059,2.6
47061,1.0
47063,9.7
47065,7.1
47067,2.1
47069,2.9
47071,2.4
47073,1.7
47075,4.7
47077,1.7
47079,2.6
47081,2.0
47083,0.9
47085,2.1
47087,2.4
47089,4.6
47091,2.3
47093,5.8
47095,2.1
47097,2.7
47099,5.0
47101,3.7
47103,2.9
47105,8.7
47107,4.1
47109,2.7
47111,3.9
47113,4.7
47115,1.1
47117,5.6
47119,5.5
47121,1.4
47123,3.3
47125,9.1
47127,2.6
47129,1.7
47131,4.1
47133,2.0
47135,6.0
47137,0.3
47139,2.3
47141,6.2
47143,4.7
47145,2.8
47147,6.2
47149,11.3
47151,1.0
47153,3.0
47155,6.9
47157,9.6
47159,1.9
47161,2.5
47163,2.6
47165,6.4
47167,2.8
47169,2.2
47171,5.4
47173,2.1
47175,4.5
47177,7.0
47179,4.8
47181,1.7
47183,2.0
47185,1.3
47187,8.5
47189,6.1
48001,14.8
48003,43.7
48005,18.5
48007,19.9
48009,5.7
48011,6.4
48013,38.5
48015,20.7
48017,48.1
48019,11.3
48021,29.5
48023,4.6
48025,34.7
48027,19.4
48029,39.6
48031,11.2
48033,16.0
48035,13.1
48037,5.6
48039,26.5
48041,24.2
48043,34.4
48045,24.3
48047,61.8
48049,12.7
48051,16.1
48053,14.6
48055,36.2
48057,32.5
48059,7.8
48061,71.4
48063,20.8
48065,6.8
48067,4.2
48069,52.3
48071,17.9
48073,20.2
48075,23.4
48077,6.7
48079,46.1
48081,10.8
48083,10.1
48085,28.7
48087,23.4
48089,21.6
48091,18.0
48093,22.0
48095,35.3
48097,14.8
48099,13.7
48101,20.0
48103,45.2
48105,49.9
48107,34.7
48109,62.9
48111,43.6
48113,43.5
48115,38.1
48117,55.5
48119,4.4
48121,23.5
48123,19.4
48125,18.4
48127,62.6
48129,5.5
48131,56.8
48133,12.9
48135,45.7
48137,43.0
48139,18.0
48141,70.6
48143,15.8
48145,18.6
48147,9.7
48149,19.3
48151,20.1
48153,37.2
48155,14.9
48157,39.5
48159,13.2
48161,14.0
48163,60.3
48165,57.7
48167,20.1
48169,45.5
48171,19.2
48173,34.2
48175,19.2
48177,33.5
48179,20.0
48181,10.9
48183,16.6
48185,19.0
48187,22.2
48189,37.0
48191,29.6
48193,9.5
48195,43.1
48197,15.1
48199,5.3
48201,44.4
48203,8.2
48205,19.9
48207,20.4
48209,25.8
48211,32.5
48213,10.7
48215,83.4
48217,16.1
48219,31.4
48221,9.4
48223,13.7
48225,8.8
48227,29.9
48229,74.6
48231,14.2
48233,11.9
48235,19.3
48237,12.6
48239,22.2
48241,6.6
48243,43.0
48245,22.6
48247,65.3
48249,47.7
48251,15.8
48253,18.5
48255,33.2
48257,17.1
48259,12.8
48261,85.5
48263,10.9
48265,14.8
48267,16.8
48269,33.2
48271,43.9
48273,40.9
48275,24.7
48277,8.6
48279,41.1
48281,11.4
48283,60.5
48285,16.3
48287,17.6
48289,11.5
48291,21.4
48293,18.9
48295,25.3
48297,30.5
48299,6.4
48301,19.5
48303,21.6
48305,28.9
48307,21.5
48309,19.2
48311,10.6
48313,19.4
48315,3.8
48317,33.8
48319,21.2
48321,30.7
48323,92.3
48325,31.5
48327,30.5
48329,34.3
48331,17.2
48333,13.2
48335,25.3
48337,10.2
48339,23.0
48341,51.7
48343,9.5
48345,14.7
48347,17.0
48349,24.7
48351,2.6
48353,25.2
48355,35.9
48357,45.8
48359,12.5
48361,6.9
48363,14.7
48365,7.1
48367,9.0
48369,51.6
48371,53.1
48373,14.2
48375,32.7
48377,80.3
48379,8.3
48381,11.9
48383,54.9
48385,13.6
48387,4.4
48389,57.1
48391,28.9
48393,5.3
48395,17.9
48397,16.4
48399,12.8
48401,14.5
48403,3.5
48405,4.6
48407,12.8
48409,35.3
48411,23.1
48413,46.1
48415,26.3
48417,7.1
48419,18.2
48421,36.4
48423,16.8
48425,10.2
48427,95.2
48429,17.1
48431,27.0
48433,13.9
48435,53.9
48437,29.7
48439,29.0
48441,17.3
48443,57.2
48445,40.1
48447,10.0
48449,39.1
48451,25.7
48453,31.2
48455,8.2
48457,9.6
48459,6.1
48461,38.9
48463,51.7
48465,67.6
48467,7.7
48469,25.1
48471,17.5
48473,26.4
48475,36.2
48477,14.7
48479,89.9
48481,25.9
48483,20.0
48485,13.8
48487,17.2
48489,63.5
48491,21.8
48493,20.6
48495,38.8
48497,16.0
48499,8.9
48501,60.9
48503,14.0
48505,89.3
48507,72.2
49001,12.1
49003,7.4
49005,10.6
49007,5.1
49009,3.4
49011,10.0
49013,7.4
49015,7.3
49017,11.2
49019,11.7
49021,7.7
49023,3.5
49025,3.0
49027,13.1
49029,4.5
49031,4.2
49033,7.6
49035,21.2
49037,40.1
49039,11.0
49041,6.1
49043,14.6
49045,8.2
49047,9.3
49049,15.1
49051,12.4
49053,9.7
49055,10.1
49057,14.0
50001,6.0
50003,4.6
50005,3.8
50007,10.3
50009,6.4
50011,3.6
50013,5.3
50015,3.7
50017,3.4
50019,5.4
50021,4.5
50023,3.8
50025,3.9
50027,4.2
51001,11.5
51003,11.7
51005,1.8
51007,3.8
51009,2.8
51011,1.7
51013,29.7
51015,3.4
51017,2.0
51019,4.4
51021,2.4
51023,2.8
51025,2.9
51027,2.0
51029,2.2
51031,3.0
51033,5.7
51035,2.5
51036,3.1
51037,2.1
51041,11.9
51043,6.1
51045,0.7
51047,12.4
51049,3.5
51051,0.4
51053,4.1
51057,3.6
51059,39.3
51061,9.1
51063,2.6
51065,4.8
51067,3.3
51069,9.7
51071,1.9
51073,2.9
51075,5.0
51077,5.1
51079,7.6
51081,3.9
51083,4.5
51085,4.4
51087,15.4
51089,6.7
51091,0.8
51093,4.8
51095,8.0
51097,1.0
51099,5.0
51101,2.6
51103,3.6
51105,2.7
51107,31.6
51109,4.8
51111,4.8
51113,3.6
51115,2.8
51117,2.0
51119,3.8
51121,10.3
51125,4.3
51127,4.2
51131,9.6
51133,3.4
51135,4.0
51137,5.7
51139,2.3
51141,4.2
51143,3.4
51145,2.4
51147,6.7
51149,7.8
51153,33.7
51155,2.4
51157,5.3
51159,8.5
51161,6.9
51163,3.3
51165,9.3
51167,2.0
51169,1.7
51171,7.4
51173,2.6
51175,1.6
51177,10.1
51179,14.4
51181,1.3
51183,4.7
51185,1.2
51187,6.1
51191,1.9
51193,5.9
51195,1.7
51197,1.4
51199,11.1
51510,33.5
51520,2.5
51530,2.7
51540,15.7
51550,8.3
51570,10.3
51580,2.3
51590,5.2
51595,6.5
51600,33.9
51610,19.3
51620,2.7
51630,12.4
51640,12.7
51650,6.5
51660,25.5
51670,8.5
51678,6.2
51680,6.7
51683,40.4
51685,48.1
51690,7.0
51700,10.7
51710,10.4
51720,4.0
51730,6.9
51735,4.7
51740,4.6
51750,5.1
51760,9.4
51770,8.6
51775,4.9
51790,5.4
51800,5.1
51810,12.5
51820,6.8
51830,13.9
51840,19.9
53001,55.0
53003,4.2
53005,21.0
53007,26.1
53009,5.3
53011,15.0
53013,8.9
53015,6.9
53017,29.2
53019,5.5
53021,48.7
53023,4.7
53025,36.9
53027,8.7
53029,9.0
53031,4.8
53033,27.8
53035,7.1
53037,8.9
53039,11.7
53041,9.0
53043,2.1
53045,8.6
53047,18.5
53049,10.2
53051,3.5
53053,14.5
53055,6.8
53057,17.1
53059,4.1
53061,21.4
53063,7.4
53065,4.2
53067,11.6
53069,5.2
53071,19.4
53073,11.6
53075,15.2
53077,41.2
54001,2.4
54003,5.4
54005,0.4
54007,0.5
54009,2.0
54011,2.5
54013,1.6
54015,0.9
54017,0.8
54019,1.9
54021,4.0
54023,2.3
54025,2.8
54027,0.9
54029,1.7
54031,4.7
54033,1.5
54035,1.0
54037,6.4
54039,2.4
54041,1.6
54043,0.4
54045,0.6
54047,2.0
54049,2.3
54051,1.7
54053,1.0
54055,2.2
54057,2.7
54059,0.6
54061,8.0
54063,1.6
54065,0.7
54067,1.8
54069,2.3
54071,1.1
54073,2.1
54075,1.5
54077,3.4
54079,1.9
54081,3.5
54083,1.0
54085,0.8
54087,1.0
54089,1.1
54091,1.4
54093,0.7
54095,1.6
54097,1.2
54099,1.5
54101,0.1
54103,0.6
54105,2.5
54107,1.8
54109,0.2
55001,4.9
55003,3.2
55005,4.2
55007,3.9
55009,10.8
55011,3.0
55013,2.8
55015,5.7
55017,3.1
55019,17.3
55021,5.3
55023,2.8
55025,11.1
55027,4.7
55029,4.3
55031,3.0
55033,5.2
55035,7.1
55037,1.3
55039,5.7
55041,4.1
55043,4.8
55045,4.0
55047,10.2
55049,3.0
55051,2.8
55053,6.9
55055,6.2
55057,3.4
55059,12.0
55061,2.9
55063,6.5
55065,7.7
55067,2.9
55069,2.6
55071,5.5
55073,8.2
55075,2.8
55077,4.0
55078,3.3
55079,17.2
55081,7.7
55083,2.9
55085,2.2
55087,6.6
55089,5.6
55091,4.7
55093,3.6
55095,2.4
55097,6.1
55099,3.5
55101,9.4
55103,5.1
55105,8.1
55107,2.8
55109,3.9
55111,6.4
55113,4.5
55115,2.8
55117,9.6
55119,4.4
55121,9.1
55123,9.8
55125,2.9
55127,9.5
55129,1.9
55131,4.0
55133,7.1
55135,3.9
55137,7.8
55139,6.4
55141,4.6
56001,10.8
56003,7.5
56005,6.0
56007,15.5
56009,8.5
56011,3.5
56013,8.9
56015,5.4
56017,3.8
56019,2.9
56021,6.5
56023,4.2
56025,6.1
56027,5.2
56029,4.1
56031,8.3
56033,3.2
56035,8.5
56037,10.4
56039,19.2
56041,4.9
56043,7.3
56045,1.7
72001,94.8
72003,95.6
72005,95.6
72007,95.6
72009,95.3
72011,96.6
72013,95.1
72015,94.8
72017,96.4
72019,94.5
72021,93.4
72023,96.5
72025,93.7
72027,94.7
72029,96.3
72031,90.5
72033,94.7
72035,96.3
72037,96.6
72039,95.2
72041,97.0
72043,95.9
72045,92.6
72047,95.8
72049,92.7
72051,94.3
72053,95.9
72054,97.8
72055,94.3
72057,94.6
72059,95.9
72061,94.2
72063,94.8
72065,96.3
72067,93.4
72069,94.6
72071,94.2
72073,95.3
72075,97.2
72077,91.0
72079,94.3
72081,97.6
72083,99.1
72085,97.5
72087,95.1
72089,94.5
72091,96.4
72093,96.9
72095,98.0
72097,92.9
72099,96.3
72101,96.8
72103,97.9
72105,94.0
72107,95.5
72109,97.9
72111,96.8
72113,92.9
72115,96.0
72117,95.8
72119,95.6
72121,90.6
72123,96.6
72125,94.8
72127,92.5
72129,96.0
72131,96.0
72133,96.5
72135,95.0
72137,93.2
72139,95.5
72141,94.8
72143,96.1
72145,94.4
72147,88.7
72149,95.3
72151,96.1
72153,91.9
