cfips,pct_multilingual
38011,4.7
38013,2.5
38015,3.9
38017,8.2
38019,4.6
38021,7.5
38023,0.1
38025,9.0
38027,3.8
38029,7.1
38031,1.5
38033,1.0
38035,6.8
38037,4.5
38039,1.1
38041,4.4
38043,3.0
38045,8.8
38047,7.6
38049,2.7
38051,16.7
38053,11.6
38055,2.9
38057,6.5
38059,4.3
38061,7.0
38063,6.6
38065,2.1
38067,3.0
38069,2.2
38071,5.7
38073,6.8
38075,1.2
38077,2.5
38079,3.5
38081,5.9
38083,4.3
38085,5.8
38087,1.9
38089,5.4
38091,1.7
38093,3.3
38095,4.3
38097,3.0
38099,7.6
38101,5.5
38103,3.0
38105,9.7
39001,1.9
39003,3.1
39005,5.3
39007,7.2
39009,4.8
39011,2.0
39013,1.4
39015,1.4
39017,8.4
39019,5.1
39021,1.4
39023,3.3
39025,3.0
39027,2.5
39029,2.7
39031,8.5
39033,2.3
39035,12.2
39037,1.7
39039,5.4
39041,9.8
39043,3.3
39045,4.6
39047,1.9
39049,13.8
39051,4.0
39053,2.9
39055,12.8
39057,6.1
39059,4.4
39061,7.5
39063,5.1
39065,5.7
39067,4.4
39069,4.6
39071,2.9
39073,1.4
39075,48.7
39077,4.3
39079,2.8
39081,2.4
39083,4.7
39085,7.7
39087,0.8
39089,4.2
39091,2.7
39093,7.0
39095,6.4
39097,4.0
39099,6.3
39101,4.4
39103,4.3
39105,1.0
39107,1.9
39109,3.1
39111,1.5
39113,5.9
39115,1.1
39117,5.9
39119,2.2
39121,4.5
39123,3.1
39125,2.5
39127,2.4
39129,1.9
39131,1.7
39133,4.5
39135,2.1
39137,3.8
39139,4.1
39141,1.8
39143,4.3
39145,1.3
39147,3.9
39149,2.1
39151,3.1
39153,6.9
39155,4.6
39157,8.0
39159,6.0
39161,2.2
39163,2.4
39165,8.7
39167,2.5
39169,11.5
39171,2.7
39173,4.3
39175,2.7
40001,7.2
40003,5.6
40005,3.8
40007,20.5
40009,10.1
40011,13.7
40013,5.8
40015,10.5
40017,8.6
40019,7.0
40021,8.1
40023,4.2
40025,19.6
40027,10.2
40029,4.2
40031,9.9
40033,5.2
40035,2.6
40037,3.4
40039,15.0
40041,4.6
40043,6.0
40045,5.4
40047,13.3
40049,6.5
40051,3.2
40053,2.9
40055,7.2
40057,20.1
40059,19.0
40061,4.2
40063,6.3
40065,16.0
40067,6.2
40069,3.4
40071,5.9
40073,16.6
40075,6.0
40077,3.2
40079,5.7
40081,1.5
40083,4.9
40085,14.0
40087,6.3
40089,5.7
40091,1.7
40093,5.8
40095,16.6
40097,5.0
40099,5.1
40101,5.0
40103,2.9
40105,2.1
40107,6.0
40109,17.6
40111,3.1
40113,2.7
40115,5.8
40117,1.6
40119,8.1
40121,4.1
40123,4.5
40125,4.3
40127,3.1
40129,3.9
40131,5.4
40133,4.6
40135,4.7
40137,5.9
40139,45.3
40141,19.0
40143,14.8
40145,6.9
40147,6.7
40149,4.9
40151,3.6
40153,10.3
41001,3.7
41003,13.7
41005,12.3
41007,7.0
41009,3.3
41011,5.3
41013,4.3
41015,4.4
41017,7.6
41019,3.9
41021,2.9
41023,5.1
41025,5.2
41027,29.6
41029,9.9
41031,17.3
41033,4.0
41035,9.3
41037,7.1
41039,8.3
41041,7.3
41043,8.2
41045,25.7
41047,25.2
41049,32.7
41051,19.9
41053,12.2
41055,3.2
41057,8.4
41059,22.5
41061,4.6
41063,2.6
41065,15.5
41067,24.8
41069,5.2
41071,13.7
42001,6.5
42003,7.6
42005,2.4
42007,2.9
42009,2.7
42011,19.4
42013,2.7
42015,2.7
42017,12.4
42019,3.2
42021,2.4
42023,2.3
42025,4.9
42027,11.7
42029,12.4
42031,3.3
42033,4.3
42035,7.0
42037,3.0
42039,5.3
42041,9.9
42043,12.1
42045,12.5
42047,1.3
42049,7.0
42051,3.2
42053,6.6
42055,6.8
42057,1.3
42059,2.4
42061,4.1
42063,5.9
42065,5.2
42067,9.9
42069,10.2
42071,16.9
42073,4.0
42075,13.0
42077,24.7
42079,12.6
42081,3.5
42083,2.6
42085,4.0
42087,9.4
42089,15.9
42091,13.9
42093,6.4
42095,13.6
42097,3.5
42099,5.8
42101,23.4
42103,10.9
42105,2.7
42107,5.3
42109,8.4
42111,4.0
42113,3.4
42115,2.5
42117,1.3
42119,9.9
42121,2.0
42123,3.1
42125,2.7
42127,5.8
42129,2.6
42131,1.9
42133,7.9
44001,13.2
44003,9.0
44005,9.1
44007,31.6
44009,6.0
45001,3.3
45003,6.1
45005,4.0
45007,4.4
45009,2.7
45011,2.2
45013,10.9
45015,8.7
45017,4.4
45019,7.4
45021,4.4
45023,3.2
45025,3.9
45027,3.6
45029,3.7
45031,2.5
45033,2.4
45035,6.6
45037,5.7
45039,2.1
45041,3.5
45043,3.6
45045,12.0
45047,5.2
45049,5.1
45051,7.9
45053,13.8
45055,5.7
45057,6.7
45059,5.1
45061,2.9
45063,7.6
45065,1.6
45067,3.6
45069,2.6
45071,8.9
45073,5.3
45075,3.5
45077,4.4
45079,8.8
45081,15.4
45083,10.4
45085,5.6
45087,1.1
45089,3.0
45091,7.8
46003,6.8
46005,15.1
46007,11.2
46009,7.2
46011,7.5
46013,7.3
46015,7.7
46017,7.1
46019,1.2
46021,4.0
46023,6.3
46025,3.5
46027,5.1
46029,3.0
46031,13.8
46033,2.8
46035,2.9
46037,1.0
46039,2.6
46041,13.5
46043,1.7
46045,2.2
46047,3.2
46049,5.2
46051,7.9
46053,2.4
46055,0.6
46057,5.4
46059,2.9
46061,5.4
46063,4.2
46065,3.7
46067,6.4
46069,0.8
46071,11.7
46073,4.1
46075,1.1
46077,3.4
46079,3.7
46081,3.8
46083,6.1
46085,6.6
46087,3.7
46089,9.3
46091,5.5
46093,4.3
46095,4.9
46097,4.4
46099,9.5
46101,9.9
46102,23.7
46103,4.2
46105,1.4
46107,1.7
46109,3.7
46111,3.7
46115,6.3
46117,1.7
46119,2.5
46121,11.2
46123,5.4
46125,2.5
46127,4.2
46129,3.3
46135,4.9
46137,19.7
47001,4.4
47003,11.5
47005,0.7
47007,3.1
47009,3.7
47011,7.3
47013,1.2
47015,1.5
47017,2.6
47019,2.4
47021,4.2
47023,2.1
47025,2.2
47027,3.3
47029,2.1
47031,3.4
47033,9.1
47035,3.5
47037,17.1
47039,1.6
47041,7.1
47043,2.2
47045,3.2
47047,2.4
47049,0.9
47051,3.5
47053,3.0
47055,2.7
47057,4.1
47059,2.8
47061,1.4
47063,10.2
47065,7.5
47067,2.1
47069,2.7
47071,1.5
47073,1.6
47075,4.7
47077,1.4
47079,2.2
47081,1.3
47083,0.9
47085,2.0
47087,2.5
47089,4.2
47091,3.0
47093,6.2
47095,2.3
47097,3.0
47099,4.8
47101,4.1
47103,2.8
47105,9.2
47107,4.2
47109,2.5
47111,4.4
47113,4.4
47115,0.9
47117,5.4
47119,5.8
47121,1.5
47123,3.3
47125,9.3
47127,2.1
47129,3.3
47131,3.4
47133,1.9
47135,6.5
47137,3.4
47139,2.8
47141,6.4
47143,4.8
47145,2.8
47147,6.5
47149,11.7
47151,0.9
47153,2.8
47155,7.3
47157,9.4
47159,3.1
47161,1.9
47163,2.8
47165,6.0
47167,2.8
47169,2.2
47171,5.5
47173,2.0
47175,5.0
47177,7.0
47179,4.7
47181,1.7
47183,2.3
47185,1.5
47187,8.7
47189,6.4
48001,14.5
48003,39.7
48005,18.1
48007,16.9
48009,5.2
48011,5.9
48013,39.7
48015,20.3
48017,52.6
48019,12.2
48021,29.4
48023,9.0
48025,34.6
48027,18.5
48029,38.7
48031,9.6
48033,10.5
48035,14.3
48037,6.2
48039,26.5
48041,23.6
48043,34.1
48045,25.6
48047,64.8
48049,15.5
48051,15.8
48053,15.0
48055,37.0
48057,30.7
48059,8.3
48061,71.1
48063,18.2
48065,3.5
48067,4.6
48069,48.2
48071,17.5
48073,19.8
48075,23.0
48077,6.0
48079,51.6
48081,11.1
48083,14.0
48085,28.9
48087,23.1
48089,20.6
48091,16.8
48093,21.7
48095,37.2
48097,13.7
48099,14.2
48101,18.9
48103,49.3
48105,49.9
48107,32.5
48109,62.5
48111,36.8
48113,42.9
48115,36.2
48117,58.2
48119,2.7
48121,23.3
48123,18.1
48125,17.9
48127,59.1
48129,6.3
48131,57.6
48133,13.6
48135,44.2
48137,40.8
48139,18.4
48141,69.8
48143,14.8
48145,18.0
48147,9.3
48149,19.5
48151,14.8
48153,39.6
48155,16.8
48157,40.0
48159,14.8
48161,13.6
48163,58.0
48165,57.8
48167,19.6
48169,40.2
48171,17.5
48173,36.6
48175,17.5
48177,32.9
48179,21.6
48181,11.2
48183,17.0
48185,19.8
48187,21.5
48189,36.7
48191,28.8
48193,8.8
48195,38.4
48197,14.7
48199,4.4
48201,44.4
48203,8.7
48205,16.7
48207,20.9
48209,25.5
48211,36.3
48213,10.5
48215,82.7
48217,15.7
48219,30.9
48221,8.9
48223,13.5
48225,8.5
48227,29.4
48229,77.5
48231,14.2
48233,12.8
48235,18.9
48237,13.1
48239,20.1
48241,7.0
48243,26.7
48245,22.3
48247,62.8
48249,47.5
48251,15.7
48253,17.5
48255,31.0
48257,17.4
48259,12.7
48261,86.5
48263,6.9
48265,13.9
48267,19.4
48269,21.6
48271,37.4
48273,39.6
48275,26.9
48277,8.6
48279,42.3
48281,11.0
48283,54.0
48285,13.4
48287,18.3
48289,12.9
48291,23.4
48293,19.0
48295,25.7
48297,29.1
48299,5.4
48301,39.6
48303,20.7
48305,26.1
48307,22.1
48309,19.4
48311,18.6
48313,21.1
48315,4.6
48317,35.5
48319,18.1
48321,30.0
48323,89.6
48325,29.8
48327,24.8
48329,34.3
48331,17.9
48333,15.6
48335,25.4
48337,7.9
48339,22.6
48341,53.6
48343,10.1
48345,13.2
48347,17.4
48349,25.2
48351,2.6
48353,24.6
48355,35.0
48357,46.5
48359,11.5
48361,6.7
48363,12.8
48365,6.4
48367,8.7
48369,54.3
48371,53.8
48373,14.5
48375,32.3
48377,77.5
48379,8.0
48381,12.3
48383,56.1
48385,12.2
48387,3.2
48389,53.6
48391,28.2
48393,6.2
48395,15.4
48397,15.5
48399,16.5
48401,14.2
48403,3.2
48405,4.9
48407,13.7
48409,34.4
48411,20.3
48413,45.9
48415,25.4
48417,7.1
48419,17.5
48421,39.1
48423,17.1
48425,12.7
48427,94.1
48429,15.5
48431,28.1
48433,12.5
48435,54.0
48437,32.0
48439,28.9
48441,17.7
48443,45.3
48445,41.2
48447,9.7
48449,39.5
48451,25.3
48453,30.0
48455,9.8
48457,8.9
48459,4.7
48461,36.1
48463,49.6
48465,67.0
48467,7.6
48469,26.2
48471,17.3
48473,26.5
48475,33.4
48477,13.8
48479,90.5
48481,24.6
48483,18.4
48485,13.2
48487,18.0
48489,62.3
48491,22.1
48493,21.4
48495,42.2
48497,16.5
48499,9.4
48501,61.1
48503,12.8
48505,89.8
48507,69.8
49001,13.2
49003,7.3
49005,11.0
49007,6.3
49009,3.6
49011,9.5
49013,6.9
49015,7.5
49017,10.3
49019,10.8
49021,8.3
49023,3.9
49025,2.3
49027,12.5
49029,4.3
49031,4.4
49033,9.5
49035,20.9
49037,39.3
49039,11.2
49041,5.6
49043,15.1
49045,8.7
49047,8.1
49049,15.1
49051,14.8
49053,9.4
49055,13.1
49057,13.8
50001,6.1
50003,4.3
50005,3.7
50007,9.3
50009,7.4
50011,3.5
50013,5.1
50015,3.5
50017,3.1
50019,5.2
50021,4.3
50023,4.0
50025,3.8
50027,4.4
51001,12.0
51003,12.5
51005,2.2
51007,4.1
51009,2.8
51011,1.5
51013,28.9
51015,3.5
51017,2.3
51019,4.5
51021,2.8
51023,2.5
51025,2.4
51027,2.8
51029,2.1
51031,3.9
51033,4.7
51035,2.7
51036,4.0
51037,2.1
51041,12.2
51043,7.6
51045,0.5
51047,12.4
51049,2.4
51051,0.2
51053,4.3
51057,5.2
51059,39.0
51061,10.0
51063,2.9
51065,4.0
51067,3.0
51069,9.9
51071,1.9
51073,2.1
51075,4.5
51077,5.3
51079,5.8
51081,4.7
51083,4.0
51085,4.3
51087,15.2
51089,6.3
51091,3.2
51093,5.0
51095,7.7
51097,1.5
51099,4.5
51101,2.7
51103,3.9
51105,2.8
51107,32.3
51109,5.7
51111,3.4
51113,3.0
51115,3.5
51117,4.0
51119,3.5
51121,10.2
51125,4.8
51127,3.5
51131,9.7
51133,3.2
51135,4.3
51137,5.5
51139,2.1
51141,3.9
51143,3.1
51145,2.9
51147,5.5
51149,9.0
51153,34.3
51155,2.5
51157,4.6
51159,8.9
51161,7.3
51163,3.8
51165,9.0
51167,1.5
51169,1.5
51171,7.2
51173,2.9
51175,2.0
51177,10.5
51179,14.9
51181,2.0
51183,4.1
51185,1.3
51187,5.5
51191,2.0
51193,6.7
51195,1.9
51197,1.7
51199,10.9
51510,31.9
51520,2.1
51530,3.5
51540,14.6
51550,8.5
51570,9.2
51580,3.7
51590,4.9
51595,5.8
51600,33.3
51610,19.8
51620,4.0
51630,14.1
51640,16.5
51650,6.5
51660,25.5
51670,8.4
51678,6.2
51680,7.1
51683,40.8
51685,51.5
51690,9.6
51700,10.2
51710,10.6
51720,0.0
51730,6.3
51735,4.4
51740,4.9
51750,5.2
51760,9.7
51770,8.6
51775,5.6
51790,5.9
51800,5.5
51810,12.4
51820,7.6
51830,14.3
51840,19.8
53001,53.8
53003,4.3
53005,20.9
53007,25.9
53009,5.3
53011,15.3
53013,8.2
53015,6.6
53017,28.7
53019,5.7
53021,47.5
53023,2.8
53025,36.8
53027,8.6
53029,8.1
53031,5.0
53033,28.4
53035,7.5
53037,7.5
53039,12.8
53041,8.6
53043,2.8
53045,8.2
53047,17.7
53049,9.2
53051,2.9
53053,15.1
53055,6.2
53057,16.2
53059,4.7
53061,22.3
53063,7.2
53065,3.8
53067,11.3
53069,6.3
53071,19.5
53073,11.9
53075,14.6
53077,41.2
54001,2.1
54003,4.8
54005,0.3
54007,0.4
54009,2.2
54011,2.7
54013,1.5
54015,0.7
54017,1.1
54019,1.3
54021,4.9
54023,2.3
54025,2.8
54027,0.9
54029,1.2
54031,5.5
54033,1.4
54035,0.8
54037,5.9
54039,2.3
54041,1.6
54043,0.6
54045,0.3
54047,1.7
54049,1.9
54051,2.0
54053,1.1
54055,2.4
54057,2.4
54059,0.7
54061,7.5
54063,1.1
54065,1.3
54067,1.7
54069,2.5
54071,1.1
54073,2.8
54075,0.9
54077,2.3
54079,1.7
54081,3.5
54083,1.3
54085,2.3
54087,1.0
54089,1.3
54091,1.5
54093,1.0
54095,0.8
54097,1.0
54099,1.2
54101,0.0
54103,0.4
54105,2.7
54107,1.8
54109,0.5
55001,4.7
55003,3.5
55005,4.1
55007,3.2
55009,10.5
55011,2.7
55013,2.6
55015,5.2
55017,3.1
55019,16.2
55021,5.1
55023,3.7
55025,10.8
55027,4.8
55029,4.4
55031,2.8
55033,5.3
55035,6.5
55037,1.1
55039,5.3
55041,3.7
55043,5.1
55045,3.6
55047,8.1
55049,2.5
55051,2.9
55053,6.3
55055,5.7
55057,3.8
55059,12.7
55061,3.1
55063,5.7
55065,7.5
55067,2.0
55069,2.7
55071,5.4
55073,7.8
55075,2.9
55077,3.3
55078,3.5
55079,17.5
55081,8.0
55083,2.5
55085,2.0
55087,6.4
55089,5.6
55091,4.4
55093,3.6
55095,2.2
55097,6.1
55099,3.0
55101,9.8
55103,6.1
55105,7.9
55107,2.9
55109,3.4
55111,7.5
55113,4.5
55115,2.8
55117,9.4
55119,4.4
55121,8.0
55123,9.4
55125,2.8
55127,9.7
55129,1.8
55131,3.7
55133,7.1
55135,4.2
55137,7.5
55139,6.1
55141,4.7
56001,10.2
56003,6.9
56005,5.5
56007,14.2
56009,7.0
56011,3.3
56013,7.5
56015,6.8
56017,3.8
56019,2.1
56021,5.3
56023,4.2
56025,6.1
56027,4.2
56029,4.0
56031,7.4
56033,3.3
56035,7.7
56037,10.5
56039,18.9
56041,5.5
56043,7.0
56045,2.5
72001,96.1
72003,96.1
72005,95.7
72007,95.8
72009,95.3
72011,96.3
72013,95.3
72015,94.6
72017,96.8
72019,94.6
72021,93.1
72023,96.5
72025,94.1
72027,95.0
72029,96.4
72031,91.1
72033,94.5
72035,96.6
72037,95.8
72039,95.1
72041,97.1
72043,96.3
72045,91.3
72047,95.8
72049,93.3
72051,93.6
72053,95.9
72054,97.6
72055,94.2
72057,94.7
72059,96.1
72061,94.7
72063,94.4
72065,96.2
72067,94.8
72069,94.4
72071,93.8
72073,96.1
72075,97.2
72077,90.8
72079,92.8
72081,97.0
72083,97.0
72085,97.7
72087,95.0
72089,94.7
72091,96.4
72093,96.7
72095,98.2
72097,93.5
72099,96.8
72101,97.2
72103,97.4
72105,95.0
72107,95.3
72109,97.9
72111,96.2
72113,93.3
72115,97.2
72117,96.9
72119,95.3
72121,91.0
72123,96.6
72125,95.1
72127,92.7
72129,96.3
72131,96.4
72133,96.5
72135,95.1
72137,93.8
72139,95.5
72141,94.9
72143,96.1
72145,94.9
72147,91.0
72149,94.8
72151,96.7
72153,91.9
