"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018M","B25085_018MA","B25085_018EA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US48259","Kendall County, Texas","272","null","157","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","40","null","63","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","28","null","null","20","33","null","null","99","113","null","null","0","null","28","null","0","null","28","null","36","null","58","null","77","null","74","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US48261","Kenedy County, Texas","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48263","Kent County, Texas","8","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","8","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48265","Kerr County, Texas","702","null","258","null","0","null","31","null","0","31","null","null","0","31","null","null","0","31","null","null","0","null","31","null","7","null","11","null","0","31","null","null","36","58","null","null","3","11","null","null","30","null","34","null","0","null","31","null","63","79","null","null","0","31","null","null","14","25","null","null","107","115","null","null","0","null","31","null","0","31","null","null","224","137","null","null","80","89","null","null","0","null","31","null","65","null","58","null","27","null","37","null","8","null","14","null","0","null","31","null","38","44","null","null","0","31","null","null",
"0500000US48267","Kimble County, Texas","16","null","25","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","16","25","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48269","King County, Texas","8","null","8","null","0","null","13","null","0","13","null","null","5","7","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","3","5","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48271","Kinney County, Texas","100","null","72","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","23","35","null","null","37","null","44","null","0","null","13","null","0","13","null","null","0","13","null","null","26","40","null","null","0","13","null","null","14","null","17","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48273","Kleberg County, Texas","42","null","54","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","8","null","15","null","0","null","28","null","29","50","null","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","5","null","8","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US48275","Knox County, Texas","56","null","34","null","3","null","5","null","0","13","null","null","0","13","null","null","17","17","null","null","7","null","10","null","0","null","13","null","0","13","null","null","16","18","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","13","null","21","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48277","Lamar County, Texas","448","null","184","null","47","null","56","null","0","28","null","null","0","28","null","null","8","13","null","null","24","null","38","null","0","null","28","null","5","8","null","null","0","28","null","null","55","68","null","null","60","null","67","null","55","null","60","null","24","39","null","null","0","28","null","null","41","45","null","null","74","70","null","null","0","null","28","null","37","44","null","null","0","28","null","null","0","28","null","null","0","null","28","null","18","null","29","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US48279","Lamb County, Texas","385","null","106","null","21","null","21","null","15","23","null","null","0","21","null","null","0","21","null","null","22","null","35","null","10","null","11","null","0","21","null","null","75","51","null","null","0","21","null","null","21","null","33","null","25","null","20","null","63","55","null","null","0","21","null","null","38","44","null","null","5","8","null","null","6","null","9","null","33","39","null","null","6","10","null","null","29","36","null","null","16","null","14","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48281","Lampasas County, Texas","77","null","71","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","7","null","11","null","0","null","25","null","4","7","null","null","0","25","null","null","0","25","null","null","37","57","null","null","23","null","38","null","0","25","null","null","0","25","null","null","0","25","null","null","6","null","10","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US48283","La Salle County, Texas","57","null","69","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","5","null","10","null","0","null","19","null","52","68","null","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US48285","Lavaca County, Texas","133","null","56","null","12","null","20","null","0","21","null","null","6","10","null","null","2","4","null","null","0","null","21","null","0","null","21","null","0","21","null","null","2","3","null","null","16","14","null","null","0","null","21","null","0","null","21","null","0","21","null","null","8","12","null","null","0","21","null","null","15","11","null","null","7","null","12","null","0","21","null","null","31","32","null","null","0","21","null","null","7","null","11","null","0","null","21","null","0","null","21","null","0","null","21","null","21","null","24","null","0","21","null","null","6","9","null","null",
"0500000US48287","Lee County, Texas","179","null","93","null","12","null","20","null","20","23","null","null","10","18","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","38","40","null","null","48","60","null","null","0","null","21","null","8","null","12","null","0","21","null","null","0","21","null","null","0","21","null","null","9","14","null","null","0","null","21","null","0","21","null","null","4","6","null","null","9","15","null","null","21","null","34","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48289","Leon County, Texas","562","null","154","null","70","null","75","null","39","64","null","null","0","21","null","null","33","27","null","null","0","null","21","null","3","null","5","null","7","11","null","null","5","9","null","null","35","26","null","null","26","null","19","null","35","null","52","null","31","26","null","null","72","75","null","null","6","12","null","null","56","38","null","null","22","null","27","null","0","21","null","null","30","38","null","null","0","21","null","null","52","null","57","null","0","null","21","null","0","null","21","null","0","null","21","null","10","null","18","null","30","45","null","null","0","21","null","null",
"0500000US48291","Liberty County, Texas","636","null","229","null","5","null","9","null","38","60","null","null","12","19","null","null","104","105","null","null","0","null","31","null","21","null","33","null","3","5","null","null","185","136","null","null","9","14","null","null","18","null","28","null","0","null","31","null","0","31","null","null","28","45","null","null","4","6","null","null","60","54","null","null","31","null","43","null","0","31","null","null","0","31","null","null","0","31","null","null","35","null","53","null","0","null","31","null","0","null","31","null","47","null","74","null","0","null","31","null","0","31","null","null","36","58","null","null",
"0500000US48293","Limestone County, Texas","283","null","113","null","0","null","25","null","21","33","null","null","0","25","null","null","0","25","null","null","22","null","27","null","0","null","25","null","0","25","null","null","32","44","null","null","36","34","null","null","42","null","56","null","21","null","25","null","26","41","null","null","0","25","null","null","0","25","null","null","15","19","null","null","61","null","57","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","7","12","null","null",
"0500000US48295","Lipscomb County, Texas","25","null","18","null","0","null","13","null","3","4","null","null","0","13","null","null","0","13","null","null","1","null","2","null","0","null","13","null","0","13","null","null","0","13","null","null","12","14","null","null","5","null","7","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","3","6","null","null","1","null","3","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48297","Live Oak County, Texas","161","null","81","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","9","null","15","null","0","null","21","null","0","21","null","null","0","21","null","null","25","40","null","null","20","null","23","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","8","12","null","null","0","null","21","null","0","21","null","null","21","24","null","null","41","48","null","null","37","null","33","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48299","Llano County, Texas","259","null","110","null","0","null","25","null","19","28","null","null","0","25","null","null","0","25","null","null","41","null","60","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","19","null","32","null","0","25","null","null","0","25","null","null","0","25","null","null","0","25","null","null","22","null","35","null","21","35","null","null","0","25","null","null","0","25","null","null","71","null","50","null","35","null","39","null","2","null","3","null","29","null","34","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US48301","Loving County, Texas","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48303","Lubbock County, Texas","1321","null","327","null","0","null","31","null","0","31","null","null","0","31","null","null","6","11","null","null","0","null","31","null","20","null","32","null","49","77","null","null","7","9","null","null","15","23","null","null","125","null","79","null","44","null","51","null","60","56","null","null","0","31","null","null","163","108","null","null","163","100","null","null","284","null","148","null","52","51","null","null","70","66","null","null","15","26","null","null","115","null","73","null","37","null","42","null","0","null","31","null","96","null","146","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48305","Lynn County, Texas","41","null","35","null","3","null","6","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","8","null","12","null","0","19","null","null","12","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","8","13","null","null","0","19","null","null","10","null","15","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US48307","McCulloch County, Texas","106","null","93","null","43","null","64","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","3","5","null","null","0","19","null","null","0","19","null","null","7","null","11","null","49","null","66","null","0","19","null","null","0","19","null","null","0","19","null","null","0","19","null","null","4","null","6","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US48309","McLennan County, Texas","1371","null","333","null","21","null","31","null","0","31","null","null","0","31","null","null","82","83","null","null","0","null","31","null","0","null","31","null","8","13","null","null","12","13","null","null","53","69","null","null","67","null","57","null","169","null","107","null","16","25","null","null","56","66","null","null","216","137","null","null","168","114","null","null","182","null","102","null","116","96","null","null","152","120","null","null","0","31","null","null","0","null","31","null","32","null","40","null","14","null","16","null","0","null","31","null","7","null","11","null","0","31","null","null","0","31","null","null",
"0500000US48311","McMullen County, Texas","10","null","9","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","3","null","5","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","3","null","5","null","0","null","13","null","0","null","13","null","0","null","13","null","4","6","null","null","0","13","null","null",
"0500000US48313","Madison County, Texas","23","null","19","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","3","null","6","null","0","21","null","null","0","21","null","null","4","8","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","2","5","null","null","10","16","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","4","null","6","null","0","21","null","null","0","21","null","null",
"0500000US48315","Marion County, Texas","88","null","65","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","11","19","null","null","0","21","null","null","0","21","null","null","0","null","21","null","16","null","25","null","0","21","null","null","0","21","null","null","26","40","null","null","22","35","null","null","0","null","21","null","13","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48317","Martin County, Texas","47","null","34","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","12","null","17","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","14","24","null","null","0","null","19","null","21","25","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US48319","Mason County, Texas","14","null","22","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","22","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48321","Matagorda County, Texas","396","null","183","null","0","null","28","null","24","41","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","69","99","null","null","0","28","null","null","0","28","null","null","31","null","44","null","0","null","28","null","13","20","null","null","0","28","null","null","85","104","null","null","0","28","null","null","26","null","42","null","10","17","null","null","103","94","null","null","35","41","null","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US48323","Maverick County, Texas","165","null","104","null","16","null","24","null","0","31","null","null","0","31","null","null","0","31","null","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null","0","31","null","null","18","null","28","null","0","null","31","null","0","31","null","null","30","49","null","null","0","31","null","null","8","14","null","null","24","null","40","null","0","31","null","null","69","77","null","null","0","31","null","null","0","null","31","null","0","null","31","null","0","null","31","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48325","Medina County, Texas","195","null","108","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","39","58","null","null","0","28","null","null","0","28","null","null","9","null","15","null","0","null","28","null","0","28","null","null","61","58","null","null","0","28","null","null","5","7","null","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","29","null","40","null","0","null","28","null","0","null","28","null","0","null","28","null","27","null","43","null","0","28","null","null","25","41","null","null",
"0500000US48327","Menard County, Texas","42","null","33","null","0","null","13","null","0","13","null","null","0","13","null","null","15","23","null","null","0","null","13","null","0","null","13","null","0","13","null","null","10","15","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","9","15","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","8","12","null","null",
"0500000US48329","Midland County, Texas","415","null","192","null","0","null","31","null","0","31","null","null","0","31","null","null","0","31","null","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null","25","27","null","null","0","null","31","null","102","null","99","null","0","31","null","null","0","31","null","null","27","44","null","null","0","31","null","null","148","null","116","null","12","18","null","null","0","31","null","null","45","51","null","null","56","null","91","null","0","null","31","null","0","null","31","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48331","Milam County, Texas","161","null","96","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","0","null","25","null","12","19","null","null","0","25","null","null","35","34","null","null","27","null","42","null","64","null","82","null","15","24","null","null","0","25","null","null","0","25","null","null","0","25","null","null","2","null","4","null","0","25","null","null","0","25","null","null","3","5","null","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","3","7","null","null",
"0500000US48333","Mills County, Texas","21","null","22","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","4","null","7","null","1","null","3","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","3","null","5","null","0","null","13","null","0","null","13","null","13","null","18","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48335","Mitchell County, Texas","374","null","146","null","38","null","39","null","0","19","null","null","45","55","null","null","0","19","null","null","0","null","19","null","13","null","15","null","76","103","null","null","3","7","null","null","13","16","null","null","9","null","17","null","26","null","44","null","70","60","null","null","0","19","null","null","13","16","null","null","0","19","null","null","0","null","19","null","48","66","null","null","0","19","null","null","5","8","null","null","11","null","12","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","4","6","null","null",
"0500000US48337","Montague County, Texas","196","null","115","null","0","null","21","null","0","21","null","null","11","15","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","3","10","null","null","8","13","null","null","21","null","23","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","19","19","null","null","37","null","43","null","7","12","null","null","0","21","null","null","6","11","null","null","80","null","87","null","0","null","21","null","0","null","21","null","4","null","4","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48339","Montgomery County, Texas","2653","null","590","null","125","null","105","null","0","31","null","null","0","31","null","null","33","55","null","null","203","null","202","null","188","null","157","null","20","29","null","null","0","31","null","null","18","29","null","null","59","null","57","null","62","null","84","null","83","101","null","null","0","31","null","null","137","126","null","null","176","153","null","null","10","null","16","null","106","102","null","null","190","102","null","null","155","125","null","null","398","null","211","null","102","null","113","null","398","null","265","null","168","null","146","null","0","null","31","null","22","38","null","null","0","31","null","null",
"0500000US48341","Moore County, Texas","105","null","91","null","8","null","13","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","0","null","25","null","34","46","null","null","0","25","null","null","3","5","null","null","6","null","10","null","22","null","35","null","0","25","null","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","32","49","null","null","0","25","null","null","0","25","null","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US48343","Morris County, Texas","54","null","42","null","0","null","21","null","0","21","null","null","0","21","null","null","8","14","null","null","0","null","21","null","0","null","21","null","27","35","null","null","0","21","null","null","0","21","null","null","19","null","16","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48345","Motley County, Texas","78","null","35","null","12","null","13","null","0","13","null","null","0","13","null","null","6","9","null","null","0","null","13","null","0","null","13","null","0","13","null","null","8","12","null","null","0","13","null","null","12","null","12","null","0","null","13","null","7","10","null","null","0","13","null","null","0","13","null","null","0","13","null","null","8","null","10","null","6","10","null","null","0","13","null","null","9","15","null","null","0","null","13","null","0","null","13","null","10","null","11","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48347","Nacogdoches County, Texas","288","null","119","null","0","null","31","null","0","31","null","null","0","31","null","null","3","4","null","null","0","null","31","null","0","null","31","null","4","6","null","null","50","51","null","null","57","70","null","null","0","null","31","null","0","null","31","null","22","37","null","null","8","10","null","null","5","7","null","null","49","67","null","null","47","null","59","null","0","31","null","null","13","16","null","null","0","31","null","null","26","null","38","null","0","null","31","null","0","null","31","null","0","null","31","null","0","null","31","null","4","7","null","null","0","31","null","null",
"0500000US48349","Navarro County, Texas","286","null","132","null","6","null","9","null","0","28","null","null","34","53","null","null","0","28","null","null","0","null","28","null","0","null","28","null","8","13","null","null","4","7","null","null","0","28","null","null","0","null","28","null","0","null","28","null","18","17","null","null","23","23","null","null","11","18","null","null","0","28","null","null","9","null","13","null","65","68","null","null","98","100","null","null","5","8","null","null","0","null","28","null","0","null","28","null","0","null","28","null","0","null","28","null","5","null","9","null","0","28","null","null","0","28","null","null",
"0500000US48351","Newton County, Texas","285","null","156","null","0","null","21","null","91","100","null","null","46","54","null","null","22","24","null","null","0","null","21","null","0","null","21","null","93","93","null","null","0","21","null","null","0","21","null","null","0","null","21","null","8","null","13","null","0","21","null","null","0","21","null","null","7","12","null","null","0","21","null","null","12","null","18","null","0","21","null","null","6","10","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48353","Nolan County, Texas","301","null","110","null","5","null","8","null","38","32","null","null","18","25","null","null","23","24","null","null","35","null","41","null","11","null","15","null","0","21","null","null","0","21","null","null","10","11","null","null","38","null","57","null","4","null","5","null","18","22","null","null","7","12","null","null","42","40","null","null","0","21","null","null","0","null","21","null","0","21","null","null","23","37","null","null","14","21","null","null","15","null","22","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48355","Nueces County, Texas","1951","null","394","null","0","null","31","null","39","60","null","null","0","31","null","null","0","31","null","null","0","null","31","null","24","null","39","null","0","31","null","null","139","87","null","null","32","41","null","null","20","null","33","null","50","null","50","null","21","35","null","null","173","116","null","null","178","115","null","null","52","38","null","null","194","null","131","null","172","109","null","null","294","160","null","null","94","94","null","null","158","null","153","null","226","null","188","null","57","null","63","null","11","null","17","null","0","null","31","null","17","23","null","null","0","31","null","null",
"0500000US48357","Ochiltree County, Texas","53","null","46","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","10","17","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","21","null","null","0","21","null","null","29","36","null","null","14","null","22","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US48359","Oldham County, Texas","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US48361","Orange County, Texas","638","null","209","null","25","null","41","null","0","31","null","null","0","31","null","null","25","38","null","null","46","null","60","null","10","null","16","null","4","6","null","null","52","69","null","null","0","31","null","null","0","null","31","null","9","null","13","null","0","31","null","null","0","31","null","null","79","51","null","null","0","31","null","null","154","null","96","null","100","89","null","null","55","61","null","null","41","63","null","null","0","null","31","null","38","null","44","null","0","null","31","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48363","Palo Pinto County, Texas","439","null","142","null","21","null","24","null","0","25","null","null","0","25","null","null","0","25","null","null","25","null","23","null","0","null","25","null","25","40","null","null","0","25","null","null","38","46","null","null","25","null","29","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","0","25","null","null","8","null","12","null","0","25","null","null","38","34","null","null","33","35","null","null","14","null","17","null","116","null","88","null","56","null","81","null","0","null","25","null","14","null","22","null","0","25","null","null","26","30","null","null",
"0500000US48365","Panola County, Texas","186","null","129","null","14","null","22","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null","7","null","11","null","38","62","null","null","37","62","null","null","0","25","null","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","32","51","null","null","0","null","25","null","0","25","null","null","0","25","null","null","38","61","null","null","20","null","30","null","0","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US48367","Parker County, Texas","1040","null","297","null","50","null","69","null","15","24","null","null","0","31","null","null","0","31","null","null","0","null","31","null","14","null","24","null","26","41","null","null","18","30","null","null","0","31","null","null","100","null","110","null","23","null","26","null","99","105","null","null","31","46","null","null","17","27","null","null","92","80","null","null","0","null","31","null","116","105","null","null","195","141","null","null","77","87","null","null","120","null","105","null","36","null","57","null","11","null","12","null","0","null","31","null","0","null","31","null","0","31","null","null","0","31","null","null",
"0500000US48369","Parmer County, Texas","79","null","39","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","6","10","null","null","0","19","null","null","0","19","null","null","0","null","19","null","17","null","16","null","8","11","null","null","0","19","null","null","3","5","null","null","0","19","null","null","0","null","19","null","15","17","null","null","8","12","null","null","0","19","null","null","22","null","20","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
