"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002M","B25085_002MA","B25085_002EA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004EA","B25085_004M","B25085_004MA","B25085_005E","B25085_005EA","B25085_005M","B25085_005MA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007M","B25085_007MA","B25085_007EA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009EA","B25085_009M","B25085_009MA","B25085_010E","B25085_010EA","B25085_010M","B25085_010MA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014EA","B25085_014M","B25085_014MA","B25085_015E","B25085_015EA","B25085_015M","B25085_015MA","B25085_016E","B25085_016EA","B25085_016M","B25085_016MA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021M","B25085_021MA","B25085_021EA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024M","B25085_024MA","B25085_024EA","B25085_025E","B25085_025M","B25085_025MA","B25085_025EA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027EA","B25085_027M","B25085_027MA",
"0500000US21089","Greenup County, Kentucky","357","null","108","null","23","31","null","null","18","25","null","null","20","null","31","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","15","null","24","null","56","null","48","null","8","null","13","null","8","null","13","null","37","51","null","null","17","null","28","null","41","null","42","null","25","null","40","null","0","null","24","null","19","null","18","null","21","34","null","null","0","24","null","null","20","32","null","null","29","null","41","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21091","Hancock County, Kentucky","19","null","21","null","10","17","null","null","0","16","null","null","0","null","16","null","0","null","16","null","9","null","13","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21093","Hardin County, Kentucky","388","null","185","null","0","27","null","null","0","27","null","null","0","null","27","null","30","null","49","null","0","null","27","null","0","27","null","null","45","71","null","null","2","null","4","null","61","null","81","null","0","null","27","null","0","null","27","null","0","27","null","null","4","null","5","null","15","null","23","null","64","null","62","null","44","null","47","null","0","null","27","null","69","75","null","null","45","52","null","null","9","17","null","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21095","Harlan County, Kentucky","574","null","125","null","102","54","null","null","23","22","null","null","105","null","62","null","80","null","43","null","10","null","13","null","0","21","null","null","14","24","null","null","27","null","28","null","31","null","30","null","0","null","21","null","67","null","49","null","15","25","null","null","0","null","21","null","10","null","15","null","0","null","21","null","37","null","46","null","0","null","21","null","0","21","null","null","8","13","null","null","0","21","null","null","0","null","21","null","45","null","41","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21097","Harrison County, Kentucky","265","null","109","null","0","18","null","null","0","18","null","null","0","null","18","null","28","null","34","null","0","null","18","null","0","18","null","null","24","38","null","null","19","null","30","null","40","null","61","null","0","null","18","null","5","null","8","null","0","18","null","null","0","null","18","null","0","null","18","null","59","null","76","null","50","null","64","null","0","null","18","null","0","18","null","null","0","18","null","null","40","61","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21099","Hart County, Kentucky","19","null","20","null","11","17","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","8","null","13","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21101","Henderson County, Kentucky","200","null","133","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","9","15","null","null","51","null","81","null","0","null","24","null","0","null","24","null","30","null","44","null","5","7","null","null","25","null","39","null","8","null","12","null","52","null","83","null","0","null","24","null","0","null","24","null","0","24","null","null","20","28","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21103","Henry County, Kentucky","109","null","78","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","28","null","30","null","0","null","18","null","20","18","null","null","0","null","18","null","8","null","14","null","49","null","69","null","0","null","18","null","4","null","6","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21105","Hickman County, Kentucky","57","null","59","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","35","null","52","null","0","null","11","null","13","null","23","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","9","null","18","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"0500000US21107","Hopkins County, Kentucky","514","null","194","null","30","34","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","15","23","null","null","34","null","32","null","12","null","19","null","141","null","112","null","0","null","24","null","0","24","null","null","0","null","24","null","87","null","90","null","39","null","52","null","36","null","41","null","22","null","36","null","0","24","null","null","46","60","null","null","17","20","null","null","0","null","24","null","0","null","24","null","0","24","null","null","35","42","null","null","0","24","null","null","0","null","24","null",
"0500000US21109","Jackson County, Kentucky","42","null","41","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","16","26","null","null","0","null","18","null","0","null","18","null","0","null","18","null","18","null","28","null","0","18","null","null","0","null","18","null","0","null","18","null","8","null","12","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21111","Jefferson County, Kentucky","4165","null","522","null","58","54","null","null","0","27","null","null","117","null","108","null","32","null","30","null","0","null","27","null","17","27","null","null","45","52","null","null","148","null","98","null","181","null","120","null","435","null","216","null","153","null","144","null","419","158","null","null","213","null","101","null","222","null","128","null","231","null","133","null","387","null","167","null","259","null","133","null","404","219","null","null","166","104","null","null","218","101","null","null","128","null","89","null","204","null","111","null","67","50","null","null","9","13","null","null","26","27","null","null","26","null","40","null",
"0500000US21113","Jessamine County, Kentucky","151","null","117","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","28","null","43","null","0","null","27","null","0","27","null","null","0","null","27","null","40","null","61","null","56","null","85","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","27","null","null","10","16","null","null","17","33","null","null","0","null","27","null",
"0500000US21115","Johnson County, Kentucky","410","null","172","null","52","53","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","63","null","75","null","21","35","null","null","27","null","32","null","44","null","56","null","73","null","88","null","0","null","21","null","0","null","21","null","33","52","null","null","0","21","null","null","20","33","null","null","0","null","21","null","66","null","80","null","0","21","null","null","0","21","null","null","11","18","null","null","0","null","21","null",
"0500000US21117","Kenton County, Kentucky","912","null","297","null","70","55","null","null","43","50","null","null","0","null","27","null","0","null","27","null","22","null","35","null","7","12","null","null","8","13","null","null","46","null","48","null","13","null","20","null","20","null","23","null","146","null","127","null","47","44","null","null","0","null","27","null","236","null","168","null","164","null","129","null","0","null","27","null","28","null","46","null","0","27","null","null","0","27","null","null","36","58","null","null","0","null","27","null","0","null","27","null","0","27","null","null","26","41","null","null","0","27","null","null","0","null","27","null",
"0500000US21119","Knott County, Kentucky","47","null","50","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","6","9","null","null","0","null","18","null","0","null","18","null","0","null","18","null","8","null","13","null","0","18","null","null","0","null","18","null","6","null","10","null","27","null","46","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21121","Knox County, Kentucky","248","null","137","null","25","29","null","null","20","33","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","21","34","null","null","97","null","109","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","null","24","null","8","null","13","null","28","null","38","null","15","null","24","null","0","null","24","null","12","20","null","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","22","35","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21123","Larue County, Kentucky","114","null","94","null","0","18","null","null","11","17","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","43","null","64","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","34","null","54","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","26","39","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21125","Laurel County, Kentucky","258","null","127","null","51","79","null","null","34","48","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","7","null","11","null","57","null","69","null","27","null","42","null","35","null","40","null","25","null","40","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","27","null","null","22","35","null","null","0","27","null","null","0","null","27","null",
"0500000US21127","Lawrence County, Kentucky","95","null","49","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","17","null","19","null","13","null","21","null","0","null","18","null","8","null","13","null","30","33","null","null","0","null","18","null","13","null","20","null","0","null","18","null","6","null","9","null","0","null","18","null","8","12","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21129","Lee County, Kentucky","10","null","15","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","10","null","15","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21131","Leslie County, Kentucky","48","null","52","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","22","null","34","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","26","null","40","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21133","Letcher County, Kentucky","335","null","134","null","100","76","null","null","90","94","null","null","0","null","21","null","0","null","21","null","57","null","64","null","6","10","null","null","0","21","null","null","0","null","21","null","7","null","12","null","0","null","21","null","15","null","23","null","11","18","null","null","0","null","21","null","49","null","39","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21135","Lewis County, Kentucky","400","null","117","null","44","38","null","null","35","42","null","null","62","null","53","null","0","null","18","null","12","null","20","null","42","48","null","null","27","31","null","null","8","null","13","null","62","null","59","null","0","null","18","null","15","null","24","null","0","18","null","null","39","null","46","null","26","null","29","null","0","null","18","null","0","null","18","null","0","null","18","null","13","22","null","null","0","18","null","null","0","18","null","null","0","null","18","null","10","null","17","null","5","8","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21137","Lincoln County, Kentucky","145","null","94","null","13","22","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","14","21","null","null","4","8","null","null","0","null","21","null","0","null","21","null","0","null","21","null","14","null","16","null","32","47","null","null","0","null","21","null","15","null","26","null","51","null","68","null","0","null","21","null","2","null","4","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21139","Livingston County, Kentucky","55","null","69","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","46","69","null","null","0","16","null","null","0","null","16","null","3","null","5","null","0","null","16","null","2","null","3","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","4","7","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21141","Logan County, Kentucky","212","null","136","null","0","21","null","null","6","10","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","null","21","null","7","null","11","null","0","null","21","null","0","null","21","null","0","21","null","null","60","null","79","null","0","null","21","null","35","null","52","null","0","null","21","null","0","null","21","null","8","12","null","null","28","44","null","null","68","88","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21143","Lyon County, Kentucky","142","null","63","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","18","null","19","null","0","null","16","null","0","null","16","null","0","null","16","null","7","10","null","null","10","null","15","null","4","null","6","null","42","null","37","null","21","null","29","null","0","null","16","null","22","31","null","null","15","22","null","null","0","16","null","null","0","null","16","null","3","null","5","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21145","McCracken County, Kentucky","622","null","220","null","29","35","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","31","36","null","null","100","108","null","null","0","null","27","null","80","null","86","null","0","null","27","null","0","null","27","null","17","28","null","null","0","null","27","null","74","null","84","null","76","null","57","null","43","null","48","null","0","null","27","null","39","61","null","null","107","106","null","null","0","27","null","null","0","null","27","null","26","null","42","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21147","McCreary County, Kentucky","51","null","65","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","10","null","14","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","41","null","64","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21149","McLean County, Kentucky","77","null","55","null","0","16","null","null","5","8","null","null","12","null","19","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","30","null","46","null","0","null","16","null","0","null","16","null","5","null","10","null","0","16","null","null","0","null","16","null","15","null","21","null","0","null","16","null","10","null","14","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21151","Madison County, Kentucky","404","null","177","null","0","27","null","null","42","68","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","12","20","null","null","0","null","27","null","0","null","27","null","40","null","56","null","12","null","18","null","17","28","null","null","14","null","22","null","0","null","27","null","107","null","81","null","42","null","69","null","0","null","27","null","65","66","null","null","31","48","null","null","22","32","null","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21153","Magoffin County, Kentucky","59","null","51","null","0","18","null","null","5","8","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","null","18","null","9","null","16","null","18","null","21","null","0","null","18","null","0","null","18","null","27","43","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21155","Marion County, Kentucky","102","null","69","null","2","4","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","14","null","16","null","0","null","18","null","0","null","18","null","0","18","null","null","30","null","45","null","15","null","23","null","0","null","18","null","41","null","41","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21157","Marshall County, Kentucky","159","null","104","null","0","24","null","null","23","37","null","null","0","null","24","null","14","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","null","24","null","16","null","25","null","59","null","74","null","0","null","24","null","0","null","24","null","17","25","null","null","0","24","null","null","0","24","null","null","0","null","24","null","30","null","49","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21159","Martin County, Kentucky","138","null","91","null","0","18","null","null","40","63","null","null","0","null","18","null","25","null","39","null","0","null","18","null","0","18","null","null","0","18","null","null","7","null","11","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","30","null","42","null","14","null","21","null","0","null","18","null","8","null","12","null","0","null","18","null","14","23","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21161","Mason County, Kentucky","564","null","182","null","0","18","null","null","25","39","null","null","47","null","62","null","83","null","64","null","0","null","18","null","32","41","null","null","0","18","null","null","73","null","61","null","26","null","40","null","5","null","9","null","0","null","18","null","0","18","null","null","40","null","49","null","15","null","25","null","125","null","84","null","19","null","31","null","0","null","18","null","65","85","null","null","5","9","null","null","0","18","null","null","0","null","18","null","4","null","7","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21163","Meade County, Kentucky","320","null","150","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","9","14","null","null","0","null","21","null","11","null","17","null","105","null","113","null","0","null","21","null","0","21","null","null","0","null","21","null","28","null","45","null","0","null","21","null","39","null","58","null","0","null","21","null","75","70","null","null","0","21","null","null","53","81","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21165","Menifee County, Kentucky","266","null","88","null","0","16","null","null","12","19","null","null","0","null","16","null","24","null","27","null","8","null","12","null","11","18","null","null","58","51","null","null","28","null","44","null","25","null","39","null","0","null","16","null","0","null","16","null","0","16","null","null","27","null","28","null","11","null","18","null","0","null","16","null","17","null","20","null","0","null","16","null","19","21","null","null","0","16","null","null","26","41","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21167","Mercer County, Kentucky","218","null","108","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","13","null","21","null","0","21","null","null","0","21","null","null","25","null","42","null","0","null","21","null","26","null","41","null","0","null","21","null","16","26","null","null","0","null","21","null","22","null","33","null","0","null","21","null","52","null","55","null","0","null","21","null","42","44","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","22","34","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21169","Metcalfe County, Kentucky","18","null","21","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","10","null","17","null","0","null","18","null","8","14","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21171","Monroe County, Kentucky","14","null","25","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","14","null","25","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21173","Montgomery County, Kentucky","466","null","174","null","0","21","null","null","0","21","null","null","0","null","21","null","30","null","29","null","8","null","13","null","87","87","null","null","0","21","null","null","34","null","40","null","27","null","36","null","4","null","7","null","51","null","51","null","28","39","null","null","0","null","21","null","7","null","8","null","10","null","16","null","14","null","22","null","0","null","21","null","125","116","null","null","0","21","null","null","13","23","null","null","28","null","43","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21175","Morgan County, Kentucky","411","null","123","null","0","18","null","null","0","18","null","null","0","null","18","null","24","null","33","null","0","null","18","null","0","18","null","null","0","18","null","null","33","null","40","null","0","null","18","null","40","null","37","null","0","null","18","null","114","69","null","null","0","null","18","null","22","null","29","null","96","null","61","null","24","null","32","null","0","null","18","null","13","21","null","null","0","18","null","null","31","49","null","null","0","null","18","null","0","null","18","null","14","22","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21177","Muhlenberg County, Kentucky","332","null","141","null","0","24","null","null","0","24","null","null","0","null","24","null","21","null","29","null","0","null","24","null","7","12","null","null","41","64","null","null","38","null","44","null","39","null","63","null","28","null","43","null","6","null","10","null","4","8","null","null","37","null","61","null","53","null","47","null","36","null","56","null","0","null","24","null","0","null","24","null","14","22","null","null","0","24","null","null","8","12","null","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21179","Nelson County, Kentucky","195","null","131","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","null","24","null","24","null","29","null","0","null","24","null","10","null","12","null","0","24","null","null","0","null","24","null","55","null","86","null","0","null","24","null","75","null","76","null","0","null","24","null","24","27","null","null","0","24","null","null","7","11","null","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21181","Nicholas County, Kentucky","113","null","92","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","32","36","null","null","0","16","null","null","13","null","21","null","22","null","36","null","0","null","16","null","28","null","45","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","18","31","null","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null",
"0500000US21183","Ohio County, Kentucky","123","null","71","null","0","21","null","null","0","21","null","null","0","null","21","null","6","null","9","null","0","null","21","null","3","7","null","null","0","21","null","null","0","null","21","null","8","null","13","null","0","null","21","null","48","null","47","null","24","38","null","null","0","null","21","null","0","null","21","null","0","null","21","null","26","null","39","null","2","null","4","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","6","8","null","null","0","21","null","null","0","null","21","null",
"0500000US21185","Oldham County, Kentucky","131","null","73","null","23","36","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","null","27","null","0","null","27","null","51","57","null","null","14","23","null","null","0","27","null","null","0","null","27","null","43","null","48","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21187","Owen County, Kentucky","175","null","105","null","0","18","null","null","0","18","null","null","40","null","59","null","15","null","24","null","0","null","18","null","0","18","null","null","4","7","null","null","0","null","18","null","0","null","18","null","25","null","37","null","11","null","20","null","8","14","null","null","0","null","18","null","2","null","4","null","57","null","66","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","13","22","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21189","Owsley County, Kentucky","29","null","32","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","14","null","22","null","15","23","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"0500000US21191","Pendleton County, Kentucky","116","null","84","null","19","32","null","null","0","18","null","null","0","null","18","null","37","null","56","null","0","null","18","null","0","18","null","null","17","26","null","null","0","null","18","null","0","null","18","null","22","null","34","null","6","null","11","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","15","null","22","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21193","Perry County, Kentucky","298","null","192","null","0","21","null","null","0","21","null","null","11","null","19","null","0","null","21","null","0","null","21","null","0","21","null","null","30","44","null","null","0","null","21","null","0","null","21","null","0","null","21","null","48","null","74","null","0","21","null","null","0","null","21","null","0","null","21","null","133","null","122","null","0","null","21","null","0","null","21","null","76","113","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21195","Pike County, Kentucky","543","null","181","null","0","27","null","null","0","27","null","null","21","null","34","null","11","null","19","null","0","null","27","null","64","59","null","null","0","27","null","null","0","null","27","null","28","null","39","null","26","null","42","null","24","null","23","null","21","19","null","null","0","null","27","null","36","null","46","null","130","null","85","null","33","null","43","null","58","null","58","null","0","27","null","null","35","41","null","null","41","46","null","null","15","null","24","null","0","null","27","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21197","Powell County, Kentucky","234","null","139","null","0","18","null","null","0","18","null","null","0","null","18","null","9","null","16","null","0","null","18","null","72","97","null","null","0","18","null","null","0","null","18","null","38","null","50","null","11","null","17","null","15","null","24","null","0","18","null","null","0","null","18","null","13","null","21","null","38","null","42","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","38","59","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
