cfips,pct_employed_at_self_employed,pct_employed_at_non_profit,pct_employed_at_government
19197,11.9,5.7,13.7
20001,12.600000000000001,8.2,15.9
20003,20.7,8.0,12.0
20005,9.3,11.7,14.8
20007,17.0,10.2,16.8
20009,11.1,7.7,15.2
20011,9.2,7.4,15.4
20013,13.299999999999999,7.4,15.5
20015,9.2,8.1,16.0
20017,12.3,8.4,21.9
20019,14.2,9.4,19.7
20021,9.4,9.9,17.5
20023,22.5,6.3,21.8
20025,18.3,8.7,18.9
20027,15.3,6.9,20.3
20029,12.6,9.8,17.1
20031,11.600000000000001,6.4,21.3
20033,14.8,5.3,19.1
20035,8.5,7.7,16.7
20037,7.9,7.2,17.8
20039,21.6,5.4,21.7
20041,12.7,6.4,16.8
20043,12.100000000000001,7.8,17.7
20045,8.0,9.8,22.3
20047,18.4,4.4,20.4
20049,15.600000000000001,7.9,26.1
20051,9.9,10.1,20.8
20053,12.2,11.2,18.5
20055,7.6,6.6,13.3
20057,9.8,5.0,10.8
20059,9.0,8.3,14.6
20061,7.2,5.1,32.3
20063,24.4,6.5,19.5
20065,18.1,8.3,25.6
20067,19.2,6.9,14.3
20069,21.3,8.4,12.5
20071,19.5,3.4,20.7
20073,16.2,5.2,20.9
20075,17.6,6.5,16.5
20077,13.8,6.3,17.4
20079,9.7,12.7,14.6
20081,19.8,5.8,19.5
20083,25.7,5.7,19.4
20085,12.5,6.3,19.9
20087,11.1,8.5,20.5
20089,20.3,9.2,19.5
20091,9.6,8.1,10.6
20093,14.8,7.4,19.0
20095,17.5,5.6,15.6
20097,15.4,17.3,18.0
20099,8.6,8.5,19.9
20101,24.2,2.6,23.6
20103,6.9,6.4,25.5
20105,18.4,4.4,25.3
20107,11.7,6.8,16.7
20109,20.4,5.9,24.8
20111,8.5,7.0,20.2
20113,13.0,11.5,12.6
20115,12.6,11.7,14.7
20117,14.600000000000001,7.7,14.5
20119,17.3,7.5,24.1
20121,13.2,6.0,14.3
20123,15.7,9.7,14.6
20125,9.0,9.0,15.9
20127,18.099999999999998,8.7,16.7
20129,13.3,2.7,20.5
20131,14.399999999999999,10.4,14.4
20133,10.4,8.7,19.1
20135,22.3,4.8,21.7
20137,16.8,10.6,24.8
20139,10.3,8.4,19.2
20141,17.2,9.9,18.8
20143,18.7,8.9,14.7
20145,13.3,2.9,36.2
20147,14.9,7.8,18.8
20149,11.0,6.5,22.5
20151,11.8,10.1,16.3
20153,29.7,6.6,16.8
20155,8.8,9.6,14.8
20157,19.9,8.3,15.6
20159,9.100000000000001,14.9,16.2
20161,7.3999999999999995,5.8,30.3
20163,16.4,7.3,20.4
20165,20.9,5.3,24.3
20167,11.600000000000001,9.6,18.8
20169,7.8,9.3,12.4
20171,26.4,11.4,15.0
20173,7.7,7.7,12.5
20175,8.4,4.4,14.6
20177,7.199999999999999,10.1,19.9
20179,23.3,7.0,23.6
20181,17.5,0.9,22.2
20183,25.0,6.6,17.5
20185,17.5,5.9,24.0
20187,30.5,3.8,20.3
20189,18.4,4.8,14.8
20191,11.2,6.2,17.3
20193,19.8,9.2,19.1
20195,17.1,4.9,25.4
20197,11.899999999999999,7.9,19.8
20199,22.700000000000003,7.5,19.1
20201,16.799999999999997,8.3,17.2
20203,21.6,5.8,16.9
20205,14.3,4.4,14.3
20207,19.9,3.6,19.9
20209,5.9,6.3,11.6
21001,14.3,7.7,15.8
21003,14.4,5.9,13.9
21005,8.299999999999999,4.4,24.1
21007,9.9,4.0,11.9
21009,11.100000000000001,6.0,13.6
21011,11.2,5.0,16.9
21013,6.2,8.6,16.9
21015,6.3,7.3,10.5
21017,11.5,5.9,14.9
21019,8.4,12.0,15.4
21021,9.1,9.2,14.6
21023,9.0,6.2,16.4
21025,9.3,6.5,26.0
21027,10.200000000000001,5.9,15.1
21029,6.800000000000001,5.3,9.5
21031,11.8,4.3,15.4
21033,13.1,5.3,15.2
21035,9.9,9.6,20.6
21037,6.3,9.6,11.0
21039,9.5,5.1,16.6
21041,8.2,2.1,10.6
21043,8.8,11.2,18.0
21045,11.3,3.2,17.3
21047,9.0,6.4,17.6
21049,7.5,5.7,15.4
21051,5.8,7.8,22.6
21053,10.2,5.8,18.1
21055,14.3,6.0,18.9
21057,16.5,6.0,18.7
21059,8.0,9.7,11.7
21061,6.3,6.1,19.9
21063,14.7,11.2,19.6
21065,7.4,5.3,15.2
21067,8.7,8.9,15.5
21069,11.7,7.0,17.1
21071,9.8,9.0,22.4
21073,7.0,4.7,31.0
21075,11.200000000000001,4.7,18.1
21077,7.6,3.8,15.9
21079,13.7,6.5,13.7
21081,5.9,4.8,11.5
21083,10.2,7.0,15.1
21085,10.8,8.6,13.4
21087,11.1,6.2,15.3
21089,7.300000000000001,10.1,15.6
21091,5.7,5.8,11.2
21093,6.8,5.4,20.4
21095,7.9,13.6,21.9
21097,8.9,5.9,12.8
21099,14.7,4.2,14.9
21101,8.5,8.5,13.1
21103,11.5,7.9,12.1
21105,12.3,11.2,12.2
21107,7.6,7.3,16.3
21109,7.1,4.6,20.3
21111,7.5,8.6,10.9
21113,11.0,10.9,11.0
21115,7.5,9.5,19.9
21117,6.6,8.9,10.0
21119,6.800000000000001,12.7,23.7
21121,8.0,7.3,17.6
21123,8.4,7.1,10.8
21125,7.5,6.1,14.9
21127,8.3,5.7,15.7
21129,8.5,4.9,25.3
21131,5.2,11.1,26.2
21133,6.5,12.2,19.8
21135,14.4,7.7,14.2
21137,13.799999999999999,5.6,15.7
21139,8.4,4.4,15.7
21141,10.1,5.1,12.3
21143,9.1,6.0,16.3
21145,10.2,9.7,13.2
21147,9.9,3.3,17.6
21149,10.7,4.7,14.2
21151,7.0,9.7,18.0
21153,3.3,8.0,27.2
21155,13.899999999999999,5.4,16.8
21157,9.399999999999999,9.6,15.3
21159,5.9,6.9,20.7
21161,7.199999999999999,6.1,14.7
21163,5.3,5.1,20.8
21165,9.2,4.7,23.5
21167,12.6,7.9,14.1
21169,13.9,4.2,14.1
21171,18.1,4.1,15.0
21173,8.4,6.5,15.0
21175,9.1,6.3,28.5
21177,7.6,5.0,17.5
21179,8.399999999999999,6.4,12.7
21181,13.1,4.9,13.0
21183,10.0,6.9,13.7
21185,10.600000000000001,7.4,12.4
21187,8.5,3.9,18.6
21189,10.5,4.6,30.1
21191,8.4,5.8,12.4
21193,7.300000000000001,10.5,20.5
21195,8.3,7.7,18.7
21197,11.8,3.9,16.4
21199,10.2,4.9,14.9
21201,5.8,7.5,17.7
21203,8.600000000000001,5.8,17.0
21205,7.7,10.0,20.5
21207,10.3,6.9,14.6
21209,7.9,5.8,14.1
21211,10.1,7.0,12.3
21213,8.7,3.4,11.2
21215,7.0,5.7,12.6
21217,9.9,7.4,12.3
21219,13.6,5.8,17.1
21221,8.0,3.8,19.0
21223,8.8,4.6,13.3
21225,7.8,4.1,23.1
21227,7.3,8.2,14.3
21229,12.5,6.8,14.6
21231,7.9,4.7,19.2
21233,8.5,5.3,12.4
21235,6.5,9.6,22.1
21237,9.4,11.0,32.1
21239,11.9,10.1,15.1
22001,10.9,3.8,12.1
22003,6.0,3.0,23.8
22005,8.5,5.2,14.1
22007,7.6,4.6,13.9
22009,7.6,4.2,19.7
22011,8.7,4.8,18.2
22013,12.3,3.1,23.4
22015,7.8999999999999995,8.0,18.8
22017,8.0,8.1,14.1
22019,7.8999999999999995,4.8,14.0
22021,7.6,4.3,25.4
22023,9.6,4.4,16.3
22025,14.4,2.3,22.6
22027,11.9,5.5,22.1
22029,9.100000000000001,4.8,16.9
22031,5.4,7.9,15.2
22033,8.2,6.7,16.7
22035,10.0,4.2,18.2
22037,6.699999999999999,5.5,24.6
22039,12.0,4.1,13.8
22041,12.2,4.8,14.1
22043,8.0,4.2,21.6
22045,9.8,4.4,12.9
22047,7.1,5.9,19.6
22049,8.600000000000001,4.9,20.6
22051,10.5,6.7,11.5
22053,11.2,3.6,19.0
22055,13.0,5.8,10.7
22057,8.9,5.5,12.0
22059,10.5,3.8,17.8
22061,8.3,6.2,24.7
22063,7.0,5.9,15.3
22065,7.3,4.1,22.7
22067,6.4,5.1,10.3
22069,7.1,5.5,19.6
22071,11.100000000000001,11.8,13.8
22073,7.1000000000000005,6.0,14.7
22075,9.8,5.7,18.4
22077,9.3,5.2,15.9
22079,7.0,6.3,20.9
22081,9.1,4.1,20.1
22083,6.4,4.8,15.8
22085,7.8999999999999995,7.5,12.5
22087,11.5,3.3,14.5
22089,8.899999999999999,4.9,13.6
22091,11.8,7.0,16.6
22093,6.0,5.4,12.7
22095,6.300000000000001,4.6,12.4
22097,9.3,3.5,15.2
22099,10.399999999999999,5.1,12.7
22101,7.0,4.4,13.8
22103,12.399999999999999,6.6,13.4
22105,8.9,7.4,15.1
22107,6.9,3.4,27.0
22109,9.3,3.8,11.4
22111,9.5,4.9,14.1
22113,9.8,3.9,12.9
22115,6.8,4.4,30.8
22117,8.2,4.6,18.3
22119,10.3,5.7,16.5
22121,7.8,6.5,17.8
22123,9.2,3.7,17.1
22125,11.2,4.4,30.7
22127,5.9,3.4,23.0
23001,8.7,13.4,11.2
23003,12.1,14.5,16.4
23005,12.6,13.4,10.4
23007,13.399999999999999,13.2,15.5
23009,19.9,15.6,12.6
23011,10.2,13.1,19.7
23013,21.7,13.6,12.3
23015,20.5,13.5,12.5
23017,12.899999999999999,11.5,12.1
23019,9.1,15.1,15.5
23021,13.7,14.5,14.7
23023,12.5,8.7,14.3
23025,11.100000000000001,11.7,12.5
23027,16.8,13.6,13.8
23029,20.0,12.1,18.6
23031,11.9,11.1,14.5
24001,6.199999999999999,8.4,22.6
24003,8.3,8.0,23.3
24005,8.2,11.4,17.8
24009,7.6,5.0,28.1
24011,11.5,8.3,16.8
24013,8.6,7.6,18.7
24015,8.1,6.5,17.1
24017,6.4,6.6,30.9
24019,9.5,9.2,19.6
24021,8.7,7.7,20.6
24023,13.4,7.5,16.0
24025,7.4,8.7,20.9
24027,8.8,10.8,22.7
24029,14.6,8.2,14.2
24031,10.5,11.0,21.5
24033,5.9,8.8,26.4
24035,13.9,7.4,20.4
24037,6.9,5.9,31.1
24039,9.4,7.2,30.2
24041,15.8,8.9,14.7
24043,7.6,8.2,17.3
24045,8.3,7.4,19.4
24047,14.600000000000001,6.3,17.3
24510,6.0,14.6,19.5
25001,17.1,9.8,12.6
25003,11.399999999999999,18.0,12.9
25005,7.0,9.8,12.9
25007,30.6,8.0,15.2
25009,9.4,10.9,11.7
25011,12.9,15.9,17.6
25013,7.0,10.1,14.9
25015,10.2,18.1,20.1
25017,9.4,14.5,10.7
25019,22.4,9.7,14.5
25021,9.1,13.5,11.1
25023,8.899999999999999,10.1,13.0
25025,5.8,17.4,10.7
25027,8.3,9.8,12.9
26001,10.3,9.2,14.0
26003,9.2,8.5,17.6
26005,9.9,7.4,7.7
26007,11.5,10.5,10.4
26009,16.0,7.2,9.9
26011,11.3,9.8,10.2
26013,10.1,12.6,16.6
26015,10.0,8.4,9.4
26017,7.9,8.9,10.6
26019,12.8,11.5,14.8
26021,9.6,11.8,9.0
26023,9.7,5.6,10.5
26025,7.5,9.2,12.4
26027,9.2,8.2,8.7
26029,15.7,9.9,9.4
26031,13.399999999999999,6.9,12.0
26033,10.4,10.6,26.7
26035,12.700000000000001,8.9,10.5
26037,9.600000000000001,8.7,17.0
26039,9.8,10.4,16.6
26041,8.4,12.5,13.9
26043,9.899999999999999,7.7,13.2
26045,7.0,10.9,17.3
26047,14.5,9.9,9.2
26049,7.8,8.4,9.9
26051,11.7,6.1,10.6
26053,8.4,6.9,20.4
26055,12.5,11.1,8.6
26057,9.4,9.7,13.4
26059,10.9,10.4,10.1
26061,8.3,12.7,18.6
26063,13.5,7.1,10.6
26065,7.5,12.4,20.0
26067,8.0,8.0,14.1
26069,11.7,7.0,12.3
26071,13.7,6.0,17.8
26073,7.6,9.7,16.8
26075,8.3,10.3,11.3
26077,8.2,12.1,10.8
26079,8.7,6.5,10.5
26081,8.100000000000001,13.1,7.2
26083,11.6,7.0,28.2
26085,11.4,7.4,13.1
26087,9.899999999999999,6.3,8.7
26089,18.5,11.6,10.9
26091,8.8,9.9,12.0
26093,9.6,7.8,9.5
26095,7.2,9.9,23.4
26097,12.5,8.5,20.8
26099,7.4,7.3,9.2
26101,11.2,8.8,15.9
26103,7.699999999999999,9.5,14.6
26105,10.6,8.1,14.8
26107,8.9,8.4,12.7
26109,10.3,7.2,11.9
26111,8.4,9.8,9.4
26113,14.200000000000001,7.5,9.3
26115,6.7,7.9,8.7
26117,10.4,7.7,10.8
26119,14.1,6.7,12.5
26121,7.5,8.5,10.6
26123,10.6,10.3,11.5
26125,9.8,8.6,8.2
26127,11.9,7.5,11.6
26129,11.7,6.8,11.6
26131,12.100000000000001,11.5,21.6
26133,12.700000000000001,7.9,10.2
26135,16.6,4.8,13.9
26137,9.8,10.1,10.6
26139,7.7,10.8,8.5
26141,14.0,8.6,13.1
26143,12.2,7.9,13.9
26145,7.1,10.1,11.1
26147,8.0,7.4,11.1
26149,9.4,6.5,8.5
26151,14.4,7.6,10.8
26153,8.8,12.8,17.7
26155,10.3,7.4,11.5
26157,11.0,8.3,10.7
26159,10.2,7.3,11.6
26161,8.1,14.5,17.6
26163,6.6,8.9,9.5
26165,10.7,7.4,10.2
27001,14.6,11.2,15.7
27003,8.0,8.6,11.0
27005,14.100000000000001,9.1,16.0
27007,10.4,8.5,25.5
27009,9.0,11.9,11.6
27011,17.6,6.8,17.0
27013,8.5,11.2,13.5
27015,12.4,10.2,9.4
27017,8.3,10.9,21.1
27019,11.5,7.4,9.1
27021,16.6,8.5,17.1
27023,12.9,7.4,14.3
27025,10.1,11.3,12.0
27027,8.9,12.3,14.6
27029,13.1,8.9,17.5
27031,15.100000000000001,10.8,25.8
27033,12.0,13.7,11.9
27035,12.3,8.6,12.0
27037,7.6,9.4,11.5
27039,10.7,17.7,11.2
27041,13.0,8.5,13.6
27043,16.8,10.1,11.3
27045,14.8,17.5,11.0
27047,10.4,12.8,9.0
27049,12.3,12.0,10.4
27051,16.8,10.6,13.9
27053,8.8,11.2,10.2
27055,12.899999999999999,14.4,10.6
27057,13.899999999999999,9.8,18.1
27059,10.1,11.6,10.9
27061,10.0,12.0,16.1
27063,16.2,6.6,11.6
27065,10.3,10.9,14.1
27067,11.100000000000001,9.0,13.7
27069,17.9,7.4,14.8
27071,12.3,9.2,14.0
27073,22.5,10.5,11.7
27075,11.399999999999999,12.5,16.5
27077,17.2,3.9,9.7
27079,10.9,7.0,12.8
27081,20.599999999999998,10.0,12.4
27083,12.0,8.4,12.3
27085,9.5,9.4,8.1
27087,12.7,6.6,33.7
27089,13.700000000000001,8.7,12.8
27091,13.899999999999999,12.3,8.8
27093,12.0,8.2,11.7
27095,10.5,10.3,12.3
27097,15.1,10.3,11.8
27099,9.0,14.9,10.4
27101,19.2,10.8,14.1
27103,9.3,12.3,14.3
27105,13.6,9.2,9.9
27107,18.6,10.8,14.7
27109,7.2,30.3,8.8
27111,14.0,11.7,12.5
27113,10.4,7.7,10.7
27115,10.7,8.3,16.6
27117,16.6,10.1,11.6
27119,11.6,12.3,16.5
27121,13.6,9.5,13.7
27123,7.300000000000001,13.8,13.3
27125,11.700000000000001,7.5,14.6
27127,17.1,8.1,11.8
27129,16.299999999999997,7.9,12.1
27131,10.1,9.6,11.0
27133,14.5,10.9,12.9
27135,10.100000000000001,6.1,10.5
27137,7.4,13.5,14.1
27139,9.399999999999999,7.7,9.4
27141,10.0,8.5,10.2
27143,13.8,7.1,10.8
27145,9.1,13.0,11.1
27147,8.5,8.1,9.4
27149,12.6,10.3,18.0
27151,14.600000000000001,6.9,13.8
27153,15.1,8.4,11.4
27155,23.3,11.0,15.5
27157,13.9,15.5,8.8
27159,13.2,9.8,12.4
27161,13.8,8.1,12.7
27163,8.2,9.6,12.7
27165,13.399999999999999,9.2,12.2
27167,14.8,9.6,14.6
27169,8.8,13.4,11.2
27171,10.1,7.3,8.6
27173,17.9,9.3,12.0
28001,12.1,4.1,18.2
28003,8.3,5.9,13.9
28005,11.700000000000001,4.4,17.3
28007,6.4,4.0,22.2
28009,7.9,6.1,11.6
28011,10.5,3.4,27.0
28013,8.7,3.2,10.6
28015,16.8,7.4,18.3
28017,9.7,1.8,16.6
28019,11.0,5.5,21.4
28021,5.6,1.9,31.5
28023,7.5,5.0,15.0
28025,10.1,6.2,16.9
28027,9.8,5.1,21.4
28029,6.2,3.6,15.5
28031,8.7,3.5,16.1
28033,8.1,5.6,12.4
28035,6.6,6.1,18.8
28037,13.200000000000001,5.4,17.9
28039,7.4,5.7,13.2
28041,9.4,0.9,25.1
28043,9.3,2.7,20.2
28045,9.200000000000001,6.0,14.4
28047,8.1,4.9,18.8
28049,8.4,7.6,21.5
28051,4.0,4.9,22.8
28053,9.3,5.5,15.0
28055,5.1,2.4,21.6
28057,9.3,4.7,12.4
28059,7.199999999999999,5.4,16.3
28061,4.9,4.7,16.8
28063,3.0999999999999996,0.9,32.9
28065,3.7,7.5,19.1
28067,8.5,4.7,18.7
28069,9.0,6.9,24.7
28071,9.100000000000001,7.3,24.2
28073,11.0,4.8,20.4
28075,7.8999999999999995,7.6,17.3
28077,8.1,6.1,12.7
28079,8.4,2.9,18.5
28081,8.1,8.2,12.1
28083,9.2,6.9,18.5
28085,10.3,5.2,13.0
28087,6.7,7.4,17.6
28089,12.100000000000001,6.6,18.8
28091,12.899999999999999,5.2,12.2
28093,11.7,4.0,11.9
28095,7.2,5.4,13.9
28097,6.6,2.8,29.1
28099,7.9,3.3,24.9
28101,7.8999999999999995,2.6,23.6
28103,16.8,3.8,12.7
28105,5.6,5.7,37.2
28107,7.0,3.7,16.6
28109,10.2,4.2,17.5
28111,8.6,3.1,18.7
28113,9.5,5.4,14.1
28115,7.9,5.1,12.3
28117,11.399999999999999,4.7,13.5
28119,10.7,3.6,22.9
28121,9.9,6.8,18.8
28123,8.1,3.7,14.0
28125,12.6,2.1,28.7
28127,8.5,6.0,17.7
28129,9.3,3.9,16.5
28131,10.9,3.2,21.7
28133,8.5,5.3,22.7
28135,11.9,5.5,22.5
28137,6.8,4.8,13.6
28139,9.4,3.2,12.7
28141,8.8,7.7,12.2
28143,5.6,6.9,17.1
28145,11.1,4.9,12.3
28147,18.1,3.4,16.3
28149,7.9,4.4,23.3
28151,8.4,4.8,23.3
28153,12.899999999999999,4.5,15.2
28155,9.0,5.4,26.7
28157,4.3,1.7,33.4
28159,7.6,5.3,21.5
28161,5.1,3.9,18.6
28163,7.3,8.5,21.1
29001,8.5,9.0,20.9
29003,9.4,13.3,16.1
29005,10.9,11.9,17.0
29007,9.3,6.9,15.5
29009,12.5,6.6,10.5
29011,16.0,7.4,14.6
29013,15.8,7.3,13.6
29015,13.100000000000001,9.8,16.0
29017,13.2,8.8,9.9
29019,7.8,10.9,21.1
29021,6.6,10.5,11.3
29023,8.7,10.4,15.9
29025,12.899999999999999,7.8,19.0
29027,7.0,7.4,23.9
29029,15.0,11.8,11.6
29031,8.2,12.2,14.2
29033,17.2,7.8,13.0
29035,17.1,7.1,13.4
29037,9.1,7.8,11.7
29039,15.7,4.7,16.8
29041,16.1,6.6,15.9
29043,9.5,12.3,10.6
29045,14.200000000000001,3.6,16.0
29047,6.800000000000001,8.9,11.9
29049,9.3,7.7,13.5
29051,7.5,9.0,26.5
29053,10.2,7.6,14.6
29055,11.9,9.7,10.8
29057,18.1,11.0,12.7
29059,15.6,7.0,8.7
29061,16.8,8.3,19.2
29063,10.8,10.1,17.4
29065,11.2,10.0,13.0
29067,14.3,8.2,8.3
29069,10.0,7.3,16.9
29071,9.0,8.0,9.3
29073,11.5,8.4,10.9
29075,13.0,11.0,15.9
29077,8.5,12.9,11.5
29079,13.5,11.1,16.0
29081,14.200000000000001,10.1,16.6
29083,10.5,7.2,13.5
29085,14.6,12.4,14.5
29087,19.4,6.1,14.6
29089,13.2,9.3,17.2
29091,14.7,11.3,13.7
29093,10.3,5.2,19.0
29095,7.8,10.4,11.3
29097,8.8,9.5,10.5
29099,7.3,9.3,9.6
29101,9.0,8.4,21.9
29103,16.5,10.7,10.5
29105,11.299999999999999,9.8,11.1
29107,12.0,9.3,12.4
29109,11.0,8.7,11.4
29111,11.2,11.6,10.7
29113,7.4,4.8,10.0
29115,11.7,8.4,14.3
29117,11.0,9.3,19.3
29119,8.6,7.6,10.0
29121,10.7,9.3,15.3
29123,9.0,11.7,17.0
29125,11.6,8.7,18.0
29127,8.6,10.0,13.4
29129,20.2,4.9,17.4
29131,11.1,6.2,17.1
29133,10.6,6.5,16.0
29135,9.2,7.3,23.8
29137,9.399999999999999,7.1,13.8
29139,12.0,7.6,14.8
29141,15.8,7.5,13.6
29143,8.3,8.5,16.1
29145,10.3,8.2,9.5
29147,10.5,10.7,17.6
29149,14.9,6.1,12.9
29151,8.6,7.1,21.9
29153,18.3,8.8,12.6
29155,6.8,8.1,16.0
29157,10.3,9.3,9.5
29159,9.7,8.4,10.6
29161,7.300000000000001,11.5,19.3
29163,11.0,6.1,17.0
29165,8.9,9.0,13.6
29167,13.9,16.1,11.7
29169,7.1,7.6,31.9
29171,16.8,6.4,9.1
29173,12.3,9.0,15.0
29175,8.8,7.8,16.5
29177,9.3,7.5,11.3
29179,11.5,4.4,18.8
29181,11.7,8.7,16.5
29183,7.0,9.4,8.8
29185,17.0,11.1,14.2
29186,8.7,7.6,8.7
29187,6.800000000000001,6.4,19.6
29189,8.399999999999999,13.1,8.6
29195,9.4,9.5,16.0
29197,13.8,5.3,17.8
29199,23.7,7.0,12.3
29201,8.9,7.9,11.7
29203,10.9,7.9,21.3
29205,17.4,11.1,12.4
29207,11.5,7.6,13.5
29209,16.2,9.0,10.2
29211,12.299999999999999,4.0,13.8
29213,11.9,9.1,9.3
29215,11.9,10.5,21.2
29217,13.0,9.9,13.9
29219,8.8,6.6,9.0
29221,7.1,7.6,15.2
29223,10.100000000000001,7.7,12.1
29225,12.5,9.1,10.8
29227,17.9,6.2,17.2
29229,16.6,10.5,15.5
29510,6.6,16.6,11.8
30001,21.7,9.0,17.4
30003,11.2,9.4,45.5
30005,15.0,5.0,37.4
30007,23.9,5.3,23.5
30009,20.0,8.2,13.9
30011,49.1,7.6,15.8
30013,11.8,11.5,17.2
30015,29.9,8.1,22.9
30017,14.7,10.6,16.8
30019,31.0,3.5,13.8
30021,19.0,8.6,16.4
30023,9.5,7.1,31.4
30025,18.6,9.1,18.1
30027,17.8,10.2,18.9
30029,14.899999999999999,9.5,13.4
30031,16.8,8.2,15.6
30033,47.0,3.5,18.2
30035,10.3,7.9,37.9
30037,29.9,5.7,17.4
30039,24.8,5.9,25.3
30041,11.7,9.6,25.8
30043,17.6,9.8,25.6
30045,34.2,3.7,21.6
30047,19.4,8.6,22.0
30049,10.9,11.8,28.9
30051,30.3,7.6,14.3
30053,19.1,8.6,18.3
30055,37.900000000000006,6.9,15.7
30057,23.299999999999997,7.0,16.1
30059,29.9,6.7,13.3
30061,11.7,6.6,16.8
30063,11.7,11.4,16.5
30065,27.4,10.5,12.9
30067,24.700000000000003,7.8,17.0
30069,33.6,1.6,19.5
30071,21.6,7.8,27.3
30073,18.6,14.0,20.4
30075,39.0,3.9,25.9
30077,20.1,8.7,25.4
30079,33.0,7.2,28.6
30081,23.7,9.2,15.5
30083,14.2,6.6,11.5
30085,12.8,5.5,34.1
30087,10.5,10.0,27.5
30089,26.700000000000003,6.8,13.2
30091,26.1,7.0,16.3
30093,9.8,9.0,18.3
30095,17.2,8.4,12.7
30097,18.3,8.7,16.8
30099,21.0,11.7,18.4
30101,22.0,8.9,21.5
30103,21.4,5.9,19.1
30105,20.4,9.0,20.0
30107,42.2,4.8,11.7
30109,28.8,5.9,27.7
30111,11.7,10.1,10.4
31001,11.4,11.3,15.1
31003,21.1,7.5,13.1
31005,31.6,11.9,16.9
31007,32.4,5.5,24.6
31009,22.3,6.0,16.0
31011,22.2,9.6,12.5
31013,14.899999999999999,5.5,14.1
31015,32.4,6.7,17.5
31017,22.6,5.3,15.8
31019,9.7,8.6,13.1
31021,17.3,8.8,13.4
31023,15.0,8.3,12.6
31025,11.3,9.6,15.5
31027,22.1,7.2,15.4
31029,27.5,4.4,12.9
31031,27.200000000000003,4.3,19.4
31033,9.1,6.4,12.2
31035,14.6,7.1,12.5
31037,13.3,6.0,7.6
31039,20.6,8.7,12.7
31041,22.4,6.8,12.6
31043,7.300000000000001,7.5,8.0
31045,12.1,8.8,30.8
31047,11.0,5.6,14.2
31049,14.0,4.5,18.8
31051,11.8,8.1,17.4
31053,8.2,10.1,10.9
31055,7.6,10.5,10.1
31057,19.8,7.1,20.1
31059,17.9,6.8,16.5
31061,18.9,6.8,19.7
31063,18.1,4.5,20.8
31065,18.2,9.4,15.3
31067,14.200000000000001,10.3,16.1
31069,24.0,8.4,26.5
31071,23.2,8.1,17.2
31073,20.1,11.5,18.9
31075,26.9,5.6,15.1
31077,27.900000000000002,8.8,9.6
31079,8.2,7.9,12.2
31081,14.4,10.5,10.6
31083,19.6,9.7,16.9
31085,23.299999999999997,5.8,19.1
31087,21.6,6.0,16.8
31089,18.8,10.0,15.5
31091,28.299999999999997,11.2,29.3
31093,21.2,7.1,14.5
31095,19.4,11.3,10.2
31097,18.4,6.7,25.8
31099,17.3,8.3,11.4
31101,18.0,4.9,13.5
31103,41.6,6.5,12.9
31105,9.9,5.9,19.4
31107,20.9,8.0,19.3
31109,7.4,9.5,17.8
31111,8.7,7.7,14.2
31113,20.2,8.7,9.6
31115,43.300000000000004,3.7,17.6
31117,31.5,10.2,4.4
31119,10.6,7.9,12.5
31121,16.700000000000003,9.9,10.1
31123,16.4,5.1,20.9
31125,18.400000000000002,5.6,14.2
31127,11.3,13.7,25.2
31129,20.4,13.9,13.6
31131,12.9,8.4,16.2
31133,24.8,5.5,14.4
31135,23.2,5.7,21.1
31137,16.4,8.9,13.3
31139,16.200000000000003,9.0,13.0
31141,9.4,6.4,11.6
31143,17.799999999999997,9.7,14.8
31145,15.7,7.5,16.1
31147,15.5,10.2,17.8
31149,28.700000000000003,10.0,14.1
31151,9.6,6.3,13.1
31153,6.9,9.6,15.5
31155,13.4,7.1,16.5
31157,10.9,9.2,13.7
31159,12.6,10.1,14.5
31161,20.3,6.8,18.7
31163,22.7,8.7,10.5
31165,29.2,7.7,18.8
31167,15.8,5.0,13.4
31169,17.9,9.4,12.6
31171,29.1,3.6,25.8
31173,11.1,7.9,38.0
31175,19.700000000000003,7.6,15.8
31177,13.0,9.0,11.7
31179,13.4,7.5,17.8
31181,18.4,9.1,17.5
31183,27.599999999999998,2.6,14.4
31185,17.0,10.3,13.9
32001,10.2,6.1,22.3
32003,7.8,3.3,10.5
32005,13.9,4.3,19.3
32007,6.699999999999999,2.7,14.1
32009,16.7,0.0,16.9
32011,20.2,0.0,28.4
32013,10.9,2.1,12.6
32015,6.300000000000001,0.6,16.0
32017,9.6,2.3,48.6
32019,7.4,4.0,16.1
32021,6.9,0.9,41.2
32023,10.4,2.9,16.0
32027,9.5,1.3,28.9
32029,13.399999999999999,3.4,14.5
32031,9.3,5.2,13.8
32033,9.0,6.5,34.9
32510,6.699999999999999,4.7,24.4
33001,12.4,12.1,15.7
33003,18.6,10.9,14.5
33005,10.100000000000001,12.4,14.2
33007,12.2,13.0,18.7
33009,11.7,17.3,15.7
33011,8.1,10.2,11.2
33013,9.7,13.9,16.4
33015,10.7,8.2,11.3
33017,6.9,10.1,16.1
33019,9.3,15.0,12.8
34001,7.8,6.1,15.7
34003,11.6,6.7,11.3
34005,7.4,8.8,17.5
34007,7.1,8.7,13.4
34009,11.8,6.6,22.0
34011,5.7,7.1,19.2
34013,8.4,6.7,14.7
34015,7.1,7.9,15.5
34017,6.7,5.2,10.3
34019,13.2,7.1,13.7
