cfips,pct_divorced,pct_never_married
26077,10.7,38.5
26079,14.0,24.2
26081,10.3,34.6
26083,13.8,20.2
26085,13.5,25.7
26087,11.2,26.2
26089,10.7,22.5
26091,12.7,30.2
26093,10.0,25.3
26095,12.3,32.9
26097,14.3,23.1
26099,11.3,32.1
26101,12.4,27.9
26103,11.8,35.6
26105,13.9,24.3
26107,11.2,39.3
26109,13.5,24.5
26111,11.4,25.4
26113,12.3,22.4
26115,11.9,27.1
26117,13.9,26.5
26119,17.7,19.5
26121,13.8,32.0
26123,13.2,23.9
26125,10.9,30.4
26127,11.9,24.1
26129,12.9,20.4
26131,12.7,20.7
26133,14.7,25.2
26135,15.6,20.4
26137,12.6,24.0
26139,8.0,30.0
26141,9.4,20.6
26143,16.4,20.6
26145,12.0,33.7
26147,12.5,27.6
26149,11.8,25.1
26151,11.7,24.7
26153,13.8,23.6
26155,10.5,27.8
26157,11.2,24.7
26159,13.0,26.8
26161,8.9,42.7
26163,11.7,41.1
26165,13.8,24.5
27001,11.3,16.9
27003,10.4,29.5
27005,9.5,26.4
27007,12.5,37.9
27009,11.5,31.1
27011,9.5,19.1
27013,7.8,44.1
27015,8.8,26.8
27017,12.0,28.7
27019,7.9,25.6
27021,10.8,21.9
27023,10.1,24.0
27025,10.1,27.3
27027,7.9,36.0
27029,10.7,27.5
27031,11.3,19.6
27033,10.8,22.6
27035,12.1,24.9
27037,10.2,29.1
27039,8.7,26.4
27041,8.8,22.2
27043,11.0,22.8
27045,8.5,21.4
27047,12.4,25.9
27049,11.3,23.3
27051,9.0,19.9
27053,10.1,37.0
27055,9.3,23.7
27057,10.6,20.0
27059,12.8,27.6
27061,10.9,22.6
27063,9.6,22.5
27065,10.8,25.5
27067,8.9,26.3
27069,8.8,27.8
27071,11.2,25.2
27073,8.4,19.9
27075,12.6,17.7
27077,12.1,24.4
27079,9.4,25.9
27081,8.4,21.0
27083,8.4,31.5
27085,10.1,26.3
27087,9.8,37.9
27089,9.6,24.1
27091,11.9,23.7
27093,9.5,23.8
27095,13.2,27.6
27097,9.5,25.1
27099,10.5,28.6
27101,10.0,20.5
27103,8.8,33.4
27105,7.0,32.1
27107,10.3,25.4
27109,9.5,28.8
27111,9.2,22.0
27113,11.4,30.1
27115,14.6,29.0
27117,9.7,19.6
27119,8.7,28.4
27121,10.1,18.7
27123,10.3,38.9
27125,10.7,23.7
27127,10.2,27.3
27129,9.4,24.1
27131,9.8,35.4
27133,9.6,20.8
27135,10.2,27.2
27137,11.6,33.6
27139,8.3,27.2
27141,9.5,28.4
27143,7.7,25.6
27145,8.7,36.8
27147,9.9,26.1
27149,4.8,37.7
27151,9.9,25.5
27153,9.9,23.8
27155,8.9,18.9
27157,9.4,23.2
27159,12.1,25.4
27161,9.0,28.6
27163,9.9,28.3
27165,8.4,29.6
27167,12.0,22.8
27169,8.5,41.1
27171,8.8,26.2
27173,8.9,26.7
28001,12.3,39.0
28003,14.6,25.2
28005,10.3,28.3
28007,12.1,28.5
28009,11.1,30.6
28011,10.7,44.1
28013,13.3,26.4
28015,10.8,24.1
28017,9.8,34.8
28019,10.1,29.5
28021,7.6,52.8
28023,13.2,26.7
28025,11.9,36.0
28027,8.7,44.8
28029,10.8,34.7
28031,10.5,29.9
28033,12.2,28.8
28035,12.2,40.0
28037,10.0,23.9
28039,13.5,29.1
28041,13.5,30.4
28043,14.2,32.3
28045,14.0,25.6
28047,14.1,32.4
28049,11.2,43.5
28051,7.7,54.7
28053,9.1,45.3
28055,10.0,38.5
28057,12.6,25.7
28059,13.4,30.4
28061,9.1,28.2
28063,9.3,47.0
28065,14.8,31.6
28067,11.9,29.3
28069,14.5,37.9
28071,9.2,47.4
28073,9.4,30.2
28075,12.6,33.1
28077,10.3,26.6
28079,12.9,33.6
28081,14.2,28.4
28083,9.4,50.1
28085,10.4,30.5
28087,10.2,33.5
28089,9.0,30.4
28091,10.1,27.5
28093,9.8,35.0
28095,12.0,28.9
28097,10.7,27.9
28099,13.7,30.8
28101,10.3,29.4
28103,7.5,40.9
28105,6.8,54.9
28107,12.1,33.6
28109,12.8,23.8
28111,11.5,27.3
28113,11.3,33.9
28115,13.1,27.6
28117,12.8,26.3
28119,8.7,41.6
28121,12.2,25.8
28123,12.0,33.7
28125,6.6,42.5
28127,14.2,28.6
28129,9.2,25.3
28131,11.2,28.5
28133,9.9,49.1
28135,11.9,44.0
28137,11.3,35.7
28139,10.4,25.3
28141,12.8,21.0
28143,11.1,42.9
28145,10.8,28.5
28147,10.6,28.7
28149,10.4,35.2
28151,12.3,42.1
28153,11.5,29.3
28155,9.9,24.9
28157,7.2,51.3
28159,10.6,31.5
28161,14.0,27.7
28163,10.7,45.9
29001,7.9,44.8
29003,10.4,21.5
29005,15.1,20.4
29007,15.0,26.8
29009,11.8,23.1
29011,11.0,21.8
29013,12.8,20.2
29015,14.5,18.4
29017,12.1,24.1
29019,9.7,41.8
29021,14.3,31.2
29023,15.2,25.1
29025,12.1,23.8
29027,13.1,30.8
29029,13.5,21.3
29031,11.8,33.1
29033,11.7,25.1
29035,14.3,23.4
29037,12.2,22.2
29039,17.2,17.7
29041,12.2,21.7
29043,12.3,22.1
29045,10.4,20.0
29047,12.7,28.2
29049,11.9,22.1
29051,13.4,30.1
29053,12.9,29.9
29055,14.5,22.6
29057,14.8,19.4
29059,18.5,21.2
29061,9.5,23.6
29063,14.6,32.8
29065,14.4,22.4
29067,13.2,20.1
29069,14.9,26.4
29071,11.7,23.9
29073,10.4,21.6
29075,9.5,22.6
29077,12.8,31.4
29079,11.0,22.8
29081,11.8,20.1
29083,14.3,21.8
29085,16.0,14.8
29087,13.2,14.1
29089,10.6,32.0
29091,12.4,21.9
29093,13.0,22.4
29095,13.4,35.7
29097,12.4,27.7
29099,11.3,25.5
29101,9.1,36.2
29103,8.3,27.6
29105,12.1,20.5
29107,11.2,23.9
29109,12.5,22.1
29111,9.6,29.6
29113,11.3,28.2
29115,11.7,24.0
29117,14.4,24.4
29119,11.7,24.0
29121,13.8,24.0
29123,11.5,22.3
29125,15.4,23.1
29127,13.0,27.5
29129,12.2,22.2
29131,12.1,24.2
29133,14.6,32.7
29135,12.0,23.9
29137,13.2,22.2
29139,13.5,21.6
29141,14.2,22.7
29143,13.8,25.9
29145,12.0,22.3
29147,8.0,42.9
29149,11.0,21.7
29151,6.6,27.2
29153,12.6,17.4
29155,13.3,30.7
29157,9.2,21.2
29159,13.7,26.8
29161,10.9,32.5
29163,14.4,28.2
29165,12.3,27.2
29167,12.7,26.9
29169,10.0,40.5
29171,12.1,23.3
29173,11.0,20.7
29175,13.2,29.5
29177,12.9,24.4
29179,9.8,18.3
29181,13.1,22.2
29183,10.2,27.2
29185,14.6,19.0
29186,10.2,22.7
29187,13.1,28.7
29189,11.0,32.6
29195,10.7,30.2
29197,11.1,24.8
29199,11.6,21.6
29201,12.4,25.7
29203,17.3,22.2
29205,11.0,21.2
29207,14.8,21.4
29209,12.2,17.0
29211,14.8,25.0
29213,14.1,23.5
29215,14.7,23.7
29217,12.9,23.1
29219,11.3,24.4
29221,13.5,25.5
29223,16.1,19.4
29225,11.6,23.2
29227,11.4,17.1
29229,14.7,20.3
29510,12.8,49.2
30001,10.1,28.6
30003,9.1,35.6
30005,8.6,32.6
30007,8.9,25.4
30009,15.0,20.6
30011,8.6,17.2
30013,12.6,26.1
30015,7.5,28.7
30017,11.9,24.6
30019,10.2,21.3
30021,8.6,20.9
30023,14.5,26.9
30025,10.5,18.9
30027,13.6,22.6
30029,12.9,24.0
30031,9.1,37.4
30033,8.3,21.3
30035,12.9,39.8
30037,15.4,15.2
30039,20.4,16.6
30041,11.4,33.0
30043,12.4,23.2
30045,12.3,20.1
30047,12.5,25.8
30049,14.6,27.2
30051,7.9,28.4
30053,17.6,19.1
30055,2.3,18.7
30057,14.5,21.0
30059,14.5,20.5
30061,15.5,26.7
30063,12.0,37.4
30065,12.6,18.0
30067,13.3,23.8
30069,15.0,14.3
30071,8.1,24.4
30073,12.0,29.3
30075,10.3,20.3
30077,16.8,27.6
30079,7.4,16.8
30081,14.7,21.1
30083,12.3,26.9
30085,12.4,44.1
30087,9.5,28.1
30089,10.5,18.3
30091,9.3,23.3
30093,13.8,30.1
30095,10.1,17.5
30097,8.4,18.9
30099,10.4,22.4
30101,11.9,26.6
30103,7.4,15.3
30105,10.1,22.3
30107,10.8,31.3
30109,8.3,14.1
30111,13.1,27.4
31001,11.1,28.8
31003,9.4,18.2
31005,10.4,20.8
31007,6.1,16.2
31009,8.0,20.3
31011,7.9,21.2
31013,8.1,23.2
31015,7.9,15.7
31017,8.4,17.5
31019,8.7,33.9
31021,9.4,18.1
31023,9.0,21.9
31025,11.2,21.6
31027,6.4,19.6
31029,7.8,20.4
31031,7.5,20.1
31033,11.2,22.2
31035,9.4,20.6
31037,7.1,29.0
31039,8.5,21.7
31041,9.5,21.1
31043,8.1,28.0
31045,10.1,35.7
31047,9.9,26.0
31049,11.2,23.1
31051,8.5,22.4
31053,11.8,24.9
31055,11.1,34.1
31057,11.2,21.8
31059,11.2,20.8
31061,8.2,20.3
31063,8.4,24.6
31065,12.0,19.7
31067,10.6,22.1
31069,8.3,15.2
31071,8.3,18.8
31073,9.6,20.3
31075,6.1,23.1
31077,7.5,20.3
31079,11.5,29.0
31081,10.4,18.6
31083,14.9,15.6
31085,4.3,16.6
31087,15.3,19.9
31089,8.4,19.2
31091,13.1,13.6
31093,9.2,19.2
31095,12.7,20.1
31097,15.4,29.2
31099,12.6,19.9
31101,11.5,17.9
31103,7.5,16.9
31105,18.0,19.9
31107,6.9,21.0
31109,10.1,36.9
31111,11.8,23.4
31113,7.3,19.1
31115,6.8,17.6
31117,5.5,10.1
31119,9.9,28.8
31121,12.2,20.0
31123,12.9,24.5
31125,9.2,24.7
31127,7.2,30.4
31129,10.6,18.1
31131,11.0,23.1
31133,11.7,17.4
31135,7.8,15.6
31137,10.3,21.5
31139,8.1,20.7
31141,8.9,26.0
31143,7.8,22.0
31145,10.8,26.6
31147,14.0,17.1
31149,5.3,19.4
31151,8.7,31.0
31153,9.7,26.6
31155,10.7,23.3
31157,13.2,27.4
31159,8.1,27.5
31161,11.3,22.7
31163,11.2,17.9
31165,6.1,18.7
31167,8.8,22.9
31169,7.3,17.1
31171,8.0,20.9
31173,10.5,39.6
31175,6.6,19.3
31177,8.9,22.1
31179,5.9,37.3
31181,9.7,21.8
31183,7.7,21.1
31185,8.8,24.5
32001,14.0,23.7
32003,13.7,34.4
32005,13.1,20.4
32007,12.4,27.2
32009,19.2,23.3
32011,16.9,14.2
32013,14.7,27.8
32015,14.5,23.8
32017,11.8,28.0
32019,15.9,24.8
32021,12.2,31.6
32023,17.2,21.7
32027,21.1,27.3
32029,19.6,19.0
32031,14.0,31.2
32033,14.0,31.7
32510,17.7,28.3
33001,13.1,25.2
33003,12.3,21.0
33005,12.4,32.3
33007,14.5,25.3
33009,10.4,34.3
33011,11.9,29.9
33013,12.1,28.8
33015,11.2,26.4
33017,11.1,35.2
33019,15.1,25.0
34001,11.1,34.9
34003,7.7,30.2
34005,9.7,31.3
34007,9.3,37.7
34009,9.4,27.0
34011,11.1,40.8
34013,8.5,43.2
34015,8.8,32.4
34017,8.6,41.8
34019,8.6,27.9
34021,8.2,37.8
34023,7.0,33.7
34025,8.6,31.0
34027,8.0,29.2
34029,9.4,27.2
34031,7.7,39.6
34033,10.3,31.9
34035,7.8,30.2
34037,9.3,28.3
34039,8.1,37.1
34041,9.5,29.0
35001,13.6,36.1
35003,7.6,19.8
35005,13.3,31.5
35006,12.9,37.4
35007,17.6,25.5
35009,13.6,33.1
35011,9.4,37.5
35013,10.0,35.9
35015,13.0,28.1
35017,15.3,30.1
35019,15.1,43.3
35021,25.4,16.3
35023,11.5,24.1
35025,10.5,31.0
35027,14.3,19.7
35028,9.4,23.8
35029,14.1,27.8
35031,7.3,50.1
35033,13.1,39.8
35035,13.4,30.1
35037,12.5,34.5
35039,11.7,40.1
35041,9.0,39.1
35043,12.0,31.1
35045,11.3,36.3
35047,15.4,43.0
35049,15.1,31.8
35051,22.8,21.9
35053,13.2,45.4
35055,17.4,32.2
35057,15.9,27.2
35059,14.3,34.1
35061,13.7,29.7
36001,9.0,42.3
36003,10.3,33.2
36005,9.2,48.8
36007,11.1,36.7
36009,12.1,30.3
36011,11.8,31.1
36013,12.0,31.6
36015,10.3,31.8
36017,13.1,27.3
36019,10.1,35.3
36021,11.9,30.4
36023,9.0,40.1
36025,11.3,30.3
36027,9.1,34.1
36029,10.2,36.6
36031,10.6,30.2
36033,10.9,35.8
36035,11.2,28.2
36037,11.1,28.0
36039,9.0,35.1
36041,9.5,38.8
36043,12.1,30.1
36045,9.3,30.4
36047,7.1,44.1
36049,9.6,27.2
36051,10.5,34.8
36053,11.1,34.4
36055,10.3,37.5
36057,11.5,32.4
36059,6.5,32.0
36061,8.4,50.0
36063,11.2,32.3
36065,11.2,34.6
36067,10.6,36.6
36069,11.1,29.4
36071,8.3,34.4
36073,12.4,30.0
36075,11.4,32.1
36077,9.9,35.3
36079,7.9,28.3
36081,7.5,38.5
36083,9.4,36.3
36085,6.9,33.3
36087,6.9,32.6
36089,10.3,36.2
36091,10.3,28.1
36093,11.0,36.7
36095,12.1,32.0
36097,13.6,28.3
36099,12.6,31.5
36101,12.3,27.5
36103,8.1,32.8
36105,9.9,34.1
36107,10.5,25.8
36109,7.4,49.7
36111,11.0,33.5
36113,12.5,29.3
36115,12.2,30.8
36117,11.6,28.1
36119,8.0,33.9
36121,11.4,30.3
36123,10.0,29.6
37001,11.5,30.9
37003,12.0,26.8
37005,8.6,17.4
37007,10.8,34.6
37009,10.1,20.6
37011,11.7,28.2
37013,10.4,27.8
37015,13.7,34.0
37017,10.5,29.8
37019,10.5,19.6
37021,12.4,30.0
37023,12.3,28.0
37025,10.5,27.4
37027,11.6,24.7
37029,11.7,23.3
37031,12.8,22.1
37033,10.1,27.3
37035,10.5,27.1
37037,9.0,23.2
37039,13.0,19.3
37041,8.9,25.8
37043,13.6,13.5
37045,11.3,29.1
37047,11.3,30.1
37049,10.9,26.2
37051,11.3,34.4
37053,8.7,22.3
37055,11.6,23.3
37057,11.7,24.7
37059,11.0,23.7
37061,10.3,31.0
37063,10.4,40.5
37065,11.7,35.8
37067,10.9,34.0
37069,11.1,27.2
37071,12.6,29.4
37073,10.4,30.2
37075,13.5,22.7
37077,11.8,31.0
37079,12.7,34.3
37081,10.6,36.6
37083,10.2,36.3
37085,10.9,29.1
37087,11.9,20.4
37089,11.4,22.5
37091,9.3,37.1
37093,10.8,32.4
37095,6.5,33.5
37097,10.6,27.5
37099,11.7,38.0
37101,11.3,26.0
37103,10.1,25.0
37105,10.7,29.7
37107,11.0,29.8
37109,10.4,22.9
37111,13.8,24.0
37113,11.8,20.1
37115,13.9,25.5
37117,10.7,29.5
37119,10.3,37.7
37121,10.4,22.6
37123,8.7,28.5
37125,10.8,23.0
37127,11.9,30.4
37129,11.4,35.2
37131,9.9,31.8
37133,8.4,33.2
37135,9.0,40.5
37137,9.6,22.2
37139,10.9,32.0
37141,11.0,26.7
37143,11.2,20.9
37145,12.5,28.0
37147,9.3,42.8
37149,11.6,21.1
37151,11.8,25.3
37153,11.1,32.7
37155,11.2,38.4
37157,12.9,26.5
37159,11.4,27.7
37161,12.8,25.4
37163,11.6,30.2
37165,10.3,37.1
37167,10.8,26.2
37169,12.3,22.8
37171,10.9,22.4
37173,14.8,25.3
37175,10.6,22.1
37177,10.2,30.6
37179,8.6,26.2
37181,12.1,37.3
37183,9.4,32.9
37185,10.7,34.0
37187,10.1,35.7
37189,8.4,46.8
37191,11.0,31.9
37193,10.4,22.4
37195,11.5,32.4
37197,11.4,22.2
37199,11.6,20.8
38001,5.8,19.2
38003,8.7,25.3
38005,9.7,41.0
38007,6.9,16.5
38009,8.2,20.1
38011,6.7,17.9
38013,6.4,22.8
38015,10.2,30.0
38017,9.0,38.1
38019,6.2,20.8
38021,8.2,20.7
38023,10.9,19.9
38025,11.0,24.7
38027,8.8,24.9
38029,9.0,18.6
38031,7.1,21.0
38033,11.5,28.6
38035,9.5,40.1
38037,7.2,20.9
38039,8.1,18.8
38041,8.9,15.0
38043,5.5,19.7
38045,7.0,18.0
38047,6.1,19.0
38049,8.4,23.8
38051,9.2,16.6
38053,10.8,36.2
38055,7.2,20.9
38057,8.2,18.3
38059,9.6,24.1
38061,9.7,38.7
38063,11.2,20.9
38065,5.2,16.3
38067,7.7,21.2
38069,15.4,22.3
38071,11.9,31.4
38073,9.4,24.3
38075,10.9,24.6
38077,7.5,30.8
38079,10.8,43.3
38081,11.0,19.1
38083,8.6,19.8
38085,14.5,51.2
38087,8.1,17.5
38089,8.9,29.6
38091,10.0,14.0
38093,11.9,30.3
38095,6.5,18.2
38097,9.1,25.0
38099,8.8,26.0
38101,9.4,33.7
38103,7.9,14.5
38105,9.7,30.6
39001,14.4,24.2
39003,12.2,31.4
39005,10.4,28.4
39007,14.8,28.5
39009,8.7,50.7
39011,9.1,23.7
39013,13.5,28.1
39015,13.6,22.7
39017,11.5,31.4
39019,11.2,23.0
39021,11.8,24.9
39023,13.5,28.7
39025,11.1,26.3
39027,12.6,26.4
39029,12.3,26.3
39031,12.3,24.8
39033,12.2,24.9
39035,12.4,38.6
39037,10.9,23.3
39039,10.8,26.7
39041,8.9,23.6
39043,13.3,27.9
39045,11.5,26.5
39047,15.7,23.7
39049,11.7,39.2
39051,10.0,23.9
39053,13.3,23.7
39055,8.3,23.9
39057,10.1,31.5
39059,14.9,24.9
39061,11.2,38.1
39063,11.3,27.0
39065,12.1,29.9
39067,12.1,21.3
39069,9.4,26.0
39071,13.5,24.9
39073,13.3,22.6
39075,6.4,28.3
39077,11.7,27.4
39079,13.3,25.1
39081,13.2,29.7
39083,10.6,29.1
39085,11.4,28.1
39087,14.0,25.9
39089,12.1,27.4
39091,12.7,22.9
39093,12.0,30.6
39095,13.7,36.1
39097,13.5,31.9
39099,13.0,32.1
39101,13.6,28.6
39103,10.3,25.2
39105,15.4,23.4
39107,8.6,23.6
39109,12.5,25.7
39111,10.1,22.1
39113,13.3,33.1
39115,12.5,22.8
39117,12.7,23.2
39119,13.5,28.4
39121,11.8,26.3
39123,11.1,24.1
39125,11.6,22.9
39127,12.7,24.5
39129,12.7,29.4
39131,15.4,25.3
39133,11.4,35.9
39135,11.4,23.0
39137,7.1,22.9
39139,13.0,28.0
39141,13.8,28.7
39143,12.6,28.9
39145,13.9,28.9
39147,12.9,30.9
39149,9.7,26.3
39151,12.9,29.6
39153,11.9,32.9
39155,13.2,28.5
39157,12.5,24.5
39159,11.4,26.4
39161,12.0,24.1
39163,15.4,25.5
39165,9.3,24.7
39167,11.1,26.7
39169,10.1,27.6
39171,12.4,25.6
39173,9.4,36.1
39175,12.2,24.3
40001,13.9,26.3
40003,17.3,21.3
40005,14.6,24.6
40007,8.3,19.4
40009,15.5,29.8
40011,13.8,21.8
40013,15.0,26.5
40015,14.5,28.4
40017,12.7,25.2
40019,13.9,25.0
40021,13.4,33.5
40023,13.5,27.0
40025,9.4,20.6
40027,11.4,33.3
40029,14.5,21.6
40031,13.5,32.8
40033,14.0,21.9
40035,14.8,25.8
40037,13.9,22.8
40039,10.7,30.3
40041,14.9,20.7
40043,13.6,22.9
40045,13.5,19.0
40047,12.3,24.0
40049,11.8,24.3
40051,12.9,23.4
40053,10.8,20.1
40055,18.8,29.8
40057,10.2,21.2
40059,10.2,23.3
40061,13.1,20.5
40063,12.8,30.9
40065,12.3,25.8
40067,15.6,21.5
40069,15.9,22.1
40071,15.5,25.6
40073,9.7,21.8
40075,15.1,22.0
40077,13.6,22.9
40079,13.9,22.7
40081,12.7,22.0
40083,12.6,25.8
40085,12.2,27.9
40087,11.5,21.7
40089,13.3,25.2
40091,13.8,20.6
40093,9.2,18.6
40095,14.2,21.0
40097,12.8,21.8
40099,16.2,20.8
40101,15.3,26.0
40103,9.6,18.2
40105,13.7,22.3
40107,13.3,28.1
40109,13.2,32.5
40111,16.2,28.1
40113,11.7,24.0
40115,14.7,25.6
40117,12.5,23.2
40119,8.7,44.0
40121,15.3,22.5
40123,12.9,29.2
40125,14.5,26.1
40127,13.1,20.9
40129,14.6,25.4
40131,11.1,22.7
40133,14.4,27.0
40135,15.0,22.8
40137,12.6,22.2
40139,7.9,31.7
40141,12.1,24.9
40143,13.9,30.0
40145,12.5,22.6
40147,13.9,22.2
40149,11.7,20.3
40151,10.5,35.8
40153,13.0,25.0
41001,12.6,20.7
41003,8.2,42.2
41005,12.3,26.1
41007,15.4,26.1
41009,15.1,24.9
41011,14.9,22.9
41013,14.6,20.0
41015,20.0,19.0
41017,14.2,25.1
41019,14.9,22.0
41021,12.9,20.6
41023,12.5,20.5
41025,11.8,21.9
41027,10.4,30.2
41029,14.9,26.4
41031,13.1,32.4
41033,16.0,22.2
41035,14.0,25.5
41037,16.2,21.8
41039,13.4,33.8
41041,15.6,24.3
41043,13.2,26.6
41045,14.8,31.8
41047,12.7,30.9
41049,7.0,24.5
41051,12.6,38.8
41053,11.3,30.2
41055,14.6,21.8
41057,14.9,23.7
41059,13.7,29.9
41061,12.8,27.0
41063,11.6,18.9
41065,13.2,24.8
41067,11.5,29.4
41069,11.8,16.5
41071,12.1,28.2
42001,9.3,26.7
42003,9.6,35.7
42005,9.8,24.8
42007,10.6,28.2
42009,9.8,23.1
42011,10.1,31.8
42013,10.2,28.9
42015,10.7,25.3
42017,8.4,28.3
42019,9.1,27.0
42021,9.9,29.9
42023,16.4,26.2
42025,12.3,27.5
42027,7.0,46.3
42029,8.2,29.4
42031,9.2,31.0
42033,11.9,27.7
42035,9.3,33.3
42037,10.5,33.5
42039,11.5,27.7
42041,9.8,29.6
42043,10.8,33.7
42045,8.4,36.7
42047,11.2,25.3
42049,10.3,34.5
42051,10.9,30.3
42053,9.5,52.4
42055,11.2,26.0
42057,10.2,23.7
42059,11.4,30.6
42061,9.8,30.9
42063,8.3,34.8
42065,10.5,25.4
42067,9.7,23.6
42069,10.1,34.1
42071,8.2,29.2
42073,10.9,28.1
42075,11.0,27.0
42077,10.3,33.0
42079,10.3,33.3
42081,10.8,29.8
42083,12.6,30.9
42085,11.5,28.8
42087,10.8,25.6
42089,8.6,33.3
42091,8.3,29.9
42093,11.8,29.9
42095,9.2,30.8
42097,11.0,28.5
42099,10.5,24.0
42101,9.1,51.7
42103,8.2,26.4
42105,11.7,25.9
42107,10.5,28.9
42109,9.1,29.1
42111,9.9,25.7
42113,12.2,25.9
42115,11.7,24.2
42117,11.0,26.7
42119,9.5,35.8
42121,11.7,25.4
42123,11.2,24.9
42125,10.7,27.4
42127,10.8,28.2
42129,9.6,25.9
42131,12.7,28.3
42133,10.8,28.3
44001,10.5,31.1
44003,12.4,28.8
44005,11.1,31.0
44007,11.0,39.8
44009,10.4,31.7
45001,10.7,31.2
45003,11.1,28.1
45005,10.2,44.6
45007,10.9,26.4
45009,6.8,39.1
45011,9.7,37.3
45013,9.8,26.7
45015,12.1,29.8
45017,12.1,26.4
45019,11.2,37.0
45021,11.0,31.7
45023,8.5,35.0
45025,10.7,28.4
45027,8.8,33.7
45029,12.2,27.9
45031,11.3,32.9
45033,8.9,37.5
45035,10.5,31.3
45037,11.6,31.8
45039,8.6,37.2
45041,9.4,34.0
45043,9.5,27.6
45045,10.6,30.5
45047,10.4,34.7
45049,14.1,32.0
45051,12.2,28.2
45053,12.4,32.6
45055,12.4,27.6
45057,11.8,28.7
45059,11.7,31.5
45061,8.0,41.1
45063,11.1,28.5
45065,11.3,30.8
45067,10.2,35.2
45069,10.5,38.0
45071,8.3,32.7
45073,12.3,24.8
45075,8.5,40.1
45077,10.0,35.0
45079,10.2,43.2
45081,9.9,33.3
45083,11.1,30.6
45085,10.3,33.7
45087,12.9,28.5
45089,9.1,36.3
45091,10.1,29.2
46003,10.4,24.6
46005,10.2,25.2
46007,10.5,46.3
46009,11.4,31.3
46011,6.1,46.2
46013,10.3,29.1
46015,9.6,25.3
46017,11.6,52.9
46019,14.7,22.5
46021,10.7,18.1
46023,9.6,33.1
46025,9.4,22.6
46027,7.2,51.4
46029,10.8,28.0
46031,10.9,43.9
46033,11.1,14.4
46035,10.1,26.4
46037,13.3,18.5
46039,7.2,21.1
46041,13.5,41.8
46043,7.0,15.6
46045,7.2,22.2
46047,13.7,21.4
46049,8.6,28.0
46051,7.1,21.5
46053,10.2,21.1
46055,4.9,16.0
46057,7.2,19.7
46059,6.7,20.8
46061,7.2,26.8
46063,6.5,21.5
46065,12.3,29.3
46067,6.9,25.6
46069,8.0,25.8
46071,11.6,42.2
46073,9.4,20.0
46075,8.4,22.7
46077,10.3,15.8
46079,8.6,26.7
46081,11.2,29.8
46083,7.6,25.7
46085,10.5,34.1
46087,8.5,20.1
46089,9.3,23.3
46091,11.1,26.8
46093,8.8,25.3
46095,8.5,37.1
46097,9.0,18.3
46099,10.9,32.5
46101,10.0,25.0
46102,13.7,59.8
46103,13.3,29.9
46105,8.8,20.5
46107,11.5,20.8
46109,12.7,30.5
46111,9.8,20.4
46115,12.4,25.8
46117,8.0,21.0
46119,10.2,22.7
46121,11.4,55.9
46123,9.7,26.5
46125,7.5,20.3
46127,11.7,21.5
46129,13.7,25.4
46135,11.9,28.2
46137,11.0,49.1
47001,14.4,25.3
47003,12.3,26.0
47005,16.4,22.5
47007,15.4,24.8
47009,13.5,24.2
47011,13.6,24.9
47013,12.7,23.3
47015,15.4,22.5
47017,13.6,24.5
47019,15.3,22.6
47021,11.2,25.9
47023,9.9,30.2
47025,12.6,24.6
47027,17.1,17.1
47029,16.2,23.3
47031,13.5,20.6
47033,15.6,23.9
47035,13.1,17.8
47037,12.2,39.9
47039,14.5,19.8
47041,11.3,23.9
47043,13.2,27.9
47045,13.6,22.6
47047,9.2,24.9
47049,11.9,20.8
47051,12.4,25.1
47053,13.2,25.9
47055,12.3,24.2
47057,12.0,19.9
47059,14.9,24.5
47061,15.2,25.5
47063,13.3,24.8
47065,12.0,32.1
47067,13.2,24.6
47069,13.8,35.9
47071,14.1,20.4
47073,14.6,22.2
47075,13.0,31.7
47077,13.8,23.1
47079,13.9,21.2
47081,13.3,27.2
47083,10.9,24.1
47085,14.6,23.9
47087,15.4,23.8
47089,11.6,23.3
47091,12.8,24.2
47093,12.1,31.5
47095,17.0,38.4
47097,13.7,33.0
47099,13.7,21.8
47101,11.9,20.9
47103,12.6,22.2
47105,10.9,19.1
47107,14.4,23.8
47109,15.9,23.2
47111,12.2,19.4
47113,12.7,33.5
47115,11.9,22.6
47117,14.5,24.3
47119,13.4,25.8
47121,14.0,16.7
47123,12.4,20.2
47125,11.8,27.3
47127,7.6,19.6
47129,13.1,26.5
47131,14.1,24.7
47133,13.2,20.6
47135,8.5,20.8
47137,11.4,11.9
47139,12.6,18.8
47141,13.3,31.0
47143,15.4,25.4
47145,12.9,22.6
47147,11.8,23.9
47149,11.2,32.3
47151,15.9,21.9
47153,14.5,20.6
47155,13.4,23.1
47157,11.0,41.2
47159,12.9,21.0
47161,12.2,20.6
47163,14.8,22.3
47165,12.4,25.2
47167,11.7,27.9
47169,13.4,31.5
47171,13.8,24.0
47173,14.9,20.0
47175,12.9,19.0
47177,17.1,23.6
47179,12.5,29.5
47181,14.5,25.8
47183,10.9,32.4
47185,14.7,21.0
47187,7.7,22.8
47189,12.0,22.8
48001,15.1,30.3
48003,11.4,26.3
48005,12.4,27.3
48007,12.8,22.0
48009,10.6,21.6
48011,10.3,18.1
48013,10.1,27.9
48015,8.6,21.6
48017,8.1,26.6
48019,16.8,18.9
48021,11.6,28.2
48023,11.8,19.0
48025,13.9,37.8
48027,11.5,29.7
48029,11.8,36.0
48031,11.6,21.1
48033,11.3,13.6
