cfips,pct_divorced,pct_never_married
26077,10.6,38.6
26079,13.5,24.4
26081,10.4,34.5
26083,9.6,18.3
26085,14.7,25.5
26087,10.9,26.3
26089,11.2,21.0
26091,12.7,30.1
26093,10.1,25.9
26095,11.9,31.0
26097,13.2,24.3
26099,11.1,32.2
26101,13.0,29.0
26103,11.0,35.5
26105,13.9,24.4
26107,11.1,39.0
26109,12.6,26.2
26111,11.4,24.8
26113,13.1,21.8
26115,11.6,27.4
26117,13.8,25.8
26119,14.0,17.8
26121,14.2,31.9
26123,12.6,24.1
26125,10.7,31.0
26127,12.0,24.9
26129,14.5,21.0
26131,13.6,21.5
26133,13.5,26.2
26135,15.9,20.1
26137,12.0,25.3
26139,8.1,30.9
26141,9.9,20.5
26143,16.7,20.2
26145,11.8,33.8
26147,12.6,28.0
26149,12.5,26.0
26151,11.6,24.6
26153,14.6,22.2
26155,10.7,28.6
26157,11.7,24.3
26159,12.1,26.2
26161,8.4,43.0
26163,11.7,41.4
26165,14.5,24.7
27001,11.2,18.5
27003,10.5,30.1
27005,10.3,26.0
27007,12.3,38.5
27009,11.7,31.5
27011,9.9,20.8
27013,8.1,44.1
27015,9.5,25.9
27017,12.4,29.3
27019,8.1,25.7
27021,11.4,22.5
27023,10.7,24.4
27025,9.0,27.9
27027,7.6,35.7
27029,10.5,28.0
27031,10.3,19.7
27033,9.7,24.2
27035,11.5,25.7
27037,10.3,29.4
27039,9.0,26.7
27041,8.3,22.3
27043,11.7,23.8
27045,9.3,21.2
27047,11.1,26.8
27049,12.1,24.4
27051,10.6,20.6
27053,10.1,37.0
27055,9.6,23.7
27057,10.7,22.4
27059,13.1,27.6
27061,12.0,22.6
27063,10.1,21.8
27065,11.5,25.2
27067,9.3,27.8
27069,9.0,25.7
27071,13.5,23.9
27073,8.1,20.8
27075,11.0,18.1
27077,13.1,25.0
27079,11.0,26.2
27081,9.3,21.0
27083,8.5,31.8
27085,10.8,28.3
27087,11.6,39.0
27089,9.2,23.6
27091,11.7,23.0
27093,10.3,24.2
27095,13.3,29.0
27097,9.9,26.1
27099,10.9,29.0
27101,9.0,21.1
27103,9.0,34.2
27105,7.7,29.7
27107,10.5,27.3
27109,9.3,29.4
27111,10.1,22.5
27113,11.7,31.0
27115,14.9,29.2
27117,10.0,21.3
27119,9.7,28.5
27121,10.8,19.7
27123,10.6,39.0
27125,10.9,23.9
27127,9.6,27.3
27129,10.6,25.2
27131,9.4,36.2
27133,7.0,21.8
27135,10.6,27.2
27137,12.1,33.7
27139,8.5,27.8
27141,9.8,30.6
27143,7.8,25.1
27145,9.2,36.3
27147,9.5,27.0
27149,4.6,37.8
27151,10.5,23.5
27153,10.0,23.6
27155,9.6,19.0
27157,10.5,23.9
27159,12.1,27.4
27161,9.9,30.2
27163,9.6,28.3
27165,8.3,26.7
27167,8.9,26.1
27169,9.3,41.2
27171,9.5,26.0
27173,9.3,25.7
28001,11.6,43.2
28003,16.3,26.3
28005,9.4,26.7
28007,13.6,30.2
28009,10.4,32.5
28011,10.2,43.7
28013,12.3,27.7
28015,10.0,24.7
28017,8.7,36.8
28019,9.0,28.4
28021,7.9,54.6
28023,12.7,28.3
28025,12.2,35.8
28027,8.3,45.3
28029,11.4,34.8
28031,7.6,32.0
28033,11.7,29.7
28035,12.4,41.4
28037,9.2,27.1
28039,11.6,30.7
28041,17.0,30.8
28043,13.3,29.7
28045,16.8,24.3
28047,13.3,32.8
28049,11.5,43.9
28051,7.5,57.1
28053,10.3,45.1
28055,13.5,38.5
28057,12.7,27.2
28059,14.1,31.0
28061,9.5,30.5
28063,13.3,47.2
28065,13.1,31.7
28067,11.6,29.8
28069,13.8,43.0
28071,8.6,46.6
28073,9.9,30.8
28075,11.7,32.5
28077,10.1,26.8
28079,12.1,35.8
28081,14.1,29.6
28083,8.0,51.5
28085,9.7,30.3
28087,9.6,34.9
28089,9.9,30.5
28091,10.5,30.4
28093,10.0,35.5
28095,11.4,29.8
28097,13.8,26.9
28099,13.4,33.0
28101,9.8,28.8
28103,8.2,40.4
28105,6.5,53.6
28107,11.8,34.2
28109,11.6,25.2
28111,11.3,25.6
28113,10.5,36.6
28115,13.0,26.0
28117,13.4,25.1
28119,10.9,40.0
28121,12.4,26.7
28123,10.5,33.2
28125,6.6,40.8
28127,13.7,28.2
28129,10.1,26.8
28131,11.8,28.3
28133,10.4,48.8
28135,12.2,45.4
28137,11.0,31.8
28139,10.3,28.3
28141,12.4,22.7
28143,9.5,44.5
28145,10.6,27.9
28147,11.4,28.1
28149,11.1,35.4
28151,12.0,41.3
28153,11.9,28.8
28155,10.8,25.6
28157,9.0,47.1
28159,11.5,34.0
28161,11.4,28.1
28163,10.8,49.3
29001,8.9,44.7
29003,11.3,23.9
29005,12.7,21.6
29007,15.2,28.9
29009,11.8,20.3
29011,12.2,23.0
29013,11.2,19.8
29015,13.4,18.8
29017,13.6,23.0
29019,9.3,41.3
29021,15.6,31.9
29023,15.3,26.9
29025,13.8,23.7
29027,12.4,30.2
29029,14.7,23.4
29031,11.4,32.8
29033,8.9,23.1
29035,12.7,24.0
29037,12.3,22.5
29039,15.5,17.9
29041,11.7,24.2
29043,12.5,22.3
29045,13.1,20.9
29047,13.5,29.0
29049,13.3,21.7
29051,13.4,30.1
29053,12.1,31.3
29055,14.5,22.0
29057,12.2,22.5
29059,17.3,20.2
29061,10.2,22.5
29063,14.2,33.3
29065,14.9,21.4
29067,12.7,21.0
29069,15.8,27.8
29071,12.6,25.0
29073,10.7,20.1
29075,10.1,23.6
29077,12.1,31.8
29079,13.9,23.8
29081,13.6,22.8
29083,14.5,21.1
29085,19.5,17.2
29087,14.0,16.6
29089,12.6,32.1
29091,12.3,22.8
29093,13.9,21.4
29095,13.0,35.7
29097,13.5,28.1
29099,11.7,26.1
29101,9.0,35.2
29103,10.7,29.7
29105,12.0,20.0
29107,14.1,24.5
29109,12.4,22.2
29111,10.8,30.3
29113,10.1,27.6
29115,12.9,23.1
29117,13.6,24.3
29119,11.8,24.0
29121,14.0,24.6
29123,8.0,21.9
29125,13.7,20.5
29127,13.1,26.3
29129,15.6,25.8
29131,10.1,21.8
29133,14.1,32.1
29135,12.1,25.2
29137,14.3,21.3
29139,14.0,21.1
29141,14.5,21.9
29143,14.0,25.0
29145,12.5,21.7
29147,8.2,44.0
29149,12.8,19.3
29151,7.1,25.6
29153,12.9,18.5
29155,14.2,31.3
29157,9.7,22.8
29159,13.6,25.9
29161,11.1,32.9
29163,15.3,29.2
29165,12.4,28.1
29167,12.8,27.6
29169,9.3,40.6
29171,11.0,24.5
29173,11.7,20.6
29175,14.2,31.3
29177,11.4,23.9
29179,12.2,21.2
29181,16.4,22.9
29183,10.4,27.2
29185,16.6,18.2
29186,9.6,22.3
29187,14.1,28.9
29189,10.8,32.4
29195,12.7,31.6
29197,17.1,26.2
29199,10.0,24.8
29201,12.6,26.9
29203,17.3,19.5
29205,12.0,21.0
29207,15.9,22.6
29209,11.3,16.9
29211,14.7,28.0
29213,13.8,23.8
29215,13.9,22.2
29217,13.0,23.9
29219,10.2,25.4
29221,11.3,26.9
29223,17.9,19.6
29225,12.4,22.8
29227,12.3,16.4
29229,15.9,21.4
29510,12.6,49.0
30001,10.8,28.9
30003,9.1,36.5
30005,9.9,34.2
30007,13.2,26.0
30009,17.3,22.2
30011,9.9,16.1
30013,13.3,26.8
30015,8.4,27.2
30017,12.1,25.8
30019,12.4,19.5
30021,9.5,21.6
30023,13.7,31.4
30025,7.3,22.6
30027,12.2,21.8
30029,12.5,24.5
30031,9.7,37.9
30033,10.1,21.1
30035,14.6,39.1
30037,11.9,12.1
30039,21.4,23.3
30041,12.8,33.1
30043,12.2,22.4
30045,14.6,21.6
30047,12.8,26.4
30049,14.7,27.1
30051,11.6,25.8
30053,14.9,19.8
30055,3.2,19.8
30057,13.3,20.9
30059,17.1,20.7
30061,12.8,26.4
30063,11.6,37.4
30065,11.2,17.7
30067,14.0,22.7
30069,13.2,12.1
30071,9.1,26.5
30073,11.1,29.5
30075,8.3,19.1
30077,14.2,26.7
30079,12.2,15.9
30081,13.8,21.1
30083,11.5,28.1
30085,12.7,44.1
30087,9.4,29.2
30089,13.6,20.4
30091,11.7,24.2
30093,14.3,32.2
30095,11.2,20.7
30097,9.4,22.0
30099,9.2,21.6
30101,12.3,26.5
30103,11.6,11.5
30105,11.3,22.3
30107,10.0,28.5
30109,4.5,19.7
30111,12.9,27.4
31001,11.3,29.1
31003,9.4,21.2
31005,12.4,18.0
31007,4.4,9.7
31009,7.3,11.3
31011,8.9,19.6
31013,12.1,23.8
31015,7.3,16.8
31017,8.9,19.5
31019,9.5,33.6
31021,11.6,18.6
31023,9.3,22.8
31025,9.3,22.9
31027,6.0,20.8
31029,7.2,21.7
31031,8.9,22.8
31033,13.2,21.7
31035,8.8,21.9
31037,7.8,28.7
31039,8.2,22.4
31041,8.2,24.3
31043,10.1,27.2
31045,9.6,39.3
31047,9.4,26.6
31049,12.5,19.3
31051,10.0,22.9
31053,11.9,25.2
31055,10.9,34.6
31057,15.1,20.5
31059,12.0,20.2
31061,9.9,19.4
31063,8.4,23.8
31065,9.4,18.6
31067,12.3,23.6
31069,8.7,17.3
31071,9.0,17.2
31073,7.7,20.7
31075,7.5,24.1
31077,6.8,22.0
31079,11.0,29.3
31081,9.3,21.1
31083,13.1,19.5
31085,7.2,18.0
31087,14.2,22.3
31089,7.4,20.7
31091,16.5,23.7
31093,8.2,17.1
31095,13.4,21.6
31097,14.2,28.8
31099,10.6,22.1
31101,12.7,18.5
31103,3.3,27.1
31105,15.1,19.5
31107,7.6,20.8
31109,9.8,37.2
31111,12.6,23.8
31113,6.4,23.5
31115,4.9,21.6
31117,6.7,9.3
31119,9.1,29.3
31121,12.4,20.8
31123,11.3,25.1
31125,10.0,22.3
31127,8.9,30.3
31129,12.1,19.7
31131,11.1,24.3
31133,16.1,19.0
31135,7.9,15.3
31137,10.9,21.8
31139,8.1,21.6
31141,8.0,26.4
31143,8.4,23.0
31145,9.0,26.1
31147,16.1,19.5
31149,4.9,20.6
31151,8.7,30.3
31153,9.7,27.0
31155,11.2,21.9
31157,12.8,26.6
31159,7.6,28.4
31161,11.5,23.4
31163,12.3,17.9
31165,5.4,18.2
31167,8.0,21.9
31169,8.6,19.4
31171,8.9,17.7
31173,11.1,40.9
31175,7.2,20.8
31177,8.3,23.6
31179,5.7,36.7
31181,7.6,23.8
31183,10.7,18.5
31185,8.1,22.5
32001,14.0,22.3
32003,13.9,34.7
32005,13.7,20.4
32007,11.1,27.7
32009,29.4,13.5
32011,12.0,10.6
32013,11.8,26.1
32015,15.5,21.2
32017,17.3,27.5
32019,15.4,25.0
32021,16.7,28.2
32023,18.3,21.7
32027,19.6,28.1
32029,16.8,22.6
32031,13.6,31.0
32033,16.4,30.1
32510,15.2,28.0
33001,12.9,25.7
33003,13.9,21.7
33005,13.0,32.2
33007,15.4,26.6
33009,11.2,34.8
33011,11.6,30.4
33013,12.7,28.4
33015,10.7,26.9
33017,11.3,35.8
33019,14.6,26.9
34001,11.1,34.6
34003,8.0,30.0
34005,9.8,31.3
34007,9.5,37.4
34009,9.3,25.8
34011,11.0,40.9
34013,8.3,42.9
34015,9.3,32.5
34017,8.3,40.5
34019,8.1,27.6
34021,8.0,38.0
34023,6.9,33.1
34025,8.4,30.7
34027,8.0,29.1
34029,9.6,27.4
34031,8.3,38.9
34033,10.2,31.4
34035,7.4,30.1
34037,9.7,27.9
34039,8.0,36.9
34041,10.1,30.0
35001,14.0,36.5
35003,11.0,27.4
35005,14.0,32.0
35006,14.3,37.2
35007,14.8,24.9
35009,13.1,34.7
35011,7.9,39.0
35013,10.3,36.3
35015,12.5,28.5
35017,15.3,30.4
35019,20.0,40.6
35021,13.6,19.5
35023,11.8,26.7
35025,10.6,31.5
35027,16.6,19.4
35028,11.1,23.7
35029,15.6,28.5
35031,8.0,47.7
35033,18.0,41.1
35035,13.8,30.7
35037,14.5,32.8
35039,12.7,43.9
35041,10.9,38.0
35043,13.3,30.2
35045,10.9,35.9
35047,14.7,42.2
35049,16.1,31.9
35051,20.8,24.7
35053,11.9,47.3
35055,17.6,35.7
35057,12.6,29.6
35059,15.7,35.4
35061,14.3,30.8
36001,9.6,41.5
36003,10.6,33.0
36005,9.3,48.4
36007,10.7,37.2
36009,12.0,30.6
36011,11.9,32.1
36013,11.8,32.3
36015,11.1,32.0
36017,12.3,26.4
36019,11.2,35.7
36021,10.8,30.5
36023,8.9,40.1
36025,11.4,30.2
36027,9.1,33.9
36029,10.3,36.6
36031,11.0,29.0
36033,11.4,35.3
36035,11.9,30.5
36037,11.3,29.8
36039,10.5,35.3
36041,13.0,28.9
36043,11.7,29.4
36045,10.0,30.6
36047,7.0,43.6
36049,9.9,27.3
36051,11.3,33.9
36053,10.4,34.2
36055,10.5,37.5
36057,11.1,32.4
36059,6.7,31.8
36061,8.5,49.4
36063,11.4,31.9
36065,10.7,34.7
36067,10.4,36.5
36069,11.4,30.1
36071,8.2,35.0
36073,13.1,29.5
36075,11.2,32.3
36077,9.9,35.4
36079,8.0,29.4
36081,7.4,37.7
36083,9.7,37.0
36085,7.1,32.8
36087,7.0,32.6
36089,10.6,35.4
36091,10.1,27.6
36093,11.3,37.4
36095,12.3,31.3
36097,13.2,27.8
36099,11.9,30.7
36101,12.4,27.4
36103,8.5,32.9
36105,11.2,34.4
36107,10.0,25.8
36109,7.6,49.4
36111,11.6,33.7
36113,12.6,28.6
36115,12.2,31.1
36117,12.0,27.4
36119,8.3,34.1
36121,11.8,30.1
36123,9.4,30.5
37001,11.1,32.1
37003,11.2,25.5
37005,11.3,18.9
37007,12.1,36.8
37009,10.4,22.0
37011,13.1,28.7
37013,11.6,26.7
37015,13.6,33.6
37017,11.8,30.1
37019,10.8,19.7
37021,12.5,30.7
37023,11.0,28.4
37025,10.4,29.0
37027,12.6,25.0
37029,11.3,20.3
37031,13.1,22.2
37033,9.6,25.4
37035,11.9,27.5
37037,9.0,23.0
37039,11.7,17.0
37041,10.2,26.5
37043,12.2,14.7
37045,12.8,30.3
37047,10.9,33.0
37049,10.6,26.0
37051,11.4,35.4
37053,8.4,24.1
37055,12.6,24.8
37057,11.7,24.3
37059,9.8,24.6
37061,10.5,30.3
37063,10.4,40.8
37065,11.5,36.7
37067,11.1,34.7
37069,11.1,27.8
37071,12.2,29.1
37073,12.1,27.8
37075,12.3,22.2
37077,11.7,31.9
37079,12.4,34.8
37081,10.9,36.9
37083,9.9,36.8
37085,10.9,30.0
37087,12.7,21.5
37089,11.7,22.5
37091,9.9,39.8
37093,10.4,32.8
37095,8.1,33.5
37097,10.4,28.0
37099,10.6,37.9
37101,11.6,27.6
37103,9.3,27.6
37105,11.8,31.1
37107,11.5,31.1
37109,11.3,23.5
37111,11.8,24.2
37113,11.7,19.8
37115,13.5,25.7
37117,12.6,30.4
37119,10.1,38.1
37121,10.2,22.9
37123,9.6,28.9
37125,12.5,22.9
37127,11.1,31.3
37129,11.6,34.8
37131,9.2,31.7
37133,9.2,33.8
37135,9.2,40.0
37137,10.8,21.3
37139,11.0,30.4
37141,11.3,27.4
37143,9.0,20.2
37145,12.9,28.0
37147,9.5,42.9
37149,11.7,20.5
37151,11.7,26.0
37153,11.8,34.6
37155,10.5,39.3
37157,12.9,26.7
37159,11.7,29.5
37161,13.6,26.2
37163,10.7,31.6
37165,10.6,38.3
37167,10.4,27.7
37169,12.6,21.9
37171,10.6,23.5
37173,14.0,26.7
37175,10.6,21.4
37177,10.9,29.6
37179,8.1,26.7
37181,11.5,37.9
37183,9.5,33.0
37185,12.8,35.0
37187,14.2,34.4
37189,8.6,45.4
37191,10.8,33.0
37193,11.4,22.4
37195,11.8,33.7
37197,10.7,21.9
37199,9.7,20.8
38001,8.0,19.4
38003,8.7,27.9
38005,9.1,42.9
38007,7.8,15.8
38009,10.3,21.7
38011,6.4,21.3
38013,9.2,20.7
38015,10.7,30.4
38017,8.6,37.2
38019,7.5,17.9
38021,9.1,24.2
38023,11.8,23.8
38025,9.1,25.4
38027,7.5,24.8
38029,9.9,16.0
38031,7.1,21.7
38033,14.6,26.4
38035,9.2,39.8
38037,8.6,22.0
38039,8.3,20.7
38041,9.7,19.4
38043,7.9,21.2
38045,6.5,20.2
38047,7.1,21.2
38049,7.7,24.8
38051,8.2,17.2
38053,10.9,37.1
38055,8.4,19.9
38057,8.9,17.2
38059,9.0,23.1
38061,10.1,36.4
38063,10.2,20.3
38065,4.1,15.5
38067,7.6,22.8
38069,17.0,18.4
38071,11.2,29.1
38073,10.3,23.1
38075,11.7,22.5
38077,8.2,32.2
38079,10.8,43.4
38081,8.3,19.9
38083,9.9,19.4
38085,13.0,53.9
38087,4.1,17.8
38089,9.9,28.6
38091,10.7,18.0
38093,12.1,30.7
38095,7.2,24.8
38097,8.9,26.8
38099,7.9,25.9
38101,10.0,31.9
38103,8.3,18.4
38105,11.5,31.9
39001,15.3,25.5
39003,13.3,31.4
39005,11.3,28.7
39007,14.9,29.8
39009,8.3,51.1
39011,9.3,23.8
39013,13.0,30.3
39015,13.0,23.2
39017,10.9,32.3
39019,13.0,22.6
39021,13.3,25.1
39023,13.7,29.3
39025,11.5,26.0
39027,12.4,28.3
39029,13.4,26.6
39031,12.0,24.8
39033,13.0,25.4
39035,12.2,39.0
39037,10.6,23.0
39039,10.2,27.1
39041,9.0,24.7
39043,13.7,27.4
39045,11.4,27.5
39047,15.8,24.3
39049,11.8,39.4
39051,10.5,25.1
39053,14.0,24.0
39055,7.8,24.6
39057,10.6,31.5
39059,15.1,26.1
39061,11.3,38.3
39063,11.9,27.4
39065,10.5,30.4
39067,12.2,21.6
39069,11.0,25.8
39071,14.1,25.9
39073,13.4,24.3
39075,5.9,31.2
39077,12.2,26.7
39079,11.4,24.1
39081,13.7,30.1
39083,10.1,28.8
39085,12.2,28.8
39087,14.8,26.9
39089,12.2,27.8
39091,12.0,22.4
39093,11.9,31.3
39095,13.5,36.2
39097,13.7,31.5
39099,12.6,33.5
39101,15.1,29.0
39103,10.5,25.1
39105,14.6,24.4
39107,8.8,24.0
39109,12.4,26.7
39111,11.3,25.4
39113,13.3,34.1
39115,13.7,23.8
39117,11.5,24.3
39119,13.7,28.9
39121,15.9,24.8
39123,11.0,22.3
39125,12.0,22.7
39127,14.8,25.7
39129,13.3,30.7
39131,13.5,25.1
39133,11.3,35.8
39135,11.7,23.1
39137,7.8,23.2
39139,12.6,28.4
39141,14.5,28.4
39143,12.6,28.7
39145,13.4,28.9
39147,12.6,31.9
39149,9.8,27.2
39151,12.9,30.3
39153,12.4,32.9
39155,13.4,29.3
39157,11.7,25.7
39159,10.8,26.7
39161,12.0,23.6
39163,14.8,24.4
39165,9.7,25.6
39167,12.1,27.5
39169,10.7,28.4
39171,12.0,27.2
39173,10.2,37.1
39175,12.7,24.2
40001,13.3,27.0
40003,16.3,22.9
40005,14.4,25.7
40007,10.1,22.8
40009,16.2,27.7
40011,14.8,21.5
40013,15.0,27.7
40015,14.3,28.2
40017,12.9,26.8
40019,14.9,25.3
40021,13.6,34.5
40023,13.3,25.8
40025,11.7,19.6
40027,11.6,33.6
40029,14.2,22.8
40031,13.3,32.7
40033,12.5,24.4
40035,14.4,26.6
40037,13.5,24.0
40039,12.9,32.5
40041,13.4,21.6
40043,13.0,22.0
40045,13.1,20.6
40047,11.9,27.5
40049,11.8,25.1
40051,12.7,24.0
40053,9.8,23.4
40055,16.4,28.9
40057,11.4,23.7
40059,8.6,21.0
40061,13.8,19.7
40063,14.5,33.3
40065,10.4,28.5
40067,14.2,21.7
40069,15.7,24.3
40071,15.5,26.5
40073,9.5,24.2
40075,15.0,24.2
40077,13.1,22.8
40079,15.8,23.1
40081,12.3,23.5
40083,12.1,28.2
40085,14.6,26.5
40087,10.7,21.0
40089,14.0,25.3
40091,14.4,20.6
40093,9.2,18.3
40095,14.9,21.7
40097,14.2,21.9
40099,14.8,22.3
40101,14.0,26.5
40103,12.5,19.7
40105,13.6,22.3
40107,12.9,29.4
40109,13.3,33.0
40111,15.5,28.8
40113,11.8,24.2
40115,14.4,27.0
40117,12.3,23.7
40119,8.4,44.7
40121,14.5,23.2
40123,13.1,30.6
40125,15.1,26.6
40127,12.6,20.7
40129,14.3,21.5
40131,11.1,23.0
40133,15.1,25.6
40135,15.2,23.5
40137,13.4,22.9
40139,9.8,32.3
40141,12.5,26.0
40143,13.5,30.7
40145,12.4,23.0
40147,14.0,22.8
40149,13.3,22.5
40151,10.6,35.7
40153,12.2,25.1
41001,13.6,20.5
41003,8.2,42.7
41005,12.0,26.3
41007,16.6,26.2
41009,14.2,25.9
41011,16.0,24.2
41013,13.0,22.9
41015,19.2,18.3
41017,14.0,25.5
41019,14.6,22.9
41021,19.5,22.8
41023,12.9,19.5
41025,11.7,20.2
41027,10.4,28.5
41029,14.3,26.4
41031,15.0,31.7
41033,14.4,22.9
41035,14.7,26.2
41037,15.3,23.6
41039,13.4,34.8
41041,16.5,24.0
41043,13.3,27.4
41045,14.6,33.9
41047,13.4,31.2
41049,6.7,25.8
41051,12.5,39.6
41053,11.5,30.2
41055,17.0,23.2
41057,15.4,24.0
41059,12.7,30.5
41061,11.2,27.5
41063,11.3,17.8
41065,13.3,26.2
41067,11.0,30.4
41069,13.0,15.2
41071,11.6,29.5
42001,10.0,26.4
42003,9.6,35.8
42005,9.5,24.1
42007,11.1,28.5
42009,10.1,22.8
42011,10.0,32.4
42013,10.7,28.6
42015,10.9,25.3
42017,8.8,27.9
42019,9.1,27.0
42021,9.7,30.9
42023,15.5,26.2
42025,11.7,28.5
42027,7.3,46.6
42029,8.2,29.8
42031,9.5,31.3
42033,11.9,27.9
42035,10.5,33.1
42037,11.2,34.9
42039,11.5,28.1
42041,10.1,29.8
42043,10.9,33.7
42045,8.5,36.9
42047,10.4,26.4
42049,10.7,34.5
42051,11.3,29.6
42053,12.7,45.3
42055,10.4,25.9
42057,9.6,25.0
42059,11.4,29.7
42061,10.0,30.7
42063,8.7,35.0
42065,11.3,25.3
42067,10.5,25.3
42069,10.5,33.7
42071,8.4,29.2
42073,11.1,27.8
42075,10.9,28.5
42077,9.8,33.8
42079,10.4,33.6
42081,10.8,30.5
42083,11.2,29.9
42085,11.7,29.1
42087,10.1,24.8
42089,9.2,34.2
42091,8.2,29.9
42093,10.6,30.2
42095,9.5,32.2
42097,10.3,28.5
42099,10.6,24.2
42101,9.3,50.7
42103,9.4,27.8
42105,11.6,25.0
42107,11.1,29.5
42109,9.2,29.1
42111,11.1,26.2
42113,13.7,25.0
42115,11.5,24.9
42117,10.8,26.8
42119,9.2,36.8
42121,13.3,24.5
42123,11.1,23.9
42125,10.5,28.2
42127,10.6,29.0
42129,9.9,26.2
42131,11.7,28.6
42133,10.7,28.5
44001,10.2,32.1
44003,12.6,29.1
44005,10.7,31.7
44007,10.9,41.1
44009,10.3,32.7
45001,10.2,30.3
45003,11.2,27.8
45005,9.8,42.1
45007,11.8,27.0
45009,7.1,38.4
45011,10.4,37.0
45013,9.9,26.8
45015,11.4,30.0
45017,10.1,26.9
45019,10.4,37.6
45021,10.6,34.0
45023,8.8,34.9
45025,10.0,30.3
45027,8.6,35.1
45029,13.2,28.4
45031,10.9,34.4
45033,8.0,42.0
45035,10.4,32.3
45037,12.1,34.5
45039,8.0,37.4
45041,10.1,34.9
45043,10.4,28.4
45045,10.7,30.8
45047,11.6,34.2
45049,13.0,34.5
45051,12.7,28.4
45053,13.0,31.3
45055,11.7,29.2
45057,9.9,28.4
45059,10.9,31.3
45061,8.7,41.4
45063,11.1,29.1
45065,12.6,28.1
45067,9.3,40.6
45069,10.5,42.1
45071,9.3,32.1
45073,11.6,25.4
45075,8.5,40.3
45077,9.7,35.4
45079,10.4,43.5
45081,9.6,32.3
45083,11.1,30.7
45085,9.2,34.3
45087,13.1,29.2
45089,8.7,35.8
45091,10.2,29.8
46003,8.2,26.3
46005,11.0,27.9
46007,7.4,45.1
46009,13.4,30.8
46011,6.3,47.1
46013,10.6,30.8
46015,9.4,26.1
46017,10.2,54.4
46019,15.9,23.8
46021,8.9,17.2
46023,9.5,32.7
46025,10.0,21.4
46027,7.1,50.5
46029,9.8,27.7
46031,10.3,44.0
46033,9.6,17.2
46035,10.0,27.0
46037,11.6,21.5
46039,6.7,19.5
46041,13.8,42.0
46043,4.7,14.8
46045,6.5,22.2
46047,14.9,23.6
46049,8.3,29.5
46051,8.1,23.2
46053,10.8,23.1
46055,4.4,16.4
46057,7.0,20.7
46059,6.8,19.7
46061,8.6,30.2
46063,6.9,19.8
46065,13.6,28.7
46067,8.9,23.0
46069,7.0,21.4
46071,11.4,42.4
46073,6.7,17.5
46075,5.3,23.9
46077,10.0,18.5
46079,10.4,28.0
46081,12.5,30.4
46083,8.6,27.7
46085,9.6,35.5
46087,8.0,24.0
46089,9.6,20.5
46091,9.5,24.0
46093,8.9,27.0
46095,9.5,34.1
46097,9.4,22.2
46099,11.3,31.5
46101,9.7,24.1
46102,13.0,61.7
46103,12.9,31.0
46105,7.0,19.3
46107,10.1,21.1
46109,12.2,31.4
46111,10.7,21.1
46115,10.8,26.5
46117,7.1,19.6
46119,10.1,22.1
46121,10.2,58.2
46123,7.6,25.8
46125,7.7,20.2
46127,11.2,23.3
46129,11.3,25.1
46135,10.4,29.9
46137,13.4,48.1
47001,14.0,24.7
47003,11.7,28.0
47005,18.5,22.7
47007,14.6,25.2
47009,13.1,24.4
47011,13.5,26.0
47013,13.5,23.2
47015,12.6,22.2
47017,11.8,26.1
47019,15.2,23.8
47021,12.2,26.6
47023,8.4,28.4
47025,13.6,24.3
47027,18.2,19.0
47029,16.5,24.7
47031,12.6,23.2
47033,14.7,24.1
47035,12.6,18.1
47037,11.9,40.2
47039,14.7,21.6
47041,11.0,22.3
47043,12.5,27.9
47045,14.1,23.6
47047,9.5,26.4
47049,14.5,21.1
47051,11.4,26.6
47053,12.1,26.7
47055,13.7,25.3
47057,11.8,20.3
47059,16.2,24.1
47061,13.5,26.3
47063,13.4,25.7
47065,12.1,31.9
47067,14.2,25.5
47069,13.2,37.3
47071,14.2,21.4
47073,15.0,23.0
47075,13.5,32.2
47077,14.9,24.2
47079,13.9,21.9
47081,13.2,30.1
47083,13.1,28.4
47085,12.4,24.6
47087,17.5,25.4
47089,12.8,23.8
47091,14.0,26.1
47093,12.0,31.7
47095,15.3,39.9
47097,13.5,32.9
47099,14.4,23.6
47101,13.1,26.0
47103,13.7,22.9
47105,11.8,20.3
47107,13.9,24.1
47109,15.0,23.6
47111,9.9,22.9
47113,11.7,33.1
47115,12.6,22.5
47117,13.4,24.3
47119,12.9,26.5
47121,16.4,17.5
47123,13.6,21.6
47125,11.8,28.3
47127,6.9,21.6
47129,12.8,27.6
47131,13.5,25.4
47133,13.7,19.6
47135,9.6,26.5
47137,10.6,15.0
47139,12.6,19.1
47141,12.8,33.1
47143,15.1,24.0
47145,14.0,23.6
47147,11.6,23.8
47149,10.6,33.5
47151,14.9,23.0
47153,13.5,18.5
47155,13.1,23.8
47157,10.8,41.6
47159,14.1,23.2
47161,13.9,21.9
47163,15.2,23.0
47165,12.6,25.5
47167,11.8,28.5
47169,12.2,33.2
47171,16.1,23.3
47173,16.5,22.0
47175,16.0,20.3
47177,16.1,23.6
47179,12.2,29.8
47181,16.6,26.5
47183,10.7,31.3
47185,13.9,21.3
47187,7.4,23.7
47189,10.9,22.8
48001,15.7,31.7
48003,10.7,25.8
48005,12.8,27.7
48007,15.6,20.2
48009,10.9,21.9
48011,11.6,17.8
48013,10.4,29.1
48015,8.1,22.4
48017,9.0,37.7
48019,15.2,21.3
48021,12.7,31.2
48023,9.4,18.6
48025,13.1,40.7
48027,10.8,30.8
48029,11.7,37.5
48031,12.8,20.1
48033,9.6,15.9
