cfips,pct_divorced,pct_never_married
26075,13.9,31.5
26077,10.5,37.8
26079,14.3,24.7
26081,10.5,33.9
26083,9.4,18.2
26085,16.6,21.7
26087,11.1,26.1
26089,12.8,20.9
26091,11.9,29.4
26093,10.3,26.4
26095,13.8,28.5
26097,12.3,25.2
26099,11.1,32.1
26101,12.4,27.8
26103,11.0,36.2
26105,13.4,24.3
26107,12.4,37.8
26109,12.2,26.1
26111,11.7,25.0
26113,12.7,21.4
26115,12.5,28.2
26117,14.0,25.4
26119,16.5,17.6
26121,14.1,32.1
26123,12.3,25.2
26125,10.9,31.7
26127,11.7,24.9
26129,15.0,21.4
26131,13.4,21.1
26133,13.3,24.3
26135,13.2,20.5
26137,11.9,27.9
26139,8.0,30.3
26141,10.2,20.1
26143,16.9,21.2
26145,11.8,34.1
26147,12.3,27.9
26149,12.3,27.2
26151,11.7,24.1
26153,12.6,22.5
26155,12.3,28.3
26157,12.6,24.7
26159,11.8,25.1
26161,8.1,43.2
26163,11.7,41.1
26165,14.3,25.0
27001,11.0,19.9
27003,10.7,30.3
27005,10.6,25.8
27007,12.5,39.3
27009,12.4,31.6
27011,9.0,19.9
27013,8.1,43.8
27015,9.7,26.2
27017,12.5,28.7
27019,8.3,26.4
27021,11.8,25.1
27023,11.6,23.6
27025,9.0,26.7
27027,8.6,36.5
27029,10.3,28.9
27031,11.3,19.6
27033,10.3,24.8
27035,11.5,25.3
27037,10.2,29.6
27039,9.2,26.3
27041,8.9,22.6
27043,10.8,24.1
27045,9.1,21.8
27047,11.2,26.4
27049,11.4,24.7
27051,11.2,20.8
27053,10.0,37.5
27055,10.1,23.8
27057,11.3,22.3
27059,11.5,28.0
27061,12.4,23.5
27063,9.9,21.7
27065,11.9,25.4
27067,8.3,28.6
27069,8.5,27.1
27071,12.5,25.3
27073,8.0,21.8
27075,11.7,18.9
27077,13.5,26.0
27079,11.4,26.0
27081,9.1,22.4
27083,10.0,31.5
27085,12.2,27.3
27087,11.7,39.9
27089,9.4,24.0
27091,12.1,22.2
27093,10.2,24.9
27095,14.3,28.3
27097,9.6,26.1
27099,9.9,28.8
27101,9.4,22.9
27103,9.1,35.1
27105,8.0,30.9
27107,10.4,28.2
27109,8.9,30.3
27111,10.5,22.1
27113,10.7,29.6
27115,15.0,28.8
27117,11.6,21.6
27119,10.5,28.4
27121,10.0,20.1
27123,10.5,39.7
27125,10.9,23.3
27127,8.9,27.5
27129,10.8,26.5
27131,9.4,35.6
27133,8.6,22.0
27135,10.7,28.7
27137,12.3,34.0
27139,9.1,28.3
27141,9.9,31.0
27143,8.1,26.5
27145,9.0,36.6
27147,9.1,26.2
27149,4.5,35.6
27151,11.3,24.0
27153,10.6,23.2
27155,9.4,21.6
27157,11.5,23.6
27159,12.6,27.5
27161,10.2,28.0
27163,9.4,28.8
27165,7.3,27.5
27167,12.2,26.9
27169,9.9,41.1
27171,10.1,26.5
27173,9.4,25.5
28001,11.8,43.7
28003,15.8,29.2
28005,9.0,25.9
28007,11.5,30.8
28009,8.9,28.9
28011,9.5,42.1
28013,13.0,26.7
28015,10.1,23.7
28017,10.1,33.2
28019,8.6,22.7
28021,7.4,55.8
28023,12.9,30.7
28025,10.7,35.3
28027,9.2,45.9
28029,10.8,35.2
28031,9.1,29.7
28033,12.4,29.5
28035,11.0,41.3
28037,11.3,24.5
28039,13.3,26.5
28041,16.4,30.9
28043,15.4,30.3
28045,14.8,19.2
28047,12.8,32.1
28049,11.6,42.9
28051,6.2,55.7
28053,11.2,46.5
28055,12.9,35.2
28057,14.6,26.9
28059,12.1,30.9
28061,10.6,30.5
28063,13.1,45.4
28065,12.2,31.3
28067,11.5,28.4
28069,14.2,42.2
28071,9.5,45.9
28073,9.3,29.0
28075,11.9,32.9
28077,9.1,26.4
28079,11.6,37.0
28081,13.1,30.8
28083,8.1,52.7
28085,9.6,30.1
28087,9.9,35.4
28089,9.7,31.0
28091,9.6,27.9
28093,9.6,36.1
28095,10.1,29.8
28097,14.8,32.0
28099,13.3,32.0
28101,10.5,29.1
28103,9.8,39.3
28105,6.3,53.0
28107,14.0,36.6
28109,10.2,25.1
28111,13.8,26.4
28113,10.9,36.5
28115,13.9,24.5
28117,12.4,25.6
28119,12.5,42.4
28121,11.9,27.0
28123,10.3,30.2
28125,6.1,40.7
28127,13.0,29.8
28129,10.3,25.1
28131,15.3,27.4
28133,11.1,49.4
28135,14.3,46.0
28137,8.6,29.5
28139,12.9,29.2
28141,10.6,22.8
28143,9.3,48.4
28145,12.9,28.8
28147,12.7,26.7
28149,11.5,36.1
28151,11.6,40.3
28153,9.9,33.7
28155,11.4,24.9
28157,10.8,42.7
28159,10.0,35.8
28161,9.4,29.8
28163,12.6,48.0
29001,8.9,44.2
29003,11.4,24.2
29005,12.7,18.6
29007,14.5,29.3
29009,11.8,20.7
29011,13.3,22.7
29013,12.3,22.0
29015,11.7,19.6
29017,15.4,23.2
29019,9.1,41.3
29021,16.3,31.5
29023,16.3,27.3
29025,12.5,23.0
29027,13.2,28.6
29029,13.4,23.2
29031,11.4,33.1
29033,9.7,21.4
29035,13.0,25.4
29037,11.9,23.5
29039,14.7,20.4
29041,10.2,23.7
29043,11.5,21.2
29045,13.0,20.9
29047,14.0,29.4
29049,13.4,21.7
29051,13.0,30.2
29053,11.8,31.1
29055,13.7,21.4
29057,11.4,21.5
29059,14.5,21.0
29061,11.8,22.5
29063,13.9,32.9
29065,15.7,20.0
29067,11.4,18.0
29069,15.4,28.9
29071,11.5,25.5
29073,12.7,19.6
29075,9.9,28.4
29077,11.7,31.7
29079,13.7,23.7
29081,15.4,22.9
29083,14.6,22.6
29085,19.1,17.2
29087,13.4,17.0
29089,12.1,32.3
29091,11.4,24.2
29093,14.8,21.4
29095,13.2,35.8
29097,13.9,28.3
29099,12.1,26.2
29101,9.1,36.5
29103,11.0,30.3
29105,12.4,20.6
29107,14.3,26.4
29109,13.6,22.5
29111,10.5,29.7
29113,10.7,27.3
29115,12.8,22.7
29117,14.1,24.7
29119,11.9,25.3
29121,13.7,24.2
29123,9.4,24.1
29125,16.0,20.0
29127,13.5,26.3
29129,11.8,25.6
29131,11.6,21.8
29133,14.7,32.5
29135,11.6,25.4
29137,13.4,21.8
29139,12.4,20.7
29141,14.8,21.3
29143,14.6,26.2
29145,11.6,21.6
29147,8.5,44.6
29149,12.3,17.7
29151,7.1,24.4
29153,11.0,17.2
29155,13.9,31.1
29157,9.7,24.2
29159,12.4,26.3
29161,11.7,33.6
29163,15.8,29.4
29165,12.2,27.3
29167,13.7,27.9
29169,8.7,40.1
29171,7.6,24.0
29173,12.2,20.7
29175,13.9,31.6
29177,11.4,24.7
29179,13.1,20.0
29181,15.1,24.3
29183,10.3,27.3
29185,17.5,19.0
29186,9.8,23.8
29187,14.1,28.2
29189,10.9,32.6
29195,13.1,33.8
29197,16.0,24.9
29199,10.2,25.3
29201,12.3,28.3
29203,16.9,17.3
29205,11.9,21.6
29207,16.2,22.4
29209,12.2,16.7
29211,13.6,25.6
29213,14.5,23.3
29215,12.5,23.9
29217,13.8,23.3
29219,10.3,25.1
29221,11.7,26.2
29223,15.7,18.0
29225,12.8,22.6
29227,16.6,20.3
29229,16.1,20.5
29510,12.3,48.4
30001,11.2,28.4
30003,10.6,36.2
30005,10.5,35.1
30007,17.8,24.6
30009,16.0,21.7
30011,9.3,17.2
30013,13.8,27.8
30015,7.4,25.7
30017,11.9,24.7
30019,12.0,19.5
30021,8.7,22.6
30023,14.8,31.0
30025,6.7,26.4
30027,12.0,22.8
30029,12.8,24.6
30031,9.2,37.2
30033,10.1,22.0
30035,14.7,38.8
30037,14.7,14.2
30039,18.2,22.8
30041,11.7,32.2
30043,11.8,20.0
30045,13.7,18.4
30047,12.1,26.7
30049,14.7,26.7
30051,9.0,24.7
30053,13.1,19.3
30055,3.7,21.0
30057,13.0,19.3
30059,16.6,16.8
30061,13.1,22.8
30063,12.2,37.5
30065,11.2,16.4
30067,14.3,24.2
30069,13.2,14.2
30071,7.7,23.9
30073,10.3,29.1
30075,7.3,12.9
30077,14.2,25.7
30079,13.3,15.2
30081,13.8,19.5
30083,10.2,28.0
30085,11.7,44.1
30087,8.9,31.1
30089,13.5,19.8
30091,10.6,25.0
30093,14.2,31.5
30095,9.7,21.9
30097,9.8,21.2
30099,10.8,21.9
30101,14.1,29.2
30103,14.1,10.1
30105,13.3,25.2
30107,8.4,22.3
30109,5.2,17.1
30111,13.1,27.5
31001,11.7,29.1
31003,10.7,23.2
31005,12.4,16.1
31007,5.9,7.5
31009,14.9,6.8
31011,8.7,20.0
31013,10.5,22.0
31015,7.0,17.1
31017,11.3,19.3
31019,9.9,33.9
31021,12.5,21.6
31023,8.3,23.0
31025,9.2,23.8
31027,6.4,21.0
31029,5.5,21.4
31031,8.1,26.4
31033,14.6,23.5
31035,9.1,18.5
31037,9.4,32.5
31039,7.6,20.0
31041,9.7,22.5
31043,9.5,28.4
31045,8.2,40.4
31047,8.3,26.0
31049,11.6,18.2
31051,10.1,22.4
31053,11.8,25.4
31055,10.5,34.9
31057,13.1,21.3
31059,10.3,20.0
31061,8.9,19.9
31063,9.8,23.5
31065,8.7,16.8
31067,13.3,25.3
31069,11.8,19.0
31071,9.1,15.0
31073,7.6,20.2
31075,11.4,25.6
31077,7.5,21.8
31079,10.9,28.9
31081,8.2,21.0
31083,10.5,20.0
31085,7.2,19.5
31087,13.2,22.6
31089,8.1,20.5
31091,16.5,25.6
31093,7.6,17.1
31095,12.3,19.4
31097,15.1,31.5
31099,13.2,19.4
31101,13.9,18.3
31103,3.3,24.5
31105,14.9,22.3
31107,8.2,20.5
31109,9.6,37.3
31111,13.3,23.7
31113,5.4,24.0
31115,3.9,23.0
31117,1.6,12.9
31119,9.6,31.8
31121,12.9,24.9
31123,9.7,24.9
31125,8.5,22.3
31127,9.2,30.8
31129,9.9,19.6
31131,10.4,23.4
31133,15.2,21.1
31135,6.3,14.4
31137,9.8,23.9
31139,8.0,22.4
31141,8.1,27.0
31143,9.5,21.6
31145,9.6,30.1
31147,14.1,20.2
31149,4.3,23.9
31151,8.2,30.6
31153,10.1,27.9
31155,11.8,22.0
31157,11.6,26.8
31159,7.5,27.6
31161,10.3,22.1
31163,12.7,16.2
31165,5.3,20.4
31167,10.1,23.2
31169,9.5,20.2
31171,7.2,14.7
31173,10.7,41.1
31175,8.0,22.1
31177,8.5,24.7
31179,6.5,37.0
31181,8.3,21.7
31183,11.2,12.4
31185,7.5,23.0
32001,14.9,23.8
32003,13.7,34.9
32005,13.3,20.2
32007,12.2,28.2
32009,29.8,20.7
32011,8.7,16.7
32013,12.0,25.3
32015,19.3,22.8
32017,19.4,28.2
32019,15.8,23.6
32021,13.6,31.4
32023,17.3,22.7
32027,18.3,29.8
32029,13.5,24.5
32031,13.5,31.2
32033,14.7,26.4
32510,14.7,28.5
33001,13.1,25.3
33003,14.7,21.1
33005,13.6,31.8
33007,14.6,27.0
33009,11.6,35.2
33011,12.0,30.7
33013,12.5,27.6
33015,10.8,26.8
33017,11.1,35.9
33019,13.5,28.1
34001,11.5,34.7
34003,8.3,29.9
34005,9.7,31.2
34007,9.7,37.2
34009,9.1,24.6
34011,10.1,40.8
34013,8.3,42.4
34015,9.2,32.4
34017,8.4,40.5
34019,8.1,27.0
34021,8.2,37.9
34023,7.2,32.9
34025,8.3,30.8
34027,8.0,29.0
34029,9.6,27.6
34031,8.6,38.3
34033,10.6,32.9
34035,7.6,30.5
34037,10.6,27.3
34039,7.9,36.6
34041,10.1,29.4
35001,14.4,37.1
35003,11.9,22.9
35005,14.3,32.2
35006,13.7,38.5
35007,14.8,24.7
35009,11.9,34.0
35011,6.0,50.3
35013,10.6,38.2
35015,13.1,27.8
35017,15.6,32.1
35019,19.7,37.8
35021,11.9,26.6
35023,11.4,23.4
35025,10.3,33.8
35027,14.2,19.8
35028,10.8,25.2
35029,13.7,30.7
35031,8.5,48.6
35033,19.3,38.7
35035,14.6,31.9
35037,13.9,32.4
35039,12.9,42.4
35041,10.0,37.9
35043,12.4,30.1
35045,10.1,36.8
35047,14.0,41.6
35049,16.2,31.7
35051,18.7,21.9
35053,10.2,43.9
35055,18.7,34.5
35057,10.4,32.7
35059,15.5,34.5
35061,14.2,32.2
36001,9.5,40.9
36003,9.9,32.3
36005,9.4,48.2
36007,10.6,37.2
36009,11.7,30.5
36011,12.0,33.1
36013,11.9,32.2
36015,11.7,32.8
36017,13.2,26.5
36019,10.6,34.9
36021,10.3,29.9
36023,9.8,39.5
36025,10.8,30.1
36027,9.5,34.2
36029,10.5,36.7
36031,11.0,28.9
36033,10.9,35.4
36035,12.0,30.8
36037,11.3,29.4
36039,10.5,33.4
36041,13.2,24.7
36043,12.1,29.1
36045,10.4,30.4
36047,7.1,43.6
36049,11.1,25.8
36051,10.2,34.7
36053,10.9,33.8
36055,10.4,37.6
36057,12.0,32.4
36059,6.7,31.8
36061,8.4,49.3
36063,11.2,31.6
36065,10.3,33.9
36067,10.7,36.3
36069,12.0,30.4
36071,8.5,34.3
36073,11.7,30.2
36075,11.5,33.1
36077,10.1,35.1
36079,7.1,28.8
36081,7.3,37.5
36083,10.3,37.0
36085,7.9,33.1
36087,7.0,32.4
36089,10.2,36.0
36091,10.6,27.7
36093,11.9,37.3
36095,12.2,31.2
36097,12.6,28.2
36099,12.9,31.1
36101,12.3,27.3
36103,8.3,32.9
36105,11.4,34.3
36107,9.1,24.8
36109,7.4,48.5
36111,11.8,34.2
36113,12.9,27.3
36115,13.5,32.5
36117,12.2,26.8
36119,8.2,33.8
36121,11.4,29.1
36123,10.3,30.0
37001,11.0,32.8
37003,10.5,25.8
37005,13.3,18.3
37007,11.7,37.0
37009,11.3,20.5
37011,13.2,28.5
37013,10.7,26.1
37015,10.6,34.5
37017,12.8,30.8
37019,10.9,19.6
37021,12.3,32.4
37023,10.7,29.0
37025,10.4,29.8
37027,13.4,25.6
37029,9.6,22.1
37031,12.5,22.3
37033,10.6,28.1
37035,11.4,28.8
37037,10.0,23.2
37039,13.0,18.3
37041,8.7,26.4
37043,17.3,13.7
37045,12.4,30.7
37047,12.0,32.7
37049,11.5,27.0
37051,11.2,35.5
37053,9.1,23.9
37055,13.6,24.6
37057,11.2,24.7
37059,11.4,25.1
37061,10.9,29.9
37063,10.0,41.0
37065,11.5,35.0
37067,10.5,35.1
37069,10.4,27.1
37071,11.9,30.1
37073,13.9,26.8
37075,10.5,21.7
37077,11.1,30.6
37079,12.0,35.2
37081,10.9,37.1
37083,10.0,34.9
37085,12.2,30.0
37087,13.0,22.2
37089,11.4,22.2
37091,11.7,38.7
37093,10.5,33.7
37095,11.0,28.3
37097,10.3,27.8
37099,12.0,37.8
37101,11.4,27.9
37103,10.1,27.3
37105,13.2,29.9
37107,11.5,33.0
37109,11.8,25.1
37111,10.9,25.3
37113,12.6,20.7
37115,13.1,25.5
37117,12.2,28.0
37119,10.0,38.5
37121,12.2,21.4
37123,9.6,30.1
37125,10.9,23.4
37127,11.2,33.0
37129,10.9,35.7
37131,9.4,31.5
37133,9.3,32.8
37135,8.1,40.6
37137,13.0,22.3
37139,10.7,30.5
37141,11.8,27.4
37143,9.2,21.8
37145,13.4,28.7
37147,9.7,43.3
37149,12.7,20.5
37151,11.5,26.2
37153,11.4,34.4
37155,10.0,40.1
37157,12.1,25.3
37159,11.4,29.3
37161,13.1,26.0
37163,11.3,31.0
37165,11.5,39.2
37167,10.6,27.8
37169,12.1,21.6
37171,10.8,24.4
37173,12.7,27.5
37175,11.2,22.5
37177,11.6,26.9
37179,8.0,27.0
37181,12.2,37.8
37183,9.5,33.4
37185,14.0,32.6
37187,13.0,33.6
37189,8.5,45.8
37191,10.9,32.8
37193,10.2,22.7
37195,10.6,33.6
37197,10.6,23.7
37199,9.1,21.5
38001,9.5,20.0
38003,8.0,28.4
38005,7.3,45.5
38007,6.6,20.7
38009,10.6,21.2
38011,9.1,24.2
38013,7.9,19.4
38015,11.1,29.9
38017,7.5,37.1
38019,10.1,18.0
38021,10.4,21.3
38023,9.9,24.7
38025,9.8,25.8
38027,9.2,25.2
38029,9.8,16.5
38031,8.2,18.7
38033,13.2,23.0
38035,9.7,41.0
38037,9.3,18.8
38039,9.5,21.3
38041,10.4,21.8
38043,9.6,22.5
38045,7.3,18.1
38047,6.1,20.3
38049,6.8,23.2
38051,9.0,17.6
38053,11.1,37.7
38055,7.7,20.9
38057,7.0,18.3
38059,8.3,24.0
38061,8.8,33.8
38063,11.4,19.1
38065,4.2,15.1
38067,7.9,22.5
38069,15.6,17.4
38071,10.7,28.3
38073,9.1,22.7
38075,12.1,21.2
38077,9.9,31.6
38079,10.9,43.7
38081,8.3,20.6
38083,10.7,22.2
38085,13.4,52.1
38087,4.9,17.2
38089,9.2,28.3
38091,10.6,18.2
38093,11.0,33.0
38095,8.3,24.9
38097,7.7,26.9
38099,8.9,24.8
38101,9.4,33.1
38103,9.6,18.3
38105,13.8,29.6
39001,14.9,25.5
39003,13.6,32.5
39005,11.1,28.6
39007,15.3,28.4
39009,9.1,51.9
39011,9.9,23.6
39013,12.4,30.2
39015,13.1,22.8
39017,10.6,32.0
39019,14.1,22.8
39021,12.3,25.0
39023,13.2,29.6
39025,11.7,26.5
39027,11.9,27.0
39029,13.6,27.2
39031,11.2,25.0
39033,13.8,23.8
39035,12.0,39.6
39037,11.3,23.3
39039,10.0,27.2
39041,9.2,24.4
39043,12.6,28.4
39045,12.0,27.6
39047,15.0,25.3
39049,11.5,39.6
39051,10.4,26.1
39053,13.2,24.1
39055,7.4,25.0
39057,11.1,30.8
39059,15.0,27.6
39061,11.1,38.2
39063,11.9,29.9
39065,9.9,31.1
39067,13.9,23.1
39069,13.1,25.6
39071,13.1,24.0
39073,13.1,23.9
39075,6.3,31.0
39077,12.8,27.1
39079,11.5,23.3
39081,13.0,30.0
39083,9.9,28.7
39085,12.5,29.8
39087,14.1,27.2
39089,11.6,28.0
39091,12.4,22.5
39093,12.1,31.3
39095,13.4,36.9
39097,14.5,32.3
39099,12.9,32.9
39101,15.0,29.2
39103,10.6,25.4
39105,13.8,27.7
39107,8.2,24.9
39109,12.8,26.7
39111,10.4,23.1
39113,13.2,34.7
39115,14.1,23.6
39117,12.0,24.4
39119,14.5,30.2
39121,15.7,25.4
39123,11.6,21.9
39125,12.0,23.4
39127,14.8,26.1
39129,12.5,31.9
39131,12.2,24.8
39133,11.6,35.2
39135,11.5,23.0
39137,8.0,22.6
39139,13.3,29.7
39141,14.5,29.5
39143,12.8,28.3
39145,12.3,30.1
39147,12.5,32.6
39149,11.0,26.6
39151,12.9,30.7
39153,12.2,33.0
39155,13.5,30.5
39157,11.6,26.3
39159,11.0,27.6
39161,11.3,23.5
39163,14.8,22.8
39165,9.8,25.3
39167,13.2,26.6
39169,10.2,27.6
39171,12.8,27.2
39173,10.4,38.6
39175,11.7,23.7
40001,12.7,26.9
40003,16.6,23.0
40005,13.3,24.4
40007,10.6,22.2
40009,17.4,28.3
40011,14.4,24.2
40013,14.9,28.4
40015,14.4,28.1
40017,13.0,27.3
40019,14.6,25.9
40021,13.0,33.1
40023,13.1,25.6
40025,9.7,17.6
40027,11.6,34.1
40029,14.1,21.4
40031,13.4,33.2
40033,10.9,24.1
40035,13.8,26.2
40037,13.2,24.6
40039,12.0,34.7
40041,12.9,21.5
40043,14.3,24.1
40045,11.1,23.6
40047,12.9,28.3
40049,13.4,25.8
40051,12.7,22.7
40053,11.0,23.9
40055,15.6,27.2
40057,11.4,22.7
40059,8.9,19.2
40061,12.9,19.7
40063,15.9,33.1
40065,10.9,27.0
40067,16.3,22.8
40069,16.6,23.7
40071,16.1,27.3
40073,9.6,24.0
40075,13.6,22.9
40077,13.7,21.5
40079,15.6,23.8
40081,12.2,23.3
40083,12.2,29.1
40085,13.9,27.1
40087,10.4,21.4
40089,13.0,25.1
40091,16.4,22.3
40093,7.9,18.2
40095,13.5,21.0
40097,14.3,22.2
40099,13.4,22.5
40101,14.4,27.9
40103,12.0,21.2
40105,12.7,22.2
40107,12.2,27.3
40109,13.2,33.5
40111,15.2,29.7
40113,10.7,23.7
40115,13.4,27.7
40117,11.8,23.1
40119,8.3,45.6
40121,14.1,22.9
40123,13.7,30.5
40125,14.4,27.2
40127,12.4,20.1
40129,12.8,20.4
40131,11.4,23.0
40133,14.5,26.0
40135,15.4,24.0
40137,12.7,22.6
40139,8.2,34.3
40141,13.9,27.5
40143,13.4,30.9
40145,12.3,23.7
40147,14.5,24.3
40149,14.4,20.6
40151,10.9,36.1
40153,15.1,26.4
41001,13.8,20.6
41003,8.6,43.4
41005,11.8,26.7
41007,17.3,26.9
41009,13.5,26.0
41011,16.0,25.1
41013,14.2,21.7
41015,18.8,17.9
41017,12.9,25.8
41019,13.8,22.7
41021,19.0,23.3
41023,13.4,18.9
41025,11.2,20.5
41027,9.7,28.9
41029,14.1,26.2
41031,14.2,32.1
41033,13.8,22.8
41035,14.9,26.4
41037,13.6,24.2
41039,13.4,35.2
41041,16.6,24.6
41043,13.8,27.0
41045,14.5,33.9
41047,12.7,31.7
41049,8.7,27.6
41051,12.4,39.7
41053,12.8,29.5
41055,19.2,24.6
41057,13.7,24.3
41059,12.4,31.2
41061,11.6,28.0
41063,12.7,21.0
41065,14.6,26.9
41067,11.3,30.5
41069,15.5,12.5
41071,11.8,29.5
42001,10.3,25.5
42003,9.7,36.0
42005,9.1,24.4
42007,11.0,28.2
42009,10.0,23.5
42011,10.4,32.4
42013,11.7,28.9
42015,11.0,25.4
42017,8.6,27.9
42019,8.8,27.6
42021,9.9,30.8
42023,14.4,26.8
42025,12.4,28.3
42027,7.5,45.6
42029,8.0,29.7
42031,8.6,31.0
42033,11.8,28.7
42035,10.5,31.6
42037,11.3,35.7
42039,11.7,27.2
42041,10.1,29.6
42043,10.4,33.2
42045,8.6,37.2
42047,11.5,27.0
42049,11.0,34.6
42051,11.7,29.2
42053,13.5,41.3
42055,10.1,25.7
42057,9.6,24.2
42059,11.4,29.1
42061,9.8,30.0
42063,8.8,35.6
42065,11.5,25.2
42067,10.7,25.8
42069,10.8,33.8
42071,8.1,28.8
42073,11.7,28.0
42075,10.5,29.0
42077,9.5,33.9
42079,10.5,34.0
42081,10.4,30.7
42083,11.2,28.9
42085,10.9,28.9
42087,10.5,24.4
42089,9.3,33.3
42091,8.2,29.8
42093,10.7,28.4
42095,9.4,32.4
42097,10.7,28.2
42099,10.3,22.9
42101,9.2,50.8
42103,9.1,26.9
42105,10.9,25.0
42107,11.5,30.8
42109,8.9,29.5
42111,10.9,26.5
42113,13.5,24.7
42115,11.5,25.6
42117,10.6,25.7
42119,9.5,35.8
42121,13.2,23.9
42123,11.6,23.8
42125,10.6,28.4
42127,10.9,29.4
42129,10.0,26.4
42131,10.7,28.6
42133,10.8,28.8
44001,9.6,33.1
44003,12.8,29.1
44005,10.9,31.4
44007,11.0,40.9
44009,10.0,33.0
45001,10.0,29.2
45003,12.2,28.0
45005,10.9,44.0
45007,11.5,27.1
45009,6.7,37.3
45011,10.9,35.8
45013,10.0,26.4
45015,11.5,31.2
45017,8.9,27.7
45019,10.4,37.3
45021,9.3,35.9
45023,9.3,31.4
45025,9.4,30.3
45027,8.1,36.2
45029,14.0,31.4
45031,12.0,34.7
45033,7.3,42.5
45035,9.3,32.7
45037,10.2,35.9
45039,7.8,34.9
45041,10.5,35.1
45043,10.9,28.4
45045,10.6,31.0
45047,11.7,34.9
45049,11.4,33.1
45051,12.9,29.0
45053,14.8,33.4
45055,10.5,30.3
45057,9.5,28.5
45059,11.4,31.9
45061,10.0,41.8
45063,11.6,28.5
45065,10.9,25.3
45067,8.6,42.7
45069,9.6,42.3
45071,10.6,31.4
45073,11.1,26.0
45075,8.1,41.1
45077,9.1,34.9
45079,10.5,43.2
45081,8.3,29.9
45083,10.9,31.0
45085,9.2,32.9
45087,11.9,28.8
45089,8.3,34.2
45091,10.3,29.6
46003,7.5,25.8
46005,9.9,24.3
46007,9.2,48.9
46009,11.9,29.7
46011,7.2,46.7
46013,11.1,31.2
46015,8.1,27.7
46017,7.5,53.4
46019,15.5,23.2
46021,8.0,17.6
46023,8.6,32.3
46025,9.4,20.1
46027,7.5,51.8
46029,10.0,28.7
46031,9.7,44.4
46033,12.3,18.0
46035,10.5,28.2
46037,11.7,23.3
46039,8.1,20.3
46041,13.9,43.0
46043,5.2,14.5
46045,7.3,21.8
46047,18.3,22.8
46049,6.2,29.5
46051,7.5,21.5
46053,10.1,23.5
46055,7.5,13.1
46057,7.3,21.9
46059,6.7,18.0
46061,6.0,34.4
46063,8.2,23.6
46065,13.6,26.5
46067,9.3,20.7
46069,7.2,21.0
46071,9.8,42.7
46073,9.3,16.5
46075,4.6,29.1
46077,9.1,19.6
46079,9.8,29.1
46081,12.4,31.5
46083,8.2,28.8
46085,10.6,38.1
46087,7.4,23.0
46089,9.0,21.2
46091,7.4,21.9
46093,8.9,28.4
46095,13.1,37.5
46097,10.9,21.0
46099,11.6,32.2
46101,10.3,23.5
46102,11.9,59.5
46103,14.3,31.2
46105,8.7,22.2
46107,9.8,21.4
46109,12.3,32.0
46111,11.1,23.8
46115,9.2,26.0
46117,5.7,22.7
46119,10.9,17.9
46121,9.1,60.9
46123,8.5,27.2
46125,7.7,20.4
46127,10.7,23.6
46129,12.2,24.8
46135,10.1,29.8
46137,14.2,49.8
47001,13.6,23.8
47003,13.1,27.1
47005,16.6,21.7
47007,13.4,28.8
47009,12.4,24.0
47011,13.2,26.4
47013,13.4,23.9
47015,12.7,24.3
47017,12.5,26.5
47019,15.1,24.5
47021,12.4,25.4
47023,11.8,28.3
47025,13.7,23.0
47027,13.6,19.2
47029,16.8,24.2
47031,14.0,23.9
47033,13.7,24.0
47035,12.2,17.4
47037,11.5,40.7
47039,12.7,21.8
47041,11.6,21.8
47043,12.6,27.7
47045,15.3,24.2
47047,10.5,25.6
47049,15.6,22.4
47051,11.9,27.1
47053,12.1,27.1
47055,14.8,27.4
47057,12.7,20.8
47059,15.9,24.1
47061,11.3,23.5
47063,12.2,27.3
47065,12.4,31.8
47067,13.2,25.7
47069,14.0,36.3
47071,13.2,22.0
47073,15.0,22.9
47075,14.0,32.7
47077,15.3,25.0
47079,13.6,22.3
47081,12.1,28.3
47083,14.7,27.8
47085,12.5,22.7
47087,19.0,25.4
47089,12.4,24.0
47091,13.8,25.7
47093,12.0,32.1
47095,17.1,39.9
47097,13.8,32.6
47099,14.6,25.0
47101,14.6,25.8
47103,13.3,21.9
47105,11.9,21.6
47107,13.3,23.8
47109,14.0,22.6
47111,10.0,22.3
47113,12.2,34.2
47115,13.8,23.9
47117,14.2,23.7
47119,11.7,27.3
47121,14.4,17.8
47123,14.5,21.9
47125,11.7,28.3
47127,8.3,22.0
47129,13.3,27.9
47131,14.0,24.9
47133,15.4,21.7
47135,9.3,23.6
47137,12.7,14.1
47139,12.8,18.7
47141,12.6,32.5
47143,14.7,25.3
47145,14.2,22.2
47147,12.3,23.9
47149,10.5,33.8
47151,17.0,22.7
47153,12.4,21.4
47155,12.8,24.3
47157,10.7,41.8
47159,13.1,22.6
47161,14.0,22.4
47163,15.0,23.7
47165,12.6,25.5
47167,11.1,27.9
47169,15.6,31.9
47171,15.3,23.7
47173,14.4,22.3
47175,15.9,19.4
47177,15.4,24.1
47179,11.5,30.1
47181,16.6,25.8
47183,10.8,31.2
47185,16.6,20.6
47187,7.4,24.3
47189,10.8,23.5
48001,15.6,31.5
48003,10.8,28.5
48005,13.2,28.7
48007,15.4,23.8
48009,9.3,23.1
48011,11.1,19.5
48013,10.0,27.8
48015,7.9,22.6
48017,8.6,35.1
48019,16.0,22.6
48021,12.4,30.8
48023,7.2,14.7
48025,13.6,41.7
48027,11.2,32.0
48029,12.1,38.0
48031,12.2,21.1
