cfips,pct_divorced,pct_never_married
48025,13.2,37.5
48027,11.2,30.2
48029,11.7,36.7
48031,12.1,20.4
48033,8.5,16.7
48035,10.8,19.8
48037,13.3,29.9
48039,9.7,27.7
48041,7.5,49.9
48043,15.5,30.1
48045,10.2,24.5
48047,10.2,44.9
48049,12.6,24.6
48051,9.7,26.0
48053,12.4,22.3
48055,11.8,33.4
48057,13.0,29.0
48059,13.0,23.4
48061,7.8,33.8
48063,10.0,25.2
48065,11.8,21.6
48067,13.7,20.9
48069,15.3,29.2
48071,7.6,27.3
48073,11.7,28.2
48075,9.5,38.3
48077,11.9,18.2
48079,9.3,31.0
48081,11.6,15.6
48083,12.2,16.8
48085,9.1,27.1
48087,7.8,24.9
48089,10.6,28.5
48091,10.4,24.5
48093,11.5,20.1
48095,10.0,38.3
48097,12.1,23.6
48099,13.0,31.9
48101,9.2,20.5
48103,6.7,26.8
48105,5.1,25.8
48107,10.7,29.7
48109,11.7,35.2
48111,9.8,30.2
48113,10.6,37.1
48115,9.9,35.5
48117,8.7,28.7
48119,9.2,24.7
48121,10.0,30.6
48123,11.2,23.0
48125,13.3,19.0
48127,12.9,34.4
48129,13.1,27.6
48131,12.8,35.5
48133,16.0,28.1
48135,11.9,31.5
48137,9.6,28.6
48139,9.5,27.0
48141,10.5,35.1
48143,9.7,38.1
48145,11.3,34.7
48147,13.9,24.9
48149,11.7,24.2
48151,9.6,23.1
48153,7.7,22.2
48155,7.0,24.5
48157,7.6,28.2
48159,12.9,22.6
48161,11.5,24.4
48163,8.9,46.6
48165,8.5,25.2
48167,11.8,29.4
48169,7.4,34.3
48171,9.3,21.4
48173,1.5,24.5
48175,9.0,25.7
48177,11.0,26.2
48179,12.4,26.9
48181,14.1,24.9
48183,13.7,30.5
48185,12.5,32.2
48187,10.5,27.9
48189,11.3,31.2
48191,13.2,24.8
48193,10.2,21.9
48195,7.4,25.9
48197,15.5,19.4
48199,12.4,22.4
48201,9.6,36.3
48203,11.4,26.6
48205,12.4,27.0
48207,11.5,30.8
48209,9.2,38.0
48211,9.9,25.2
48213,12.5,22.4
48215,8.0,34.4
48217,13.2,23.6
48219,8.4,29.2
48221,13.3,19.6
48223,11.2,22.9
48225,15.2,29.3
48227,14.0,32.8
48229,10.4,31.1
48231,12.3,27.7
48233,14.1,27.2
48235,7.1,23.4
48237,10.3,28.0
48239,9.6,25.1
48241,14.1,24.5
48243,14.9,18.2
48245,12.0,34.8
48247,10.7,38.2
48249,9.9,34.1
48251,11.8,23.9
48253,12.0,34.0
48255,10.2,38.9
48257,11.3,28.2
48259,11.2,24.1
48261,15.7,19.2
48263,12.1,18.4
48265,13.7,23.4
48267,15.7,16.9
48269,19.9,11.4
48271,13.4,29.0
48273,7.8,44.0
48275,9.0,23.2
48277,13.8,23.8
48279,12.2,28.9
48281,11.3,20.2
48283,8.2,35.1
48285,8.5,23.9
48287,11.2,27.5
48289,14.6,21.1
48291,11.6,28.9
48293,12.1,30.4
48295,11.1,24.3
48297,11.7,30.2
48299,14.0,16.5
48301,20.5,17.9
48303,11.2,38.0
48305,8.2,24.2
48307,15.3,26.8
48309,10.8,34.9
48311,3.7,24.1
48313,11.7,34.0
48315,11.3,20.8
48317,9.8,28.2
48319,11.6,27.9
48321,10.9,26.3
48323,7.1,33.1
48325,10.3,30.2
48327,16.3,19.3
48329,11.5,28.6
48331,11.0,24.4
48333,17.7,20.1
48335,11.3,36.9
48337,13.0,17.6
48339,10.1,26.2
48341,8.6,28.1
48343,12.8,18.8
48345,12.7,23.8
48347,9.5,37.9
48349,11.2,25.2
48351,14.2,27.8
48353,12.4,24.6
48355,11.9,33.3
48357,6.3,27.7
48359,10.0,34.1
48361,14.1,24.3
48363,13.2,24.6
48365,11.0,24.7
48367,11.0,22.8
48369,5.3,28.9
48371,10.3,32.5
48373,15.2,24.9
48375,13.3,31.3
48377,5.8,27.2
48379,14.1,18.3
48381,11.9,27.9
48383,8.8,31.7
48385,17.5,25.3
48387,13.6,25.1
48389,8.1,32.6
48391,10.5,28.4
48393,9.2,24.9
48395,10.9,25.5
48397,7.6,23.3
48399,13.1,24.5
48401,13.4,27.5
48403,13.1,16.2
48405,9.6,26.2
48407,15.8,22.1
48409,11.0,29.0
48411,14.5,27.0
48413,10.1,21.9
48415,11.1,28.2
48417,11.9,25.3
48419,10.7,27.9
48421,9.9,23.0
48423,11.9,29.3
48425,14.4,25.2
48427,7.7,35.9
48429,13.3,23.9
48431,15.3,18.0
48433,9.0,16.2
48435,14.9,17.6
48437,10.1,29.3
48439,11.5,32.9
48441,11.8,32.3
48443,11.5,15.9
48445,13.6,27.7
48447,5.2,22.3
48449,9.7,29.6
48451,12.7,32.4
48453,10.9,40.0
48455,13.1,19.9
48457,13.2,27.9
48459,13.2,23.2
48461,12.9,25.0
48463,11.0,34.6
48465,8.3,30.2
48467,13.1,21.7
48469,11.4,29.3
48471,13.6,40.8
48473,8.6,39.2
48475,9.9,28.7
48477,10.6,29.4
48479,8.7,36.7
48481,10.4,29.7
48483,11.4,20.5
48485,12.7,34.1
48487,14.3,27.1
48489,10.0,39.6
48491,11.2,28.7
48493,10.3,26.0
48495,11.7,26.1
48497,12.1,24.2
48499,13.1,22.0
48501,7.6,17.7
48503,9.2,21.6
48505,10.2,33.3
48507,10.7,37.7
49001,8.7,20.6
49003,7.8,22.2
49005,6.3,33.9
49007,15.1,23.0
49009,8.3,26.7
49011,8.3,26.1
49013,8.7,22.7
49015,7.8,20.3
49017,10.2,24.3
49019,12.3,20.9
49021,8.8,30.3
49023,7.8,26.0
49025,14.7,25.7
49027,7.8,20.4
49029,4.8,21.1
49031,9.0,22.4
49033,6.4,30.2
49035,10.3,32.0
49037,7.6,41.3
49039,8.0,31.4
49041,10.7,22.2
49043,8.1,27.0
49045,10.7,26.7
49047,12.4,29.3
49049,5.7,32.2
49051,7.8,25.9
49053,10.0,23.7
49055,10.7,18.3
49057,11.8,28.3
50001,12.0,32.4
50003,12.1,29.5
50005,13.0,27.3
50007,10.0,39.1
50009,11.8,23.8
50011,11.7,27.9
50013,10.5,24.7
50015,13.9,29.0
50017,14.5,25.3
50019,13.3,26.5
50021,13.0,29.6
50023,14.5,30.0
50025,15.0,28.4
50027,14.3,25.8
51001,9.3,28.3
51003,9.0,32.6
51005,12.8,24.7
51007,8.8,25.2
51009,11.4,28.5
51011,10.4,23.5
51013,7.6,43.6
51015,9.8,23.5
51017,12.0,30.4
51019,10.0,22.1
51021,12.1,21.4
51023,9.3,21.8
51025,11.8,39.6
51027,12.7,25.0
51029,11.9,33.0
51031,11.2,24.9
51033,13.0,30.4
51035,12.4,21.0
51036,10.3,31.6
51037,13.1,31.0
51041,10.4,29.1
51043,12.0,25.3
51045,14.4,20.8
51047,9.5,29.5
51049,12.5,31.5
51051,12.6,24.0
51053,13.2,32.7
51057,12.1,30.3
51059,7.6,31.3
51061,9.8,26.1
51063,10.0,21.1
51065,10.9,24.0
51067,11.0,23.1
51069,10.2,25.5
51071,12.8,23.3
51073,10.5,23.1
51075,8.4,22.7
51077,13.1,22.5
51079,9.2,25.2
51081,12.7,38.2
51083,9.8,29.2
51085,9.2,24.6
51087,11.7,33.3
51089,13.6,24.1
51091,8.2,16.9
51093,10.5,24.8
51095,9.4,24.9
51097,14.2,25.8
51099,9.0,26.6
51101,9.8,25.9
51103,12.0,21.9
51105,13.4,26.0
51107,7.2,26.3
51109,9.8,26.2
51111,13.7,31.5
51113,6.4,26.1
51115,9.1,24.1
51117,11.3,30.1
51119,10.5,22.7
51121,8.3,47.3
51125,12.8,21.9
51127,8.2,22.4
51131,11.4,28.7
51133,8.8,18.1
51135,12.2,31.3
51137,11.9,26.5
51139,12.1,26.6
51141,12.9,17.3
51143,10.9,24.6
51145,9.5,24.8
51147,8.0,47.9
51149,10.8,31.5
51153,8.5,30.8
51155,11.8,23.3
51157,11.7,23.0
51159,12.5,24.5
51161,11.5,23.9
51163,14.0,21.1
51165,8.6,26.1
51167,11.1,23.4
51169,12.4,23.7
51171,12.5,24.2
51173,13.0,21.8
51175,12.0,26.9
51177,9.8,28.8
51179,8.6,29.0
51181,9.3,26.2
51183,10.1,41.8
51185,11.6,22.4
51187,13.4,28.5
51191,11.9,22.2
51193,13.7,22.7
51195,11.8,28.5
51197,11.5,23.3
51199,7.3,24.3
51510,10.6,39.4
51520,14.3,25.0
51530,11.6,33.1
51540,9.9,52.8
51550,10.3,29.9
51570,12.1,29.6
51580,10.6,21.3
51590,12.5,35.2
51595,14.8,36.7
51600,6.4,32.8
51610,9.7,30.4
51620,14.8,29.1
51630,11.2,45.8
51640,15.9,19.0
51650,13.4,36.8
51660,7.7,57.7
51670,13.0,36.0
51678,7.3,65.8
51680,9.8,48.3
51683,8.2,32.4
51685,11.8,32.4
51690,13.3,34.5
51700,11.9,38.7
51710,11.0,45.6
51720,24.7,21.9
51730,13.2,47.1
51735,9.2,24.5
51740,13.3,38.0
51750,8.8,62.5
51760,12.0,52.5
51770,15.6,36.0
51775,14.2,32.1
51790,13.5,29.7
51800,9.4,29.2
51810,11.1,30.6
51820,12.8,30.9
51830,8.2,60.6
51840,13.4,36.2
53001,8.9,31.8
53003,17.0,23.8
53005,11.6,28.4
53007,13.4,28.0
53009,15.0,25.4
53011,12.2,27.3
53013,12.8,19.8
53015,14.3,26.5
53017,10.8,26.8
53019,12.8,28.0
53021,10.1,34.8
53023,12.7,15.9
53025,11.9,30.8
53027,16.1,27.5
53029,11.1,21.5
53031,15.4,19.7
53033,9.9,34.5
53035,12.0,28.0
53037,10.9,40.8
53039,15.1,21.9
53041,13.7,24.8
53043,11.3,19.0
53045,15.2,27.7
53047,13.0,25.2
53049,14.8,22.2
53051,10.9,22.4
53053,12.8,30.5
53055,14.2,20.6
53057,13.1,25.1
53059,13.6,23.6
53061,12.2,28.9
53063,13.7,30.0
53065,13.4,22.5
53067,12.6,28.3
53069,10.6,17.0
53071,12.2,33.7
53073,11.2,35.2
53075,7.4,52.7
53077,10.3,33.5
54001,12.7,28.2
54003,13.0,27.1
54005,12.3,24.1
54007,11.6,23.4
54009,11.7,28.1
54011,14.9,34.3
54013,14.4,20.9
54015,15.7,24.8
54017,11.3,30.5
54019,14.0,24.1
54021,11.1,39.8
54023,13.5,25.9
54025,15.1,25.7
54027,14.3,28.2
54029,14.1,26.0
54031,10.7,20.8
54033,13.0,26.5
54035,12.1,23.5
54037,11.5,27.9
54039,15.1,27.5
54041,13.8,23.2
54043,12.0,25.2
54045,12.4,22.1
54047,12.0,25.3
54049,12.0,28.7
54051,12.5,25.2
54053,14.6,21.8
54055,14.9,26.3
54057,12.4,27.2
54059,13.7,19.1
54061,9.6,46.7
54063,16.0,19.0
54065,13.9,20.6
54067,13.5,20.8
54069,12.3,33.0
54071,12.8,20.8
54073,13.6,24.9
54075,13.3,21.9
54077,11.8,27.2
54079,12.3,23.6
54081,14.2,24.4
54083,14.4,27.0
54085,11.7,24.6
54087,14.5,23.7
54089,14.3,23.3
54091,12.4,27.6
54093,11.5,23.1
54095,12.4,25.0
54097,14.5,27.7
54099,14.1,24.8
54101,17.0,20.9
54103,11.5,29.8
54105,13.7,17.3
54107,13.9,25.2
54109,12.9,19.6
55001,13.9,22.5
55003,13.6,30.8
55005,12.1,23.0
55007,11.1,20.7
55009,10.7,31.8
55011,11.0,22.3
55013,11.9,21.2
55015,7.9,24.4
55017,11.3,26.4
55019,9.3,25.5
55021,11.1,25.8
55023,12.4,27.6
55025,9.3,38.5
55027,12.2,28.5
55029,9.5,17.7
55031,13.6,30.3
55033,10.6,36.1
55035,10.1,37.8
55037,13.7,17.7
55039,10.6,27.3
55041,11.4,25.3
55043,8.2,37.5
55045,12.0,25.4
55047,9.4,24.5
55049,9.8,24.9
55051,14.1,20.3
55053,12.8,29.1
55055,11.3,28.5
55057,14.1,26.8
55059,12.2,34.3
55061,9.3,24.7
55063,10.0,37.3
55065,10.8,25.5
55067,12.9,24.9
55069,12.0,22.9
55071,10.7,26.0
55073,10.1,26.4
55075,13.2,24.0
55077,13.9,21.4
55078,11.5,44.8
55079,10.8,44.8
55081,12.6,27.2
55083,11.5,22.8
55085,11.7,22.3
55087,10.4,29.6
55089,8.6,24.5
55091,12.0,23.2
55093,9.0,35.1
55095,12.6,22.8
55097,9.0,35.9
55099,13.1,20.5
55101,11.3,31.8
55103,11.9,24.2
55105,13.3,30.9
55107,12.6,21.6
55109,10.0,25.5
55111,11.8,26.9
55113,12.7,21.6
55115,11.1,25.2
55117,10.8,27.3
55119,10.1,21.5
55121,9.9,27.6
55123,10.4,23.0
55125,11.7,19.3
55127,10.2,31.6
55129,12.6,18.2
55131,10.5,23.8
55133,8.8,25.4
55135,12.1,24.3
55137,12.5,22.9
55139,12.0,33.6
55141,12.5,25.3
56001,8.6,47.1
56003,11.4,24.7
56005,10.6,25.6
56007,12.2,25.4
56009,14.7,19.3
56011,10.6,17.5
56013,14.1,29.2
56015,11.3,23.2
56017,13.0,16.7
56019,12.8,19.6
56021,13.4,25.9
56023,10.5,21.5
56025,15.0,27.5
56027,14.7,23.5
56029,11.2,23.2
56031,12.4,17.3
56033,13.0,24.3
56035,20.4,19.9
56037,13.4,28.1
56039,12.2,32.7
56041,12.9,23.2
56043,13.0,21.6
56045,11.1,19.4
72001,13.3,41.1
72003,12.2,37.1
72005,14.3,35.8
72007,9.2,44.1
72009,12.1,40.4
72011,12.1,36.1
72013,14.7,36.5
72015,15.2,38.1
72017,14.2,39.9
72019,8.3,48.1
72021,15.4,37.7
72023,17.0,39.3
72025,16.6,38.7
72027,13.9,32.1
72029,14.6,39.9
72031,15.8,37.8
72033,14.4,43.6
72035,14.4,38.8
72037,16.4,34.9
72039,12.5,39.8
72041,8.3,44.1
72043,12.7,43.5
72045,8.8,50.6
72047,8.6,41.0
72049,23.3,42.8
72051,13.4,36.8
72053,19.6,37.1
72054,15.6,33.2
72055,10.2,45.1
72057,13.7,45.2
72059,11.9,42.5
72061,15.7,38.0
72063,12.5,37.8
72065,13.3,33.1
72067,17.0,33.5
72069,14.6,38.3
72071,13.7,36.7
72073,12.5,41.5
72075,12.5,40.0
72077,16.6,41.2
72079,13.4,38.5
72081,10.8,33.2
72083,14.7,36.3
72085,14.3,36.1
72087,13.0,44.7
72089,16.1,36.4
72091,15.2,34.9
72093,10.3,46.8
72095,10.2,42.0
72097,14.1,42.3
72099,12.2,34.2
72101,13.4,42.0
72103,13.7,41.2
72105,11.0,43.4
72107,9.8,46.8
72109,12.1,40.0
72111,13.2,39.0
72113,12.7,42.8
72115,14.7,34.8
72117,17.1,33.5
72119,14.1,39.7
72121,12.0,43.1
72123,11.5,44.9
72125,15.5,38.6
72127,13.9,44.1
72129,12.3,38.7
72131,13.2,33.0
72133,15.3,41.7
72135,11.1,39.5
72137,14.9,39.9
72139,13.5,37.6
72141,13.9,37.6
72143,11.7,37.6
72145,12.2,38.8
72147,15.4,47.6
72149,9.5,46.9
72151,14.5,42.9
72153,11.7,45.0
