cfips,pct_disabled
38013,8.7
38015,10.2
38017,9.4
38019,9.8
38021,9.6
38023,14.2
38025,12.1
38027,19.9
38029,15.6
38031,11.9
38033,15.2
38035,9.5
38037,15.0
38039,15.7
38041,12.8
38043,12.0
38045,12.3
38047,11.2
38049,13.8
38051,12.9
38053,9.6
38055,10.6
38057,11.8
38059,8.6
38061,14.4
38063,16.8
38065,13.2
38067,11.9
38069,9.9
38071,17.5
38073,15.3
38075,14.4
38077,11.6
38079,17.2
38081,13.5
38083,12.8
38085,12.0
38087,17.5
38089,10.0
38091,10.2
38093,14.3
38095,13.6
38097,12.4
38099,14.7
38101,10.5
38103,16.5
38105,10.3
39001,20.8
39003,16.1
39005,14.3
39007,16.6
39009,16.1
39011,10.8
39013,16.3
39015,17.0
39017,12.3
39019,15.0
39021,15.9
39023,17.1
39025,13.7
39027,17.0
39029,16.0
39031,15.3
39033,17.2
39035,14.9
39037,13.7
39039,12.4
39041,8.3
39043,15.1
39045,13.2
39047,18.5
39049,11.3
39051,12.8
39053,19.8
39055,10.9
39057,13.1
39059,18.1
39061,12.1
39063,11.6
39065,14.5
39067,18.7
39069,13.3
39071,18.4
39073,18.7
39075,7.9
39077,13.8
39079,19.3
39081,17.6
39083,13.6
39085,13.4
39087,22.7
39089,15.8
39091,13.5
39093,14.5
39095,15.5
39097,15.2
39099,15.4
39101,19.6
39103,11.0
39105,23.7
39107,10.3
39109,13.8
39111,20.9
39113,15.5
39115,22.1
39117,15.1
39119,15.6
39121,20.1
39123,15.5
39125,17.3
39127,17.6
39129,15.6
39131,23.8
39133,13.6
39135,15.9
39137,9.7
39139,16.2
39141,20.7
39143,15.2
39145,22.8
39147,14.5
39149,13.2
39151,13.4
39153,13.1
39155,15.1
39157,14.4
39159,10.2
39161,15.3
39163,21.9
39165,10.1
39167,20.3
39169,12.7
39171,15.4
39173,11.7
39175,13.5
40001,19.1
40003,18.2
40005,23.2
40007,11.7
40009,14.3
40011,19.2
40013,21.7
40015,20.4
40017,13.3
40019,19.6
40021,18.3
40023,24.2
40025,17.5
40027,13.5
40029,24.7
40031,19.3
40033,22.1
40035,22.5
40037,13.6
40039,12.5
40041,23.5
40043,14.8
40045,17.2
40047,15.2
40049,15.7
40051,17.2
40053,18.1
40055,20.7
40057,21.8
40059,21.2
40061,24.6
40063,19.1
40065,15.3
40067,24.0
40069,23.1
40071,20.8
40073,14.2
40075,21.0
40077,24.0
40079,22.2
40081,19.2
40083,14.9
40085,22.3
40087,12.7
40089,20.4
40091,24.5
40093,15.4
40095,26.7
40097,23.1
40099,23.8
40101,18.0
40103,17.9
40105,16.6
40107,19.1
40109,13.7
40111,21.4
40113,18.1
40115,20.4
40117,16.0
40119,12.1
40121,24.6
40123,15.9
40125,17.6
40127,27.2
40129,15.0
40131,14.9
40133,23.1
40135,22.3
40137,20.3
40139,7.5
40141,20.8
40143,13.5
40145,17.0
40147,15.4
40149,14.8
40151,16.9
40153,16.7
41001,22.6
41003,11.0
41005,11.8
41007,18.5
41009,17.1
41011,23.8
41013,20.0
41015,23.5
41017,12.6
41019,20.8
41021,20.1
41023,23.4
41025,21.3
41027,10.6
41029,15.7
41031,18.6
41033,19.9
41035,18.8
41037,19.8
41039,16.9
41041,22.3
41043,17.9
41045,16.1
41047,14.5
41049,15.8
41051,12.5
41053,14.0
41055,22.9
41057,22.1
41059,16.2
41061,16.4
41063,18.1
41065,18.2
41067,9.9
41069,24.3
41071,15.4
42001,13.7
42003,13.4
42005,18.3
42007,16.2
42009,16.5
42011,13.7
42013,17.6
42015,14.8
42017,10.8
42019,12.7
42021,18.6
42023,18.9
42025,16.5
42027,9.2
42029,8.9
42031,16.5
42033,19.3
42035,16.6
42037,13.9
42039,17.2
42041,11.5
42043,12.4
42045,11.9
42047,16.3
42049,15.3
42051,19.7
42053,28.4
42055,14.3
42057,16.8
42059,19.9
42061,17.2
42063,15.6
42065,16.7
42067,13.6
42069,15.4
42071,11.7
42073,18.2
42075,13.1
42077,13.5
42079,15.8
42081,15.3
42083,18.1
42085,17.7
42087,16.0
42089,14.9
42091,10.0
42093,13.8
42095,12.5
42097,16.6
42099,14.7
42101,16.7
42103,17.2
42105,19.5
42107,17.2
42109,12.1
42111,17.0
42113,17.8
42115,16.1
42117,17.3
42119,13.1
42121,19.4
42123,16.0
42125,15.3
42127,18.9
42129,15.5
42131,13.9
42133,13.4
44001,10.2
44003,14.7
44005,12.2
44007,13.8
44009,11.4
45001,19.6
45003,14.0
45005,24.7
45007,16.6
45009,19.8
45011,24.0
45013,13.5
45015,14.3
45017,19.3
45019,10.8
45021,16.1
45023,17.8
45025,17.5
45027,24.5
45029,13.2
45031,17.9
45033,18.3
45035,13.0
45037,16.3
45039,17.3
45041,14.5
45043,16.2
45045,12.6
45047,15.3
45049,14.9
45051,16.8
45053,15.3
45055,15.9
45057,13.2
45059,19.6
45061,19.5
45063,13.6
45065,21.1
45067,16.9
45069,20.6
45071,14.1
45073,20.2
45075,14.7
45077,14.9
45079,13.7
45081,14.6
45083,14.9
45085,17.9
45087,19.7
45089,19.0
45091,10.2
46003,12.5
46005,12.0
46007,12.2
46009,12.9
46011,8.8
46013,11.2
46015,14.5
46017,14.0
46019,15.7
46021,12.7
46023,13.6
46025,13.5
46027,10.4
46029,13.3
46031,10.7
46033,17.7
46035,12.8
46037,11.2
46039,11.4
46041,9.6
46043,13.0
46045,9.8
46047,22.0
46049,11.6
46051,13.5
46053,12.4
46055,13.7
46057,8.3
46059,13.9
46061,11.1
46063,9.4
46065,11.9
46067,15.3
46069,9.8
46071,11.5
46073,12.9
46075,9.0
46077,12.0
46079,13.6
46081,15.9
46083,8.3
46085,12.3
46087,10.7
46089,14.0
46091,11.3
46093,12.9
46095,9.5
46097,15.2
46099,10.3
46101,11.6
46102,15.0
46103,14.4
46105,14.6
46107,12.9
46109,10.7
46111,11.7
46115,12.3
46117,11.3
46119,8.4
46121,5.8
46123,10.5
46125,13.7
46127,11.3
46129,15.1
46135,15.8
46137,10.6
47001,19.7
47003,15.4
47005,28.0
47007,27.0
47009,14.3
47011,18.0
47013,25.9
47015,17.5
47017,22.4
47019,21.1
47021,14.9
47023,13.4
47025,22.2
47027,18.7
47029,23.4
47031,17.4
47033,17.9
47035,22.0
47037,11.5
47039,17.0
47041,17.4
47043,17.3
47045,19.3
47047,16.3
47049,23.3
47051,20.0
47053,19.2
47055,16.8
47057,23.8
47059,23.8
47061,24.7
47063,18.5
47065,14.6
47067,29.4
47069,20.6
47071,17.2
47073,22.9
47075,20.7
47077,18.4
47079,22.7
47081,20.5
47083,18.0
47085,21.1
47087,24.1
47089,19.9
47091,21.5
47093,12.1
47095,22.4
47097,21.6
47099,18.4
47101,18.5
47103,19.0
47105,13.9
47107,20.3
47109,19.3
47111,19.6
47113,14.3
47115,21.9
47117,16.6
47119,13.1
47121,19.9
47123,20.6
47125,15.1
47127,15.2
47129,21.7
47131,22.1
47133,15.6
47135,21.9
47137,22.5
47139,16.7
47141,14.6
47143,20.5
47145,18.9
47147,15.1
47149,10.8
47151,27.9
47153,24.6
47155,18.2
47157,12.5
47159,16.2
47161,20.2
47163,20.6
47165,14.2
47167,16.4
47169,16.8
47171,22.4
47173,17.8
47175,26.0
47177,21.3
47179,17.5
47181,21.0
47183,19.1
47185,18.4
47187,7.3
47189,13.3
48001,14.8
48003,9.9
48005,18.2
48007,19.9
48009,15.1
48011,11.6
48013,11.7
48015,13.6
48017,13.0
48019,20.1
48021,13.6
48023,19.5
48025,16.3
48027,14.7
48029,14.1
48031,16.5
48033,23.2
48035,18.3
48037,12.1
48039,9.3
48041,8.5
48043,18.4
48045,16.3
48047,18.9
48049,16.3
48051,16.9
48053,18.0
48055,14.2
48057,18.6
48059,19.9
48061,12.4
48063,16.2
48065,10.9
48067,18.4
48069,9.3
48071,10.1
48073,12.3
48075,18.7
48077,18.3
48079,16.0
48081,17.4
48083,15.5
48085,6.9
48087,17.0
48089,13.0
48091,14.1
48093,19.1
48095,14.0
48097,13.8
48099,18.0
48101,21.6
48103,6.7
48105,7.6
48107,19.7
48109,20.5
48111,12.7
48113,9.5
48115,20.6
48117,11.1
48119,18.0
48121,8.0
48123,17.1
48125,19.7
48127,23.3
48129,13.2
48131,23.2
48133,21.3
48135,10.8
48137,29.4
48139,11.8
48141,13.7
48143,12.5
48145,22.4
48147,15.4
48149,15.1
48151,18.6
48153,12.2
48155,20.1
48157,7.2
48159,18.0
48161,19.1
48163,16.6
48165,12.1
48167,13.2
48169,17.1
48171,13.9
48173,4.0
48175,15.3
48177,16.9
48179,16.1
48181,17.0
48183,14.3
48185,14.5
48187,12.8
48189,11.5
48191,18.7
48193,21.4
48195,15.7
48197,21.9
48199,16.2
48201,9.2
48203,13.2
48205,13.9
48207,23.3
48209,9.3
48211,12.8
48213,17.9
48215,13.0
48217,17.8
48219,14.6
48221,11.7
48223,15.3
48225,19.3
48227,15.6
48229,22.7
48231,15.4
48233,19.2
48235,12.2
48237,17.2
48239,17.8
48241,15.8
48243,14.0
48245,14.5
48247,21.8
48249,15.8
48251,10.2
48253,20.6
48255,13.4
48257,12.7
48259,13.3
48261,19.7
48263,29.0
48265,17.9
48267,20.2
48269,17.3
48271,26.7
48273,13.9
48275,21.5
48277,19.4
48279,15.4
48281,20.8
48283,21.3
48285,16.1
48287,13.0
48289,19.5
48291,17.1
48293,16.8
48295,14.9
48297,21.3
48299,24.4
48301,21.4
48303,13.7
48305,23.4
48307,19.8
48309,13.5
48311,16.9
48313,15.6
48315,22.1
48317,10.9
48319,14.4
48321,15.0
48323,14.1
48325,17.1
48327,28.2
48329,9.7
48331,16.8
48333,21.9
48335,17.2
48337,21.2
48339,9.9
48341,9.8
48343,20.1
48345,20.0
48347,17.0
48349,17.6
48351,18.3
48353,18.7
48355,13.3
48357,10.6
48359,10.5
48361,16.5
48363,17.7
48365,17.8
48367,12.1
48369,13.8
48371,10.2
48373,21.7
48375,11.6
48377,21.5
48379,20.1
48381,11.6
48383,7.9
48385,25.3
48387,18.5
48389,11.5
48391,21.6
48393,16.1
48395,14.3
48397,8.0
48399,17.0
48401,15.3
48403,26.4
48405,25.2
48407,21.5
48409,15.8
48411,17.1
48413,11.2
48415,14.1
48417,20.2
48419,17.2
48421,16.4
48423,13.7
48425,14.6
48427,16.6
48429,19.9
48431,12.2
48433,19.5
48435,10.1
48437,17.2
48439,10.3
48441,15.1
48443,13.7
48445,15.8
48447,23.0
48449,13.0
48451,13.7
48453,8.3
48455,26.9
48457,22.5
48459,17.8
48461,8.9
48463,17.2
48465,15.4
48467,17.5
48469,15.4
48471,8.3
48473,11.7
48475,10.4
48477,15.3
48479,11.9
48481,14.6
48483,15.6
48485,16.7
48487,22.8
48489,16.8
48491,10.0
48493,12.8
48495,11.2
48497,17.0
48499,21.2
48501,9.7
48503,14.2
48505,18.1
48507,21.0
49001,13.1
49003,11.9
49005,8.6
49007,14.9
49009,6.4
49011,9.0
49013,13.1
49015,14.8
49017,16.1
49019,12.1
49021,10.5
49023,11.3
49025,16.8
49027,12.4
49029,8.0
49031,23.3
49033,19.3
49035,9.4
49037,16.5
49039,12.8
49041,13.5
49043,5.6
49045,10.6
49047,11.7
49049,7.7
49051,7.7
49053,12.5
49055,13.3
49057,11.2
50001,14.8
50003,18.2
50005,16.6
50007,11.9
50009,19.8
50011,13.2
50013,10.6
50015,12.2
50017,17.1
50019,16.8
50021,16.3
50023,13.6
50025,16.6
50027,15.6
51001,14.1
51003,8.8
51005,18.8
51007,14.5
51009,15.6
51011,15.6
51013,5.9
51015,13.6
51017,14.6
51019,14.3
51021,18.3
51023,13.4
51025,19.3
51027,26.7
51029,17.1
51031,15.1
51033,12.0
51035,17.4
51036,18.1
51037,20.7
51041,10.9
51043,10.5
51045,15.9
51047,12.3
51049,16.5
51051,28.0
51053,15.2
51057,14.7
51059,7.2
51061,10.1
51063,14.5
51065,13.4
51067,14.5
51069,12.0
51071,14.3
51073,17.4
51075,12.3
51077,19.6
51079,13.7
51081,16.4
51083,18.8
51085,10.5
51087,11.1
51089,20.8
51091,19.3
51093,14.5
51095,13.3
51097,13.1
51099,10.3
51101,11.6
51103,15.8
51105,26.0
51107,5.8
51109,17.3
51111,21.6
51113,13.1
51115,18.2
51117,20.8
51119,16.5
51121,10.0
51125,12.7
51127,10.9
51131,15.6
51133,15.4
51135,19.7
51137,16.4
51139,20.0
51141,19.5
51143,18.0
51145,11.8
51147,15.4
51149,13.8
51153,7.8
51155,19.9
51157,16.0
51159,14.4
51161,11.0
51163,13.9
51165,12.9
51167,26.1
51169,27.8
51171,15.9
51173,24.4
51175,16.3
51177,11.8
51179,8.9
51181,15.7
51183,16.9
51185,21.8
51187,13.9
51191,21.2
51193,14.0
51195,26.8
51197,19.8
51199,11.6
51510,7.1
51520,22.8
51530,14.9
51540,8.8
51550,11.3
51570,15.8
51580,13.8
51590,19.4
51595,17.0
51600,6.1
51610,6.4
51620,14.0
51630,11.3
51640,26.2
51650,15.7
51660,9.2
51670,19.4
51678,12.7
51680,12.6
51683,6.7
51685,9.2
51690,19.7
51700,15.3
51710,13.5
51720,21.2
51730,22.4
51735,12.4
51740,14.6
51750,12.6
51760,15.2
51770,13.0
51775,11.5
51790,14.6
51800,12.1
51810,11.2
51820,14.8
51830,10.9
51840,14.5
53001,12.0
53003,18.6
53005,14.1
53007,16.1
53009,20.0
53011,12.3
53013,23.7
53015,20.5
53017,19.7
53019,26.3
53021,12.0
53023,19.8
53025,13.1
53027,19.1
53029,15.4
53031,18.0
53033,9.5
53035,14.9
53037,12.8
53039,17.8
53041,19.4
53043,19.4
53045,19.8
53047,17.3
53049,24.7
53051,18.5
53053,13.3
53055,11.6
53057,14.2
53059,13.1
53061,11.8
53063,14.5
53065,19.6
53067,13.4
53069,22.6
53071,15.8
53073,13.2
53075,11.6
53077,13.0
54001,17.5
54003,15.4
54005,26.2
54007,20.7
54009,18.3
54011,18.4
54013,25.7
54015,29.9
54017,20.1
54019,26.9
54021,16.1
54023,17.8
54025,20.9
54027,25.2
54029,16.9
54031,14.4
54033,18.1
54035,19.3
54037,12.9
54039,17.6
54041,19.8
54043,23.9
54045,28.8
54047,34.1
54049,18.6
54051,17.0
54053,17.9
54055,26.7
54057,21.3
54059,31.6
54061,12.7
54063,25.1
54065,16.1
54067,20.9
54069,15.4
54071,19.2
54073,18.3
54075,25.2
54077,18.3
54079,12.4
54081,23.5
54083,17.0
54085,22.8
54087,24.8
54089,28.9
54091,20.3
54093,21.8
54095,18.1
54097,14.5
54099,25.0
54101,18.0
54103,19.7
54105,25.3
54107,19.6
54109,33.3
55001,21.3
55003,16.6
55005,14.4
55007,16.9
55009,10.7
55011,12.8
55013,17.4
55015,8.6
55017,12.1
55019,12.1
55021,11.6
55023,14.6
55025,8.3
55027,11.6
55029,13.6
55031,14.8
55033,12.9
55035,13.0
55037,18.5
55039,11.6
55041,16.9
55043,11.1
55045,12.0
55047,13.5
55049,11.5
55051,19.5
55053,13.8
55055,11.5
55057,17.1
55059,12.5
55061,12.4
55063,11.5
55065,11.3
55067,16.7
55069,14.3
55071,12.2
55073,11.4
55075,17.4
55077,16.3
55078,16.8
55079,12.5
55081,13.9
55083,13.6
55085,14.1
55087,10.2
55089,8.6
55091,12.1
55093,11.1
55095,14.0
55097,11.4
55099,16.1
55101,12.9
55103,12.9
55105,13.7
55107,17.0
55109,8.7
55111,11.9
55113,15.0
55115,13.5
55117,10.4
55119,12.6
55121,10.1
55123,10.5
55125,16.6
55127,12.3
55129,15.8
55131,9.9
55133,9.6
55135,14.6
55137,15.1
55139,11.9
55141,15.1
56001,9.5
56003,15.0
56005,9.8
56007,12.6
56009,15.1
56011,9.2
56013,14.6
56015,15.7
56017,17.3
56019,13.1
56021,13.2
56023,13.9
56025,14.7
56027,17.5
56029,13.6
56031,16.9
56033,12.5
56035,16.2
56037,13.3
56039,6.9
56041,16.7
56043,14.2
56045,13.4
72001,19.4
72003,27.6
72005,23.5
72007,31.7
72009,26.8
72011,25.1
72013,20.8
72015,23.0
72017,17.7
72019,24.1
72021,27.3
72023,15.7
72025,23.7
72027,18.5
72029,18.8
72031,22.0
72033,22.3
72035,32.5
72037,9.6
72039,29.3
72041,29.8
72043,26.8
72045,26.6
72047,26.1
72049,11.7
72051,16.3
72053,22.7
72054,20.4
72055,37.5
72057,25.3
72059,13.3
72061,23.6
72063,21.9
72065,11.2
72067,27.8
72069,10.6
72071,26.5
72073,21.0
72075,21.2
72077,20.9
72079,24.3
72081,17.3
72083,7.9
72085,10.1
72087,19.0
72089,25.4
72091,19.7
72093,7.7
72095,12.8
72097,25.9
72099,20.0
72101,25.1
72103,10.6
72105,28.8
72107,27.6
72109,11.7
72111,16.1
72113,19.2
72115,17.5
72117,24.6
72119,23.7
72121,31.6
72123,22.6
72125,10.4
72127,19.7
72129,15.9
72131,23.0
72133,24.5
72135,14.9
72137,19.8
72139,18.4
72141,19.8
72143,20.7
72145,21.9
72147,6.7
72149,24.8
72151,13.0
72153,29.1
