cfips,pct_disabled
38013,8.1
38015,10.0
38017,9.9
38019,10.4
38021,10.1
38023,15.9
38025,13.7
38027,14.1
38029,14.5
38031,13.3
38033,15.4
38035,10.4
38037,13.4
38039,14.5
38041,12.9
38043,13.5
38045,11.9
38047,12.3
38049,10.9
38051,15.8
38053,8.2
38055,10.7
38057,10.4
38059,9.2
38061,9.3
38063,14.1
38065,11.7
38067,13.0
38069,11.3
38071,14.9
38073,14.5
38075,14.4
38077,10.1
38079,14.2
38081,13.5
38083,13.2
38085,9.8
38087,17.8
38089,9.2
38091,15.5
38093,13.8
38095,13.2
38097,11.6
38099,15.0
38101,9.9
38103,14.9
38105,8.5
39001,21.1
39003,15.3
39005,13.8
39007,15.8
39009,15.9
39011,11.2
39013,16.8
39015,17.0
39017,11.9
39019,13.3
39021,16.2
39023,16.4
39025,13.1
39027,15.1
39029,16.2
39031,14.7
39033,17.1
39035,15.0
39037,14.2
39039,12.7
39041,7.5
39043,14.5
39045,13.3
39047,16.0
39049,11.5
39051,13.0
39053,19.8
39055,10.3
39057,12.5
39059,18.2
39061,12.7
39063,11.4
39065,14.2
39067,16.8
39069,13.3
39071,19.0
39073,18.0
39075,8.3
39077,13.3
39079,18.9
39081,18.4
39083,13.1
39085,12.6
39087,21.7
39089,14.6
39091,13.9
39093,15.3
39095,15.2
39097,15.8
39099,15.6
39101,19.6
39103,10.7
39105,22.7
39107,10.2
39109,13.8
39111,19.5
39113,15.2
39115,21.6
39117,13.9
39119,16.4
39121,17.4
39123,15.6
39125,17.0
39127,17.6
39129,15.0
39131,22.5
39133,13.2
39135,16.3
39137,10.5
39139,15.9
39141,20.0
39143,15.3
39145,21.3
39147,13.9
39149,12.4
39151,13.4
39153,12.6
39155,14.6
39157,14.0
39159,11.0
39161,14.6
39163,20.0
39165,9.6
39167,20.1
39169,11.6
39171,14.4
39173,11.1
39175,13.7
40001,19.8
40003,16.3
40005,22.4
40007,9.8
40009,14.2
40011,20.7
40013,21.5
40015,21.5
40017,13.3
40019,19.3
40021,17.1
40023,21.1
40025,14.7
40027,13.1
40029,22.6
40031,18.3
40033,19.8
40035,23.6
40037,13.9
40039,14.3
40041,23.8
40043,15.6
40045,14.0
40047,14.5
40049,14.5
40051,16.6
40053,16.0
40055,18.5
40057,19.8
40059,13.9
40061,23.4
40063,20.0
40065,15.9
40067,24.4
40069,23.7
40071,19.0
40073,17.0
40075,20.4
40077,24.7
40079,21.8
40081,19.1
40083,13.3
40085,18.4
40087,13.3
40089,20.0
40091,24.2
40093,18.8
40095,28.7
40097,22.3
40099,21.8
40101,18.4
40103,16.6
40105,17.1
40107,19.1
40109,13.6
40111,19.4
40113,18.6
40115,19.2
40117,17.5
40119,11.8
40121,22.8
40123,15.4
40125,17.6
40127,28.6
40129,12.7
40131,15.1
40133,21.4
40135,24.8
40137,19.5
40139,8.6
40141,18.5
40143,13.7
40145,16.0
40147,16.1
40149,12.6
40151,15.0
40153,13.7
41001,21.2
41003,10.5
41005,11.8
41007,19.1
41009,16.7
41011,23.4
41013,21.6
41015,23.4
41017,13.0
41019,21.0
41021,21.2
41023,22.1
41025,19.2
41027,9.9
41029,16.8
41031,16.2
41033,19.5
41035,19.4
41037,22.0
41039,16.8
41041,21.7
41043,17.4
41045,16.6
41047,14.8
41049,14.1
41051,13.1
41053,14.4
41055,19.2
41057,20.2
41059,15.8
41061,15.9
41063,21.2
41065,18.6
41067,10.2
41069,21.9
41071,15.7
42001,13.3
42003,13.3
42005,19.1
42007,15.2
42009,17.8
42011,13.3
42013,17.3
42015,15.1
42017,10.8
42019,12.1
42021,18.0
42023,19.0
42025,16.3
42027,9.8
42029,8.5
42031,17.0
42033,18.5
42035,15.7
42037,12.9
42039,16.8
42041,11.3
42043,13.2
42045,11.8
42047,16.9
42049,15.3
42051,18.5
42053,30.9
42055,13.1
42057,15.2
42059,20.4
42061,16.5
42063,14.9
42065,16.0
42067,14.1
42069,15.6
42071,11.7
42073,17.0
42075,12.8
42077,13.9
42079,15.5
42081,15.4
42083,18.6
42085,16.6
42087,17.3
42089,14.7
42091,10.0
42093,13.0
42095,12.4
42097,16.8
42099,14.0
42101,15.9
42103,16.2
42105,18.6
42107,18.0
42109,11.8
42111,16.2
42113,20.8
42115,17.1
42117,16.7
42119,13.3
42121,18.0
42123,17.3
42125,14.7
42127,18.4
42129,15.0
42131,13.7
42133,13.4
44001,11.2
44003,15.3
44005,12.7
44007,13.4
44009,11.0
45001,21.3
45003,14.1
45005,27.0
45007,16.2
45009,21.1
45011,24.8
45013,12.8
45015,14.0
45017,18.9
45019,10.9
45021,18.1
45023,18.8
45025,16.9
45027,23.8
45029,14.9
45031,20.3
45033,20.4
45035,12.3
45037,16.7
45039,20.1
45041,16.0
45043,15.9
45045,12.5
45047,16.0
45049,14.8
45051,16.5
45053,16.2
45055,15.3
45057,14.4
45059,19.7
45061,21.8
45063,13.2
45065,22.3
45067,18.3
45069,21.5
45071,14.6
45073,20.4
45075,16.8
45077,15.2
45079,12.5
45081,14.5
45083,15.3
45085,19.6
45087,19.5
45089,21.2
45091,10.9
46003,12.8
46005,11.4
46007,12.6
46009,13.0
46011,9.0
46013,10.6
46015,16.2
46017,18.4
46019,14.8
46021,12.5
46023,15.5
46025,15.4
46027,10.1
46029,13.4
46031,13.6
46033,15.5
46035,15.8
46037,12.1
46039,13.3
46041,10.5
46043,13.0
46045,11.9
46047,21.5
46049,11.6
46051,14.6
46053,14.0
46055,13.3
46057,10.3
46059,12.6
46061,12.4
46063,9.0
46065,11.6
46067,15.1
46069,10.9
46071,14.9
46073,12.5
46075,12.8
46077,12.7
46079,12.8
46081,15.5
46083,7.3
46085,10.2
46087,11.9
46089,18.6
46091,10.0
46093,13.2
46095,12.4
46097,13.0
46099,10.4
46101,11.3
46102,15.9
46103,13.8
46105,16.5
46107,14.4
46109,11.8
46111,12.3
46115,13.8
46117,8.6
46119,8.8
46121,11.9
46123,10.0
46125,14.0
46127,11.2
46129,15.6
46135,14.5
46137,11.9
47001,19.2
47003,15.8
47005,26.4
47007,27.2
47009,15.1
47011,17.9
47013,24.1
47015,19.2
47017,21.0
47019,21.5
47021,14.4
47023,12.7
47025,20.7
47027,20.3
47029,22.8
47031,18.3
47033,19.7
47035,22.9
47037,11.8
47039,22.1
47041,16.8
47043,16.6
47045,19.4
47047,15.2
47049,23.5
47051,19.8
47053,17.6
47055,17.8
47057,22.1
47059,23.3
47061,26.0
47063,18.6
47065,13.9
47067,28.8
47069,19.2
47071,18.5
47073,22.5
47075,18.2
47077,17.6
47079,21.9
47081,20.5
47083,22.3
47085,21.0
47087,22.2
47089,19.9
47091,23.1
47093,12.9
47095,25.0
47097,22.7
47099,18.1
47101,18.1
47103,19.9
47105,15.5
47107,18.8
47109,19.0
47111,19.4
47113,15.4
47115,20.3
47117,16.6
47119,14.6
47121,20.7
47123,19.3
47125,14.6
47127,16.4
47129,23.2
47131,19.5
47133,15.5
47135,20.5
47137,20.6
47139,17.9
47141,14.0
47143,22.0
47145,21.1
47147,14.6
47149,10.4
47151,25.8
47153,22.0
47155,17.5
47157,12.6
47159,18.0
47161,20.3
47163,20.5
47165,13.4
47167,16.1
47169,20.1
47171,23.8
47173,17.5
47175,23.4
47177,19.7
47179,17.8
47181,20.0
47183,18.2
47185,20.5
47187,7.6
47189,12.9
48001,12.4
48003,9.5
48005,18.8
48007,20.8
48009,15.3
48011,13.4
48013,11.8
48015,14.5
48017,13.8
48019,19.0
48021,14.5
48023,18.5
48025,16.8
48027,14.7
48029,13.9
48031,18.1
48033,19.6
48035,17.1
48037,13.8
48039,9.9
48041,8.5
48043,24.7
48045,11.9
48047,15.9
48049,12.7
48051,15.8
48053,19.0
48055,13.9
48057,16.3
48059,18.8
48061,12.9
48063,15.7
48065,10.1
48067,16.9
48069,11.1
48071,12.3
48073,13.1
48075,19.9
48077,19.6
48079,16.2
48081,17.9
48083,12.7
48085,6.9
48087,13.9
48089,14.0
48091,13.7
48093,19.3
48095,8.7
48097,14.5
48099,16.0
48101,18.8
48103,6.9
48105,10.6
48107,16.4
48109,25.8
48111,13.1
48113,9.7
48115,18.0
48117,10.9
48119,19.2
48121,7.9
48123,16.4
48125,22.6
48127,21.9
48129,18.2
48131,25.7
48133,20.3
48135,12.5
48137,32.7
48139,11.1
48141,13.9
48143,11.3
48145,20.8
48147,15.2
48149,14.1
48151,17.8
48153,12.6
48155,22.7
48157,7.7
48159,20.1
48161,17.8
48163,18.3
48165,12.5
48167,13.5
48169,12.2
48171,13.8
48173,6.1
48175,19.4
48177,18.8
48179,17.1
48181,17.0
48183,14.8
48185,12.7
48187,12.3
48189,10.9
48191,21.8
48193,23.5
48195,13.7
48197,22.4
48199,14.8
48201,9.2
48203,12.0
48205,12.1
48207,26.1
48209,8.8
48211,10.2
48213,16.6
48215,13.0
48217,18.8
48219,14.4
48221,13.7
48223,17.1
48225,18.0
48227,16.2
48229,26.8
48231,16.2
48233,18.4
48235,11.8
48237,20.2
48239,17.7
48241,21.2
48243,18.1
48245,13.9
48247,27.3
48249,16.0
48251,11.0
48253,21.5
48255,15.3
48257,11.9
48259,13.3
48261,21.3
48263,28.3
48265,19.2
48267,19.7
48269,3.8
48271,12.4
48273,14.3
48275,19.2
48277,18.9
48279,14.4
48281,17.6
48283,18.3
48285,17.5
48287,14.8
48289,16.6
48291,18.1
48293,17.3
48295,12.9
48297,19.2
48299,25.2
48301,24.3
48303,14.4
48305,18.4
48307,17.9
48309,12.9
48311,20.0
48313,16.3
48315,23.1
48317,10.6
48319,15.8
48321,15.2
48323,16.1
48325,15.2
48327,19.8
48329,9.3
48331,19.1
48333,20.6
48335,17.6
48337,19.2
48339,10.3
48341,12.7
48343,19.9
48345,16.5
48347,15.7
48349,18.3
48351,27.5
48353,18.7
48355,13.9
48357,10.0
48359,12.8
48361,16.4
48363,18.4
48365,16.5
48367,12.4
48369,14.6
48371,12.9
48373,21.7
48375,11.8
48377,21.8
48379,18.8
48381,12.0
48383,10.2
48385,24.9
48387,18.7
48389,12.0
48391,21.9
48393,14.5
48395,14.7
48397,8.8
48399,13.8
48401,16.0
48403,25.8
48405,25.3
48407,22.4
48409,14.6
48411,14.6
48413,8.6
48415,15.4
48417,18.5
48419,17.7
48421,16.2
48423,13.6
48425,12.2
48427,17.9
48429,18.1
48431,14.7
48433,21.3
48435,10.2
48437,17.6
48439,10.4
48441,15.9
48443,14.4
48445,16.5
48447,20.9
48449,15.0
48451,14.1
48453,8.6
48455,27.4
48457,25.3
48459,17.9
48461,9.1
48463,14.0
48465,15.2
48467,17.6
48469,14.4
48471,9.2
48473,12.6
48475,11.7
48477,14.8
48479,11.7
48481,14.7
48483,16.4
48485,16.3
48487,20.5
48489,17.0
48491,9.3
48493,11.8
48495,12.7
48497,16.4
48499,21.8
48501,10.6
48503,14.9
48505,17.2
48507,26.9
49001,12.6
49003,13.2
49005,8.8
49007,15.4
49009,9.8
49011,9.4
49013,12.1
49015,16.1
49017,15.1
49019,12.9
49021,10.7
49023,10.7
49025,15.9
49027,11.7
49029,8.2
49031,25.4
49033,16.3
49035,9.3
49037,16.3
49039,12.4
49041,13.4
49043,5.4
49045,10.8
49047,10.6
49049,7.6
49051,7.8
49053,12.7
49055,13.2
49057,11.3
50001,14.5
50003,17.4
50005,19.6
50007,11.7
50009,19.8
50011,12.4
50013,11.0
50015,13.0
50017,16.6
50019,15.8
50021,15.4
50023,12.1
50025,16.3
50027,16.0
51001,12.0
51003,8.9
51005,19.2
51007,13.0
51009,14.3
51011,17.2
51013,5.8
51015,12.8
51017,16.0
51019,14.1
51021,18.3
51023,14.1
51025,19.8
51027,23.6
51029,17.2
51031,15.7
51033,12.4
51035,19.4
51036,16.5
51037,20.8
51041,10.1
51043,10.9
51045,17.7
51047,11.5
51049,18.3
51051,25.6
51053,16.7
51057,11.5
51059,7.0
51061,10.7
51063,13.1
51065,13.4
51067,15.3
51069,11.7
51071,18.9
51073,15.6
51075,11.6
51077,19.0
51079,15.1
51081,18.4
51083,18.4
51085,9.6
51087,11.0
51089,19.9
51091,20.4
51093,12.9
51095,12.9
51097,11.8
51099,10.2
51101,10.0
51103,16.2
51105,25.7
51107,5.6
51109,16.6
51111,19.9
51113,12.6
51115,16.8
51117,19.9
51119,17.7
51121,10.0
51125,12.7
51127,10.2
51131,13.0
51133,15.0
51135,19.8
51137,15.7
51139,19.8
51141,18.8
51143,17.1
51145,10.3
51147,13.8
51149,14.8
51153,7.5
51155,17.4
51157,12.8
51159,14.3
51161,12.0
51163,14.3
51165,12.6
51167,22.4
51169,23.3
51171,14.3
51173,22.1
51175,15.5
51177,11.4
51179,8.7
51181,14.5
51183,17.8
51185,22.8
51187,14.3
51191,18.7
51193,15.9
51195,25.4
51197,18.1
51199,11.6
51510,7.1
51520,22.7
51530,12.6
51540,8.9
51550,10.5
51570,15.9
51580,20.9
51590,19.7
51595,17.2
51600,6.8
51610,5.4
51620,11.9
51630,10.2
51640,24.3
51650,14.3
51660,7.2
51670,19.4
51678,14.7
51680,12.3
51683,7.4
51685,8.2
51690,18.7
51700,14.8
51710,12.6
51720,20.7
51730,20.6
51735,10.8
51740,14.5
51750,13.2
51760,15.5
51770,16.3
51775,13.3
51790,15.0
51800,12.1
51810,10.7
51820,16.2
51830,9.9
51840,14.3
53001,10.6
53003,19.5
53005,13.9
53007,11.8
53009,20.4
53011,12.4
53013,19.9
53015,20.8
53017,18.2
53019,24.7
53021,10.1
53023,21.1
53025,12.0
53027,19.5
53029,15.6
53031,17.2
53033,9.6
53035,15.5
53037,13.4
53039,18.6
53041,21.0
53043,19.7
53045,21.8
53047,17.6
53049,28.9
53051,20.1
53053,13.7
53055,12.4
53057,14.9
53059,14.5
53061,12.0
53063,14.8
53065,19.3
53067,13.0
53069,25.0
53071,15.9
53073,13.3
53075,11.7
53077,13.0
54001,19.8
54003,14.9
54005,29.3
54007,18.9
54009,16.5
54011,19.7
54013,26.6
54015,28.8
54017,20.5
54019,27.1
54021,18.7
54023,18.1
54025,20.9
54027,24.1
54029,18.7
54031,15.3
54033,19.5
54035,18.0
54037,13.3
54039,18.9
54041,20.4
54043,28.0
54045,30.0
54047,31.3
54049,16.1
54051,15.4
54053,21.6
54055,25.6
54057,21.9
54059,30.4
54061,12.0
54063,25.5
54065,15.8
54067,21.2
54069,15.3
54071,19.9
54073,18.3
54075,23.7
54077,18.9
54079,12.3
54081,22.6
54083,18.9
54085,19.2
54087,22.8
54089,27.8
54091,19.4
54093,22.2
54095,17.2
54097,15.6
54099,25.9
54101,21.5
54103,18.7
54105,22.5
54107,18.2
54109,34.2
55001,21.8
55003,16.3
55005,14.1
55007,16.2
55009,11.3
55011,11.8
55013,17.0
55015,8.7
55017,13.2
55019,11.5
55021,11.0
55023,15.6
55025,8.7
55027,11.5
55029,13.7
55031,14.9
55033,11.8
55035,12.6
55037,18.5
55039,10.9
55041,18.2
55043,11.6
55045,12.0
55047,12.7
55049,12.1
55051,17.6
55053,13.5
55055,11.1
55057,17.1
55059,12.5
55061,12.4
55063,11.4
55065,12.0
55067,17.9
55069,13.5
55071,12.3
55073,11.4
55075,16.7
55077,16.8
55078,14.8
55079,13.0
55081,13.2
55083,13.4
55085,14.4
55087,10.0
55089,8.4
55091,11.4
55093,9.9
55095,13.2
55097,11.2
55099,15.9
55101,12.9
55103,13.0
55105,14.4
55107,16.6
55109,8.8
55111,12.2
55113,15.0
55115,12.2
55117,10.5
55119,12.5
55121,10.6
55123,11.5
55125,16.7
55127,11.8
55129,15.8
55131,10.5
55133,9.8
55135,14.8
55137,15.6
55139,11.8
55141,13.5
56001,9.8
56003,14.9
56005,9.1
56007,11.9
56009,16.0
56011,9.6
56013,14.7
56015,14.7
56017,15.6
56019,14.4
56021,13.4
56023,12.5
56025,14.6
56027,16.1
56029,12.5
56031,16.0
56033,14.7
56035,13.6
56037,11.5
56039,6.9
56041,16.4
56043,17.0
56045,13.9
72001,21.3
72003,28.9
72005,23.4
72007,28.1
72009,26.7
72011,26.7
72013,19.4
72015,24.8
72017,23.3
72019,26.0
72021,26.2
72023,15.7
72025,23.2
72027,21.7
72029,19.1
72031,23.0
72033,22.5
72035,31.2
72037,10.2
72039,24.5
72041,28.4
72043,24.5
72045,30.0
72047,22.0
72049,7.0
72051,14.7
72053,22.9
72054,18.8
72055,34.2
72057,24.5
72059,15.8
72061,20.5
72063,23.0
72065,8.2
72067,29.7
72069,10.5
72071,26.8
72073,22.9
72075,20.7
72077,22.3
72079,19.6
72081,20.1
72083,7.5
72085,13.6
72087,19.9
72089,25.3
72091,19.8
72093,7.7
72095,14.6
72097,26.7
72099,22.9
72101,19.8
72103,9.5
72105,26.8
72107,33.8
72109,13.0
72111,14.1
72113,16.3
72115,23.3
72117,31.1
72119,22.5
72121,32.7
72123,20.7
72125,11.1
72127,19.4
72129,20.3
72131,25.1
72133,21.7
72135,18.1
72137,22.3
72139,17.9
72141,17.4
72143,16.2
72145,22.3
72147,7.6
72149,23.3
72151,15.4
72153,28.7
