cfips,pct_housing_single_detached
38011,81.8
38013,86.7
38015,58.8
38017,43.5
38019,86.2
38021,81.0
38023,81.3
38025,82.1
38027,78.2
38029,88.5
38031,80.7
38033,82.8
38035,43.7
38037,86.8
38039,87.4
38041,88.5
38043,81.0
38045,84.2
38047,86.9
38049,81.1
38051,86.1
38053,58.4
38055,84.9
38057,75.4
38059,65.0
38061,69.7
38063,79.3
38065,81.0
38067,82.8
38069,78.2
38071,60.3
38073,80.9
38075,79.4
38077,68.3
38079,71.5
38081,71.9
38083,83.9
38085,82.6
38087,84.7
38089,61.6
38091,89.4
38093,68.8
38095,80.7
38097,75.5
38099,78.0
38101,53.5
38103,83.9
38105,52.7
39001,69.4
39003,77.6
39005,78.1
39007,76.7
39009,61.1
39011,82.1
39013,80.9
39015,74.4
39017,74.0
39019,81.4
39021,80.2
39023,75.7
39025,71.9
39027,77.9
39029,77.2
39031,77.6
39033,79.9
39035,61.9
39037,84.0
39039,78.3
39041,77.0
39043,75.4
39045,79.2
39047,78.4
39049,55.5
39051,82.2
39053,68.7
39055,86.5
39057,73.9
39059,74.4
39061,60.3
39063,68.6
39065,78.5
39067,78.3
39069,83.3
39071,74.7
39073,70.8
39075,83.6
39077,75.3
39079,72.9
39081,79.3
39083,81.4
39085,73.4
39087,72.2
39089,77.1
39091,78.2
39093,77.1
39095,69.5
39097,77.3
39099,78.0
39101,78.1
39103,78.5
39105,68.1
39107,82.8
39109,78.9
39111,80.4
39113,69.6
39115,73.9
39117,83.0
39119,72.5
39121,74.7
39123,79.4
39125,86.5
39127,72.5
39129,79.5
39131,65.4
39133,67.9
39135,87.2
39137,84.6
39139,75.9
39141,74.0
39143,78.1
39145,73.9
39147,81.2
39149,78.3
39151,76.6
39153,71.9
39155,77.0
39157,77.2
39159,81.4
39161,87.2
39163,64.6
39165,77.7
39167,75.4
39169,73.5
39171,82.1
39173,65.2
39175,81.6
40001,72.2
40003,89.8
40005,74.1
40007,81.0
40009,77.2
40011,76.5
40013,71.1
40015,82.5
40017,83.2
40019,74.0
40021,68.8
40023,77.0
40025,82.3
40027,72.3
40029,80.7
40031,72.5
40033,86.3
40035,81.7
40037,73.4
40039,76.1
40041,67.4
40043,77.9
40045,88.2
40047,82.9
40049,83.8
40051,80.1
40053,91.5
40055,86.1
40057,94.5
40059,88.1
40061,77.9
40063,79.7
40065,82.5
40067,81.8
40069,74.0
40071,82.1
40073,82.0
40075,84.0
40077,73.8
40079,77.1
40081,72.6
40083,76.6
40085,72.1
40087,80.5
40089,77.8
40091,66.1
40093,82.0
40095,68.2
40097,72.7
40099,80.6
40101,75.2
40103,79.8
40105,71.1
40107,76.9
40109,72.6
40111,76.3
40113,76.6
40115,78.1
40117,69.9
40119,63.0
40121,79.8
40123,78.8
40125,77.7
40127,76.5
40129,82.7
40131,80.2
40133,77.2
40135,73.4
40137,83.9
40139,70.1
40141,89.2
40143,70.0
40145,79.7
40147,81.2
40149,79.2
40151,81.0
40153,76.5
41001,75.0
41003,61.1
41005,69.1
41007,67.5
41009,72.3
41011,67.0
41013,73.4
41015,63.0
41017,74.3
41019,65.2
41021,77.8
41023,66.4
41025,69.8
41027,70.2
41029,64.2
41031,68.8
41033,69.0
41035,68.1
41037,76.4
41039,62.2
41041,65.3
41043,67.8
41045,64.0
41047,63.6
41049,57.4
41051,56.3
41053,68.5
41055,68.0
41057,71.6
41059,66.0
41061,66.4
41063,74.9
41065,65.5
41067,59.7
41069,74.4
41071,69.0
42001,75.3
42003,63.1
42005,77.2
42007,75.6
42009,77.9
42011,57.6
42013,71.9
42015,72.5
42017,64.1
42019,70.2
42021,77.2
42023,75.2
42025,68.7
42027,60.0
42029,62.1
42031,73.1
42033,75.6
42035,70.2
42037,68.7
42039,73.2
42041,61.1
42043,51.5
42045,46.6
42047,82.1
42049,67.9
42051,75.0
42053,82.8
42055,66.8
42057,74.9
42059,70.5
42061,76.1
42063,71.5
42065,78.4
42067,76.4
42069,66.3
42071,56.2
42073,79.4
42075,60.5
42077,49.5
42079,66.1
42081,70.9
42083,78.5
42085,76.4
42087,73.5
42089,81.3
42091,55.4
42093,67.0
42095,60.6
42097,61.9
42099,75.1
42101,8.6
42103,89.3
42105,76.5
42107,59.7
42109,75.1
42111,75.0
42113,86.3
42115,78.5
42117,69.9
42119,71.4
42121,77.9
42123,78.9
42125,75.6
42127,83.8
42129,77.5
42131,78.9
42133,65.4
44001,68.3
44003,68.1
44005,63.2
44007,46.5
44009,76.0
45001,66.2
45003,68.9
45005,59.2
45007,71.2
45009,62.9
45011,56.1
45013,68.4
45015,65.6
45017,61.6
45019,60.9
45021,60.2
45023,72.0
45025,54.3
45027,54.3
45029,50.7
45031,63.2
45033,57.9
45035,68.0
45037,68.1
45039,66.8
45041,63.0
45043,64.1
45045,68.7
45047,67.1
45049,57.9
45051,60.7
45053,59.9
45055,69.6
45057,78.8
45059,62.1
45061,57.8
45063,69.9
45065,75.4
45067,55.3
45069,61.4
45071,67.2
45073,66.9
45075,58.9
45077,64.5
45079,66.6
45081,64.6
45083,71.8
45085,64.0
45087,70.4
45089,51.5
45091,68.0
46003,85.5
46005,72.2
46007,88.0
46009,85.2
46011,60.6
46013,64.4
46015,69.7
46017,75.9
46019,61.9
46021,86.3
46023,85.8
46025,83.5
46027,64.0
46029,66.5
46031,78.2
46033,70.8
46035,68.2
46037,84.7
46039,86.2
46041,67.4
46043,87.9
46045,86.1
46047,75.6
46049,83.7
46051,86.0
46053,79.9
46055,67.6
46057,89.2
46059,83.4
46061,95.0
46063,71.1
46065,61.9
46067,87.7
46069,83.9
46071,76.5
46073,83.6
46075,69.1
46077,85.3
46079,77.1
46081,59.2
46083,69.0
46085,81.9
46087,86.1
46089,86.3
46091,82.0
46093,67.7
46095,63.7
46097,90.2
46099,62.1
46101,81.1
46102,64.5
46103,63.3
46105,79.7
46107,79.4
46109,84.6
46111,85.2
46115,80.3
46117,58.9
46119,81.5
46121,66.8
46123,76.9
46125,87.3
46127,71.7
46129,78.3
46135,68.9
46137,62.6
47001,69.8
47003,71.5
47005,66.1
47007,67.2
47009,75.2
47011,70.6
47013,71.0
47015,78.3
47017,75.1
47019,70.3
47021,79.0
47023,74.8
47025,68.3
47027,66.6
47029,64.4
47031,76.0
47033,81.3
47035,73.9
47037,54.0
47039,75.9
47041,74.5
47043,75.9
47045,78.0
47047,82.5
47049,73.4
47051,80.4
47053,76.7
47055,73.8
47057,66.8
47059,70.0
47061,67.5
47063,73.6
47065,70.3
47067,72.0
47069,73.7
47071,80.8
47073,67.2
47075,75.2
47077,66.5
47079,69.4
47081,74.0
47083,78.7
47085,76.0
47087,67.3
47089,68.1
47091,74.4
47093,67.5
47095,70.8
47097,74.8
47099,79.6
47101,69.0
47103,76.0
47105,78.6
47107,72.3
47109,82.8
47111,70.5
47113,76.4
47115,75.4
47117,75.6
47119,73.9
47121,62.0
47123,67.7
47125,73.7
47127,82.8
47129,69.9
47131,75.1
47133,75.8
47135,67.0
47137,74.6
47139,71.2
47141,67.0
47143,68.4
47145,72.5
47147,80.5
47149,69.8
47151,64.2
47153,68.5
47155,70.2
47157,69.5
47159,72.9
47161,75.1
47163,71.3
47165,74.8
47167,82.4
47169,78.0
47171,76.2
47173,67.4
47175,73.3
47177,74.0
47179,64.7
47181,69.9
47183,72.3
47185,77.0
47187,80.3
47189,79.4
48001,67.4
48003,73.2
48005,68.0
48007,66.1
48009,86.4
48011,86.0
48013,59.9
48015,72.0
48017,80.9
48019,67.0
48021,67.1
48023,84.4
48025,74.7
48027,68.1
48029,67.8
48031,72.3
48033,81.5
48035,77.6
48037,67.8
48039,72.6
48041,52.4
48043,62.3
48045,90.5
48047,79.5
48049,72.9
48051,64.4
48053,70.6
48055,61.1
48057,76.4
48059,76.4
48061,69.7
48063,69.9
48065,87.5
48067,70.3
48069,80.5
48071,78.1
48073,71.4
48075,73.8
48077,84.6
48079,88.9
48081,77.0
48083,81.2
48085,70.8
48087,91.4
48089,75.9
48091,74.7
48093,76.0
48095,86.6
48097,79.0
48099,68.6
48101,73.4
48103,84.7
48105,81.4
48107,85.0
48109,69.8
48111,73.1
48113,55.3
48115,88.2
48117,75.6
48119,78.2
48121,69.9
48123,80.5
48125,87.2
48127,73.9
48129,80.1
48131,81.7
48133,74.9
48135,65.1
48137,78.8
48139,77.8
48141,68.9
48143,69.1
48145,77.8
48147,77.2
48149,79.0
48151,84.0
48153,86.2
48155,83.3
48157,84.8
48159,82.1
48161,69.1
48163,72.6
48165,71.9
48167,73.9
48169,83.4
48171,76.6
48173,92.1
48175,79.7
48177,64.5
48179,85.4
48181,73.1
48183,65.2
48185,68.4
48187,77.2
48189,78.2
48191,85.9
48193,89.5
48195,83.7
48197,81.4
48199,66.2
48201,59.4
48203,67.5
48205,63.8
48207,85.8
48209,66.0
48211,68.7
48213,65.0
48215,69.4
48217,73.0
48219,73.8
48221,71.3
48223,75.5
48225,70.8
48227,79.5
48229,59.8
48231,68.0
48233,80.8
48235,84.3
48237,77.0
48239,72.3
48241,66.7
48243,83.1
48245,71.5
48247,75.2
48249,77.9
48251,69.5
48253,79.0
48255,72.9
48257,77.4
48259,77.6
48261,94.4
48263,89.4
48265,65.6
48267,77.5
48269,71.4
48271,56.3
48273,65.8
48275,88.9
48277,73.4
48279,87.4
48281,76.1
48283,64.2
48285,77.4
48287,70.6
48289,62.6
48291,60.0
48293,68.7
48295,87.0
48297,70.4
48299,70.2
48301,66.7
48303,68.3
48305,84.8
48307,78.9
48309,69.3
48311,72.6
48313,67.2
48315,61.4
48317,83.7
48319,85.7
48321,66.7
48323,69.9
48325,67.0
48327,79.3
48329,66.5
48331,77.4
48333,81.6
48335,84.7
48337,79.0
48339,69.4
48341,68.5
48343,77.6
48345,91.2
48347,59.4
48349,72.3
48351,62.3
48353,81.7
48355,69.1
48357,77.8
48359,71.4
48361,71.0
48363,73.9
48365,63.5
48367,74.3
48369,79.6
48371,69.5
48373,66.9
48375,70.7
48377,58.9
48379,75.0
48381,74.3
48383,68.4
48385,66.5
48387,76.1
48389,77.5
48391,83.1
48393,87.7
48395,68.8
48397,87.2
48399,87.9
48401,74.3
48403,62.4
48405,72.2
48407,67.7
48409,76.2
48411,82.1
48413,76.3
48415,84.4
48417,79.2
48419,58.3
48421,89.2
48423,71.1
48425,79.9
48427,80.9
48429,82.0
48431,66.6
48433,80.9
48435,68.7
48437,83.9
48439,69.5
48441,72.6
48443,99.0
48445,80.8
48447,72.9
48449,70.9
48451,71.1
48453,54.1
48455,62.1
48457,69.4
48459,72.9
48461,80.9
48463,72.6
48465,67.8
48467,72.0
48469,70.7
48471,47.3
48473,61.6
48475,74.3
48477,76.1
48479,66.6
48481,75.0
48483,82.1
48485,73.7
48487,80.4
48489,80.5
48491,74.9
48493,73.1
48495,84.9
48497,69.6
48499,76.5
48501,80.6
48503,81.2
48505,66.6
48507,63.3
49001,89.6
49003,81.6
49005,64.7
49007,77.9
49009,68.7
49011,76.1
49013,78.0
49015,80.0
49017,87.8
49019,63.6
49021,67.9
49023,87.3
49025,80.4
49027,89.2
49029,90.7
49031,92.5
49033,78.4
49035,64.2
49037,78.6
49039,85.1
49041,85.8
49043,75.3
49045,82.5
49047,75.4
49049,66.7
49051,77.2
49053,75.8
49055,82.2
49057,73.1
50001,74.1
50003,71.4
50005,69.1
50007,49.7
50009,77.2
50011,73.2
50013,78.3
50015,65.6
50017,77.4
50019,74.2
50021,70.0
50023,65.3
50025,66.4
50027,71.7
51001,78.2
51003,59.6
51005,80.6
51007,76.3
51009,78.7
51011,77.7
51013,27.4
51015,80.2
51017,78.9
51019,74.9
51021,65.0
51023,85.2
51025,68.8
51027,63.2
51029,67.4
51031,70.4
51033,83.6
51035,74.3
51036,80.6
51037,72.0
51041,80.2
51043,88.5
51045,70.2
51047,80.0
51049,70.7
51051,63.8
51053,81.9
51057,76.4
51059,47.5
51061,85.6
51063,79.9
51065,91.2
51067,79.5
51069,74.6
51071,80.3
51073,82.1
51075,91.5
51077,75.3
51079,82.1
51081,80.1
51083,76.1
51085,86.1
51087,65.6
51089,71.8
51091,85.4
51093,76.4
51095,69.6
51097,84.4
51099,84.2
51101,93.7
51103,80.1
51105,70.8
51107,53.6
51109,80.6
51111,72.0
51113,87.8
51115,85.0
51117,72.4
51119,83.1
51121,54.6
51125,79.1
51127,93.3
51131,80.2
51133,87.6
51135,75.0
51137,83.0
51139,80.3
51141,70.5
51143,76.9
51145,94.3
51147,69.2
51149,74.4
51153,56.5
51155,74.4
51157,95.2
51159,75.1
51161,75.8
51163,79.2
51165,75.5
51167,70.4
51169,69.8
51171,76.2
51173,72.2
51175,80.8
51177,78.8
51179,74.9
51181,78.4
51183,69.7
51185,70.3
51187,85.1
51191,72.5
51193,83.8
51195,63.8
51197,72.2
51199,70.2
51510,14.5
51520,68.4
51530,86.0
51540,47.7
51550,68.6
51570,79.5
51580,86.4
51590,70.7
51595,63.6
51600,55.7
51610,42.6
51620,62.7
51630,38.0
51640,71.8
51650,65.6
51660,38.0
51670,67.4
51678,66.4
51680,57.2
51683,42.4
51685,51.2
51690,77.7
51700,53.1
51710,50.0
51720,57.5
51730,57.8
51735,87.8
51740,61.6
51750,54.6
51760,49.1
51770,64.4
51775,70.4
51790,68.7
51800,74.8
51810,55.6
51820,68.2
51830,42.3
51840,58.6
53001,65.4
53003,70.2
53005,65.7
53007,68.5
53009,72.2
53011,69.3
53013,74.4
53015,69.3
53017,66.9
53019,72.8
53021,70.7
53023,80.9
53025,56.4
53027,71.7
53029,78.3
53031,75.6
53033,53.9
53035,71.0
53037,67.9
53039,75.2
53041,68.3
53043,77.3
53045,72.3
53047,71.0
53049,73.1
53051,73.0
53053,66.0
53055,83.2
53057,74.8
53059,69.8
53061,65.3
53063,66.8
53065,72.1
53067,68.2
53069,80.5
53071,71.2
53073,63.9
53075,45.6
53077,67.4
54001,74.6
54003,66.7
54005,58.8
54007,69.6
54009,80.9
54011,66.5
54013,66.3
54015,64.1
54017,77.4
54019,80.4
54021,63.5
54023,77.3
54025,74.9
54027,77.1
54029,81.1
54031,73.2
54033,78.7
54035,72.3
54037,76.4
54039,70.6
54041,71.2
54043,64.9
54045,71.8
54047,70.1
54049,80.0
54051,83.0
54053,72.5
54055,66.8
54057,80.7
54059,58.8
54061,53.7
54063,80.4
54065,82.9
54067,71.7
54069,73.7
54071,75.1
54073,74.3
54075,80.4
54077,76.9
54079,74.9
54081,75.4
54083,69.3
54085,75.6
54087,74.9
54089,81.3
54091,78.8
54093,84.0
54095,82.0
54097,72.0
54099,73.0
54101,66.6
54103,79.2
54105,67.8
54107,76.7
54109,69.1
55001,71.9
55003,74.2
55005,76.4
55007,86.1
55009,64.8
55011,80.8
55013,84.2
55015,79.1
55017,76.5
55019,84.0
55021,75.2
55023,79.3
55025,53.2
55027,71.4
55029,81.2
55031,71.6
55033,68.9
55035,64.5
55037,85.1
55039,71.2
55041,83.6
55043,77.1
55045,76.9
55047,80.4
55049,79.7
55051,83.8
55053,76.6
55055,70.0
55057,71.9
55059,66.0
55061,81.9
55063,61.9
55065,85.6
55067,80.6
55069,80.6
55071,74.6
55073,75.0
55075,78.6
55077,81.5
55078,84.3
55079,47.5
55081,71.9
55083,82.1
55085,82.9
55087,70.4
55089,70.8
55091,84.3
55093,71.6
55095,78.5
55097,70.1
55099,81.2
55101,69.0
55103,79.4
55105,73.5
55107,82.6
55109,72.2
55111,68.8
55113,80.6
55115,80.2
55117,67.1
55119,80.0
55121,76.9
55123,80.8
55125,82.3
55127,70.2
55129,85.4
55131,69.4
55133,70.7
55135,77.2
55137,84.0
55139,66.5
55141,76.6
56001,51.9
56003,79.0
56005,59.2
56007,76.4
56009,64.5
56011,78.4
56013,72.9
56015,77.3
56017,75.7
56019,71.9
56021,67.0
56023,79.5
56025,69.3
56027,80.5
56029,76.0
56031,79.9
56033,72.9
56035,84.9
56037,63.0
56039,62.5
56041,62.5
56043,76.6
56045,74.6
72001,82.3
72003,75.1
72005,68.4
72007,65.1
72009,76.3
72011,74.7
72013,85.7
72015,84.8
72017,87.5
72019,79.4
72021,61.4
72023,84.7
72025,66.7
72027,85.5
72029,79.0
72031,52.1
72033,66.6
72035,73.0
72037,78.8
72039,84.1
72041,79.5
72043,81.4
72045,73.9
72047,82.8
72049,68.7
72051,79.2
72053,76.1
72054,87.8
72055,85.0
72057,83.4
72059,84.2
72061,53.1
72063,83.9
72065,84.8
72067,75.0
72069,76.3
72071,84.6
72073,80.3
72075,89.1
72077,80.9
72079,82.4
72081,81.3
72083,87.1
72085,87.1
72087,78.1
72089,78.6
72091,78.9
72093,85.4
72095,89.4
72097,57.0
72099,75.4
72101,84.2
72103,83.0
72105,82.3
72107,82.2
72109,83.9
72111,87.7
72113,71.1
72115,82.6
72117,64.1
72119,81.4
72121,86.2
72123,86.9
72125,77.8
72127,44.6
72129,85.3
72131,82.7
72133,86.9
72135,84.0
72137,70.7
72139,56.8
72141,86.6
72143,75.0
72145,81.9
72147,79.8
72149,80.0
72151,85.3
72153,83.6
