cfips,pct_housing_vacant,pct_housing_occupant_ratio_lt1,pct_housing_grapi_gt35
20077,25.2,97.8,30.3
20079,9.6,97.5,37.2
20081,17.2,97.4,18.0
20083,17.0,99.0,17.6
20085,7.5,98.3,33.9
20087,9.5,99.2,19.9
20089,31.2,99.2,47.2
20091,4.6,98.6,30.8
20093,19.3,98.7,14.7
20095,15.3,98.9,19.0
20097,21.4,99.4,24.8
20099,17.6,97.8,34.9
20101,24.5,98.5,23.3
20103,7.8,98.4,27.6
20105,29.4,99.8,16.9
20107,19.7,94.8,22.9
20109,21.0,98.9,39.2
20111,11.8,96.7,38.4
20113,6.5,99.1,29.9
20115,19.4,99.2,21.5
20117,16.2,98.0,17.6
20119,13.3,99.2,18.7
20121,6.4,99.0,30.9
20123,21.4,98.9,25.5
20125,16.4,98.3,37.5
20127,27.0,99.9,22.6
20129,28.6,100.0,23.6
20131,12.0,99.6,22.3
20133,16.6,97.5,25.8
20135,25.3,100.0,13.0
20137,26.6,99.4,17.0
20139,13.0,98.6,27.4
20141,22.3,99.0,19.9
20143,12.4,99.5,33.0
20145,22.5,99.8,30.0
20147,22.1,96.2,21.8
20149,9.6,96.8,34.4
20151,16.5,97.1,23.4
20153,16.9,97.9,22.8
20155,12.5,97.6,37.0
20157,24.0,99.4,28.0
20159,14.0,99.8,23.5
20161,13.8,97.5,43.2
20163,21.0,99.9,20.9
20165,22.4,99.6,39.2
20167,22.6,97.8,33.9
20169,8.8,99.1,42.4
20171,6.0,98.3,26.6
20173,9.7,97.5,36.1
20175,13.0,96.6,27.6
20177,8.9,97.9,35.2
20179,13.7,100.0,18.7
20181,17.4,99.6,30.7
20183,25.4,99.6,30.7
20185,24.8,98.6,23.2
20187,22.3,99.2,33.8
20189,24.0,96.7,29.1
20191,14.1,98.8,29.4
20193,8.6,99.8,21.7
20195,20.8,100.0,29.5
20197,17.8,97.8,24.4
20199,18.1,98.8,2.0
20201,18.0,99.1,19.7
20203,13.5,97.8,39.0
20205,22.2,98.2,39.8
20207,31.4,99.9,31.5
20209,11.5,95.5,40.2
21001,19.0,98.3,32.2
21003,17.7,96.8,38.0
21005,7.7,99.4,43.3
21007,22.0,98.5,20.8
21009,12.2,96.8,44.9
21011,11.6,98.9,23.4
21013,20.6,98.4,47.0
21015,5.1,98.0,29.7
21017,12.1,98.4,33.2
21019,15.9,98.5,29.8
21021,11.5,99.5,39.0
21023,17.2,98.0,28.5
21025,17.1,96.7,50.1
21027,28.6,98.2,35.7
21029,6.0,97.6,27.1
21031,19.3,97.5,27.0
21033,17.1,98.7,31.5
21035,18.1,98.7,40.2
21037,8.2,98.6,39.7
21039,22.1,98.8,40.6
21041,11.7,94.8,33.2
21043,23.1,99.1,41.2
21045,19.7,97.8,27.7
21047,12.9,98.2,39.1
21049,8.4,98.4,30.7
21051,17.9,97.0,41.1
21053,24.3,97.7,27.1
21055,21.8,98.6,19.1
21057,28.1,98.5,23.4
21059,7.2,97.2,32.2
21061,23.7,96.6,22.9
21063,30.3,97.2,39.8
21065,18.6,97.8,35.7
21067,8.3,97.8,38.4
21069,12.5,97.2,30.5
21071,20.8,98.4,43.5
21073,8.6,98.1,29.1
21075,23.6,95.8,46.9
21077,21.5,98.2,31.0
21079,9.6,98.8,41.1
21081,10.4,98.3,33.5
21083,14.6,97.1,39.2
21085,28.8,97.7,43.1
21087,16.8,97.7,29.7
21089,12.2,98.8,38.4
21091,10.3,99.3,39.7
21093,10.5,98.2,26.0
21095,20.9,97.4,43.6
21097,10.1,97.5,28.1
21099,20.8,97.3,39.3
21101,8.8,99.0,35.7
21103,9.4,96.5,40.1
21105,27.2,98.5,19.2
21107,13.4,97.5,30.1
21109,18.3,98.4,31.4
21111,8.9,98.1,35.2
21113,8.4,98.7,30.9
21115,19.8,98.9,41.7
21117,7.5,98.4,32.3
21119,17.5,93.4,42.6
21121,18.4,98.6,35.9
21123,9.7,99.0,23.5
21125,12.7,97.2,39.1
21127,25.0,98.9,52.1
21129,17.3,97.8,49.2
21131,23.4,96.0,42.4
21133,18.7,96.4,35.4
21135,20.6,99.6,38.0
21137,12.5,97.7,32.2
21139,22.1,99.5,36.5
21141,15.4,98.8,31.7
21143,33.2,98.5,36.8
21145,13.8,97.6,35.7
21147,18.0,96.8,32.2
21149,12.6,98.9,37.6
21151,8.4,98.4,38.2
21153,18.3,96.5,52.0
21155,10.8,98.2,43.7
21157,19.2,98.6,46.9
21159,23.6,98.2,39.8
21161,20.1,98.7,30.6
21163,14.7,97.6,26.0
21165,37.2,98.1,14.7
21167,14.5,99.0,32.7
21169,11.9,97.1,26.9
21171,13.9,97.4,48.6
21173,11.9,96.8,29.0
21175,20.2,96.6,36.0
21177,16.5,99.6,33.5
21179,6.4,99.0,27.4
21181,17.6,99.3,33.6
21183,11.6,97.9,22.0
21185,4.3,99.0,25.0
21187,26.2,96.4,30.1
21189,26.1,98.5,35.3
21191,17.7,97.2,47.0
21193,13.0,98.9,32.1
21195,17.8,98.3,45.6
21197,17.2,95.2,42.8
21199,18.8,99.1,42.4
21201,22.3,91.7,22.9
21203,16.1,98.1,38.4
21205,15.8,98.5,42.2
21207,29.8,98.0,23.5
21209,6.0,97.8,21.3
21211,7.4,97.2,30.7
21213,9.4,98.2,26.6
21215,6.4,97.8,16.3
21217,11.9,99.5,34.4
21219,13.1,96.9,31.3
21221,25.8,98.3,19.0
21223,15.2,96.1,25.7
21225,17.1,99.3,18.6
21227,7.9,96.7,38.3
21229,9.7,98.9,24.9
21231,24.2,97.9,26.6
21233,16.4,98.1,24.7
21235,18.1,96.6,28.8
21237,19.8,93.3,51.5
21239,7.4,98.2,33.4
22001,14.8,97.5,47.6
22003,18.5,95.6,31.5
22005,9.0,98.2,37.5
22007,17.9,98.3,52.9
22009,18.3,98.0,46.4
22011,13.7,98.3,29.9
22013,26.1,96.3,33.5
22015,13.8,98.6,43.8
22017,15.3,97.8,50.6
22019,14.4,97.7,41.0
22021,25.7,94.2,38.8
22023,32.1,95.3,0.0
22025,32.6,99.2,54.3
22027,26.5,99.2,57.5
22029,30.8,97.6,53.3
22031,16.9,98.0,27.1
22033,15.6,97.6,45.4
22035,40.2,96.4,62.2
22037,18.1,97.9,29.4
22039,17.9,97.0,35.1
22041,19.9,98.1,61.0
22043,25.2,99.1,39.8
22045,12.6,95.9,40.6
22047,17.9,97.5,37.5
22049,26.0,98.9,38.8
22051,9.6,97.4,43.0
22053,17.7,98.0,45.2
22055,11.0,96.9,41.9
22057,11.8,97.9,43.6
22059,28.0,95.5,40.2
22061,12.6,97.9,51.5
22063,15.5,97.6,31.6
22065,28.0,90.8,43.0
22067,23.3,97.1,53.2
22069,25.7,99.0,55.3
22071,19.4,98.8,51.8
22073,17.3,97.4,47.1
22075,16.1,96.0,37.9
22077,22.3,98.3,47.9
22079,16.2,97.6,45.6
22081,22.4,98.5,40.9
22083,16.2,96.7,45.8
22085,38.4,98.4,47.9
22087,11.6,96.2,52.0
22089,7.2,98.6,46.5
22091,27.7,98.7,38.2
22093,11.5,97.1,42.6
22095,14.5,96.7,41.4
22097,17.8,95.9,41.5
22099,16.9,96.2,40.7
22101,16.7,98.8,42.4
22103,8.9,98.8,46.6
22105,14.0,97.5,45.8
22107,47.2,97.6,33.4
22109,11.4,98.0,41.3
22111,29.6,97.3,28.3
22113,17.1,97.4,42.5
22115,21.5,98.7,31.3
22117,18.2,98.0,41.9
22119,17.5,97.3,59.2
22121,15.1,97.6,40.0
22123,20.8,97.8,28.9
22125,23.5,99.6,38.5
22127,26.7,99.6,33.5
23001,8.3,98.4,33.3
23003,26.0,98.9,35.4
23005,15.4,98.5,35.4
23007,44.2,98.4,26.6
23009,41.8,98.2,31.9
23011,16.7,98.7,37.2
23013,28.5,99.6,30.6
23015,34.9,98.9,31.7
23017,39.8,98.6,42.8
23019,17.1,98.3,39.0
23021,53.7,98.3,34.0
23023,15.4,99.9,38.1
23025,30.1,97.7,34.3
23027,22.8,98.0,35.3
23029,40.8,99.0,30.4
23031,21.7,98.6,35.4
24001,16.6,99.2,43.2
24003,5.8,98.3,37.0
24005,6.6,98.2,41.6
24009,8.1,99.5,41.6
24011,10.9,97.0,43.0
24013,3.9,99.3,37.3
24015,12.6,97.5,39.1
24017,6.3,98.2,39.5
24019,19.8,99.4,43.8
24021,4.9,98.6,37.2
24023,34.4,99.1,30.5
24025,5.8,98.5,37.6
24027,3.6,98.3,34.3
24029,22.6,99.2,49.1
24031,4.5,96.9,40.8
24033,5.6,95.7,41.2
24035,11.1,99.1,42.9
24037,10.0,98.5,35.2
24039,25.9,98.7,56.4
24041,17.0,99.1,46.3
24043,8.5,98.6,36.1
24045,10.2,97.8,42.6
24047,59.9,98.0,43.8
24510,17.5,98.1,42.0
25001,41.6,98.8,45.2
25003,20.8,99.6,38.1
25005,6.6,98.5,37.3
25007,61.8,98.0,50.0
25009,5.3,97.2,44.2
25011,9.9,98.7,42.3
25013,6.8,98.0,42.7
25015,7.0,98.9,43.8
25017,4.6,98.2,35.1
25019,70.3,98.7,35.7
25021,4.4,98.1,37.5
25023,8.5,98.7,42.6
25025,8.3,96.3,40.2
25027,6.7,98.3,37.7
26001,54.4,99.1,42.3
26003,51.5,98.2,28.3
26005,14.8,97.6,33.9
26007,20.5,99.5,29.4
26009,43.9,98.8,35.8
26011,33.3,99.1,32.6
26013,40.0,98.0,28.7
26015,12.4,98.2,35.0
26017,7.7,99.3,36.7
26019,44.8,98.6,38.8
26021,18.7,98.5,40.0
26023,20.1,97.9,32.8
26025,11.1,98.7,40.9
26027,19.6,98.0,34.2
26029,34.0,99.0,33.0
26031,39.6,98.2,38.1
26033,33.3,98.5,36.8
26035,47.7,98.1,47.6
26037,5.5,99.0,37.0
26039,45.3,99.0,43.1
26041,20.8,98.5,29.2
26043,18.5,98.4,40.4
26045,5.5,98.4,29.6
26047,34.7,99.1,29.6
26049,11.4,98.8,43.9
26051,37.8,97.5,34.7
26053,36.0,99.7,33.6
26055,14.7,98.5,42.7
26057,7.6,99.1,35.9
26059,17.6,97.5,29.3
26061,26.8,98.0,48.0
26063,34.6,98.9,35.1
26065,8.3,98.2,43.1
26067,8.1,98.4,25.3
26069,42.8,98.6,28.8
26071,44.9,99.1,27.9
26073,14.6,98.7,46.8
26075,10.8,98.7,39.4
26077,7.4,98.7,39.4
26079,42.3,97.9,35.7
26081,4.8,98.0,38.3
26083,56.4,98.5,12.8
26085,67.7,99.2,43.0
26087,7.5,98.5,42.5
26089,41.5,99.0,36.0
26091,11.8,99.0,36.2
26093,5.3,99.3,33.4
26095,48.4,99.7,33.2
26097,53.1,99.1,37.2
26099,5.0,98.1,38.6
26101,38.9,98.6,41.7
26103,22.1,99.1,41.6
26105,30.2,99.0,35.8
26107,25.1,97.5,41.6
26109,27.5,98.8,28.8
26111,7.6,98.6,37.6
26113,33.3,96.5,36.5
26115,6.1,98.8,39.6
26117,15.8,98.3,38.8
26119,53.2,99.3,52.3
26121,11.1,98.2,40.2
26123,24.4,97.1,35.5
26125,6.0,98.9,34.9
26127,37.0,96.0,36.1
26129,42.6,97.8,49.9
26131,50.5,98.7,29.9
26133,32.5,97.9,37.8
26135,59.6,97.6,23.5
26137,33.0,98.4,40.7
26139,5.4,98.2,36.1
26141,43.3,98.6,36.7
26143,53.5,98.5,44.3
26145,10.0,98.9,42.2
26147,9.3,98.9,40.7
26149,13.1,97.9,30.8
26151,22.4,98.4,32.8
26153,42.4,99.5,34.0
26155,8.2,98.7,36.3
26157,11.3,98.5,34.8
26159,20.1,97.5,36.0
26161,5.7,98.8,43.2
26163,14.7,97.9,44.3
26165,22.5,97.3,35.9
27001,55.0,98.6,43.5
27003,3.0,98.1,35.1
27005,29.9,97.7,35.0
27007,17.8,97.7,45.3
27009,4.7,97.5,27.0
27011,26.6,99.6,33.3
27013,8.3,97.7,39.7
27015,9.4,98.9,27.8
27017,14.5,98.5,34.1
27019,3.9,99.3,33.9
27021,49.2,97.7,28.8
27023,9.6,97.6,33.1
27025,8.1,98.9,33.6
27027,7.9,98.0,44.1
27029,28.1,95.9,38.7
27031,57.7,94.1,18.1
27033,9.3,97.8,24.2
27035,34.8,98.9,34.7
27037,2.8,98.1,35.7
27039,6.7,98.4,22.7
27041,21.2,99.3,32.4
27043,13.6,99.1,32.8
27045,13.5,98.5,25.1
27047,9.5,98.7,32.9
27049,5.1,98.7,33.8
27051,22.1,99.0,37.1
27053,4.7,97.2,35.0
27055,5.4,99.5,21.6
27057,40.8,97.5,35.0
27059,6.5,98.6,35.7
27061,29.7,97.9,44.6
27063,11.6,98.9,30.2
27065,16.8,98.0,23.6
27067,15.7,97.9,35.3
27069,29.8,99.5,27.8
27071,27.0,99.3,41.1
27073,17.2,99.2,21.5
27075,34.4,99.2,32.3
27077,60.4,99.2,21.3
27079,12.5,98.9,32.5
27081,21.9,98.9,37.4
27083,10.9,97.8,33.0
27085,7.5,98.8,29.8
27087,29.4,96.3,31.6
27089,17.6,99.2,27.9
27091,11.3,99.1,30.8
27093,15.8,98.2,28.1
27095,18.9,97.9,36.6
27097,16.7,98.6,26.7
27099,7.9,96.5,38.5
27101,21.4,99.6,25.7
27103,5.7,99.9,35.3
27105,9.0,96.8,23.6
27107,19.3,97.3,38.0
27109,4.7,97.4,36.1
27111,31.9,98.4,33.9
27113,9.3,99.0,26.1
27115,37.1,98.3,37.9
27117,10.9,98.9,28.4
27119,16.0,98.0,38.2
27121,24.7,99.3,33.1
27123,4.8,95.6,39.6
27125,11.7,98.1,32.3
27127,14.7,98.9,36.2
27129,17.8,99.2,41.6
27131,7.9,97.9,39.9
27133,7.1,97.9,23.9
27135,22.0,99.0,28.4
27137,17.9,98.4,40.1
27139,3.0,97.3,38.7
27141,4.6,98.6,32.2
27143,8.9,98.5,23.2
27145,8.5,97.0,36.0
27147,5.6,97.7,41.7
27149,13.4,97.5,39.9
27151,12.2,98.8,32.1
27153,25.6,95.7,27.7
27155,24.0,98.0,19.2
27157,11.4,99.2,30.9
27159,19.8,95.3,28.5
27161,4.9,97.9,43.5
27163,3.9,98.6,42.0
27165,13.5,97.7,32.1
27167,10.9,99.0,32.6
27169,8.4,98.8,35.7
27171,6.6,98.8,32.0
27173,14.2,97.6,18.5
28001,24.4,99.2,46.5
28003,15.4,98.7,34.9
28005,20.7,98.1,43.8
28007,25.7,97.5,64.2
28009,25.6,98.0,21.8
28011,15.7,96.9,46.5
28013,17.7,97.2,24.2
28015,22.6,97.3,51.4
28017,14.0,98.5,38.7
28019,20.5,99.0,48.2
28021,33.2,97.6,24.8
28023,22.0,98.5,42.5
28025,17.2,99.4,34.9
28027,19.5,98.4,39.8
28029,22.6,97.6,41.1
28031,19.1,99.2,47.8
28033,5.8,97.9,32.8
28035,15.0,97.4,47.7
28037,29.3,98.1,21.9
28039,15.3,97.4,37.3
28041,26.8,96.5,25.3
28043,17.3,98.6,35.8
28045,16.9,97.5,39.4
28047,14.5,97.2,43.4
28049,14.9,97.3,43.2
28051,26.0,97.4,39.7
28053,16.2,97.4,42.9
28055,16.5,95.2,28.0
28057,17.3,99.4,26.7
28059,13.7,98.3,41.5
28061,21.5,97.2,39.8
28063,33.0,97.8,65.8
28065,22.9,97.6,57.7
28067,14.9,97.8,43.6
28069,21.2,91.8,9.3
28071,28.8,98.5,50.7
28073,9.0,97.9,35.0
28075,15.9,98.3,41.3
28077,19.1,97.3,39.5
28079,15.5,96.5,29.5
28081,13.8,96.8,39.2
28083,24.4,97.8,42.6
28085,16.2,96.0,34.7
28087,18.1,98.6,38.1
28089,8.3,98.2,34.8
28091,19.3,97.8,43.3
28093,15.4,98.0,34.6
28095,18.7,98.5,32.6
28097,24.4,95.7,41.4
28099,16.6,93.8,40.6
28101,17.0,97.0,33.5
28103,24.2,96.5,37.8
28105,14.6,98.3,57.8
28107,18.2,98.3,36.0
28109,16.9,97.6,30.6
28111,19.2,97.0,34.9
28113,22.3,98.2,40.7
28115,16.7,95.8,27.5
28117,17.7,97.5,31.8
28119,15.3,97.4,40.6
28121,7.4,98.4,31.9
28123,13.0,97.3,32.8
28125,18.7,94.3,33.1
28127,20.9,97.7,40.9
28129,20.6,99.0,18.4
28131,16.3,96.4,24.7
28133,13.8,96.9,42.8
28135,23.6,97.8,30.6
28137,9.3,95.5,48.8
28139,20.9,97.1,27.3
28141,24.0,98.2,40.9
28143,20.4,91.4,40.9
28145,18.0,98.0,28.3
28147,21.9,94.6,34.9
28149,18.0,98.0,41.9
28151,17.3,96.7,47.8
28153,15.9,98.6,28.3
28155,24.0,99.4,49.4
28157,35.7,100.0,41.8
28159,19.1,97.9,37.5
28161,22.0,98.2,33.3
28163,15.3,96.1,37.0
29001,21.7,99.4,43.4
29003,7.3,99.6,29.2
29005,13.5,98.0,23.5
29007,14.3,99.0,32.1
29009,21.4,95.5,35.3
29011,13.8,98.8,47.5
29013,16.2,96.1,34.6
29015,43.4,97.6,46.7
29017,24.7,97.2,50.0
29019,8.2,98.0,42.6
29021,13.3,97.6,37.1
29023,17.7,98.7,37.1
29025,21.1,97.8,25.2
29027,14.5,99.4,31.4
29029,58.8,98.6,30.6
29031,12.2,98.8,35.3
29033,24.3,99.3,28.9
29035,28.3,98.2,21.5
29037,4.5,98.3,35.9
29039,23.4,97.3,31.0
29041,34.4,99.0,30.0
29043,6.6,97.0,32.4
29045,24.8,97.2,29.5
29047,6.3,98.4,34.8
29049,10.4,98.7,24.2
29051,9.5,98.8,25.7
29053,15.4,98.5,35.8
29055,19.1,98.5,41.8
29057,23.4,97.6,27.4
29059,16.6,98.4,36.3
29061,28.3,96.9,34.5
29063,12.7,99.6,22.6
29065,13.3,96.2,26.1
29067,18.5,98.6,37.8
29069,16.1,96.8,36.6
29071,9.6,99.0,32.3
29073,24.7,98.8,25.0
29075,22.3,97.3,18.7
29077,5.1,97.4,40.2
29079,22.1,98.5,19.0
29081,23.3,98.1,38.8
29083,15.4,97.8,35.2
29085,41.7,98.6,52.2
29087,28.0,99.5,18.2
29089,24.7,99.4,34.4
29091,15.0,98.6,34.6
29093,22.8,97.8,50.7
29095,10.5,98.1,38.0
29097,10.3,97.5,38.7
29099,7.2,98.6,30.4
29101,10.8,97.9,36.9
29103,38.5,99.4,22.4
29105,10.2,98.5,25.1
29107,14.4,98.4,29.9
29109,11.1,96.6,30.6
29111,20.8,97.7,27.4
29113,9.2,98.7,29.9
29115,21.6,98.7,23.5
29117,13.7,98.7,23.3
29119,16.0,92.0,27.4
29121,23.3,98.3,22.0
29123,18.9,97.0,36.6
29125,17.4,98.2,29.3
29127,11.7,98.8,32.2
29129,37.2,98.0,15.0
29131,19.2,97.6,21.0
29133,12.8,99.2,48.6
29135,11.6,97.5,25.1
29137,23.1,98.9,19.2
29139,20.1,97.0,20.2
29141,51.0,98.6,22.5
29143,15.4,97.8,37.3
29145,10.7,97.5,28.7
29147,13.0,98.7,37.2
29149,21.4,97.2,48.6
29151,20.8,97.7,24.6
29153,28.4,97.9,37.7
29155,18.6,96.1,51.2
29157,14.0,98.5,34.4
29159,11.2,98.3,31.0
29161,10.8,98.1,39.0
29163,16.1,98.3,28.1
29165,5.8,98.2,26.7
29167,13.1,97.3,37.5
29169,21.3,96.9,24.8
29171,43.1,97.4,26.7
29173,20.5,98.7,29.9
29175,17.9,99.2,36.0
29177,13.3,98.3,30.4
29179,36.0,97.9,24.0
29181,25.1,98.8,42.0
29183,4.4,99.2,31.8
29185,27.1,98.4,18.9
29186,17.0,98.6,23.4
29187,18.7,97.5,34.4
29189,7.2,98.9,37.5
29195,19.3,98.7,31.5
29197,31.4,99.0,20.9
29199,28.9,97.6,29.1
29201,11.3,96.9,32.5
29203,26.7,91.5,32.8
29205,22.5,99.3,18.1
29207,15.9,98.4,31.9
29209,40.3,97.9,27.5
29211,33.6,97.7,21.8
29213,27.8,97.3,34.9
29215,15.9,97.8,40.9
29217,13.5,98.4,37.1
29219,16.9,94.9,36.5
29221,16.3,97.4,31.4
29223,33.0,95.1,32.5
29225,7.6,96.0,27.5
29227,36.4,99.5,33.3
29229,19.7,97.7,34.8
29510,18.9,97.8,39.7
30001,21.6,98.9,42.2
30003,23.3,86.6,27.1
30005,15.8,93.0,22.7
30007,11.1,99.8,26.5
30009,31.2,98.9,25.7
30011,20.3,97.8,26.3
30013,11.7,98.2,38.5
30015,21.6,98.4,21.8
30017,15.1,98.6,32.5
30019,27.5,98.7,6.0
30021,12.5,97.7,34.4
30023,22.0,99.0,42.5
30025,20.3,98.4,16.6
30027,14.3,99.3,46.0
30029,18.8,97.5,36.4
30031,11.2,98.4,38.6
30033,44.0,95.9,36.7
30035,23.0,94.4,23.5
30037,26.2,97.8,12.8
30039,52.2,98.2,21.5
30041,11.9,98.7,38.0
30043,13.2,97.4,23.5
30045,33.2,100.0,41.4
30047,29.8,97.9,35.1
30049,10.3,99.2,30.5
30051,19.8,100.0,47.9
30053,25.7,99.1,37.4
30055,27.8,96.3,0.0
30057,47.1,98.6,29.7
30059,43.5,100.0,23.0
30061,23.1,98.2,27.0
30063,9.2,98.3,38.7
30065,18.8,96.8,40.8
30067,17.6,97.9,30.1
30069,28.9,98.6,10.0
30071,25.5,97.0,26.7
30073,22.6,96.7,25.9
30075,27.7,100.0,15.0
30077,22.6,95.6,10.3
30079,24.5,100.0,60.9
30081,10.1,98.3,37.2
30083,16.2,97.9,23.3
30085,21.6,95.5,25.9
30087,22.0,94.4,18.5
30089,21.9,98.8,57.6
30091,26.5,99.1,25.6
30093,13.2,99.2,39.1
30095,21.0,99.2,25.3
30097,28.6,99.3,17.0
30099,14.6,97.7,32.8
30101,23.5,97.5,23.4
30103,30.3,100.0,39.5
30105,31.9,99.2,28.5
30107,27.5,97.2,12.3
30109,21.4,99.4,11.7
30111,6.2,98.2,36.8
31001,8.5,97.4,39.3
31003,18.4,97.5,21.4
31005,25.0,97.9,53.1
31007,39.1,100.0,31.8
31009,32.9,99.2,0.0
31011,14.2,98.7,17.1
31013,15.4,98.0,25.6
31015,35.8,100.0,36.8
31017,28.1,98.0,33.5
31019,7.9,98.5,32.6
31021,17.0,98.8,23.6
31023,16.7,98.5,23.6
31025,13.4,98.5,30.1
31027,16.6,99.5,18.0
31029,20.0,99.6,23.2
31031,24.8,98.7,22.0
31033,12.1,97.1,33.5
31035,14.4,98.3,22.5
31037,11.4,95.2,9.9
31039,9.5,98.5,18.6
31041,14.8,97.8,28.0
31043,6.6,94.5,29.2
31045,16.1,99.4,33.9
31047,12.8,95.5,29.4
31049,21.5,99.6,18.1
31051,12.4,98.2,25.2
31053,9.1,98.2,28.9
31055,6.5,97.9,36.2
31057,23.3,100.0,23.7
31059,15.2,99.6,15.3
31061,22.3,98.3,26.3
31063,27.6,98.5,22.3
31065,22.8,98.7,33.4
31067,13.5,99.4,37.4
31069,26.2,99.8,17.8
31071,24.0,100.0,19.9
31073,31.6,100.0,23.3
31075,28.6,97.6,34.5
31077,20.5,98.0,22.8
31079,6.1,97.0,27.4
31081,12.6,99.6,17.7
31083,35.1,94.9,27.9
31085,25.9,99.5,25.9
31087,29.5,97.1,34.7
31089,16.6,98.9,20.6
31091,29.5,98.7,5.5
31093,12.1,98.8,40.1
31095,16.8,99.3,32.5
31097,15.4,98.5,26.5
31099,9.6,97.2,28.3
31101,29.5,98.9,33.5
31103,34.5,99.7,26.9
31105,17.0,98.9,34.6
31107,27.0,98.0,14.0
31109,4.8,97.8,36.3
31111,12.4,98.6,33.6
31113,21.0,97.5,38.5
31115,36.4,97.2,15.4
31117,20.7,98.5,0.0
31119,7.9,98.0,28.7
31121,13.1,97.8,32.5
31123,19.3,99.1,25.2
31125,18.2,99.7,7.9
31127,16.7,98.8,23.5
31129,24.6,98.8,33.1
31131,9.6,96.9,22.0
31133,25.2,97.5,28.0
31135,17.0,99.5,30.5
31137,8.6,97.5,34.3
31139,8.8,99.3,16.6
31141,5.2,97.4,23.3
31143,24.9,97.9,20.6
31145,15.4,100.0,24.2
31147,16.0,99.6,18.5
31149,33.3,100.0,15.4
31151,10.0,96.7,41.7
31153,4.0,98.3,29.3
31155,12.8,99.1,23.0
31157,10.5,98.8,38.2
31159,6.4,99.4,29.1
31161,20.8,97.9,21.3
31163,27.4,100.0,16.2
31165,34.6,95.3,5.9
31167,10.0,99.2,25.7
31169,18.5,99.6,17.4
31171,28.5,100.0,28.0
31173,11.5,88.7,22.5
31175,18.4,98.3,21.2
31177,3.9,99.5,26.3
31179,4.0,99.7,42.4
31181,19.9,98.4,27.2
31183,41.4,100.0,22.7
31185,10.5,98.8,25.8
32001,9.4,98.3,33.4
32003,11.3,95.6,42.3
32005,14.2,97.6,37.0
32007,15.0,97.4,23.0
32009,44.7,99.2,50.0
32011,42.5,95.3,18.1
32013,13.3,95.0,26.5
32015,20.8,99.0,48.3
32017,26.7,98.6,26.7
32019,8.3,97.8,35.6
32021,28.1,97.9,27.5
32023,14.2,97.0,36.1
32027,19.4,98.2,29.7
32029,13.5,99.8,0.0
32031,7.6,95.8,38.1
32033,17.4,96.5,27.6
32510,5.3,96.1,32.5
33001,34.1,98.4,40.8
33003,46.3,98.9,36.8
33005,14.7,98.6,35.0
33007,35.5,98.6,35.3
33009,33.9,98.9,37.5
33011,5.4,98.3,37.0
33013,9.3,98.4,36.9
33015,8.0,98.8,34.6
33017,8.4,98.1,35.6
33019,23.9,99.4,41.0
34001,21.3,97.0,47.6
34003,4.7,97.4,39.9
34005,6.5,98.5,37.7
34007,7.6,97.6,43.9
34009,59.1,98.7,53.2
34011,9.7,96.9,53.4
34013,8.7,95.1,45.2
34015,6.6,99.1,42.1
34017,8.2,92.1,36.6
34019,5.5,99.3,39.0
34021,9.4,97.7,42.2
34023,4.9,95.6,38.8
34025,9.1,98.5,44.5
34027,5.3,98.6,34.6
34029,19.4,97.8,51.3
34031,4.8,93.3,44.9
34033,11.6,98.9,49.2
34035,5.8,98.3,37.3
34037,13.3,99.3,42.8
34039,5.4,95.4,42.1
34041,7.1,98.9,35.7
35001,7.7,97.4,42.7
35003,56.8,99.7,19.3
35005,13.7,97.4,34.2
35006,26.5,92.3,24.3
35007,42.3,97.7,34.7
35009,13.0,96.5,31.6
35011,46.2,99.3,44.4
35013,10.7,95.8,47.2
35015,13.4,96.8,26.2
35017,23.9,97.2,36.5
35019,48.6,99.6,15.0
35021,61.9,96.6,9.4
35023,29.4,96.9,25.1
35025,14.9,94.9,31.0
35027,53.6,98.1,44.9
35028,6.0,99.4,16.8
35029,21.3,98.6,39.0
35031,19.4,86.9,30.4
35033,33.1,98.4,29.6
35035,27.4,96.8,35.7
35037,44.2,99.7,31.3
35039,35.6,97.9,36.9
35041,20.6,96.3,42.5
35043,8.6,97.6,41.5
35045,15.0,93.4,35.4
35047,25.5,97.1,45.5
35049,14.1,97.0,38.1
35051,36.9,99.3,39.9
35053,39.4,96.0,34.6
35055,40.2,98.0,52.7
35057,26.1,96.9,38.6
35059,40.4,97.5,17.9
35061,15.7,96.3,29.3
36001,9.9,98.6,36.0
36003,31.6,98.4,39.5
36005,4.4,87.6,49.7
36007,12.8,98.1,45.6
36009,23.2,98.2,37.6
36011,16.9,98.7,36.3
36013,20.7,98.8,43.3
36015,11.9,98.7,41.4
36017,19.3,98.2,41.9
36019,14.1,98.2,33.3
36021,24.7,99.0,36.4
36023,13.6,98.1,38.6
36025,40.1,98.8,40.7
36027,9.1,98.1,43.2
36029,8.6,98.7,41.2
36031,38.7,98.5,41.7
36033,26.9,98.8,40.7
36035,23.1,99.2,37.4
36037,6.4,98.3,35.3
36039,40.6,98.3,48.5
36041,84.2,99.5,31.2
36043,25.9,98.8,28.7
36045,28.4,98.0,36.8
36047,7.9,90.1,43.6
36049,34.0,98.7,36.8
36051,11.2,99.1,44.4
36053,19.8,99.4,35.2
36055,7.3,98.7,43.1
