cfips,pct_housing_vacant,pct_housing_occupant_ratio_lt1,pct_housing_grapi_gt35
36039,42.3,98.8,53.0
36041,87.7,98.6,37.8
36043,25.3,98.5,32.7
36045,27.4,98.0,36.1
36047,8.1,89.6,45.8
36049,34.0,98.5,43.0
36051,10.9,98.3,50.3
36053,18.1,98.9,31.9
36055,7.8,98.9,45.7
36057,16.1,98.0,43.9
36059,5.7,97.5,47.1
36061,13.1,94.3,36.9
36063,12.1,99.0,40.2
36065,13.8,98.3,40.7
36067,10.1,98.5,40.5
36069,11.6,98.8,40.1
36071,10.6,96.2,49.5
36073,12.5,97.9,44.7
36075,15.5,97.5,44.6
36077,24.0,97.7,46.1
36079,11.0,98.6,42.8
36081,8.5,90.6,46.8
36083,11.3,98.6,37.5
36085,7.3,95.9,47.0
36087,5.3,93.7,53.2
36089,21.3,98.3,42.7
36091,10.3,99.2,31.9
36093,22.1,98.8,43.9
36095,28.2,99.0,40.2
36097,23.2,97.9,37.8
36099,16.9,99.1,39.1
36101,18.3,98.5,34.7
36103,14.8,97.5,51.5
36105,44.9,97.9,42.0
36107,10.8,98.7,39.4
36109,8.8,98.6,49.6
36111,17.7,98.2,50.2
36113,31.1,98.8,43.2
36115,18.3,98.5,42.8
36117,12.0,98.5,40.1
36119,7.3,95.8,46.1
36121,13.3,99.1,31.0
36123,32.2,98.1,43.0
37001,8.7,97.6,41.4
37003,16.1,96.9,38.9
37005,41.8,98.9,39.4
37007,16.7,96.1,39.9
37009,31.8,99.1,39.3
37011,52.3,97.6,50.1
37013,26.4,99.2,45.3
37015,18.9,97.7,44.8
37017,19.3,97.8,43.9
37019,37.3,98.5,47.5
37021,11.7,96.6,39.8
37023,15.7,96.9,39.9
37025,8.1,96.1,32.2
37027,15.2,97.8,36.0
37029,9.6,98.5,45.1
37031,39.5,98.6,35.1
37033,14.8,98.1,53.2
37035,12.0,97.1,35.4
37037,8.7,98.1,34.7
37039,37.6,97.9,36.4
37041,19.1,97.4,47.1
37043,30.8,99.1,37.5
37045,13.1,97.8,43.3
37047,14.3,97.2,46.5
37049,12.7,97.9,37.7
37051,14.2,98.4,41.9
37053,36.3,97.8,47.0
37055,55.5,97.9,37.3
37057,12.3,97.3,38.9
37059,14.0,98.0,33.1
37061,16.1,94.9,37.1
37063,7.5,97.4,39.1
37065,13.9,96.8,41.3
37067,10.4,97.8,41.0
37069,12.1,97.9,37.3
37071,11.3,97.3,40.0
37073,16.3,97.9,37.8
37075,45.0,99.5,20.3
37077,11.9,98.4,38.5
37079,11.4,96.9,44.4
37081,10.7,97.8,41.1
37083,18.1,98.6,47.9
37085,11.6,97.5,38.7
37087,25.5,98.2,44.3
37089,15.2,97.7,39.9
37091,16.6,97.6,44.5
37093,14.9,97.5,42.6
37095,44.6,95.7,41.9
37097,11.5,97.5,34.4
37099,39.6,97.9,42.2
37101,9.3,98.0,42.3
37103,16.2,97.9,50.2
37105,11.1,97.2,36.8
37107,15.5,97.5,38.9
37109,9.8,97.9,32.1
37111,15.2,97.1,30.6
37113,39.2,97.9,36.8
37115,23.1,98.6,41.5
37117,17.1,99.0,44.3
37119,7.4,97.7,37.7
37121,27.4,99.2,35.8
37123,33.0,96.7,41.6
37125,17.2,98.2,35.6
37127,13.8,97.3,41.2
37129,14.6,98.3,44.5
37131,24.3,98.8,47.2
37133,18.5,98.3,36.5
37135,8.4,97.9,40.0
37137,29.8,97.5,38.5
37139,14.1,97.9,45.2
37141,25.1,97.9,41.3
37143,17.5,97.8,63.7
37145,14.1,96.7,46.5
37147,11.6,97.9,48.6
37149,23.2,98.7,32.3
37151,10.1,97.6,34.1
37153,13.5,98.1,49.9
37155,12.9,96.4,40.4
37157,15.3,97.8,39.2
37159,15.1,97.5,36.7
37161,22.5,97.5,38.6
37163,14.8,96.7,47.6
37165,13.1,96.4,52.5
37167,13.2,96.8,38.8
37169,12.8,98.7,42.9
37171,13.8,97.5,35.1
37173,38.7,97.2,29.6
37175,27.5,98.4,43.4
37177,28.5,97.8,19.7
37179,5.7,97.7,36.0
37181,15.4,96.9,41.4
37183,7.2,97.5,35.0
37185,31.5,99.1,40.3
37187,19.3,97.9,57.8
37189,38.9,98.6,57.9
37191,11.7,97.6,41.7
37193,16.9,98.0,43.3
37195,10.6,97.2,41.7
37197,10.9,96.9,36.5
37199,32.9,98.5,45.2
38001,24.6,99.5,33.8
38003,12.2,99.7,19.3
38005,24.4,90.9,25.2
38007,25.0,99.8,27.0
38009,30.0,99.3,33.5
38011,17.7,97.8,17.4
38013,32.0,98.3,17.4
38015,5.4,97.9,33.4
38017,6.2,98.4,34.2
38019,23.7,99.2,31.6
38021,17.9,98.1,16.5
38023,31.2,100.0,30.1
38025,36.5,97.2,15.6
38027,20.4,99.6,39.6
38029,28.1,99.5,23.8
38031,17.8,98.7,14.2
38033,17.2,98.7,36.0
38035,7.2,98.0,42.3
38037,35.7,98.3,29.2
38039,27.7,100.0,17.9
38041,25.7,99.4,49.2
38043,37.1,97.3,15.4
38045,19.2,99.6,29.2
38047,25.8,98.7,23.5
38049,15.6,99.7,14.2
38051,28.2,99.5,32.7
38053,31.4,93.4,15.7
38055,28.9,98.3,22.9
38057,22.6,97.8,23.6
38059,7.5,98.8,32.1
38061,34.5,96.1,14.8
38063,20.8,97.7,18.4
38065,21.5,99.1,10.6
38067,16.6,99.3,19.9
38069,13.7,99.6,35.8
38071,15.6,97.4,21.1
38073,13.5,99.7,20.2
38075,22.3,98.6,26.6
38077,11.5,99.1,29.7
38079,14.8,94.1,29.5
38081,13.4,98.3,11.7
38083,20.0,99.4,44.4
38085,16.9,86.2,22.6
38087,31.0,100.0,7.1
38089,15.1,96.6,29.8
38091,26.0,99.1,6.9
38093,9.6,99.5,29.9
38095,25.1,97.0,29.4
38097,12.6,99.5,27.2
38099,13.6,98.8,24.2
38101,14.9,97.7,32.0
38103,21.6,99.7,36.6
38105,27.5,95.7,24.8
39001,16.2,98.2,51.6
39003,10.4,98.8,40.6
39005,7.8,98.0,26.5
39007,16.8,98.0,43.1
39009,15.4,97.7,49.6
39011,7.4,98.6,31.6
39013,16.7,99.5,33.6
39015,13.0,98.6,34.6
39017,9.4,98.6,38.2
39019,19.8,97.6,29.7
39021,8.9,98.5,31.7
39023,10.6,98.7,37.4
39025,7.6,99.0,34.7
39027,10.2,98.0,35.7
39029,11.2,98.0,36.3
39031,12.7,97.9,34.5
39033,11.2,99.2,30.3
39035,13.2,98.9,41.9
39037,8.8,98.9,33.0
39039,8.7,99.0,32.6
39041,4.3,99.3,28.7
39043,16.5,99.6,33.9
39045,7.7,98.4,39.6
39047,7.7,98.8,33.8
39049,9.1,97.8,37.2
39051,6.2,98.3,36.4
39053,17.1,98.1,36.4
39055,4.9,97.9,30.2
39057,7.0,99.1,35.3
39059,16.7,98.3,46.0
39061,10.5,98.4,39.6
39063,5.4,99.2,31.7
39065,13.3,98.2,31.0
39067,23.6,98.7,29.0
39069,7.9,99.3,26.1
39071,13.5,98.3,40.6
39073,15.9,98.1,28.9
39075,8.2,95.6,31.4
39077,9.4,98.8,32.7
39079,12.1,98.2,33.5
39081,15.4,99.3,36.0
39083,9.4,98.8,35.9
39085,7.0,99.2,34.3
39087,13.7,98.7,40.2
39089,8.5,98.5,38.0
39091,20.2,98.0,33.9
39093,8.6,99.0,41.8
39095,11.8,98.9,40.0
39097,7.0,98.5,27.0
39099,12.1,99.3,40.5
39101,11.5,98.3,41.6
39103,5.8,98.9,30.7
39105,16.8,98.1,44.5
39107,9.6,98.9,29.8
39109,7.7,99.2,32.0
39111,20.3,99.1,43.9
39113,12.3,98.8,39.9
39115,22.8,98.7,33.5
39117,10.2,97.9,36.6
39119,9.5,98.4,41.5
39121,18.2,99.5,35.2
39123,38.2,99.6,34.9
39125,13.3,97.3,25.3
39127,11.0,98.7,41.0
39129,8.7,98.4,31.5
39131,13.5,98.1,43.3
39133,9.3,99.3,44.7
39135,9.9,98.6,36.8
39137,5.0,99.5,29.0
39139,11.6,98.8,34.8
39141,11.0,98.1,41.2
39143,9.9,99.4,33.5
39145,12.0,98.3,43.1
39147,10.8,99.4,33.7
39149,8.5,98.1,27.3
39151,8.5,99.1,35.4
39153,9.2,99.2,39.7
39155,9.5,98.8,39.3
39157,9.0,98.6,36.0
39159,6.8,98.9,28.8
39161,9.6,99.2,34.5
39163,19.3,98.0,44.1
39165,4.9,99.4,28.9
39167,10.2,98.7,36.6
39169,6.5,97.6,32.1
39171,8.2,98.8,35.5
39173,6.7,99.3,39.2
39175,7.8,98.8,23.0
40001,16.2,94.1,31.1
40003,27.7,98.9,21.1
40005,17.3,98.2,37.0
40007,21.3,98.8,24.8
40009,24.0,97.2,29.9
40011,23.4,97.5,34.8
40013,16.0,96.3,40.4
40015,22.4,96.5,24.4
40017,7.9,97.7,31.2
40019,15.3,96.8,32.2
40021,25.6,96.6,39.7
40023,21.3,96.9,47.1
40025,37.3,96.4,10.8
40027,8.4,97.5,36.6
40029,20.3,97.2,32.7
40031,16.9,97.7,34.7
40033,24.6,96.6,32.5
40035,19.7,98.4,40.7
40037,13.2,96.4,35.6
40039,16.2,96.6,32.1
40041,34.5,97.2,35.9
40043,29.2,98.6,25.2
40045,28.6,99.0,33.1
40047,11.1,97.0,29.6
40049,18.5,97.5,28.1
40051,13.0,97.8,30.7
40053,23.9,99.3,22.3
40055,21.1,100.0,28.7
40057,22.7,97.0,30.2
40059,28.9,97.0,19.7
40061,20.7,96.0,39.0
40063,31.8,98.1,27.4
40065,18.0,97.6,34.1
40067,29.5,98.0,28.4
40069,17.6,98.1,30.1
40071,16.9,97.3,29.4
40073,12.4,98.1,25.8
40075,25.7,99.0,38.3
40077,19.6,96.6,32.2
40079,16.2,97.4,35.6
40081,15.9,97.3,32.1
40083,10.4,96.3,37.0
40085,32.0,98.3,28.0
40087,8.3,98.5,34.1
40089,17.1,95.3,34.8
40091,38.8,95.0,34.0
40093,17.5,96.7,19.5
40095,38.9,96.6,23.1
40097,19.1,96.2,29.3
40099,22.7,96.2,31.6
40101,15.7,98.0,42.3
40103,13.7,98.8,33.7
40105,16.2,98.2,35.1
40107,25.0,95.8,32.7
40109,10.8,97.2,38.2
40111,16.9,97.9,35.7
40113,15.4,97.0,34.8
40115,14.7,95.8,35.9
40117,20.4,96.5,31.0
40119,14.6,96.7,54.4
40121,22.7,98.0,33.5
40123,13.5,97.6,32.3
40125,13.0,97.5,34.9
40127,26.1,96.9,28.5
40129,29.3,99.3,27.0
40131,8.0,97.4,35.2
40133,21.0,96.5,35.7
40135,19.1,95.2,40.0
40137,16.6,98.2,34.5
40139,15.1,92.3,24.9
40141,25.0,95.9,30.9
40143,10.3,97.2,37.3
40145,10.0,97.2,32.1
40147,12.5,98.2,33.5
40149,17.7,98.1,20.0
40151,23.0,99.9,31.8
40153,17.8,97.8,35.0
41001,21.6,97.3,35.8
41003,8.0,97.7,53.2
41005,6.0,97.5,39.8
41007,28.0,97.8,41.1
41009,8.5,98.4,39.6
41011,14.2,97.2,43.1
41013,11.7,95.4,40.1
41015,19.2,98.1,46.1
41017,18.1,97.8,42.7
41019,10.1,97.5,41.7
41021,24.8,98.9,24.3
41023,27.3,97.6,26.4
41025,20.4,97.6,34.3
41027,11.9,94.8,37.2
41029,8.0,97.1,48.2
41031,23.3,95.4,36.7
41033,7.7,96.2,50.3
41035,18.4,96.8,44.5
41037,21.8,99.1,39.3
41039,7.3,97.7,48.8
41041,33.7,97.6,41.5
41043,6.9,97.3,43.1
41045,13.1,94.4,44.2
41047,6.6,95.3,40.2
41049,13.6,91.3,25.0
41051,5.8,96.6,45.0
41053,7.2,98.1,42.7
41055,17.4,99.9,41.0
41057,44.4,97.1,45.4
41059,10.6,94.4,32.8
41061,11.9,96.8,35.2
41063,24.8,98.0,40.8
41065,12.6,97.8,37.3
41067,4.8,96.5,39.1
41069,31.2,99.7,28.3
41071,6.1,96.4,46.3
42001,7.2,98.4,37.0
42003,10.1,99.2,38.0
42005,13.8,99.0,29.7
42007,11.1,99.0,33.3
42009,19.0,98.4,40.4
42011,7.5,98.6,41.6
42013,8.8,98.8,39.4
42015,18.5,98.4,32.5
42017,5.2,99.0,41.6
42019,7.4,99.3,36.1
42021,13.2,99.0,36.4
42023,50.4,99.5,42.3
42025,25.1,98.2,40.8
42027,12.4,97.8,48.9
42029,4.7,98.8,40.5
42031,21.7,98.6,40.4
42033,20.2,99.0,36.6
42035,23.6,98.8,33.8
42037,11.4,99.3,38.7
42039,21.7,98.6,35.6
42041,6.2,99.1,34.7
42043,9.5,98.4,37.7
42045,8.4,98.6,42.2
42047,24.1,99.5,28.3
42049,8.7,98.6,40.7
42051,15.0,97.8,37.5
42053,82.1,99.8,23.9
42055,7.4,98.6,31.6
42057,17.5,99.0,36.8
42059,13.1,99.1,25.9
42061,25.2,98.9,27.6
42063,12.4,98.4,45.5
42065,18.5,99.0,32.6
42067,15.9,97.3,29.5
42069,13.2,98.6,38.6
42071,4.9,97.9,40.9
42073,10.7,99.0,42.7
42075,7.3,97.9,35.8
42077,5.4,98.0,44.2
42079,14.4,98.8,37.2
42081,13.5,99.2,41.2
42083,19.0,99.2,39.4
42085,12.1,98.6,33.4
42087,13.0,98.5,30.7
42089,29.1,98.4,41.8
42091,5.5,98.8,39.3
42093,8.7,99.0,30.6
42095,7.0,99.0,42.0
42097,13.4,98.6,35.7
42099,13.4,98.6,29.0
42101,13.0,97.5,47.5
42103,45.0,99.0,52.3
42105,49.6,99.3,42.4
42107,15.7,99.1,35.0
42109,10.7,98.5,30.0
42111,22.1,98.8,34.8
42113,58.4,99.7,25.3
42115,25.3,98.4,38.5
42117,25.8,99.2,33.8
42119,14.9,98.5,34.4
42121,20.4,99.1,34.5
42123,27.4,99.1,29.6
42125,11.8,99.1,32.2
42127,40.3,99.2,43.3
42129,10.6,99.5,34.2
42131,19.8,98.9,37.0
42133,7.1,98.7,39.9
44001,6.9,99.4,41.0
44003,6.9,98.6,37.7
44005,16.2,99.3,37.4
44007,10.3,97.8,40.5
44009,21.8,99.1,42.8
45001,22.5,99.2,52.4
45003,12.7,98.6,42.8
45005,26.7,98.2,56.8
45007,12.2,97.9,39.7
45009,27.4,97.7,66.8
45011,19.9,97.9,46.1
45013,28.6,98.2,40.0
45015,8.6,98.2,38.8
45017,17.2,98.8,46.1
45019,15.0,98.6,44.5
45021,15.6,98.8,39.3
45023,16.0,98.6,45.2
45025,15.0,95.8,38.5
45027,23.2,97.6,37.4
45029,24.2,98.2,36.4
45031,12.3,98.2,42.3
45033,20.3,97.3,45.4
45035,8.5,98.2,42.7
45037,16.0,97.3,47.7
45039,24.8,98.6,56.1
45041,12.8,98.1,35.6
45043,28.3,98.6,43.4
45045,9.2,98.0,37.4
45047,13.7,97.6,44.4
45049,21.9,99.2,23.6
45051,36.9,98.2,43.6
45053,14.1,96.9,47.0
45055,13.4,99.1,33.4
45057,11.0,98.4,40.5
45059,17.7,98.0,41.2
45061,16.2,97.9,57.1
45063,9.7,98.1,37.8
45065,26.5,99.5,31.4
45067,20.1,98.6,45.1
45069,19.3,97.6,38.5
45071,17.9,97.6,37.0
45073,21.1,97.9,46.3
45075,22.6,98.3,45.6
45077,12.3,98.4,43.7
45079,11.8,98.6,43.4
45081,24.6,97.9,37.3
45083,10.4,97.5,39.5
45085,12.9,97.6,41.9
45087,17.9,98.5,38.1
45089,20.0,97.1,42.0
45091,6.7,98.5,41.0
46003,14.3,98.9,21.2
46005,9.5,93.2,25.8
46007,15.9,88.1,25.9
46009,14.2,98.7,22.8
46011,10.9,99.1,42.5
46013,8.1,98.7,32.2
46015,14.4,97.4,12.1
46017,13.7,85.8,26.1
46019,12.5,98.8,31.3
46021,32.2,99.4,23.9
46023,18.0,97.2,26.1
46025,16.6,98.5,24.7
46027,10.0,99.6,50.5
46029,6.9,97.7,35.2
46031,19.9,90.2,37.1
46033,22.3,98.1,39.9
46035,6.7,99.3,31.8
46037,31.3,99.7,40.8
46039,17.5,98.3,14.8
46041,18.2,89.4,25.3
46043,11.0,98.3,24.6
46045,22.1,99.7,5.4
46047,26.3,98.9,24.2
46049,21.5,99.5,14.2
46051,10.1,99.6,27.4
46053,23.1,98.0,32.8
46055,17.8,99.4,13.7
46057,21.8,97.9,11.8
46059,18.0,100.0,16.6
46061,10.4,99.3,29.9
46063,23.1,99.6,6.0
46065,6.9,97.5,23.6
46067,15.0,98.8,35.4
46069,19.1,97.4,19.8
46071,26.1,87.2,29.6
46073,14.9,98.7,10.3
46075,22.9,100.0,26.9
46077,15.0,98.6,21.7
46079,15.8,99.6,30.6
46081,20.1,99.1,29.6
46083,4.2,99.0,20.5
46085,20.4,93.2,17.1
46087,13.3,99.0,19.7
46089,27.4,100.0,25.3
46091,30.6,98.4,16.9
46093,6.3,96.8,28.1
46095,19.4,91.2,30.5
46097,22.2,98.2,39.0
46099,5.6,97.8,32.7
46101,7.0,98.1,18.1
46102,19.6,68.6,29.1
46103,9.4,97.9,40.0
46105,27.3,99.6,35.1
46107,35.0,100.0,21.1
46109,24.7,97.4,28.3
46111,16.1,99.5,20.2
46115,18.5,98.9,17.8
46117,13.7,98.0,44.4
46119,26.5,100.0,10.4
46121,12.2,85.3,33.6
46123,21.4,99.6,43.2
46125,12.3,99.2,35.0
46127,8.2,99.0,11.8
46129,24.4,98.5,28.9
46135,6.6,99.6,33.7
46137,23.1,86.0,42.2
47001,12.5,98.1,37.3
47003,9.2,95.7,34.4
47005,26.3,97.3,43.7
47007,19.0,96.6,29.4
47009,12.0,98.8,37.5
47011,7.8,97.3,37.2
47013,23.2,99.3,34.4
47015,10.7,98.0,27.7
47017,14.4,98.2,39.8
47019,15.1,98.8,44.1
47021,8.3,97.9,45.1
47023,15.4,98.0,34.5
47025,14.8,98.7,41.1
47027,26.7,97.4,40.1
47029,16.8,98.5,35.8
47031,9.2,97.2,31.8
47033,15.8,96.3,41.7
47035,13.6,98.5,37.7
47037,8.7,97.1,38.1
47039,31.5,99.7,40.3
47041,22.6,97.2,21.4
47043,11.1,97.5,34.2
47045,8.9,97.1,30.5
47047,9.0,99.0,40.9
47049,18.1,97.8,35.1
47051,14.7,98.5,29.5
47053,14.2,98.0,41.2
47055,16.8,97.7,29.0
47057,17.3,97.4,28.0
47059,15.7,98.2,36.6
47061,23.9,96.8,44.5
47063,10.2,97.4,44.4
47065,10.9,98.7,40.9
47067,25.3,98.3,27.6
47069,20.7,99.0,42.8
47071,28.2,97.3,36.7
47073,13.6,98.1,37.2
47075,15.6,98.1,46.5
47077,16.4,97.4,49.7
47079,21.4,98.8,39.1
47081,14.2,97.6,47.1
47083,29.0,98.9,36.0
47085,21.1,98.3,46.2
47087,22.2,98.2,27.3
47089,16.2,97.2,33.9
47091,22.9,98.1,47.2
47093,9.1,98.6,38.4
47095,17.0,98.2,30.5
47097,14.1,96.6,43.2
47099,11.6,96.9,36.0
47101,15.4,97.5,29.2
47103,11.5,97.5,44.7
47105,11.0,97.2,32.6
47107,13.0,98.5,45.5
47109,16.2,98.1,34.8
47111,9.6,98.4,33.6
47113,13.3,98.8,46.9
47115,13.6,98.0,42.1
47117,10.6,97.7,27.1
47119,8.6,97.8,33.7
47121,16.8,97.5,39.3
47123,17.5,97.3,36.1
47125,12.0,98.1,36.4
47127,12.9,98.8,23.6
47129,17.7,96.5,36.0
47131,12.6,98.1,35.2
47133,13.6,98.0,34.9
47135,29.1,95.8,36.2
47137,37.4,99.0,21.5
47139,18.3,97.4,38.6
47141,8.4,98.3,44.9
47143,13.6,98.6,45.2
47145,15.8,98.4,34.8
47147,6.5,97.4,36.5
47149,5.3,97.8,35.5
47151,14.6,99.1,36.1
47153,14.8,96.6,24.0
47155,35.1,97.3,36.3
47157,13.4,97.6,45.1
47159,12.9,97.8,24.4
47161,22.3,99.2,23.8
47163,11.0,98.3,36.3
47165,6.6,98.6,39.2
47167,9.2,98.1,33.9
47169,15.5,99.1,43.8
47171,14.4,98.6,42.4
47173,21.4,96.9,44.5
47175,19.6,99.0,21.2
47177,12.0,98.7,33.2
47179,11.5,98.7,41.3
47181,19.9,98.5,31.7
47183,12.7,99.3,41.7
47185,16.5,98.4,46.4
47187,4.3,98.8,34.0
47189,6.3,98.8,36.3
48001,18.4,95.9,38.1
48003,12.2,93.7,30.1
48005,15.4,95.0,41.9
48007,40.5,97.5,48.0
48009,19.3,98.4,27.1
48011,23.9,99.1,17.7
48013,14.5,92.7,29.0
48015,16.1,94.4,49.3
48017,16.6,90.0,33.0
48019,29.8,97.8,39.0
48021,13.8,94.3,35.3
48023,38.1,100.0,24.1
48025,20.2,94.5,43.1
48027,14.5,96.7,34.3
48029,8.2,95.7,40.2
48031,26.5,96.0,25.3
48033,42.1,100.0,9.4
48035,27.5,95.9,26.3
48037,16.0,97.3,41.9
48039,10.2,95.9,32.6
48041,9.5,96.4,52.0
48043,28.3,96.9,25.7
48045,32.8,96.2,22.8
48047,33.7,95.0,49.7
48049,25.8,98.9,35.1
48051,27.5,95.3,33.7
48053,24.6,97.6,36.7
48055,9.6,94.3,39.3
48057,34.7,91.4,32.9
48059,20.3,98.7,19.4
48061,17.6,88.7,45.0
48063,17.5,95.9,41.7
48065,17.7,99.5,13.6
48067,18.6,96.5,26.3
48069,22.6,94.3,22.1
48071,10.7,97.6,29.4
48073,15.5,93.5,37.4
48075,22.3,99.7,28.6
48077,21.6,97.7,41.7
48079,26.4,91.6,54.3
48081,41.6,98.7,46.6
48083,37.3,98.9,40.1
48085,4.8,97.6,33.4
48087,26.1,96.0,45.0
48089,28.4,96.1,27.5
48091,12.0,97.4,34.9
48093,30.1,95.6,29.9
48095,52.0,100.0,38.4
48097,9.7,96.6,34.4
48099,14.8,97.5,34.4
48101,37.4,98.2,28.7
48103,11.4,95.4,29.3
48105,20.9,93.7,40.5
48107,28.6,94.0,26.0
48109,27.9,94.7,47.4
48111,16.9,96.4,20.7
48113,8.1,93.2,38.4
48115,16.3,98.0,29.4
48117,13.2,96.1,27.4
48119,17.7,98.7,48.0
48121,5.3,97.6,36.5
48123,21.1,94.5,38.9
48125,38.9,96.4,20.5
48127,20.9,91.1,31.7
48129,42.7,97.2,38.0
48131,31.1,93.0,28.1
48133,37.3,98.0,18.8
48135,9.7,94.3,31.4
48137,62.3,97.8,11.1
48139,6.6,96.5,38.3
48141,9.2,94.3,39.3
48143,21.9,96.9,46.6
48145,30.2,95.8,35.5
48147,16.1,97.6,33.9
48149,33.3,97.6,26.3
48151,22.8,97.3,19.5
48153,22.1,94.0,31.7
48155,37.5,99.5,8.9
48157,4.9,96.7,36.8
48159,32.5,96.9,37.4
48161,22.9,97.6,35.8
48163,23.7,90.3,22.9
48165,10.9,94.1,20.4
48167,17.4,97.0,39.3
48169,23.3,98.3,25.1
48171,17.1,95.7,38.9
48173,15.0,97.1,5.1
48175,26.6,96.4,35.4
48177,21.0,90.0,26.4
48179,20.7,97.0,38.9
48181,13.4,96.9,36.1
48183,11.5,96.5,43.1
48185,19.4,96.3,31.4
48187,6.7,96.7,32.1
48189,16.4,93.9,31.2
48191,35.4,96.8,26.8
48193,30.7,97.7,27.2
48195,17.6,95.8,36.5
48197,32.9,98.2,12.1
48199,13.7,98.4,31.4
48201,8.8,94.3,39.9
48203,17.5,96.5,34.1
48205,10.7,96.3,22.6
48207,38.2,97.1,53.0
48209,7.2,96.2,48.8
48211,18.0,95.5,23.0
48213,25.1,96.9,39.1
48215,13.2,87.7,44.5
48217,22.0,95.1,38.7
48219,13.5,95.3,32.7
48221,17.2,97.1,44.5
48223,13.3,95.6,40.0
48225,28.4,97.1,62.8
48227,16.0,96.9,34.7
48229,42.9,93.9,31.7
48231,15.0,95.9,42.3
48233,26.5,96.8,35.4
48235,26.1,96.0,25.2
48237,25.7,97.5,29.0
48239,21.1,94.8,30.7
48241,29.9,97.5,36.1
48243,41.8,94.4,5.4
48245,12.7,97.3,39.5
48247,32.6,93.4,43.0
48249,16.6,93.7,46.4
48251,8.2,96.9,36.9
48253,22.7,98.9,27.5
48255,26.8,94.1,24.3
48257,8.9,97.2,36.7
48259,11.1,98.5,38.0
48261,39.9,88.8,10.0
48263,40.5,98.2,50.0
48265,15.2,96.9,34.9
48267,41.2,98.8,28.8
48269,29.9,96.0,3.6
48271,38.2,97.8,14.7
48273,16.9,93.2,42.7
48275,32.7,96.3,24.5
48277,15.8,97.2,37.6
48279,21.3,96.3,25.8
48281,15.5,98.5,37.3
48283,28.2,90.6,27.8
48285,26.1,92.7,22.1
48287,20.4,96.1,38.4
48289,35.4,97.0,34.7
48291,14.2,95.5,38.0
48293,23.8,96.9,36.6
48295,17.4,96.8,19.8
48297,42.0,97.3,36.3
48299,42.0,96.2,38.8
48301,47.5,100.0,28.6
48303,10.5,96.8,44.5
48305,19.7,97.6,28.7
48307,26.9,97.7,45.4
48309,10.7,96.9,43.8
48311,47.8,86.1,0.0
48313,20.2,92.6,27.2
48315,29.5,97.4,49.4
48317,13.8,92.5,18.3
48319,39.5,99.8,37.7
48321,28.1,96.4,32.0
48323,10.0,87.4,32.2
48325,17.6,96.1,24.1
48327,46.1,95.0,34.3
48329,6.8,93.7,33.5
48331,17.3,96.0,38.3
48333,37.4,97.8,31.7
48335,35.0,97.2,15.5
48337,21.5,97.8,39.3
48339,8.4,96.0,33.9
48341,16.1,90.5,23.4
48343,16.9,95.6,30.9
48345,38.9,93.6,29.1
48347,15.6,96.5,46.1
48349,16.1,95.4,35.4
48351,34.1,99.5,31.4
48353,21.6,96.9,29.5
48355,12.3,95.0,38.2
48357,12.7,93.7,13.5
48359,21.8,95.9,31.6
48361,11.9,96.9,35.0
48363,32.3,94.8,48.0
48365,18.6,97.6,26.3
48367,10.1,96.9,34.8
48369,15.1,89.9,32.2
48371,21.7,96.0,32.4
48373,28.6,96.3,38.5
48375,12.0,93.9,40.7
48377,35.2,91.6,25.3
48379,18.9,96.0,30.6
48381,9.0,97.6,32.8
48383,11.7,97.6,23.3
48385,58.3,98.4,33.9
48387,24.4,98.9,36.5
48389,19.4,95.0,30.5
48391,27.9,96.0,41.0
48393,22.0,100.0,12.8
48395,27.3,96.5,44.6
48397,4.7,98.0,37.7
48399,28.2,97.9,22.5
48401,16.3,97.3,34.9
48403,53.4,97.9,58.0
48405,40.9,95.5,33.6
48407,30.0,96.7,41.7
48409,15.4,93.9,32.9
48411,32.9,98.0,46.3
48413,26.5,94.4,25.7
48415,18.7,95.8,29.0
48417,28.6,95.5,40.3
48419,23.7,96.4,43.0
48421,24.2,97.2,44.7
48423,12.8,96.9,42.5
48425,14.7,91.1,43.4
48427,17.3,87.3,48.2
48429,31.9,96.7,29.2
48431,24.1,97.8,2.2
48433,43.5,95.2,24.5
48435,25.2,93.3,11.6
48437,18.6,95.5,46.9
48439,7.8,95.4,38.1
48441,13.2,97.8,39.2
48443,53.3,100.0,57.4
48445,14.7,95.0,36.5
48447,33.0,98.9,28.3
48449,12.8,91.4,28.9
48451,10.2,97.3,36.9
48453,8.2,95.6,39.3
48455,33.4,97.0,44.2
48457,31.9,95.5,51.5
48459,17.0,95.1,35.2
48461,19.4,96.4,29.4
48463,22.3,95.0,38.0
48465,20.0,92.9,31.0
48467,16.5,97.3,34.8
48469,10.3,95.1,36.0
48471,16.4,97.0,48.8
48473,11.0,93.4,46.8
48475,16.8,96.1,23.6
48477,23.0,97.3,42.2
48479,9.5,86.0,47.7
48481,12.7,95.6,30.7
48483,15.9,94.4,20.2
48485,13.3,97.4,39.9
48487,17.7,97.0,22.3
48489,20.6,89.8,36.6
48491,6.2,97.7,34.7
48493,9.1,95.2,32.2
48495,16.0,96.8,33.5
48497,11.1,96.6,39.7
48499,23.7,97.7,42.9
48501,12.4,91.2,14.5
48503,18.6,96.7,28.4
48505,29.7,85.8,41.0
48507,18.5,93.5,61.2
