cfips,pct_housing_vacant,pct_housing_occupant_ratio_lt1,pct_housing_grapi_gt35
36059,5.4,97.3,45.5
36061,13.7,94.1,35.8
36063,11.8,98.9,38.5
36065,14.8,98.2,39.4
36067,11.1,98.4,39.4
36069,11.9,99.0,36.4
36071,10.6,96.3,47.5
36073,10.9,98.8,41.4
36075,15.5,97.5,42.8
36077,25.0,98.1,43.8
36079,9.8,98.7,41.2
36081,9.4,90.6,44.8
36083,11.1,98.5,35.6
36085,7.8,95.7,44.7
36087,5.5,93.6,51.1
36089,21.2,97.9,40.8
36091,11.0,99.2,31.6
36093,22.0,98.8,40.7
36095,28.2,98.7,35.7
36097,25.2,98.6,39.9
36099,17.1,99.2,38.9
36101,19.6,99.1,32.9
36103,15.0,97.4,49.9
36105,44.4,97.6,42.3
36107,11.1,99.1,40.4
36109,8.9,98.8,51.9
36111,18.6,98.2,48.7
36113,29.9,98.9,41.7
36115,18.6,98.3,37.5
36117,12.1,98.7,37.1
36119,6.8,96.0,45.9
36121,12.6,98.9,30.3
36123,35.7,97.7,42.3
37001,8.8,97.9,40.8
37003,13.9,97.2,35.6
37005,39.9,97.4,40.5
37007,18.1,96.8,44.6
37009,32.7,98.8,32.1
37011,53.9,97.9,51.2
37013,24.5,98.6,44.3
37015,19.4,97.4,39.2
37017,24.0,98.2,39.2
37019,37.3,98.2,43.5
37021,13.1,97.3,41.1
37023,14.8,96.5,35.4
37025,9.1,96.1,34.5
37027,13.7,97.3,34.7
37029,7.8,98.9,41.5
37031,40.7,98.9,35.6
37033,15.5,98.4,48.0
37035,9.7,97.1,30.7
37037,9.9,98.5,35.3
37039,31.7,98.3,37.8
37041,16.0,99.2,30.8
37043,32.0,99.6,37.0
37045,18.3,97.4,39.4
37047,18.0,97.5,47.6
37049,12.6,97.6,37.4
37051,14.3,98.1,43.4
37053,33.4,98.1,45.1
37055,55.3,97.0,44.4
37057,10.9,97.9,36.5
37059,12.5,97.8,25.0
37061,17.3,95.7,36.7
37063,7.4,97.2,37.5
37065,15.4,96.5,41.2
37067,11.0,98.0,39.7
37069,11.0,97.8,32.7
37071,9.8,97.2,37.2
37073,13.8,97.9,33.2
37075,43.9,99.6,28.2
37077,12.0,98.7,40.9
37079,14.0,97.3,44.5
37081,10.7,97.4,40.1
37083,19.0,98.3,43.2
37085,12.4,98.1,37.4
37087,25.0,98.0,41.1
37089,14.4,97.6,35.5
37091,17.0,97.9,42.9
37093,14.8,97.9,40.7
37095,41.9,96.1,52.1
37097,10.5,97.9,33.4
37099,38.6,97.4,44.5
37101,8.6,98.0,37.8
37103,18.9,97.8,48.8
37105,10.7,97.3,34.3
37107,16.2,97.9,38.7
37109,8.4,98.1,31.0
37111,15.1,97.0,26.7
37113,37.8,98.2,31.8
37115,23.4,97.8,41.1
37117,19.0,99.2,48.2
37119,7.7,97.7,37.5
37121,28.2,99.1,28.5
37123,37.3,96.4,35.0
37125,15.8,98.5,33.3
37127,14.0,97.1,37.4
37129,13.9,98.9,44.3
37131,26.7,99.3,47.0
37133,18.8,98.3,34.9
37135,8.4,97.9,42.3
37137,30.0,98.3,30.9
37139,14.3,99.4,40.8
37141,25.1,98.4,37.9
37143,17.0,98.6,62.2
37145,14.1,97.7,36.2
37147,12.1,97.6,45.7
37149,22.6,97.6,32.1
37151,9.4,97.6,36.7
37153,14.8,97.5,50.0
37155,13.7,95.9,39.1
37157,15.2,97.9,37.0
37159,14.3,97.5,34.9
37161,22.4,96.9,37.6
37163,15.5,97.1,38.7
37165,15.6,94.9,46.0
37167,16.1,96.3,31.2
37169,12.0,98.2,38.5
37171,14.7,97.4,34.6
37173,37.7,96.5,32.6
37175,25.8,97.7,40.8
37177,24.8,97.8,37.6
37179,5.8,97.5,37.1
37181,16.2,96.8,35.6
37183,7.3,98.0,34.0
37185,35.1,98.7,37.7
37187,22.9,98.9,58.0
37189,37.6,98.3,54.7
37191,11.0,97.7,39.3
37193,14.4,98.7,38.8
37195,11.4,96.6,41.0
37197,11.5,96.8,36.4
37199,33.4,98.3,38.4
38001,27.6,99.2,33.0
38003,14.9,99.7,31.5
38005,26.5,90.6,27.8
38007,29.5,99.2,18.4
38009,32.5,99.3,37.0
38011,23.9,97.4,19.3
38013,35.6,98.5,3.8
38015,7.2,98.4,36.0
38017,7.4,98.2,32.8
38019,25.1,98.9,18.8
38021,20.2,99.3,12.6
38023,31.9,100.0,13.8
38025,35.4,97.2,24.8
38027,20.0,99.2,37.2
38029,28.2,99.5,13.4
38031,21.9,99.1,16.6
38033,19.4,96.4,32.7
38035,7.5,97.7,41.3
38037,37.2,98.1,19.4
38039,27.9,100.0,15.7
38041,27.5,100.0,40.8
38043,34.9,96.5,27.8
38045,19.2,99.3,22.2
38047,27.7,100.0,24.7
38049,18.2,99.8,24.3
38051,30.3,99.8,32.0
38053,35.2,91.1,19.2
38055,30.1,99.0,23.9
38057,22.6,97.9,22.8
38059,9.6,99.3,32.6
38061,35.4,94.5,18.7
38063,24.4,98.2,20.0
38065,25.6,98.4,52.4
38067,18.3,99.7,26.1
38069,15.9,99.7,50.5
38071,17.5,97.7,21.9
38073,11.6,99.7,23.9
38075,28.4,98.6,28.8
38077,12.4,98.8,35.2
38079,17.4,93.6,27.4
38081,12.5,98.4,13.6
38083,18.2,100.0,67.4
38085,17.5,88.0,17.8
38087,31.7,100.0,0.0
38089,14.8,97.0,28.8
38091,31.9,98.7,16.2
38093,13.1,98.7,31.8
38095,26.4,98.1,24.7
38097,12.0,99.8,30.6
38099,14.8,98.8,34.4
38101,14.3,97.4,30.4
38103,19.8,99.3,31.0
38105,25.9,95.7,17.7
39001,17.5,98.8,45.9
39003,9.8,98.9,37.8
39005,8.5,98.2,27.3
39007,18.1,98.0,41.0
39009,15.5,98.1,48.7
39011,5.1,98.7,31.8
39013,19.5,99.6,28.6
39015,11.8,98.6,36.5
39017,8.4,98.5,37.5
39019,17.0,99.0,28.3
39021,9.7,98.5,24.4
39023,10.7,98.4,33.2
39025,6.2,98.7,34.3
39027,9.0,97.9,34.0
39029,11.3,98.3,35.0
39031,12.0,98.0,28.6
39033,11.3,99.2,32.0
39035,12.5,98.8,40.1
39037,8.9,98.8,28.4
39039,9.0,99.0,33.0
39041,4.4,99.3,28.2
39043,17.6,99.3,35.9
39045,7.8,98.3,38.1
39047,7.9,99.0,33.8
39049,7.9,97.7,35.8
39051,6.0,98.4,30.0
39053,16.6,98.2,38.0
39055,5.1,98.1,34.0
39057,6.7,98.9,33.4
39059,16.1,98.4,47.0
39061,9.9,98.4,38.6
39063,6.6,99.2,29.2
39065,11.5,98.6,29.9
39067,23.1,98.5,31.3
39069,9.1,99.7,24.1
39071,13.3,98.1,34.2
39073,15.8,97.0,25.4
39075,9.3,96.2,27.0
39077,9.4,98.7,32.0
39079,14.0,97.2,29.8
39081,15.6,99.2,38.2
39083,10.0,99.0,35.7
39085,6.4,99.0,30.3
39087,15.7,99.2,40.6
39089,9.6,98.5,35.3
39091,20.2,97.9,28.4
39093,8.3,99.1,40.4
39095,11.5,98.8,37.4
39097,6.8,98.2,22.1
39099,11.6,99.0,38.5
39101,11.3,98.6,39.6
39103,4.7,98.9,28.6
39105,19.2,98.4,42.5
39107,10.0,98.7,27.3
39109,7.4,99.2,30.7
39111,23.3,98.7,46.9
39113,12.0,98.6,36.7
39115,23.5,98.0,34.4
39117,9.6,97.8,29.3
39119,10.7,98.5,42.7
39121,17.7,99.5,35.6
39123,36.6,99.4,31.9
39125,12.0,98.5,25.1
39127,12.0,98.4,37.3
39129,8.0,98.3,36.8
39131,14.7,98.5,39.0
39133,10.6,99.2,45.2
39135,9.2,98.8,30.9
39137,4.4,99.0,25.6
39139,10.6,98.6,34.0
39141,10.1,98.6,38.9
39143,10.4,99.1,30.7
39145,13.6,98.0,39.0
39147,10.3,99.2,30.9
39149,9.0,97.8,23.3
39151,8.0,99.1,34.2
39153,8.6,99.0,37.4
39155,10.5,98.6,41.7
39157,8.9,98.3,34.9
39159,4.9,99.0,27.3
39161,9.2,99.5,40.1
39163,18.1,97.8,49.8
39165,4.8,99.4,29.4
39167,10.7,98.6,36.0
39169,6.1,98.1,29.5
39171,9.3,98.9,27.4
39173,6.3,99.5,33.5
39175,8.7,99.2,21.1
40001,17.6,94.7,31.8
40003,31.5,97.8,27.7
40005,17.0,97.6,39.3
40007,26.5,98.2,26.1
40009,24.6,97.0,28.5
40011,22.8,97.3,27.4
40013,15.1,96.6,38.0
40015,22.0,96.3,20.0
40017,7.3,97.5,29.7
40019,15.6,97.0,32.9
40021,24.8,97.4,42.1
40023,21.6,97.9,46.9
40025,38.2,99.0,10.3
40027,7.5,97.6,35.5
40029,20.9,97.2,33.7
40031,17.0,97.2,35.5
40033,26.8,98.8,24.9
40035,19.7,98.2,33.3
40037,13.1,96.6,32.8
40039,15.7,96.2,39.8
40041,34.3,97.2,36.2
40043,31.0,98.9,37.0
40045,29.0,99.4,29.4
40047,12.2,96.9,32.8
40049,18.9,98.0,27.0
40051,13.1,97.9,30.9
40053,29.7,99.3,20.4
40055,24.3,98.1,35.3
40057,27.2,98.2,27.8
40059,33.3,97.5,17.6
40061,20.2,96.2,49.1
40063,34.1,98.1,32.5
40065,19.4,97.9,29.9
40067,30.2,98.4,33.6
40069,17.9,95.4,33.2
40071,18.2,97.2,31.5
40073,14.1,98.5,26.7
40075,30.6,98.2,36.7
40077,19.0,95.8,35.2
40079,17.3,97.2,34.0
40081,17.0,97.1,28.6
40083,11.3,98.0,40.1
40085,28.8,97.3,32.6
40087,7.5,97.7,38.0
40089,19.4,94.8,31.8
40091,39.6,95.0,31.4
40093,15.2,97.5,17.7
40095,39.7,96.7,28.1
40097,18.1,96.2,30.4
40099,23.5,95.9,34.0
40101,15.3,96.9,40.6
40103,15.6,98.2,32.9
40105,15.9,98.7,33.8
40107,25.8,96.4,39.2
40109,11.0,97.3,37.2
40111,17.8,97.7,33.9
40113,16.2,97.2,38.6
40115,15.8,96.8,34.7
40117,21.1,96.6,29.4
40119,15.2,96.8,54.3
40121,22.9,97.9,36.9
40123,15.4,98.3,29.4
40125,13.0,97.7,33.2
40127,27.5,96.4,33.5
40129,27.8,98.5,15.6
40131,8.5,97.4,35.6
40133,20.6,96.8,35.6
40135,19.8,95.5,36.5
40137,19.3,98.6,31.0
40139,17.8,96.4,23.4
40141,29.9,97.0,25.8
40143,10.6,97.2,36.6
40145,9.5,96.8,34.4
40147,13.8,98.5,33.6
40149,21.8,97.6,28.0
40151,25.8,99.8,33.9
40153,17.1,98.7,32.9
41001,23.3,98.1,36.2
41003,7.0,98.3,51.5
41005,5.8,97.4,42.5
41007,29.6,98.4,34.0
41009,7.7,97.9,43.8
41011,13.2,96.8,38.3
41013,11.2,96.1,42.3
41015,18.6,98.4,40.1
41017,16.1,97.4,41.7
41019,9.7,97.3,37.6
41021,25.5,98.0,26.2
41023,23.3,98.0,25.4
41025,16.6,98.2,33.8
41027,13.3,96.5,30.5
41029,7.5,96.3,45.1
41031,19.8,95.3,34.3
41033,7.0,95.2,48.1
41035,16.9,96.8,41.3
41037,22.0,95.8,37.7
41039,6.3,97.4,46.3
41041,32.4,98.2,41.6
41043,5.3,97.2,39.4
41045,15.4,96.2,37.7
41047,6.5,95.2,40.9
41049,11.3,91.6,19.0
41051,6.3,96.3,42.4
41053,5.6,98.2,42.1
41055,18.5,99.6,40.6
41057,43.2,96.0,39.8
41059,11.8,93.8,34.3
41061,9.5,97.4,30.2
41063,23.7,96.7,38.6
41065,11.8,96.9,30.8
41067,4.4,96.7,37.9
41069,34.0,99.2,18.0
41071,5.8,95.5,45.4
42001,7.0,98.7,35.4
42003,9.8,99.1,36.2
42005,14.4,99.0,32.4
42007,10.4,98.9,31.7
42009,18.4,98.5,37.2
42011,7.4,98.6,40.0
42013,8.3,99.2,39.9
42015,18.4,98.0,32.4
42017,4.7,98.8,40.7
42019,8.1,99.4,34.3
42021,14.1,99.2,36.8
42023,50.7,98.9,39.6
42025,25.2,98.7,32.7
42027,12.7,97.9,49.9
42029,4.7,98.6,36.7
42031,22.0,98.8,41.5
42033,20.4,98.7,38.2
42035,23.7,98.8,31.9
42037,12.6,99.4,33.4
42039,21.7,98.9,34.2
42041,5.9,99.2,33.3
42043,9.7,98.6,35.2
42045,7.6,98.4,40.4
42047,21.2,99.2,27.2
42049,9.1,98.4,38.5
42051,14.0,98.6,38.8
42053,78.6,98.2,47.4
42055,7.7,98.6,31.6
42057,17.5,99.1,32.5
42059,15.0,99.0,22.4
42061,26.1,98.9,28.3
42063,14.7,98.7,44.2
42065,18.8,98.8,36.3
42067,16.5,97.3,29.5
42069,13.1,98.6,37.2
42071,4.4,98.0,40.6
42073,10.2,99.0,42.6
42075,7.0,97.7,37.3
42077,5.1,97.9,42.7
42079,14.3,98.8,35.5
42081,14.6,99.1,39.0
42083,19.4,99.6,35.9
42085,11.3,98.5,32.5
42087,12.9,98.4,30.6
42089,29.9,98.2,43.1
42091,5.4,98.9,37.9
42093,9.7,98.3,35.3
42095,7.3,99.0,39.7
42097,14.1,98.9,33.8
42099,12.6,98.4,30.4
42101,12.3,97.2,45.7
42103,43.2,99.2,52.5
42105,50.0,99.1,33.9
42107,15.9,99.3,38.3
42109,10.0,98.8,25.7
42111,22.9,98.7,34.1
42113,57.3,99.6,28.3
42115,26.1,98.8,36.1
42117,25.2,99.1,37.4
42119,16.3,98.3,41.9
42121,20.2,98.8,34.0
42123,27.6,99.1,29.1
42125,11.5,99.0,31.8
42127,41.7,99.0,37.5
42129,10.7,99.3,34.8
42131,19.8,98.9,34.6
42133,6.4,98.5,38.9
44001,8.7,99.6,42.1
44003,6.7,98.5,36.0
44005,18.3,99.2,33.3
44007,10.6,97.7,39.3
44009,23.3,99.0,38.4
45001,20.8,98.8,46.8
45003,12.0,98.5,42.1
45005,25.4,97.1,51.3
45007,12.9,97.8,36.8
45009,30.8,97.7,66.3
45011,20.8,95.7,48.2
45013,27.9,98.5,43.0
45015,8.6,98.1,35.5
45017,17.2,97.6,54.6
45019,15.3,98.7,42.7
45021,15.7,99.3,42.1
45023,14.2,98.4,40.8
45025,17.4,95.7,31.3
45027,26.2,96.9,37.8
45029,25.0,98.3,28.2
45031,14.0,98.1,42.7
45033,19.9,96.6,50.3
45035,8.6,98.2,40.5
45037,16.1,97.5,46.0
45039,22.7,97.4,52.7
45041,14.1,97.2,36.9
45043,27.9,99.3,42.3
45045,8.6,97.9,35.4
45047,12.2,97.9,41.8
45049,23.8,98.5,17.9
45051,36.3,98.6,42.3
45053,13.5,96.1,44.9
45055,14.2,98.7,39.5
45057,9.4,98.4,39.6
45059,18.4,97.3,40.3
45061,17.4,97.7,58.1
45063,9.1,97.9,37.9
45065,29.8,98.7,23.8
45067,22.7,96.9,37.7
45069,20.2,97.0,42.9
45071,19.0,98.5,45.2
45073,20.8,97.9,42.9
45075,22.8,98.1,42.0
45077,11.7,98.2,42.6
45079,12.2,98.3,43.7
45081,24.7,97.1,33.2
45083,10.0,97.4,36.7
45085,13.2,98.0,37.9
45087,18.9,97.6,36.2
45089,18.0,97.1,40.4
45091,5.8,98.4,37.2
46003,12.3,99.2,20.2
46005,11.1,96.1,23.5
46007,17.4,89.1,26.6
46009,14.6,99.3,25.3
46011,11.4,99.0,38.2
46013,9.5,99.0,27.7
46015,13.3,100.0,12.9
46017,14.2,87.8,20.1
46019,13.9,97.6,37.2
46021,31.9,99.4,36.5
46023,19.0,97.0,26.0
46025,15.2,98.6,31.6
46027,13.3,100.0,50.6
46029,7.9,97.8,39.1
46031,22.5,91.5,34.0
46033,25.1,98.5,41.8
46035,8.9,99.1,33.6
46037,32.1,100.0,37.2
46039,18.9,97.8,15.4
46041,18.5,90.4,23.4
46043,16.8,98.4,35.9
46045,24.9,99.8,17.4
46047,29.4,99.0,36.6
46049,25.8,100.0,11.0
46051,10.7,98.5,35.9
46053,27.6,97.8,27.5
46055,25.4,100.0,24.2
46057,21.8,97.8,15.7
46059,17.7,99.7,18.5
46061,13.2,99.7,19.6
46063,24.1,98.3,0.0
46065,7.1,96.1,22.7
46067,14.7,98.9,29.3
46069,17.1,99.7,12.8
46071,32.9,90.7,26.9
46073,15.7,99.5,12.5
46075,29.2,98.8,20.3
46077,17.7,99.6,28.0
46079,18.8,98.7,31.1
46081,21.2,99.0,34.2
46083,3.8,99.1,26.8
46085,19.3,95.0,17.5
46087,11.8,98.9,24.9
46089,28.3,100.0,24.3
46091,29.0,98.2,15.8
46093,8.6,98.5,24.3
46095,18.3,89.4,36.4
46097,29.4,98.7,23.9
46099,6.0,98.0,31.7
46101,9.0,98.3,21.2
46102,25.2,65.3,31.9
46103,9.5,98.5,36.6
46105,27.7,98.6,22.0
46107,38.9,100.0,15.8
46109,23.3,97.8,31.7
46111,16.9,99.7,17.9
46115,19.2,98.6,21.2
46117,10.9,99.1,50.2
46119,30.1,99.3,28.3
46121,15.5,88.1,31.5
46123,24.1,99.4,35.1
46125,13.2,99.5,35.9
46127,7.2,98.6,18.8
46129,26.1,97.7,28.7
46135,6.6,99.0,26.3
46137,25.3,85.3,41.6
47001,12.7,98.2,37.0
47003,11.0,96.8,33.6
47005,25.8,99.3,37.5
47007,15.1,97.3,32.0
47009,12.4,98.3,36.0
47011,8.1,97.6,36.2
47013,22.8,98.6,31.6
47015,10.5,97.2,28.4
47017,17.3,98.5,30.3
47019,15.6,98.6,34.6
47021,7.2,97.9,33.4
47023,14.9,98.8,30.7
47025,13.9,98.7,40.0
47027,30.0,98.3,39.8
47029,20.1,99.2,30.8
47031,10.1,97.5,35.6
47033,14.4,96.5,38.7
47035,13.2,98.4,34.7
47037,9.6,97.3,37.1
47039,35.7,99.3,40.3
47041,19.9,97.1,20.2
47043,12.0,97.6,27.5
47045,10.5,97.5,33.4
47047,8.9,98.7,44.1
47049,17.7,98.6,29.1
47051,15.6,98.7,29.8
47053,14.5,99.0,37.5
47055,15.5,98.1,27.9
47057,19.5,97.8,33.9
47059,15.8,99.0,34.7
47061,25.4,97.7,35.1
47063,10.0,97.0,41.9
47065,10.2,98.6,40.0
47067,24.3,98.1,31.5
47069,19.2,99.2,38.8
47071,28.0,97.9,40.5
47073,15.2,97.6,39.8
47075,14.7,98.3,39.6
47077,17.6,97.9,46.5
47079,22.3,99.0,37.9
47081,17.7,98.8,37.0
47083,31.9,99.4,36.4
47085,24.5,98.6,43.3
47087,22.7,97.5,30.8
47089,16.7,97.8,33.3
47091,24.5,98.2,50.7
47093,8.9,98.7,38.5
47095,14.0,99.0,35.3
47097,14.5,97.0,35.5
47099,12.6,97.6,33.4
47101,15.0,99.6,35.4
47103,12.8,97.4,45.7
47105,10.5,97.2,34.0
47107,11.2,98.3,44.9
47109,16.9,98.1,27.3
47111,11.3,98.3,41.4
47113,12.0,98.7,41.9
47115,14.2,98.4,32.0
47117,9.8,98.3,27.6
47119,7.9,98.2,34.3
47121,16.1,98.4,41.8
47123,15.3,97.4,30.6
47125,10.5,98.2,36.8
47127,15.0,97.4,45.5
47129,15.7,97.6,41.4
47131,13.0,98.4,33.5
47133,11.8,98.8,34.5
47135,34.1,97.4,33.0
47137,35.0,98.3,37.2
47139,16.9,98.2,32.5
47141,8.5,99.2,44.1
47143,17.0,98.6,41.2
47145,18.5,98.1,27.4
47147,5.9,97.7,34.9
47149,5.9,97.6,33.8
47151,13.5,99.5,26.9
47153,14.9,97.1,33.0
47155,35.2,97.2,32.7
47157,13.3,97.7,44.4
47159,13.5,98.9,23.7
47161,24.6,98.1,25.3
47163,11.6,98.5,34.2
47165,6.6,98.3,35.1
47167,10.0,98.2,35.4
47169,11.7,99.3,34.3
47171,14.0,99.9,35.8
47173,21.1,96.9,33.2
47175,20.5,97.9,20.2
47177,12.5,97.7,37.1
47179,10.9,98.7,39.0
47181,21.6,97.6,33.4
47183,12.6,98.7,37.9
47185,15.6,98.2,41.4
47187,4.8,98.8,34.0
47189,6.9,98.4,33.1
48001,18.6,96.9,34.0
48003,11.5,92.3,31.0
48005,15.9,95.2,40.5
48007,40.9,95.6,42.2
48009,17.0,97.9,28.6
48011,24.6,98.8,23.0
48013,15.8,90.9,29.5
48015,14.9,93.3,45.7
48017,18.3,95.7,17.6
48019,29.6,97.2,34.5
48021,14.9,95.4,34.2
48023,42.2,98.8,36.6
48025,23.0,94.7,44.8
48027,12.4,96.2,36.2
48029,8.3,95.8,40.5
48031,25.2,95.9,29.4
48033,44.0,99.6,13.0
48035,26.2,95.6,25.6
48037,14.4,96.5,40.8
48039,10.8,96.4,35.2
48041,11.6,96.6,51.8
48043,26.1,97.7,34.5
48045,39.6,98.5,31.0
48047,32.0,95.3,38.7
48049,24.1,98.3,29.5
48051,26.0,96.1,23.3
48053,26.5,96.3,33.8
48055,9.6,92.7,45.4
48057,36.9,91.5,27.3
48059,20.1,98.1,19.3
48061,17.5,89.1,44.1
48063,20.5,96.0,45.1
48065,18.2,98.4,10.8
48067,18.4,95.3,31.1
48069,20.7,93.6,23.1
48071,10.8,97.1,35.1
48073,14.8,92.8,32.9
48075,17.3,99.5,27.6
48077,21.9,97.3,42.7
48079,25.9,94.7,50.9
48081,39.2,98.6,24.3
48083,38.3,99.0,18.8
48085,6.1,97.6,34.3
48087,30.5,96.1,58.1
48089,30.4,92.7,25.1
48091,11.7,97.7,35.2
48093,25.7,96.1,15.6
48095,45.2,98.8,44.1
48097,9.3,96.6,31.4
48099,16.4,97.3,34.9
48101,38.3,97.0,38.4
48103,15.5,94.6,25.0
48105,25.6,93.4,34.3
48107,29.3,93.1,26.7
48109,40.1,92.4,36.9
48111,20.0,95.4,26.4
48113,8.4,93.3,37.4
48115,16.7,94.9,39.0
48117,13.1,95.8,23.3
48119,19.7,98.3,39.7
48121,5.9,97.7,35.9
48123,23.8,96.1,34.2
48125,37.7,96.9,26.0
48127,28.7,92.2,35.9
48129,38.0,98.1,33.1
48131,37.1,93.0,22.2
48133,37.5,97.3,29.1
48135,10.0,95.1,29.4
48137,54.3,97.0,37.3
48139,7.2,96.3,38.0
48141,9.4,94.9,40.0
48143,25.2,96.8,40.6
48145,33.2,95.4,42.7
48147,13.9,97.2,30.9
48149,34.7,97.9,31.4
48151,27.6,96.1,33.7
48153,23.6,95.3,13.7
48155,38.9,99.2,18.3
48157,5.5,96.9,39.4
48159,32.0,95.8,32.6
48161,28.8,96.9,43.0
48163,24.2,93.7,30.2
48165,10.6,93.8,22.9
48167,17.1,97.2,38.6
48169,24.5,97.5,25.4
48171,18.9,96.4,36.3
48173,22.8,93.8,9.3
48175,27.7,98.4,48.2
48177,18.2,90.2,23.1
48179,21.4,96.9,39.4
48181,13.4,97.1,35.5
48183,12.7,97.1,38.3
48185,20.4,96.0,43.0
48187,7.4,97.0,29.8
48189,18.4,95.2,27.8
48191,33.9,95.7,29.0
48193,34.2,96.4,26.6
48195,21.8,95.6,47.0
48197,31.9,96.9,22.9
48199,16.7,98.4,40.5
48201,9.2,94.4,40.8
48203,18.8,96.1,34.0
48205,13.5,96.4,11.0
48207,38.1,98.4,33.0
48209,6.7,95.8,44.4
48211,24.9,94.3,16.5
48213,25.4,97.0,41.2
48215,13.7,87.6,43.4
48217,20.5,95.2,34.8
48219,14.8,94.5,31.8
48221,16.1,97.1,40.5
48223,12.7,96.2,33.5
48225,29.9,96.7,56.6
48227,16.1,95.9,32.9
48229,38.1,91.6,32.3
48231,12.2,95.0,41.9
48233,34.9,98.5,29.5
48235,25.0,94.4,37.7
48237,24.0,96.1,30.7
48239,26.9,94.8,33.3
48241,25.1,97.5,45.3
48243,44.9,97.8,0.0
48245,14.3,97.6,37.2
48247,34.1,89.2,59.7
48249,20.6,93.8,43.8
48251,7.6,96.0,35.6
48253,22.4,98.7,35.6
48255,28.6,97.0,18.4
48257,8.2,96.7,39.4
48259,11.4,98.1,34.8
48261,28.9,92.4,0.0
48263,44.4,100.0,5.8
48265,13.1,96.5,33.9
48267,45.4,97.4,30.1
48269,37.9,100.0,54.5
48271,33.0,99.7,25.6
48273,17.5,92.5,42.9
48275,32.4,96.7,42.0
48277,13.1,98.3,37.7
48279,22.2,96.7,25.4
48281,17.0,97.4,39.0
48283,25.8,95.0,30.9
48285,25.3,94.6,16.8
48287,22.2,95.2,33.3
48289,34.2,97.5,39.3
48291,14.3,94.4,38.7
48293,21.9,95.2,41.5
48295,19.5,95.8,26.4
48297,40.1,96.8,34.1
48299,43.4,96.4,38.8
48301,54.5,83.3,40.0
48303,10.7,96.5,45.2
48305,19.5,96.9,35.3
48307,27.5,97.6,39.3
48309,11.0,96.7,43.8
48311,40.1,89.3,0.0
48313,19.3,94.6,26.9
48315,26.5,97.9,48.3
48317,14.3,93.8,14.6
48319,38.8,99.4,47.5
48321,29.2,96.0,35.2
48323,11.4,87.8,37.1
48325,15.9,96.4,26.4
48327,45.2,98.8,27.4
48329,7.0,94.2,33.9
48331,19.3,96.5,37.7
48333,37.9,98.8,46.4
48335,41.6,93.4,8.9
48337,24.0,96.5,37.1
48339,8.4,96.7,33.6
48341,16.5,92.7,16.4
48343,15.3,97.5,36.3
48345,37.1,95.1,12.1
48347,16.5,95.4,47.8
48349,17.2,95.3,30.2
48351,27.8,96.8,53.6
48353,23.6,94.5,38.0
48355,13.3,95.4,38.7
48357,15.3,89.6,23.4
48359,21.5,97.8,11.8
48361,15.3,97.3,34.1
48363,33.9,96.2,50.8
48365,23.4,96.6,25.9
48367,11.6,97.3,31.4
48369,15.8,90.4,24.4
48371,19.1,94.8,27.1
48373,29.8,96.0,35.8
48375,11.2,94.6,42.0
48377,38.3,90.4,28.7
48379,19.8,96.6,29.5
48381,9.7,97.8,32.7
48383,15.3,98.6,18.4
48385,56.9,96.7,40.5
48387,28.6,99.4,52.6
48389,24.2,95.0,43.7
48391,31.8,97.3,47.4
48393,29.3,97.7,16.7
48395,27.2,94.8,34.8
48397,3.6,98.4,35.4
48399,25.8,98.1,26.1
48401,16.6,96.5,39.2
48403,48.1,98.6,49.7
48405,36.7,96.3,46.8
48407,28.0,94.8,34.6
48409,18.9,93.8,36.0
48411,34.8,96.3,48.7
48413,28.7,95.5,30.7
48415,17.7,94.2,30.7
48417,26.1,94.4,42.1
48419,24.4,94.6,29.3
48421,28.0,95.8,22.1
48423,14.1,96.8,40.3
48425,18.8,92.8,31.2
48427,18.2,87.4,43.7
48429,34.5,98.9,33.3
48431,22.6,97.6,5.6
48433,37.6,98.1,11.8
48435,30.3,93.0,11.7
48437,21.6,93.0,41.5
48439,7.8,95.6,37.6
48441,13.2,97.7,38.3
48443,46.8,99.0,38.9
48445,16.4,94.0,43.2
48447,35.0,100.0,39.7
48449,12.2,90.9,30.0
48451,10.9,97.3,36.4
48453,8.2,95.7,37.8
48455,33.1,96.4,42.1
48457,34.7,95.2,43.8
48459,17.3,96.3,37.6
48461,21.0,97.6,32.2
48463,20.8,97.4,32.2
48465,17.6,91.8,28.0
48467,13.9,96.8,32.9
48469,13.2,95.6,39.5
48471,16.1,97.3,51.7
48473,10.9,94.1,45.3
48475,17.6,94.5,27.8
48477,22.1,97.0,48.5
48479,9.9,88.4,45.0
48481,13.8,94.9,32.0
48483,19.8,94.3,33.7
48485,13.7,97.8,39.4
48487,17.0,96.4,25.3
48489,21.0,88.3,37.2
48491,6.4,97.7,34.5
48493,10.4,94.2,36.6
48495,14.0,97.4,29.4
48497,9.8,96.1,38.4
48499,22.4,97.8,48.2
48501,13.8,92.4,5.7
48503,16.2,98.3,23.0
48505,30.2,84.6,55.9
48507,18.6,92.3,47.5
49001,24.5,95.0,34.2
49003,6.9,97.5,25.2
49005,7.2,96.7,38.9
49007,20.3,98.0,45.9
49009,87.2,99.4,0.0
49011,3.9,97.9,32.3
49013,33.2,95.5,37.2
49015,20.3,96.6,27.8
49017,55.0,98.3,31.5
49019,23.0,93.1,34.7
