cfips,pct_unemployed
38011,4.1
38013,2.2
38015,2.5
38017,3.1
38019,1.7
38021,3.0
38023,4.2
38025,1.8
38027,1.4
38029,1.9
38031,0.2
38033,3.1
38035,3.9
38037,1.2
38039,1.5
38041,4.8
38043,1.0
38045,0.8
38047,0.6
38049,4.5
38051,0.8
38053,3.3
38055,1.5
38057,1.9
38059,2.0
38061,4.3
38063,0.3
38065,2.7
38067,4.5
38069,1.4
38071,0.6
38073,3.2
38075,1.8
38077,3.0
38079,6.8
38081,1.4
38083,1.7
38085,16.8
38087,2.1
38089,2.7
38091,0.5
38093,4.5
38095,2.1
38097,2.8
38099,2.3
38101,4.0
38103,3.4
38105,3.4
39001,6.6
39003,5.6
39005,3.8
39007,7.2
39009,5.8
39011,3.3
39013,5.6
39015,4.4
39017,4.9
39019,3.7
39021,5.8
39023,6.8
39025,4.2
39027,5.6
39029,6.0
39031,6.1
39033,5.5
39035,7.4
39037,2.7
39039,4.4
39041,2.5
39043,5.7
39045,3.9
39047,4.9
39049,4.8
39051,4.4
39053,4.5
39055,2.8
39057,5.1
39059,5.0
39061,5.4
39063,3.7
39065,5.1
39067,5.9
39069,4.5
39071,4.8
39073,3.8
39075,2.3
39077,4.7
39079,6.9
39081,5.6
39083,4.2
39085,4.8
39087,5.0
39089,3.7
39091,4.5
39093,4.9
39095,7.2
39097,3.8
39099,7.9
39101,6.1
39103,2.9
39105,8.3
39107,2.5
39109,4.2
39111,4.7
39113,6.3
39115,4.0
39117,2.7
39119,5.3
39121,4.8
39123,3.7
39125,4.5
39127,6.1
39129,4.4
39131,5.0
39133,5.8
39135,3.2
39137,3.2
39139,5.7
39141,6.0
39143,4.5
39145,6.9
39147,4.2
39149,5.2
39151,5.1
39153,5.8
39155,4.8
39157,5.5
39159,2.8
39161,5.1
39163,5.8
39165,3.4
39167,4.6
39169,3.3
39171,3.8
39173,4.9
39175,3.3
40001,5.3
40003,3.5
40005,4.3
40007,4.0
40009,4.4
40011,5.9
40013,5.7
40015,6.9
40017,4.2
40019,4.6
40021,7.7
40023,7.1
40025,0.4
40027,4.6
40029,6.1
40031,6.8
40033,4.6
40035,4.6
40037,4.1
40039,2.8
40041,6.0
40043,2.4
40045,6.1
40047,5.1
40049,3.2
40051,4.4
40053,3.5
40055,5.2
40057,6.9
40059,3.5
40061,8.0
40063,8.1
40065,3.9
40067,5.8
40069,6.5
40071,6.6
40073,3.8
40075,3.2
40077,10.0
40079,5.3
40081,4.0
40083,4.0
40085,5.8
40087,3.4
40089,5.4
40091,5.3
40093,2.8
40095,3.4
40097,5.4
40099,3.6
40101,6.4
40103,5.4
40105,6.2
40107,5.6
40109,4.7
40111,8.0
40113,6.0
40115,4.9
40117,3.9
40119,3.9
40121,6.6
40123,4.9
40125,6.3
40127,8.1
40129,5.7
40131,4.5
40133,8.6
40135,5.9
40137,6.5
40139,2.7
40141,6.0
40143,5.4
40145,5.3
40147,4.9
40149,5.8
40151,5.1
40153,4.2
41001,6.9
41003,6.1
41005,4.5
41007,4.4
41009,5.8
41011,7.0
41013,5.0
41015,8.7
41017,5.6
41019,5.9
41021,5.7
41023,9.1
41025,7.0
41027,5.0
41029,5.1
41031,9.5
41033,7.5
41035,7.5
41037,7.5
41039,7.1
41041,7.1
41043,6.8
41045,6.2
41047,5.3
41049,3.6
41051,5.2
41053,5.6
41055,1.9
41057,4.7
41059,6.9
41061,5.4
41063,5.0
41065,6.6
41067,4.4
41069,4.4
41071,3.3
42001,3.9
42003,4.9
42005,5.5
42007,5.1
42009,4.5
42011,5.6
42013,4.7
42015,4.7
42017,4.2
42019,4.6
42021,5.2
42023,10.2
42025,5.1
42027,4.1
42029,4.1
42031,6.0
42033,7.4
42035,5.8
42037,4.5
42039,5.8
42041,3.5
42043,4.4
42045,6.2
42047,6.0
42049,5.4
42051,7.3
42053,5.4
42055,3.9
42057,5.2
42059,4.9
42061,5.4
42063,7.2
42065,4.5
42067,2.8
42069,4.2
42071,3.6
42073,6.4
42075,4.9
42077,6.2
42079,6.0
42081,5.1
42083,6.5
42085,5.8
42087,3.5
42089,6.2
42091,4.5
42093,1.7
42095,4.6
42097,4.2
42099,3.4
42101,8.8
42103,7.8
42105,6.8
42107,5.2
42109,2.5
42111,4.8
42113,5.0
42115,6.1
42117,5.2
42119,2.9
42121,6.6
42123,4.4
42125,5.4
42127,5.1
42129,4.7
42131,4.9
42133,4.6
44001,3.4
44003,4.3
44005,5.8
44007,5.9
44009,5.9
45001,5.0
45003,7.3
45005,12.9
45007,5.5
45009,7.0
45011,6.6
45013,4.5
45015,4.3
45017,6.5
45019,3.7
45021,6.5
45023,4.9
45025,9.4
45027,11.5
45029,7.0
45031,8.0
45033,6.4
45035,5.7
45037,7.0
45039,5.0
45041,5.0
45043,6.9
45045,4.0
45047,6.1
45049,8.1
45051,6.0
45053,7.6
45055,6.3
45057,6.6
45059,6.8
45061,7.3
45063,4.8
45065,5.7
45067,8.4
45069,10.0
45071,5.0
45073,6.1
45075,9.9
45077,5.0
45079,6.1
45081,4.4
45083,5.4
45085,8.5
45087,7.7
45089,5.0
45091,5.0
46003,0.3
46005,2.3
46007,9.4
46009,4.2
46011,3.9
46013,2.2
46015,1.6
46017,22.0
46019,5.8
46021,0.8
46023,8.4
46025,3.5
46027,8.5
46029,2.6
46031,24.2
46033,5.4
46035,2.1
46037,1.6
46039,1.3
46041,21.4
46043,0.6
46045,1.7
46047,2.3
46049,5.1
46051,2.2
46053,2.3
46055,1.5
46057,2.3
46059,0.0
46061,2.3
46063,0.9
46065,1.8
46067,2.3
46069,0.5
46071,9.3
46073,0.3
46075,2.4
46077,1.0
46079,3.3
46081,2.7
46083,2.7
46085,6.2
46087,2.5
46089,1.7
46091,2.6
46093,2.5
46095,10.1
46097,1.2
46099,2.6
46101,2.5
46102,16.3
46103,4.1
46105,1.4
46107,1.0
46109,5.9
46111,1.6
46115,2.7
46117,0.0
46119,0.6
46121,10.7
46123,5.2
46125,2.4
46127,2.3
46129,4.9
46135,2.2
46137,30.4
47001,5.5
47003,4.4
47005,7.2
47007,7.5
47009,4.8
47011,5.4
47013,10.2
47015,3.0
47017,4.0
47019,5.9
47021,4.3
47023,7.3
47025,7.2
47027,5.3
47029,8.6
47031,4.4
47033,4.2
47035,6.2
47037,4.7
47039,8.0
47041,4.9
47043,3.5
47045,6.2
47047,6.4
47049,6.3
47051,4.0
47053,5.8
47055,5.4
47057,5.2
47059,5.0
47061,8.0
47063,7.7
47065,4.6
47067,12.0
47069,13.1
47071,4.6
47073,7.6
47075,5.8
47077,7.7
47079,4.7
47081,3.3
47083,5.8
47085,9.1
47087,7.6
47089,6.2
47091,3.0
47093,4.2
47095,12.4
47097,7.0
47099,8.2
47101,4.5
47103,3.8
47105,3.6
47107,6.2
47109,6.9
47111,4.4
47113,6.7
47115,5.2
47117,6.4
47119,3.8
47121,8.9
47123,6.9
47125,6.0
47127,3.9
47129,7.7
47131,6.2
47133,3.6
47135,8.8
47137,4.8
47139,6.3
47141,5.9
47143,8.8
47145,6.0
47147,4.7
47149,4.2
47151,8.2
47153,4.7
47155,4.8
47157,7.4
47159,3.7
47161,6.0
47163,6.5
47165,3.4
47167,5.3
47169,4.6
47171,6.1
47173,6.7
47175,5.0
47177,3.8
47179,4.8
47181,6.0
47183,4.7
47185,4.9
47187,2.5
47189,3.5
48001,3.4
48003,3.9
48005,6.7
48007,9.3
48009,3.7
48011,0.5
48013,7.2
48015,5.6
48017,3.0
48019,7.1
48021,5.1
48023,1.8
48025,8.3
48027,7.5
48029,5.7
48031,4.9
48033,5.5
48035,4.3
48037,4.8
48039,4.8
48041,4.4
48043,4.2
48045,3.1
48047,1.1
48049,4.3
48051,3.9
48053,3.2
48055,2.5
48057,4.3
48059,4.2
48061,5.6
48063,6.5
48065,1.6
48067,8.1
48069,1.5
48071,7.1
48073,6.5
48075,7.8
48077,2.8
48079,9.4
48081,2.3
48083,5.8
48085,4.0
48087,5.8
48089,3.9
48091,4.0
48093,6.1
48095,1.4
48097,4.0
48099,6.7
48101,8.1
48103,2.9
48105,0.0
48107,5.3
48109,9.3
48111,3.1
48113,5.0
48115,7.3
48117,3.3
48119,4.6
48121,3.9
48123,6.7
48125,6.3
48127,7.9
48129,1.6
48131,8.8
48133,4.8
48135,6.6
48137,0.0
48139,3.5
48141,6.2
48143,5.0
48145,8.1
48147,4.7
48149,4.1
48151,2.6
48153,2.8
48155,8.9
48157,5.6
48159,6.4
48161,3.3
48163,7.5
48165,3.8
48167,5.9
48169,8.9
48171,4.3
48173,0.0
48175,4.2
48177,2.6
48179,5.1
48181,4.4
48183,4.1
48185,5.4
48187,4.5
48189,4.2
48191,10.1
48193,2.4
48195,11.0
48197,4.7
48199,3.9
48201,6.2
48203,6.1
48205,0.4
48207,7.3
48209,5.5
48211,6.6
48213,6.3
48215,7.3
48217,6.2
48219,6.6
48221,6.0
48223,4.4
48225,3.0
48227,6.8
48229,8.7
48231,4.9
48233,7.0
48235,5.6
48237,3.3
48239,4.8
48241,10.1
48243,0.5
48245,5.7
48247,8.1
48249,3.7
48251,3.5
48253,6.0
48255,3.5
48257,5.3
48259,4.3
48261,0.0
48263,5.0
48265,4.3
48267,3.2
48269,9.3
48271,1.1
48273,6.0
48275,4.5
48277,3.9
48279,4.2
48281,7.1
48283,2.8
48285,3.3
48287,2.5
48289,5.9
48291,7.5
48293,5.9
48295,5.6
48297,2.9
48299,6.5
48301,0.0
48303,4.3
48305,3.7
48307,4.9
48309,4.6
48311,5.2
48313,5.7
48315,10.9
48317,4.0
48319,5.3
48321,6.4
48323,7.7
48325,3.3
48327,4.5
48329,3.4
48331,6.5
48333,2.3
48335,3.2
48337,6.2
48339,4.6
48341,3.7
48343,7.4
48345,4.6
48347,7.7
48349,4.9
48351,11.0
48353,7.9
48355,5.8
48357,3.8
48359,0.4
48361,4.5
48363,5.8
48365,2.9
48367,4.7
48369,1.4
48371,1.1
48373,9.1
48375,3.4
48377,9.9
48379,3.9
48381,3.6
48383,6.3
48385,1.0
48387,5.1
48389,11.1
48391,6.3
48393,1.3
48395,9.1
48397,3.7
48399,2.8
48401,7.3
48403,9.3
48405,11.1
48407,7.3
48409,5.0
48411,2.2
48413,16.4
48415,3.5
48417,8.5
48419,5.6
48421,2.1
48423,5.5
48425,4.9
48427,13.1
48429,8.6
48431,1.0
48433,3.6
48435,6.3
48437,7.4
48439,5.0
48441,3.0
48443,0.0
48445,7.8
48447,4.8
48449,5.1
48451,4.0
48453,4.3
48455,7.1
48457,14.4
48459,6.0
48461,3.0
48463,4.9
48465,4.0
48467,4.0
48469,5.2
48471,3.4
48473,5.3
48475,5.8
48477,4.6
48479,5.7
48481,5.3
48483,4.5
48485,4.6
48487,6.9
48489,10.4
48491,5.0
48493,4.0
48495,2.6
48497,4.4
48499,5.1
48501,5.3
48503,3.0
48505,8.3
48507,4.4
49001,3.6
49003,3.1
49005,2.9
49007,6.7
49009,1.0
49011,2.6
49013,7.4
49015,3.8
49017,3.0
49019,2.5
49021,4.9
49023,3.6
49025,3.4
49027,3.7
49029,1.6
49031,3.1
49033,2.7
49035,3.7
49037,12.0
49039,4.3
49041,6.5
49043,2.1
49045,5.2
49047,6.9
49049,3.7
49051,1.8
49053,3.4
49055,1.8
49057,3.3
50001,3.9
50003,4.1
50005,3.1
50007,3.6
50009,5.2
50011,4.4
50013,4.6
50015,3.7
50017,3.8
50019,4.2
50021,3.5
50023,3.2
50025,4.4
50027,3.8
51001,3.8
51003,3.4
51005,4.6
51007,4.4
51009,4.9
51011,2.8
51013,2.8
51015,2.9
51017,6.4
51019,3.4
51021,4.3
51023,2.8
51025,6.9
51027,6.5
51029,5.8
51031,3.8
51033,3.0
51035,4.4
51036,3.1
51037,5.5
51041,4.7
51043,3.0
51045,1.7
51047,4.0
51049,2.3
51051,4.9
51053,6.3
51057,8.0
51059,4.1
51061,2.9
51063,3.1
51065,2.5
51067,4.3
51069,3.3
51071,4.1
51073,3.6
51075,3.7
51077,4.3
51079,4.4
51081,5.3
51083,3.9
51085,3.2
51087,4.1
51089,6.3
51091,11.4
51093,6.0
51095,4.1
51097,3.5
51099,3.9
51101,4.1
51103,9.9
51105,9.7
51107,3.6
51109,5.2
51111,3.8
51113,4.1
51115,4.5
51117,3.4
51119,5.2
51121,3.5
51125,3.1
51127,3.1
51131,4.4
51133,6.0
51135,4.3
51137,5.5
51139,5.2
51141,3.7
51143,5.3
51145,1.4
51147,5.9
51149,6.5
51153,5.0
51155,4.9
51157,4.2
51159,2.5
51161,3.3
51163,4.8
51165,3.1
51167,6.6
51169,3.7
51171,4.0
51173,5.5
51175,4.7
51177,6.0
51179,3.8
51181,4.8
51183,6.8
51185,7.1
51187,5.8
51191,4.2
51193,12.7
51195,9.2
51197,4.2
51199,5.3
51510,3.3
51520,6.3
51530,1.8
51540,4.0
51550,5.2
51570,6.1
51580,2.7
51590,7.1
51595,16.7
51600,4.0
51610,4.4
51620,9.9
51630,5.8
51640,8.3
51650,6.1
51660,4.7
51670,8.4
51678,3.4
51680,6.3
51683,4.4
51685,3.1
51690,3.9
51700,5.7
51710,8.0
51720,8.6
51730,12.6
51735,1.7
51740,6.3
51750,6.5
51760,6.3
51770,6.7
51775,4.9
51790,3.7
51800,6.2
51810,4.4
51820,4.6
51830,5.2
51840,5.3
53001,6.3
53003,5.8
53005,5.3
53007,3.7
53009,6.6
53011,5.1
53013,1.7
53015,6.5
53017,4.2
53019,7.3
53021,5.7
53023,6.5
53025,5.8
53027,6.4
53029,5.8
53031,7.0
53033,4.3
53035,4.4
53037,6.1
53039,6.2
53041,6.6
53043,3.6
53045,6.4
53047,5.5
53049,5.4
53051,6.4
53053,5.0
53055,2.1
53057,5.1
53059,5.8
53061,4.1
53063,5.5
53065,5.6
53067,6.1
53069,5.6
53071,5.5
53073,5.2
53075,8.2
53077,6.4
54001,8.4
54003,6.0
54005,12.4
54007,12.3
54009,3.8
54011,5.7
54013,10.6
54015,12.8
54017,4.2
54019,7.3
54021,11.1
54023,6.6
54025,5.9
54027,7.0
54029,8.2
54031,3.6
54033,5.8
54035,3.4
54037,5.7
54039,5.7
54041,6.6
54043,5.8
54045,14.1
54047,15.0
54049,5.7
54051,3.7
54053,2.9
54055,6.4
54057,7.4
54059,14.0
54061,6.6
54063,10.0
54065,6.2
54067,8.3
54069,5.9
54071,3.6
54073,7.6
54075,7.0
54077,9.1
54079,3.7
54081,6.9
54083,7.1
54085,5.2
54087,10.1
54089,9.8
54091,10.1
54093,5.1
54095,7.6
54097,5.8
54099,4.9
54101,11.8
54103,8.1
54105,4.2
54107,5.0
54109,11.6
55001,5.8
55003,5.8
55005,2.9
55007,4.0
55009,2.8
55011,2.1
55013,5.6
55015,2.2
55017,2.6
55019,3.0
55021,2.9
55023,2.6
55025,2.5
55027,4.1
55029,3.5
55031,4.0
55033,3.4
55035,3.9
55037,5.7
55039,3.6
55041,4.9
55043,3.0
55045,3.3
55047,3.0
55049,2.1
55051,5.5
55053,5.2
55055,3.3
55057,3.8
55059,6.4
55061,2.0
55063,3.5
55065,1.8
55067,4.8
55069,3.9
55071,2.4
55073,3.0
55075,4.4
55077,4.2
55078,10.4
55079,5.1
55081,2.3
55083,2.6
55085,2.2
55087,3.2
55089,2.7
55091,2.4
55093,3.1
55095,3.9
55097,3.3
55099,1.8
55101,4.0
55103,2.1
55105,4.5
55107,4.1
55109,2.1
55111,2.3
55113,5.0
55115,3.2
55117,3.3
55119,3.6
55121,2.5
55123,2.3
55125,5.6
55127,3.4
55129,3.6
55131,2.9
55133,3.0
55135,2.3
55137,4.1
55139,3.0
55141,4.0
56001,4.1
56003,7.3
56005,4.1
56007,3.7
56009,5.4
56011,1.0
56013,7.4
56015,4.6
56017,2.9
56019,2.8
56021,4.9
56023,2.7
56025,4.3
56027,5.0
56029,2.4
56031,2.1
56033,3.6
56035,5.3
56037,6.2
56039,1.8
56041,4.5
56043,4.2
56045,3.9
72001,29.8
72003,7.7
72005,17.4
72007,9.7
72009,6.0
72011,9.6
72013,17.7
72015,12.9
72017,18.6
72019,18.0
72021,11.6
72023,12.9
72025,12.8
72027,7.3
72029,22.2
72031,14.3
72033,16.7
72035,8.1
72037,10.5
72039,21.5
72041,12.7
72043,6.9
72045,17.2
72047,25.9
72049,3.3
72051,18.8
72053,25.9
72054,18.9
72055,34.8
72057,8.8
72059,23.6
72061,9.5
72063,16.0
72065,6.1
72067,20.5
72069,9.5
72071,10.8
72073,14.5
72075,21.4
72077,19.8
72079,19.5
72081,14.0
72083,6.1
72085,13.0
72087,25.6
72089,25.5
72091,18.2
72093,7.1
72095,25.6
72097,25.9
72099,22.9
72101,18.1
72103,17.2
72105,18.2
72107,25.5
72109,18.8
72111,18.0
72113,11.7
72115,5.1
72117,7.0
72119,20.6
72121,18.4
72123,5.8
72125,7.5
72127,16.1
72129,8.9
72131,15.5
72133,6.5
72135,10.3
72137,14.4
72139,4.7
72141,33.3
72143,19.7
72145,18.1
72147,13.1
72149,20.0
72151,18.1
72153,17.5
