cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
17073,49032,36.0,39.0,43.4,98.2
17075,27437,37.8,38.2,44.5,94.9
17077,57517,23.5,28.0,32.1,97.5
17079,9547,34.1,39.4,44.1,100.9
17081,37774,32.6,37.8,41.2,105.8
17083,21776,32.0,33.6,43.0,95.9
17085,21429,52.8,35.8,50.4,101.0
17087,12391,35.5,30.1,43.8,122.2
17089,531756,22.6,42.0,37.7,99.2
17091,109924,27.6,37.8,38.2,97.3
17093,127583,17.0,46.6,35.5,97.5
17095,50052,36.3,33.7,42.0,103.4
17097,699682,23.2,39.3,38.5,99.8
17099,108998,31.6,35.9,42.1,101.4
17101,15830,27.5,29.6,41.6,127.1
17103,34204,32.1,32.3,43.5,113.2
17105,35757,32.9,36.6,41.6,104.5
17107,28818,29.1,30.6,40.0,97.5
17109,30107,27.3,26.2,33.7,93.8
17111,307291,23.6,38.0,40.2,99.0
17113,172164,20.2,33.0,33.3,94.6
17115,104688,34.4,38.5,41.1,91.4
17117,45243,34.0,36.1,43.9,98.3
17119,264403,28.3,35.9,40.3,95.0
17121,37524,34.5,40.3,42.4,95.5
17123,11562,41.0,36.4,46.4,98.5
17125,13486,39.4,36.2,45.4,97.7
17127,14041,36.3,38.4,43.7,89.0
17129,12261,33.6,38.5,43.4,95.5
17131,15503,37.6,37.5,44.8,100.7
17133,34444,29.7,37.1,42.3,97.1
17135,28598,33.4,33.5,43.0,111.3
17137,34012,32.9,31.3,40.9,101.1
17139,14557,34.2,45.5,40.6,95.5
17141,50793,31.6,38.3,42.5,98.3
17143,181111,28.8,40.2,37.6,94.1
17145,21092,30.2,31.0,41.9,122.0
17147,16412,33.5,38.4,42.1,97.8
17149,15571,37.0,39.6,42.2,98.0
17151,4177,56.1,26.9,56.8,107.2
17153,5414,39.5,37.9,45.5,95.0
17155,5720,40.0,34.4,47.3,104.0
17157,31973,30.5,30.9,42.2,128.3
17159,15677,36.7,41.0,42.5,96.5
17161,142801,32.9,38.1,40.1,97.2
17163,261186,25.9,38.6,39.1,93.4
17165,23735,33.9,36.9,42.2,95.7
17167,195963,29.8,37.2,40.6,92.1
17169,6897,38.7,28.7,48.0,120.3
17171,4982,35.9,36.8,45.0,95.4
17173,21623,40.2,38.4,45.1,96.3
17175,5393,39.0,37.8,45.1,96.8
17177,44683,41.4,38.7,45.5,93.6
17179,132524,32.1,38.7,41.3,96.8
17181,16829,36.1,36.7,43.8,102.0
17183,76704,33.6,41.3,40.8,99.2
17185,11390,36.5,38.2,44.3,97.1
17187,16981,32.3,36.9,39.8,94.3
17189,13967,36.2,36.8,44.5,98.5
17191,16309,38.7,40.5,43.6,97.7
17193,13712,39.4,37.8,44.8,96.2
17195,55583,36.2,38.5,43.6,100.0
17197,689704,21.1,40.2,38.1,98.4
17199,66929,31.9,36.8,41.0,99.3
17201,283635,29.6,39.7,39.8,95.4
17203,38503,30.6,41.6,40.3,99.6
18001,35544,28.8,59.1,33.2,99.7
18003,375520,24.4,43.0,36.0,95.7
18005,83280,26.8,39.9,38.0,100.5
18007,8695,30.8,43.6,40.8,99.3
18009,11926,37.7,38.7,44.5,96.1
18011,66875,21.8,43.6,38.1,98.2
18013,15093,41.9,30.5,49.3,97.8
18015,20137,33.6,38.2,43.2,101.6
18017,37727,29.7,38.9,40.6,99.1
18019,117410,25.2,36.4,39.1,94.6
18021,26231,31.5,39.8,42.1,96.3
18023,32186,28.6,45.7,37.6,98.7
18025,10582,34.5,38.6,42.7,103.9
18027,33277,27.8,53.0,34.4,101.4
18029,49612,29.1,37.5,42.6,98.7
18031,26587,28.3,40.5,39.6,99.3
18033,43193,26.9,40.6,38.5,99.7
18035,114461,26.5,28.3,35.7,93.3
18037,42534,29.7,41.8,40.3,99.0
18039,205184,25.3,47.7,35.6,97.8
18041,23068,34.5,38.0,42.9,95.9
18043,77879,26.3,36.8,39.9,93.8
18045,16456,34.0,37.6,43.0,100.0
18047,22750,31.4,40.8,42.0,98.3
18049,20069,34.9,42.0,41.6,97.8
18051,33711,29.6,40.5,40.6,101.5
18053,66055,31.6,34.7,40.2,91.0
18055,32174,33.1,36.9,43.1,99.6
18057,330455,20.3,44.3,37.6,95.6
18059,76614,27.7,38.9,40.1,98.9
18061,40164,29.5,37.3,42.6,99.2
18063,166806,22.4,40.8,37.9,99.9
18065,48158,31.3,34.2,42.0,110.6
18067,82486,33.0,39.1,41.4,93.2
18069,36351,28.5,35.2,41.4,97.8
18071,44077,26.9,40.6,39.2,98.2
18073,33433,30.3,39.3,40.5,100.2
18075,20697,31.8,44.0,40.2,100.6
18077,32167,29.3,33.3,41.1,91.3
18079,27639,26.7,38.6,39.4,102.4
18081,156148,24.1,40.8,37.6,96.8
18083,36833,29.3,35.2,39.2,102.4
18085,79156,27.7,40.2,38.9,99.7
18087,39537,25.9,60.9,31.8,102.4
18089,485983,27.5,39.2,39.1,93.8
18091,110026,29.1,35.4,40.3,106.2
18093,45552,34.9,37.5,43.5,96.6
18095,129486,30.3,36.0,40.5,100.0
18097,957337,19.9,39.3,34.4,92.9
18099,46336,30.8,44.1,39.7,99.9
18101,10169,33.7,38.1,41.8,102.7
18103,35684,28.3,34.5,39.8,111.3
18105,147318,18.1,22.1,29.9,98.8
18107,38295,30.7,37.8,40.6,102.2
18109,70141,27.2,37.1,41.4,98.3
18111,13981,32.0,36.1,44.1,101.6
18113,47640,26.5,41.5,38.9,101.1
18115,5890,36.7,32.4,47.8,98.9
18117,19552,33.5,39.3,42.3,100.8
18119,20854,32.8,35.1,45.3,106.3
18121,16912,33.1,38.0,43.2,89.4
18123,19091,31.1,35.0,42.2,114.2
18125,12364,34.7,37.4,44.3,97.5
18127,169482,26.6,35.8,39.4,97.7
18129,25480,31.5,37.3,42.7,99.2
18131,12482,33.3,37.8,41.4,100.6
18133,37419,26.0,30.1,38.0,110.5
18135,24694,35.2,39.9,42.9,96.6
18137,28457,30.3,40.7,40.6,97.5
18139,16632,30.5,37.3,42.5,97.1
18141,270881,26.0,38.9,36.7,94.9
18143,23785,28.1,36.3,41.8,97.0
18145,44559,28.3,38.0,40.6,97.1
18147,20364,33.8,37.2,44.3,101.4
18149,22996,31.5,40.7,41.6,99.2
18151,34591,33.8,34.3,43.6,104.4
18153,20647,28.0,30.9,41.3,112.7
18155,10727,33.1,43.8,40.7,106.7
18157,193302,16.7,30.1,28.4,104.5
18159,15154,35.5,35.9,44.9,97.0
18161,7140,32.9,35.2,44.0,96.4
18163,181548,27.4,35.1,38.6,94.3
18165,15485,34.1,37.5,42.8,99.8
18167,107305,25.8,32.2,36.4,103.1
18169,31198,35.5,35.3,42.5,95.8
18171,8219,36.2,37.3,44.9,100.7
18173,62608,29.6,40.6,41.5,95.4
18175,27942,28.4,38.1,41.2,97.5
18177,66176,32.2,37.5,40.5,94.4
18179,28010,31.8,43.5,40.7,96.1
18181,24163,34.9,41.0,42.8,100.2
18183,33899,30.2,39.0,41.8,98.8
19001,7048,39.8,38.0,45.2,99.2
19003,3633,40.8,36.4,47.2,97.2
19005,13761,41.7,42.6,44.2,101.7
19007,12462,42.5,41.0,45.8,95.6
19009,5528,45.2,38.1,48.5,98.6
19011,25558,31.5,40.1,43.1,99.7
19013,131813,26.7,35.0,35.4,96.4
19015,26381,30.0,35.6,42.1,100.3
19017,25032,34.1,38.8,39.2,98.3
19019,21141,32.5,48.0,39.0,98.2
19021,19950,25.6,43.8,35.0,98.6
19023,14508,41.0,41.1,43.9,99.3
19025,9656,40.9,38.2,44.5,107.3
19027,20150,36.2,41.7,42.5,99.2
19029,12990,41.5,39.8,45.2,98.5
19031,18475,33.5,38.2,42.8,96.9
19033,42672,37.2,35.8,44.2,95.2
19035,11281,43.8,39.6,45.9,101.2
19037,11970,36.5,41.1,43.7,102.9
19039,9383,31.4,43.3,39.9,101.0
19041,16138,37.1,39.8,41.6,96.6
19043,17527,42.3,38.2,48.2,102.1
19045,46734,34.0,39.0,42.8,95.7
19047,16998,29.2,42.5,36.4,99.7
19049,90418,19.7,45.7,35.4,97.6
19051,8977,32.9,55.1,36.5,99.5
19053,7908,34.9,37.3,36.0,101.1
19055,17107,34.2,41.7,43.7,103.2
19057,39227,36.5,40.0,42.7,94.0
19059,17260,47.3,34.5,48.2,98.8
19061,97193,29.9,38.4,38.5,97.4
19063,9322,36.2,35.5,42.8,101.3
19065,19604,37.3,37.1,43.8,100.8
19067,15713,40.0,40.7,44.3,99.8
19069,10091,39.2,42.0,43.5,100.5
19071,6895,39.3,37.8,46.1,98.8
19073,8923,40.8,40.2,44.2,95.6
19075,12262,36.9,40.8,42.4,98.0
19077,10702,41.4,41.4,45.8,99.1
19079,14905,36.3,39.7,42.6,97.9
19081,10709,39.8,38.5,44.5,99.8
19083,16924,38.4,37.4,44.5,102.0
19085,14043,33.8,39.2,43.5,100.6
19087,19889,31.4,36.3,40.3,102.8
19089,9201,37.2,45.6,40.9,100.5
19091,9518,37.3,42.4,41.9,100.2
19093,6862,40.4,44.7,42.7,99.5
19095,16155,32.3,39.3,42.6,100.7
19097,19348,36.4,38.8,43.6,101.1
19099,37032,32.3,37.9,41.8,105.5
19101,18153,38.3,34.0,42.9,96.7
19103,150819,17.0,29.1,30.4,98.4
19105,20575,35.6,36.8,43.2,106.4
19107,10163,39.3,41.2,43.4,104.4
19109,14864,42.6,39.2,44.8,99.3
19111,33946,34.8,37.2,43.3,101.2
19113,225601,26.1,38.2,37.7,97.1
19115,11125,32.0,38.4,41.5,106.1
19117,8556,38.7,41.0,44.2,102.8
19119,11800,34.1,52.7,37.8,103.4
19121,16148,29.8,42.5,40.8,99.2
19123,22351,31.1,41.0,38.8,101.8
19125,33193,30.1,39.4,39.6,99.8
19127,39804,31.8,44.4,38.3,100.2
19129,15023,32.6,40.3,42.9,99.0
19131,10588,39.1,42.9,42.5,97.6
19133,8675,46.5,38.6,47.1,90.9
19135,7761,34.9,41.1,42.0,97.5
19137,10016,38.1,41.7,44.7,96.0
19139,42703,28.0,42.4,38.2,97.6
19141,13796,37.4,42.4,41.8,99.3
19143,6016,39.0,42.7,44.5,103.9
19145,15205,38.4,33.5,44.4,111.7
19147,8941,39.6,42.0,42.5,101.6
19149,25141,32.8,44.0,40.5,96.7
19151,6725,41.1,39.2,46.2,95.8
19153,485418,21.1,40.1,35.7,97.2
19155,93478,29.6,39.6,39.6,97.2
19157,18391,33.9,32.5,41.2,94.0
19159,4922,46.0,47.1,44.3,95.2
19161,9711,43.2,41.1,46.2,97.9
19163,172938,27.0,39.6,38.4,96.2
19165,11544,42.0,39.9,46.5,95.6
19167,34900,27.1,47.3,33.6,101.6
19169,97355,17.1,23.1,26.8,109.6
19171,16962,35.5,43.9,41.7,97.0
19173,6160,42.0,42.9,43.6,99.5
19175,12303,35.4,39.1,40.6,94.7
19177,7104,41.2,42.3,45.6,105.3
19179,35102,29.7,38.1,39.6,99.1
19181,50867,26.6,41.4,38.5,96.5
19183,22100,33.8,44.0,40.5,97.9
19185,6426,40.9,48.2,41.8,95.1
19187,36348,30.6,35.2,39.3,107.9
19189,10474,37.1,38.2,41.9,98.7
19191,20090,33.9,30.3,41.9,98.3
19193,102687,25.6,44.3,35.8,98.2
19195,7422,35.8,35.0,43.6,103.8
19197,12644,41.4,45.0,42.3,99.2
20001,12503,36.3,39.4,42.0,95.5
20003,7877,39.7,48.4,39.7,97.9
20005,16210,28.6,39.1,37.1,93.6
20007,4493,40.9,46.6,43.1,106.6
20009,26209,34.4,41.8,39.5,94.4
20011,14539,36.7,46.5,39.7,96.5
20013,9575,36.2,46.8,41.7,94.0
20015,66890,25.5,43.0,38.7,101.5
20017,2604,44.8,39.9,45.2,104.1
20019,3280,46.2,38.4,47.4,112.3
20021,20017,33.8,41.7,42.1,95.3
20023,2639,50.9,40.3,46.1,99.9
20025,2006,43.9,43.9,47.7,109.6
20027,8030,47.6,44.0,44.1,100.2
20029,8831,38.5,44.1,39.8,100.7
20031,8218,37.6,36.8,44.9,102.5
20033,1759,53.2,37.4,50.7,97.9
20035,35090,31.4,40.7,38.7,100.7
20037,38874,24.3,34.6,33.6,101.6
20039,2826,52.2,36.7,50.6,99.7
20041,18614,34.8,41.1,41.5,100.5
20043,7616,31.2,31.3,41.8,103.0
20045,121304,17.6,26.2,30.2,98.7
20047,2822,37.9,40.4,44.9,100.4
20049,2502,58.5,44.6,52.3,97.9
20051,28747,24.7,34.2,33.2,97.5
20053,6176,33.9,30.3,43.6,133.5
20055,36451,18.7,51.7,31.7,107.0
20057,33718,18.4,51.1,32.5,108.8
20059,25643,28.8,40.4,40.0,101.6
20061,33309,14.0,51.4,26.6,114.9
20063,2650,48.1,44.9,44.7,103.8
20065,2464,53.7,40.5,49.3,88.1
20067,7324,23.9,55.4,32.5,108.8
20069,6020,27.4,52.4,36.1,102.6
20071,1156,35.9,51.1,40.3,85.9
20073,6010,46.9,40.0,48.6,104.6
20075,2552,21.4,49.8,36.2,111.8
20077,5506,43.0,47.3,42.5,101.6
20079,34434,33.4,42.2,39.2,98.8
20081,3990,23.5,48.7,36.9,95.7
20083,1872,39.9,37.9,48.7,98.1
20085,13249,34.4,44.8,40.9,99.6
20087,18974,32.7,39.3,43.9,101.6
20089,2854,60.8,38.4,52.8,103.3
20091,597574,23.8,39.8,37.8,96.4
20093,3863,27.3,52.1,35.5,87.6
20095,7173,39.1,40.0,45.6,99.7
20097,2483,40.5,44.3,41.3,94.7
20099,19938,33.4,42.1,41.2,97.8
20101,1523,38.7,42.0,44.4,101.2
20103,81499,23.3,38.3,37.9,114.7
20105,3013,45.6,45.1,45.9,102.6
20107,9687,40.1,40.4,44.5,102.4
20109,2789,38.3,44.8,39.7,105.2
20111,33237,24.3,35.7,33.8,93.9
20113,28557,33.9,37.9,40.7,96.8
20115,11865,41.9,38.2,44.8,101.4
20117,9713,40.6,44.2,42.8,99.5
20119,4120,30.5,44.6,37.3,100.5
20121,33740,29.5,41.7,42.9,101.0
20123,6053,42.9,41.1,43.1,104.9
20125,32114,33.8,41.4,40.3,99.7
20127,5551,44.9,38.1,46.7,101.6
20129,2656,35.6,43.2,39.8,91.4
20131,10109,36.9,49.5,40.7,103.9
20133,16008,36.2,44.4,40.5,94.3
20135,2838,45.0,40.7,49.7,99.4
20137,5416,34.6,31.5,41.9,120.2
20139,15855,34.7,40.8,43.6,100.3
20141,3494,45.8,38.7,46.5,99.4
20143,5776,36.0,39.4,42.8,106.5
20145,6539,36.0,26.6,46.2,124.9
20147,5297,43.2,41.3,44.2,100.8
20149,24203,25.2,51.9,35.4,99.1
20151,9324,35.2,45.8,39.0,100.2
20153,2490,51.0,40.6,48.0,108.7
20155,62421,34.4,39.0,40.9,100.9
20157,4607,52.9,42.2,49.5,97.1
20159,9532,32.8,38.3,39.1,102.6
20161,74059,12.4,22.1,25.4,111.8
20163,4985,40.9,41.0,44.4,93.1
20165,2953,46.3,39.8,46.8,103.4
20167,6896,44.5,41.2,45.3,96.6
20169,54384,29.1,39.2,39.1,99.3
20171,4893,34.6,50.7,39.7,104.9
20173,515416,24.2,43.0,35.5,97.6
20175,21902,16.2,52.2,29.9,110.7
20177,177293,30.9,40.6,39.4,93.4
20179,2515,44.9,46.1,43.6,103.0
20181,5904,35.7,41.5,39.7,102.4
20183,3594,52.8,37.2,51.4,98.6
20185,4125,38.4,44.2,44.2,108.4
20187,2030,32.8,51.7,36.9,103.8
20189,5498,28.6,52.8,35.4,107.4
20191,22928,33.2,42.9,42.1,102.3
20193,7748,27.9,37.6,36.7,94.4
20195,2802,46.9,33.0,47.0,101.0
20197,6877,35.5,42.0,44.3,103.9
20199,1583,45.2,48.8,42.0,99.6
20201,5474,46.6,41.1,45.8,107.7
20203,2112,36.1,42.8,41.5,92.7
20205,8600,39.5,43.1,43.6,96.8
20207,3117,45.5,34.8,51.0,111.5
20209,165447,20.8,46.5,33.9,98.9
21001,19366,30.2,31.6,40.4,98.8
21003,21065,29.7,40.0,39.9,98.5
21005,22580,25.9,39.2,41.7,96.6
21007,7914,37.0,36.3,44.0,99.4
21009,44026,29.6,40.2,40.4,92.5
21011,12421,28.3,43.6,40.7,99.2
21013,26426,30.9,35.1,41.2,96.4
21015,132368,22.5,43.5,38.0,98.3
21017,19998,32.9,38.5,41.8,96.0
21019,47361,32.8,36.1,42.1,99.7
21021,30090,31.1,32.8,40.1,100.0
21023,8308,28.1,40.0,41.7,102.1
21025,12802,26.8,32.9,42.3,100.7
21027,20283,33.8,39.7,42.4,99.4
21029,80921,25.4,35.1,40.8,99.7
21031,12756,30.7,38.6,41.3,100.3
21033,12679,38.0,39.8,42.9,94.9
21035,38991,26.3,27.8,36.3,94.0
21037,93608,25.0,33.0,38.1,95.9
21039,4738,36.9,40.7,42.3,99.4
21041,10691,26.2,44.2,38.7,105.5
21043,26976,32.0,39.6,41.6,98.6
21045,15968,35.6,40.0,42.6,93.4
21047,71470,20.3,44.7,28.3,111.9
21049,36152,30.0,37.2,42.3,93.5
21051,20110,24.5,33.5,40.0,111.2
21053,10175,33.4,36.9,42.8,100.2
21055,8940,36.1,39.3,43.5,102.8
21057,6660,38.6,38.2,46.1,94.3
21059,101001,29.1,41.7,38.9,95.5
21061,12195,33.5,30.9,44.0,100.1
21063,7461,31.7,28.9,42.4,128.6
21065,14187,31.7,34.6,44.3,96.1
21067,322200,20.4,31.8,34.8,96.0
21069,14519,31.0,42.0,41.8,97.0
21071,35931,29.7,35.9,42.6,95.5
21073,50744,28.6,34.1,40.4,93.7
21075,6064,35.3,36.3,42.7,99.5
21077,8760,23.3,39.6,38.5,105.9
21079,17554,30.1,36.0,43.5,95.6
21081,25107,23.3,45.7,36.8,97.1
21083,37125,32.1,41.8,39.6,95.7
21085,26313,30.1,40.9,40.8,98.5
21087,11000,33.8,35.5,43.8,97.2
21089,35359,36.1,37.3,43.5,94.8
21091,8748,29.0,41.7,40.5,105.2
21093,109627,23.0,39.9,37.0,98.9
21095,26307,31.2,39.0,41.3,92.6
21097,18763,31.7,38.1,42.7,95.1
21099,18833,28.8,42.1,40.5,100.1
21101,45550,29.5,38.4,41.1,93.3
21103,15999,28.8,39.5,41.6,97.9
21105,4461,43.1,35.4,46.4,92.9
21107,45044,31.4,38.9,41.5,94.8
21109,13368,28.9,37.2,40.9,98.0
21111,768419,26.1,35.9,38.4,93.5
21113,53476,25.0,39.7,38.1,93.8
21115,22427,30.2,36.8,41.4,97.2
21117,166552,23.2,38.5,37.3,97.9
21119,15041,30.0,32.5,43.7,97.4
21121,31288,28.7,39.2,40.0,95.4
21123,14269,28.9,37.1,41.5,98.0
21125,60631,27.0,38.1,40.2,96.5
21127,15604,30.9,41.6,42.0,98.4
21129,7088,29.7,32.8,44.2,117.0
21131,10081,29.2,34.3,43.0,100.6
21133,21936,32.3,36.5,42.6,96.0
21135,13345,30.8,37.7,42.8,99.6
21137,24493,31.6,40.7,41.1,96.6
21139,9172,37.8,38.2,46.0,99.4
21141,27049,33.0,41.0,41.1,94.5
21143,8226,46.2,23.2,50.3,112.5
21145,65485,34.2,38.2,42.3,92.4
21147,17333,25.5,35.0,39.7,117.3
21149,9202,34.3,41.8,43.7,98.7
21151,92090,21.0,31.6,34.1,94.6
21153,12346,29.0,38.7,41.8,100.3
21155,19257,28.4,40.8,40.0,102.7
21157,31225,37.9,35.2,45.0,96.3
21159,11421,25.8,30.9,39.7,123.2
21161,17122,31.1,38.3,41.0,99.4
21163,28379,22.5,35.5,38.9,101.2
21165,6463,37.0,36.6,44.0,120.5
21167,21690,32.0,37.3,43.2,99.6
21169,10062,32.2,40.7,43.6,94.8
21171,10616,31.5,38.3,41.4,100.6
21173,28042,27.4,39.2,40.2,96.0
21175,13270,26.3,28.5,42.6,129.2
21177,30815,32.1,34.0,42.5,100.0
21179,45915,26.4,39.2,39.9,99.5
21181,7189,27.8,38.0,40.9,95.4
21183,24081,31.0,42.3,40.6,96.9
21185,66508,21.3,41.4,39.3,110.2
21187,10847,31.4,37.6,42.3,105.2
21189,4416,35.0,31.9,47.2,77.1
21191,14587,25.9,38.2,40.8,105.7
21193,26266,27.6,37.7,41.3,98.5
21195,58595,30.5,33.9,42.5,95.3
21197,12283,26.2,41.6,39.3,94.9
21199,64789,32.2,37.8,41.9,93.8
21201,2139,28.5,41.9,40.6,80.1
21203,16795,30.6,36.8,42.6,94.4
21205,24534,20.8,29.7,30.4,92.8
21207,17846,35.3,39.7,43.4,95.4
21209,55961,19.5,40.1,36.0,95.6
21211,48100,25.9,37.3,39.3,94.8
21213,18319,27.9,41.1,38.7,98.7
21215,18945,21.8,36.2,42.9,101.0
21217,25572,29.1,37.4,37.5,94.4
21219,12334,28.7,46.7,37.2,98.3
21221,14569,41.3,40.1,45.8,101.6
21223,8528,29.2,35.8,42.2,96.7
21225,14582,26.5,28.4,38.0,101.0
21227,130836,19.9,35.3,32.9,96.4
21229,12044,31.7,40.1,41.6,94.9
21231,20447,35.7,35.9,44.0,98.4
21233,13021,29.5,39.2,40.8,96.9
21235,36252,26.5,42.2,36.7,98.2
21237,7188,33.6,40.3,41.4,102.0
21239,26486,30.5,37.1,42.4,89.9
22001,62371,26.3,44.0,37.0,95.6
22003,25572,23.1,35.1,38.3,130.8
22005,125061,19.3,43.7,36.0,97.4
22007,22236,30.2,36.0,41.4,92.0
22009,40465,28.5,39.6,38.4,101.1
22011,37387,26.4,41.5,37.5,103.8
22013,13391,35.8,39.8,42.1,88.4
22015,126952,23.1,40.6,35.5,97.3
22017,243243,28.8,40.1,37.8,89.9
22019,202858,24.5,41.5,36.1,95.2
22021,9959,31.9,39.5,42.3,107.0
22023,6963,30.0,36.0,44.9,97.1
22025,9586,27.6,35.1,38.5,115.1
22027,15854,30.6,28.1,41.8,134.6
22029,19533,30.2,40.7,37.4,97.8
22031,27395,30.3,41.1,39.3,95.4
22033,443158,22.6,36.1,34.2,91.6
22035,6947,21.5,39.8,30.7,135.2
22037,19228,28.2,27.5,43.1,121.8
22039,33491,25.5,40.7,36.2,106.3
22041,20109,31.6,44.7,38.6,93.2
22043,22339,22.8,31.7,38.3,130.1
22045,70763,25.3,43.9,37.1,96.5
22047,32626,24.6,32.3,39.3,101.6
22049,15822,35.0,35.6,41.8,103.2
22051,434903,28.2,36.3,39.5,93.6
22053,31425,27.9,43.7,37.4,96.2
22055,243692,20.9,37.5,35.5,94.8
22057,97980,25.3,37.9,38.1,95.8
22059,14950,27.5,39.6,38.4,108.4
22061,47118,20.5,30.1,28.1,96.0
22063,140524,21.8,42.0,36.8,96.6
22065,11137,23.2,38.7,34.8,96.5
22067,25189,33.1,42.3,40.3,92.8
22069,38505,27.7,38.8,33.5,92.9
22071,391249,22.7,30.6,37.2,89.9
22073,154679,24.5,41.3,36.2,91.9
22075,23305,22.2,42.8,36.1,95.4
22077,21883,36.2,38.6,43.1,94.3
22079,130376,27.4,42.0,37.5,93.6
22081,8462,33.0,41.1,40.6,96.3
22083,20251,29.9,39.2,39.0,95.6
22085,23915,36.8,41.9,41.6,97.8
22087,46694,18.4,42.7,34.5,95.5
22089,52856,21.9,39.3,38.0,98.1
22091,10227,32.7,35.3,41.4,92.0
22093,21142,28.8,37.6,39.6,91.2
22095,43055,23.2,40.9,37.8,94.3
22097,82786,28.0,46.8,36.8,93.3
22099,53607,25.0,39.7,37.7,96.7
22101,50020,28.3,40.6,39.4,97.4
22103,258447,28.8,40.5,40.4,94.4
22105,133753,23.8,40.2,35.5,93.7
22107,4435,47.2,44.9,44.5,93.6
22109,111297,24.5,42.3,36.1,97.0
22111,22270,35.8,38.2,42.3,99.9
22113,59787,25.9,43.0,38.3,94.4
22115,49315,19.2,39.4,30.5,113.1
22117,46325,30.8,40.9,39.8,97.9
22119,38813,33.8,39.1,41.1,95.9
22121,26395,22.2,38.6,36.6,94.8
22123,10934,32.5,38.7,40.8,107.0
22125,15441,22.5,24.0,42.1,200.2
22127,14165,30.7,33.9,41.3,114.6
23001,107958,29.1,35.7,40.7,95.9
23003,67431,41.9,31.9,48.0,98.1
23005,294520,29.3,29.6,42.1,94.3
23007,29933,36.5,29.5,46.5,95.4
23009,54832,43.0,29.0,49.1,93.5
23011,122158,32.6,31.7,44.1,95.3
23013,39809,43.5,30.8,48.6,100.0
23015,34415,50.1,30.4,51.2,96.2
23017,57741,36.3,30.7,47.8,97.4
23019,151696,29.2,28.6,42.2,98.4
23021,16864,46.7,30.2,51.5,100.8
23023,35720,38.3,32.0,47.2,96.0
23025,50573,36.1,31.9,46.9,98.2
23027,39723,38.3,31.5,46.2,96.0
23029,31378,43.5,33.9,48.5,96.3
23031,206074,33.7,30.9,45.3,94.9
24001,71002,32.3,27.7,41.4,110.9
24003,575421,23.5,35.5,38.5,97.9
24005,828193,28.1,35.3,39.5,89.9
24009,92094,24.2,37.5,40.5,98.3
24011,33260,27.5,39.4,39.3,96.2
24013,168233,27.5,35.5,42.2,98.0
24015,102889,25.5,36.7,40.7,99.0
24017,161448,19.6,37.8,38.5,92.9
24019,31994,37.1,36.5,44.8,87.7
24021,255955,23.3,37.3,39.0,97.0
24023,29155,37.9,31.4,46.8,99.3
24025,253736,26.3,36.2,40.8,95.7
24027,322407,22.4,39.4,38.7,95.7
24029,19456,45.4,27.0,48.0,90.3
24031,1047661,25.3,37.9,39.4,93.6
24033,910551,20.7,34.6,37.5,92.7
24035,50163,32.2,36.1,44.7,99.0
24037,113182,20.4,38.5,36.5,99.9
24039,25699,25.1,25.8,36.9,116.7
24041,37087,55.6,34.9,51.0,90.0
24043,150575,28.2,35.7,40.7,103.6
24045,103222,25.3,35.2,36.0,90.5
24047,51967,50.2,31.2,50.5,95.4
24510,602274,21.4,31.2,35.5,88.3
25001,213505,55.9,27.6,53.7,91.8
25003,125927,38.8,28.2,47.2,94.0
25005,563301,27.2,33.2,41.0,93.8
25007,17430,41.7,28.6,49.0,95.0
25009,787038,27.8,34.5,40.9,93.0
25011,70529,36.2,28.6,47.0,94.9
25013,466647,27.5,35.0,39.4,93.4
25015,161361,25.3,21.3,36.6,87.5
25017,1605899,23.6,30.5,38.5,96.0
25019,11212,23.6,23.3,41.7,118.2
25021,703740,27.1,33.6,40.9,92.8
25023,518597,30.0,35.5,42.7,94.5
25025,801162,16.8,23.2,33.0,93.2
25027,826655,24.8,33.4,40.2,97.2
26001,10396,71.0,25.0,58.9,102.1
26003,9098,42.4,25.4,49.6,126.6
26005,117104,27.8,40.7,40.2,99.7
26007,28431,40.0,32.3,48.1,98.0
26009,23301,49.8,33.0,51.6,98.4
26011,15013,43.7,31.8,50.0,102.5
26013,8337,37.9,29.6,45.8,124.2
26015,61045,30.8,37.1,42.2,100.5
26017,103506,34.0,33.9,43.6,97.3
26019,17703,47.2,32.6,50.1,97.4
26021,153797,33.9,37.3,42.3,96.0
26023,43428,31.5,39.9,41.3,105.6
26025,133943,29.8,38.5,40.1,96.3
26027,51613,35.5,35.4,45.5,100.4
26029,26197,42.4,33.3,49.1,97.9
26031,25435,49.2,29.5,51.6,100.7
26033,37418,28.6,28.6,40.8,117.2
26035,30655,41.9,35.1,47.7,99.6
26037,78957,27.9,36.8,41.1,98.2
26039,13904,44.9,32.7,50.9,104.2
26041,35874,42.7,35.2,47.5,100.9
26043,25373,39.9,34.4,47.4,99.8
26045,109730,30.3,34.4,41.1,96.7
26047,33175,38.4,32.9,45.7,98.5
26049,406770,29.1,37.6,40.5,93.1
26051,25312,49.3,35.0,50.6,100.5
26053,14715,45.9,27.1,50.0,112.2
26055,92640,33.0,33.6,43.0,97.5
26057,40692,27.5,31.4,40.0,115.4
26059,45707,33.2,37.1,42.1,99.5
26061,35890,27.5,32.3,33.2,118.1
26063,31105,45.7,34.5,49.3,98.7
26065,290923,20.4,29.6,32.4,95.1
26067,64401,23.6,35.5,38.6,116.8
