cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
26059,45757,32.3,37.2,42.3,99.7
26061,36070,27.0,32.1,33.0,117.6
26063,31349,44.2,34.6,49.2,98.4
26065,290587,19.6,29.8,32.0,95.0
26067,64300,23.2,36.9,38.7,114.1
26069,25197,53.4,30.3,52.9,99.2
26071,11152,55.5,29.7,54.3,98.8
26073,70688,17.3,24.6,28.1,94.5
26075,158636,28.1,35.5,41.2,104.3
26077,262745,22.9,34.1,34.4,95.8
26079,17585,33.3,35.4,44.4,103.5
26081,648121,21.3,39.2,35.3,97.1
26083,2111,70.0,29.5,57.5,106.6
26085,11852,49.7,29.5,53.2,104.4
26087,88038,28.6,34.0,44.1,103.8
26089,21652,56.0,30.4,54.1,98.2
26091,98381,30.3,35.1,41.9,102.1
26093,189754,26.8,35.2,43.5,100.6
26095,6338,34.4,26.6,44.7,145.5
26097,10780,48.0,27.5,52.8,103.9
26099,870325,26.7,34.2,40.9,94.9
26101,24457,43.4,30.4,49.3,107.9
26103,66686,29.0,28.4,39.1,101.6
26105,28954,40.9,36.3,46.2,98.0
26107,43251,28.6,29.4,36.9,101.7
26109,23074,40.8,31.9,48.8,102.9
26111,83355,29.7,35.6,41.8,96.9
26113,15028,36.0,41.0,43.5,103.6
26115,149727,28.7,35.5,42.6,97.4
26117,63413,28.2,37.1,40.7,105.8
26119,9265,58.4,27.7,56.1,101.8
26121,173297,27.3,38.6,39.3,98.9
26123,48366,32.2,38.6,42.4,100.8
26125,1253185,26.2,34.0,40.9,95.7
26127,26416,36.0,40.6,43.2,102.7
26129,20898,44.9,32.9,50.4,101.5
26131,5877,67.9,23.7,58.6,105.1
26133,23290,36.4,40.0,43.8,102.8
26135,8248,50.1,35.6,51.8,103.7
26137,24490,35.6,36.2,44.9,98.5
26139,286558,23.9,39.5,35.2,97.7
26141,12714,57.5,30.4,55.0,99.1
26143,23851,60.6,29.1,56.2,99.3
26145,191821,31.2,36.0,40.9,94.4
26147,159247,30.0,34.8,43.8,98.9
26149,60836,30.0,42.6,39.6,99.6
26151,41295,36.7,37.8,45.2,98.7
26153,8048,47.1,30.7,52.1,95.4
26155,68340,29.2,35.1,42.4,97.7
26157,52939,33.4,34.8,44.6,101.2
26159,75358,29.9,40.0,41.6,99.0
26161,367000,19.8,27.7,33.6,98.3
26163,1757299,24.6,38.9,37.9,92.9
26165,33256,32.1,40.2,41.6,99.7
27001,15834,64.0,33.0,55.5,103.3
27003,350253,21.7,38.4,38.5,100.2
27005,34011,36.5,44.0,41.9,99.1
27007,46403,26.2,42.5,34.0,99.4
27009,40129,22.6,41.5,36.0,100.7
27011,4996,47.8,38.5,49.0,99.2
27013,66795,20.0,29.6,31.0,100.4
27015,25163,36.3,37.8,42.3,100.5
27017,35633,28.1,37.4,41.0,109.6
27019,101949,18.5,43.8,37.9,98.6
27021,29268,47.2,39.5,48.9,104.7
27023,11953,37.4,41.8,41.6,97.9
27025,55315,24.1,36.9,41.3,108.5
27027,63446,20.6,39.0,32.6,97.6
27029,8821,36.9,45.2,42.3,104.8
27031,5376,47.5,26.7,52.6,98.0
27033,11299,42.9,45.8,42.9,100.0
27035,64217,39.1,38.7,44.5,99.1
27037,421453,22.0,39.7,37.9,97.3
27039,20669,24.3,44.3,38.4,101.1
27041,37513,40.0,38.3,44.2,100.1
27043,13801,41.1,39.8,45.8,100.6
27045,20949,37.3,44.4,42.3,101.3
27047,30463,39.2,39.1,44.0,99.0
27049,46246,32.4,38.2,42.2,98.7
27051,5935,42.9,41.2,44.9,102.3
27053,1245837,21.3,34.3,36.5,97.8
27055,18648,36.0,37.6,45.3,100.9
27057,21019,46.0,39.1,48.7,102.3
27059,39430,25.6,39.3,40.0,102.7
27061,45141,40.2,37.3,46.3,102.6
27063,9954,38.1,38.0,44.8,104.6
27065,16089,34.7,37.0,45.0,102.3
27067,42841,32.0,42.6,39.3,101.4
27069,4311,43.9,39.5,48.1,101.3
27071,12515,42.6,31.9,49.5,99.4
27073,6719,49.4,36.0,50.4,100.5
27075,10560,45.4,31.0,50.8,105.6
27077,3771,42.5,38.3,50.9,114.0
27079,28242,29.1,40.9,41.0,100.5
27081,5677,47.2,44.6,45.4,101.5
27083,25758,26.2,43.1,35.8,99.2
27085,35832,31.2,39.6,40.7,100.4
27087,5501,34.5,62.2,35.7,102.8
27089,9372,37.5,40.6,43.7,102.1
27091,19852,41.5,39.5,45.3,100.5
27093,23105,34.5,43.3,42.2,104.4
27095,25865,31.2,41.6,40.5,101.1
27097,33064,32.9,40.6,41.7,101.8
27099,39807,32.4,44.1,38.8,101.6
27101,8296,47.7,40.4,48.1,100.0
27103,33954,25.1,35.3,36.3,100.5
27105,21734,28.3,47.8,35.7,107.4
27107,6520,38.9,42.8,43.8,103.8
27109,154809,25.0,40.9,37.2,95.6
27111,58195,42.5,39.5,46.8,101.6
27113,14183,30.6,39.8,39.6,99.0
27115,29223,33.5,33.1,45.0,114.5
27117,9191,38.5,47.4,42.1,95.3
27119,31521,31.1,41.7,38.7,103.6
27121,11048,42.9,38.0,45.8,102.3
27123,544442,22.5,37.3,35.0,95.1
27125,4015,36.0,44.2,42.7,103.4
27127,15261,38.6,44.5,42.6,102.0
27129,14652,36.3,40.8,43.8,103.6
27131,66185,24.1,34.9,36.5,104.1
27133,9402,36.3,46.6,40.8,95.8
27135,15361,28.3,41.5,41.6,106.2
27137,199759,30.3,30.7,41.1,100.5
27139,145275,16.9,45.1,36.5,99.3
27141,94463,17.4,42.6,36.0,104.4
27143,14892,31.0,40.7,41.7,103.7
27145,158452,23.4,37.1,34.4,101.2
27147,36683,29.4,43.3,39.0,98.5
27149,9789,27.2,34.2,33.1,100.6
27151,9359,39.3,40.6,43.9,100.3
27153,24494,37.8,43.0,43.9,105.8
27155,3311,44.7,35.5,47.5,98.6
27157,21537,37.0,37.5,45.2,101.5
27159,13654,39.0,47.1,41.5,97.5
27161,18740,29.3,39.4,40.5,92.5
27163,255938,23.7,40.4,39.5,97.9
27165,10972,35.9,44.0,39.9,100.9
27167,6291,32.1,38.8,43.3,106.5
27169,50725,25.1,27.6,35.2,98.2
27171,134438,20.4,47.1,37.0,102.2
27173,9814,35.5,40.6,42.4,103.2
28001,31266,30.0,34.0,41.4,106.6
28003,37090,31.2,39.9,39.7,96.5
28005,12412,40.3,36.6,47.1,94.0
28007,18437,34.2,45.5,39.8,89.7
28009,8232,28.4,35.1,41.5,96.7
28011,31848,25.0,41.3,35.6,89.2
28013,14499,31.7,41.0,41.4,91.2
28015,10070,39.5,33.2,47.6,101.9
28017,17193,28.9,42.9,37.8,93.1
28019,8277,37.8,38.7,44.0,100.9
28021,9089,25.6,34.9,33.9,88.3
28023,15770,34.6,38.8,42.2,87.8
28025,19640,30.2,39.0,39.5,87.1
28027,23255,25.2,47.1,34.8,85.9
28029,28501,28.0,38.7,38.5,91.3
28031,18978,29.1,42.6,37.3,95.1
28033,178975,20.6,42.2,36.8,93.1
28035,75224,20.9,36.5,32.5,90.4
28037,7733,33.8,41.6,42.5,91.6
28039,23917,25.0,45.1,36.4,101.3
28041,13645,19.9,28.9,40.4,148.6
28043,21088,29.6,40.5,39.2,91.0
28045,46961,33.3,35.4,44.4,95.8
28047,204502,23.5,39.2,36.2,96.4
28049,238797,22.0,39.6,34.8,87.4
28051,17737,24.4,43.5,34.7,91.7
28053,8389,28.7,47.1,38.3,91.6
28055,1361,23.4,21.1,42.2,161.7
28057,23462,28.4,35.8,39.9,101.8
28059,142376,25.6,38.8,38.8,97.5
28061,16505,34.1,39.4,41.0,94.9
28063,7225,25.0,37.9,40.5,95.7
28065,11339,37.7,34.7,44.0,91.6
28067,68352,28.2,43.6,37.5,95.5
28069,9943,31.4,30.7,41.4,103.6
28071,53590,17.5,26.5,30.5,93.0
28073,61969,21.3,40.7,35.9,91.3
28075,76279,27.8,39.6,37.8,94.8
28077,12633,30.2,42.2,39.9,95.5
28079,22792,27.6,46.3,36.9,106.3
28081,85072,24.2,42.4,37.5,91.2
28083,29222,23.7,47.7,34.0,87.3
28085,34320,28.2,40.3,38.9,90.2
28087,59150,25.4,38.9,37.1,90.8
28089,104562,20.7,40.6,37.2,91.5
28091,24990,30.5,39.1,40.8,93.9
28093,35599,27.5,34.6,40.4,97.3
28095,35673,32.6,39.0,41.1,91.1
28097,10068,36.7,40.2,41.6,87.1
28099,29332,27.7,48.7,37.3,91.2
28101,21360,27.5,43.3,37.0,88.7
28103,10700,27.0,42.5,37.0,87.5
28105,49512,15.4,24.3,26.1,99.8
28107,34190,25.8,42.1,38.3,93.1
28109,55219,31.1,38.0,40.9,97.9
28111,12006,28.9,38.9,41.9,94.9
28113,39532,29.1,46.1,37.2,90.1
28115,31618,25.0,45.3,36.6,93.7
28117,25255,29.5,37.9,39.2,92.7
28119,7187,27.8,39.4,38.7,87.9
28121,152677,23.8,38.0,37.8,93.1
28123,28332,25.4,45.4,36.4,98.4
28125,4404,31.7,42.4,41.2,86.0
28127,26888,29.2,40.8,39.5,93.6
28129,16009,33.1,41.7,41.5,95.6
28131,18276,25.8,34.9,38.7,101.3
28133,26168,20.1,35.6,35.6,112.7
28135,14158,22.2,30.4,36.8,124.5
28137,28404,26.5,38.1,38.2,92.9
28139,22018,26.2,40.8,38.8,93.5
28141,19441,35.6,37.7,42.5,96.4
28143,9988,20.0,50.2,33.6,87.4
28145,28507,28.1,42.9,37.9,96.7
28147,14477,33.1,40.4,39.8,99.3
28149,46519,26.8,40.1,39.1,91.3
28151,46057,26.4,44.7,37.2,87.6
28153,20373,28.6,42.1,40.2,97.8
28155,9768,30.7,40.6,40.5,94.8
28157,8875,27.3,34.6,37.8,121.6
28159,18229,34.6,38.8,42.3,94.4
28161,12367,34.2,39.2,42.5,93.7
28163,28565,19.6,34.3,36.1,139.5
29001,25369,21.5,27.8,27.6,94.4
29003,17503,32.2,39.6,42.4,99.7
29005,5229,45.9,34.9,48.5,98.7
29007,25644,29.1,38.8,39.7,85.6
29009,35530,35.4,39.7,43.7,99.6
29011,11797,35.9,42.5,41.3,97.3
29013,16296,33.7,41.5,41.6,96.3
29015,19107,58.0,33.4,53.6,99.1
29017,12225,33.4,37.2,44.0,98.6
29019,177651,17.5,29.9,31.2,94.5
29021,88460,25.8,36.9,37.8,101.8
29023,42656,32.0,40.6,41.3,95.8
29025,9039,34.1,42.0,42.3,102.9
29027,44889,25.2,33.7,38.6,104.0
29029,45466,51.0,33.3,51.5,97.3
29031,78491,26.0,34.3,36.5,93.7
29033,8781,38.2,40.6,43.4,97.5
29035,6147,34.8,42.3,41.7,97.3
29037,103597,27.9,41.1,39.8,95.5
29039,14043,44.4,46.0,44.7,100.6
29041,7483,44.4,42.7,45.7,99.0
29043,85658,25.7,43.1,37.9,95.7
29045,6779,36.4,40.3,44.0,102.7
29047,242516,22.4,39.3,37.1,96.3
29049,20500,29.9,41.2,41.0,98.0
29051,76723,26.1,36.6,38.6,101.6
29053,17660,28.1,35.5,38.7,110.7
29055,24154,33.2,39.8,41.9,97.4
29057,7578,41.4,37.0,46.2,103.1
29059,16617,36.7,42.3,44.0,95.3
29061,8295,38.0,47.7,41.1,101.1
29063,12526,24.9,25.0,40.4,168.2
29065,15545,38.5,40.8,44.7,100.0
29067,13306,44.0,40.0,47.3,99.8
29069,30027,31.5,45.2,40.0,91.8
29071,103191,28.1,38.4,40.7,99.5
29073,14711,39.2,36.3,46.2,100.9
29075,6616,35.2,44.5,40.4,93.6
29077,289756,25.6,33.1,36.0,94.7
29079,9992,39.5,42.4,40.8,96.3
29081,8491,42.0,46.2,43.3,98.6
29083,21735,37.8,39.1,44.1,97.1
29085,9404,67.8,34.4,55.0,96.7
29087,4432,45.6,37.3,48.5,97.4
29089,10058,31.0,37.0,39.1,102.7
29091,40104,34.7,42.4,40.9,95.3
29093,10164,38.3,36.3,45.7,97.0
29095,696216,23.7,38.4,36.8,93.6
29097,119920,25.4,42.0,36.2,95.4
29099,223951,23.4,37.7,39.2,98.6
29101,53682,18.5,32.5,30.5,105.1
29103,3947,39.3,43.7,44.1,100.4
29105,35531,30.2,42.2,40.3,96.3
29107,32597,31.5,39.3,42.3,99.7
29109,38204,31.4,44.7,39.4,98.1
29111,9955,31.1,37.9,40.6,102.7
29113,56477,21.7,41.7,37.1,98.7
29115,12113,36.8,42.6,41.8,94.5
29117,15126,34.1,37.7,40.0,80.4
29119,22782,25.7,42.8,37.8,104.8
29121,15199,40.5,43.7,43.3,100.9
29123,12179,32.2,39.1,42.2,95.5
29125,8803,36.4,34.4,46.0,102.1
29127,28608,29.6,40.6,38.9,93.9
29129,3644,38.8,44.7,42.9,99.5
29131,25201,32.8,41.4,40.7,97.9
29133,13574,28.7,34.3,41.4,120.8
29135,16046,26.1,41.2,38.0,113.1
29137,8629,40.9,38.4,46.5,102.9
29139,11487,35.7,39.0,44.5,99.3
29141,20271,43.4,42.5,46.0,96.6
29143,17560,31.9,40.2,42.0,91.5
29145,58180,30.5,41.3,39.9,98.1
29147,22359,21.4,23.1,29.7,98.6
29149,10647,42.8,42.0,46.4,97.9
29151,13615,28.8,38.7,40.8,106.9
29153,9207,51.9,37.6,51.6,95.1
29155,16663,28.8,45.3,37.9,88.4
29157,19191,31.3,40.8,40.7,98.0
29159,42355,27.9,42.3,37.8,98.9
29161,44630,25.0,33.4,35.3,110.0
29163,18455,27.9,35.9,38.9,121.3
29165,100682,23.1,38.4,38.2,97.6
29167,31748,30.2,39.2,37.6,95.8
29169,52425,12.0,31.5,27.6,133.0
29171,4781,45.4,44.1,45.8,101.1
29173,10234,36.2,36.9,45.0,103.1
29175,24878,26.6,35.5,39.4,109.2
29177,22875,30.3,38.5,42.2,97.2
29179,6290,39.4,34.5,46.5,109.7
29181,13567,36.5,40.7,42.3,99.0
29183,394290,23.9,38.2,38.6,96.6
29185,9370,51.0,36.6,50.3,98.7
29186,17848,32.0,36.7,43.3,102.9
29187,66643,25.8,33.4,39.4,116.3
29189,996919,29.3,36.7,40.3,90.3
29195,22976,30.6,39.3,37.9,101.4
29197,4555,35.3,48.2,40.1,96.5
29199,4902,34.7,54.6,37.3,98.0
29201,38633,30.6,40.9,40.0,93.7
29203,8217,36.8,38.5,45.8,95.6
29205,6013,37.2,43.8,42.3,101.2
29207,29377,33.9,38.5,41.4,94.5
29209,31615,57.3,31.5,53.6,95.3
29211,6247,34.8,38.7,42.1,96.8
29213,55114,37.0,37.0,42.2,93.5
29215,25604,35.4,37.3,43.2,109.2
29217,20595,32.9,42.5,40.8,95.6
29219,34453,30.1,40.7,41.0,99.0
29221,24860,26.6,37.4,40.8,105.8
29223,13195,41.7,38.7,47.5,95.4
29225,38655,27.0,47.0,36.7,104.8
29227,2027,44.8,36.7,48.1,92.9
29229,18203,35.3,46.2,41.7,95.9
29510,308174,19.5,28.8,35.8,93.8
30001,9415,35.0,28.8,43.0,98.9
30003,13387,22.5,62.9,30.7,99.6
30005,6719,27.4,54.3,33.8,99.4
30007,5945,41.0,34.1,47.3,104.3
30009,10597,43.6,30.9,50.5,102.8
30011,1331,40.5,38.6,47.8,105.4
30013,81625,30.9,38.0,38.3,102.1
30015,5732,35.5,42.0,41.9,96.8
30017,11729,32.5,37.3,41.4,99.5
30019,1730,46.3,43.2,49.2,114.9
30021,9017,30.8,35.2,41.0,111.8
30023,9106,37.2,26.0,48.6,111.3
30025,2921,31.1,43.5,39.3,100.9
30027,11221,41.5,37.4,45.3,104.8
30029,99899,31.6,37.2,42.2,99.8
30031,108063,18.1,29.6,33.4,108.0
30033,1036,40.9,36.2,45.8,114.0
30035,13732,20.8,55.8,31.9,97.2
30037,728,42.2,24.0,56.9,103.4
30039,3311,56.1,36.3,54.3,106.6
30041,16436,25.2,47.9,34.3,102.2
30043,11917,35.2,36.1,47.6,102.3
30045,1954,39.8,35.9,51.7,119.6
30047,30013,39.1,43.6,42.3,98.6
30049,67805,29.7,35.6,40.8,98.1
30051,2351,48.0,43.4,46.5,90.2
30053,19537,51.3,33.7,52.4,98.8
30055,1790,48.8,45.8,46.6,101.6
30057,8302,51.9,27.5,53.0,107.1
30059,1888,42.3,33.9,48.0,106.6
30061,4251,52.5,34.5,51.7,105.0
30063,117309,22.8,28.8,36.0,100.3
30065,4766,47.8,36.6,50.1,99.7
30067,16352,36.0,29.1,46.3,99.1
30069,453,38.7,34.9,51.8,107.8
30071,4077,41.1,43.0,49.0,105.1
30073,5994,36.0,44.2,40.7,98.5
30075,1607,48.6,28.8,53.4,101.9
30077,6854,30.8,23.1,45.5,167.7
30079,1252,56.7,46.2,48.7,105.6
30081,42512,45.2,34.8,49.1,98.7
30083,11199,24.5,42.2,38.6,104.0
30085,11175,20.0,60.5,30.2,97.0
30087,9152,26.1,50.5,36.8,99.6
30089,11681,57.5,34.1,53.9,105.4
30091,3483,41.0,36.0,46.3,100.6
30093,34770,30.7,33.0,40.0,102.7
30095,9466,39.4,39.9,46.8,99.2
30097,3670,59.5,37.2,52.0,100.5
30099,6086,42.6,45.3,44.4,95.5
30101,4892,26.3,29.7,43.1,125.2
30103,668,51.9,28.6,56.8,96.5
30105,7471,39.8,39.5,44.3,98.1
30107,2142,36.9,45.9,41.1,93.0
30109,1122,43.8,52.7,47.1,87.6
30111,159008,27.6,39.3,38.4,97.1
31001,31587,30.3,40.6,37.7,100.7
31003,6341,42.9,43.9,44.9,101.0
31005,427,53.2,59.2,45.5,90.6
31007,722,38.4,40.3,48.9,94.1
31009,477,54.8,43.2,53.2,103.8
31011,5279,40.8,42.7,44.8,97.9
31013,10970,29.9,44.4,39.4,100.7
31015,1937,60.9,41.1,54.3,98.9
31017,3015,50.8,37.5,49.4,94.1
31019,49209,22.3,37.5,33.5,100.0
31021,6510,43.9,41.7,45.7,95.3
31023,8029,36.6,42.4,43.3,99.4
31025,25888,28.8,40.8,41.7,102.0
31027,8498,39.8,47.5,42.7,103.7
31029,3783,39.9,42.0,43.5,94.0
31031,5779,36.9,41.4,43.1,103.6
31033,9604,31.9,40.5,40.4,98.2
31035,6203,36.0,44.7,42.5,103.8
31037,10714,21.8,51.7,33.7,124.2
31039,8952,40.4,45.8,42.6,100.5
31041,10826,40.1,43.2,43.1,98.7
31043,20173,23.3,50.6,33.4,100.8
31045,8810,28.6,28.0,34.9,93.9
31047,23733,27.3,48.0,35.7,107.2
31049,1831,41.3,34.5,48.7,91.5
31051,5719,36.3,45.3,40.8,103.5
31053,36665,33.4,42.0,38.9,96.7
31055,560617,20.5,41.8,34.7,97.3
31057,1913,39.5,43.9,43.3,104.4
31059,5547,40.6,35.4,47.0,98.2
31061,2987,49.9,34.4,50.8,97.3
31063,2640,45.9,35.6,45.2,104.5
31065,4747,46.0,41.9,46.9,97.8
31067,21594,36.1,39.8,43.8,101.1
31069,1864,53.0,38.5,50.4,102.2
31071,2001,55.3,38.4,50.9,100.9
31073,2013,46.3,31.0,53.4,106.7
31075,722,38.2,43.2,38.8,115.5
31077,2382,49.3,45.9,45.5,96.9
31079,61265,25.2,47.3,35.9,101.7
31081,9215,34.4,41.7,41.9,98.6
31083,3415,48.5,47.4,45.3,103.0
31085,893,30.9,35.4,45.7,108.2
31087,2815,48.8,44.1,46.2,98.9
31089,10177,39.8,45.1,42.8,101.6
31091,693,64.2,32.7,53.3,87.8
31093,6417,38.6,44.2,43.1,103.1
31095,7144,43.3,40.2,46.5,94.6
31097,5161,28.8,29.5,40.9,146.9
31099,6529,33.9,44.8,39.6,98.3
31101,8068,50.2,37.9,49.3,104.9
31103,760,48.4,52.6,45.3,92.9
31105,3633,45.6,39.9,46.3,99.9
31107,8426,47.6,47.0,45.6,98.3
31109,313158,21.2,36.0,33.5,100.8
31111,35263,32.9,41.3,41.1,96.3
31113,927,38.4,52.8,38.6,118.6
31115,605,40.7,25.5,53.2,107.2
31117,395,54.6,28.2,54.8,106.8
31119,35080,26.2,42.4,36.6,98.9
31121,7798,36.4,39.1,43.6,100.9
31123,4781,35.8,42.2,42.3,103.0
31125,3544,35.5,38.4,44.8,100.8
31127,6973,33.3,35.5,39.3,100.0
31129,4244,50.8,39.8,49.2,99.2
31131,15949,33.7,42.2,41.4,96.1
31133,2649,54.3,40.7,50.0,91.0
31135,2901,44.1,47.6,42.9,107.1
31137,9100,35.5,42.0,42.4,100.5
31139,7144,33.7,44.7,41.6,99.1
31141,33174,30.6,46.4,38.4,105.1
31143,5225,39.5,41.5,45.1,95.0
31145,10768,35.0,39.9,40.7,98.6
31147,7961,44.2,39.2,47.7,99.6
31149,1414,44.8,33.5,46.2,108.6
31151,14270,23.7,40.9,35.5,103.7
31153,181232,18.6,45.2,34.6,100.2
31155,21165,31.9,42.4,41.2,102.1
31157,36074,33.2,44.1,39.5,93.7
31159,17171,28.4,39.1,38.0,103.8
31161,5231,48.2,42.4,46.7,94.0
31163,3033,50.9,39.5,49.7,101.9
31165,1219,38.8,36.5,44.1,92.9
31167,5957,30.6,43.8,42.1,100.4
31169,5057,49.0,44.0,46.5,101.1
31171,645,36.0,33.3,41.8,81.2
31173,7181,22.9,68.9,27.5,98.6
31175,4206,48.5,42.6,46.2,94.9
31177,20361,31.0,42.7,41.2,97.6
31179,9332,24.1,31.3,32.0,103.3
31181,3537,40.8,41.6,45.1,102.1
31183,783,42.6,35.8,49.4,111.6
31185,13745,34.4,40.2,39.9,95.3
32001,24259,31.9,39.0,39.7,102.6
32003,2182004,23.3,37.6,37.3,99.7
32005,48132,49.3,30.5,52.0,100.9
32007,52297,17.8,44.5,34.1,108.5
32009,969,51.9,30.3,55.4,78.1
32011,1859,30.6,39.1,47.7,102.1
32013,16828,22.6,45.6,36.0,106.5
32015,5643,24.0,45.8,37.4,121.1
32017,5180,36.5,30.1,44.4,116.7
32019,54380,36.4,37.7,43.7,101.9
32021,4460,59.8,36.4,52.9,98.8
32023,44380,55.8,32.2,53.1,103.2
32027,6615,23.2,24.8,42.1,178.9
32029,3988,53.6,33.6,50.9,112.1
32031,456936,25.6,35.1,38.4,101.4
32033,9679,26.3,32.7,39.8,142.5
32510,54773,33.2,34.3,42.4,105.6
33001,60887,35.8,31.3,47.4,97.1
33003,48138,47.4,28.4,52.3,98.5
33005,76042,30.9,28.7,43.1,95.5
33007,31741,38.2,27.4,48.2,111.4
33009,89777,31.5,25.8,43.2,97.0
33011,413035,23.8,32.3,40.7,98.9
33013,149917,27.8,30.7,42.8,97.1
33015,306359,27.3,31.1,44.5,98.3
33017,129124,21.9,28.1,36.9,95.9
33019,43104,34.4,31.4,46.3,98.9
34001,266105,28.7,35.2,41.7,93.8
34003,930390,27.6,34.6,41.9,94.1
34005,445702,26.7,33.8,41.6,96.8
34007,506738,24.8,37.0,38.8,93.3
34009,93086,45.7,31.1,49.6,95.6
34011,151906,24.4,38.9,37.6,104.7
34013,795404,21.4,37.9,37.6,92.6
34015,291165,24.6,35.4,40.5,94.4
34017,670046,17.3,30.3,35.3,98.9
34019,124823,28.7,31.9,46.3,99.0
34021,367922,23.5,33.6,38.8,95.6
34023,825920,23.1,34.4,38.6,97.2
34025,621659,27.9,34.9,43.3,94.6
34027,493379,27.0,34.6,42.8,96.4
34029,596415,41.8,44.5,42.7,93.2
34031,503637,23.1,38.7,37.2,95.0
34033,62990,30.5,36.1,42.1,95.8
34035,329838,24.4,35.6,41.7,95.6
34037,141483,26.5,31.8,44.7,99.1
34039,554033,22.8,37.8,38.7,95.1
34041,105862,28.2,32.1,44.4,95.9
35001,677858,25.4,35.5,37.6,96.1
35003,3526,77.7,32.1,58.1,122.9
35005,65144,26.9,46.4,35.7,99.8
35006,26891,25.7,39.0,37.3,102.5
35007,12168,49.5,33.8,50.2,105.8
35009,49732,20.0,43.4,31.5,109.2
35011,2040,42.6,74.0,35.4,104.6
35013,216069,25.5,41.4,33.1,96.4
35015,57732,24.2,44.9,35.2,101.9
35017,27669,49.8,37.8,46.4,97.4
35019,4353,36.9,32.3,43.1,142.2
35021,441,82.7,29.3,58.5,121.6
35023,4297,37.3,38.9,43.1,98.3
35025,70277,18.8,51.1,31.8,106.6
35027,19461,52.6,34.4,50.9,96.4
35028,18625,29.3,38.2,42.3,103.3
35029,24083,38.6,49.8,37.1,99.7
35031,72438,20.1,49.0,32.4,93.4
35033,4536,52.4,20.0,55.2,94.3
35035,66137,28.5,39.2,35.8,107.2
35037,8326,45.8,42.7,43.4,91.4
35039,39159,32.3,40.7,41.3,92.5
35041,18888,22.5,39.5,30.0,99.1
35043,142704,28.8,39.7,40.1,96.1
35045,126515,24.2,45.7,35.4,98.2
35047,27738,34.1,31.5,44.0,99.4
35049,149293,39.6,31.5,46.3,94.1
35051,11031,73.1,32.5,55.7,98.1
35053,16858,32.3,39.1,39.4,109.6
35055,32786,44.5,31.8,48.8,96.9
35057,15519,34.2,35.9,43.6,113.5
35059,4133,32.9,33.7,39.8,116.2
35061,76027,29.1,40.1,38.9,101.2
36001,306968,25.4,28.5,37.8,93.9
36003,46688,30.0,33.0,39.1,102.9
36005,1435068,20.0,40.0,34.2,89.2
36007,193188,30.2,31.5,39.9,96.9
36009,77121,31.7,37.8,42.0,98.8
36011,77425,29.7,32.2,42.9,105.5
36013,128496,32.7,34.2,42.6,97.3
36015,84895,30.6,36.0,41.3,98.2
36017,47909,34.2,35.2,44.9,100.4
36019,80583,25.0,27.5,39.5,104.9
36021,60371,38.9,29.8,48.2,100.0
36023,47865,24.7,29.5,36.4,96.0
36025,44995,40.7,29.0,47.9,101.8
36027,293754,26.8,30.0,42.2,98.9
36029,919355,28.4,32.9,40.3,93.7
36031,37459,37.4,27.0,47.7,108.6
36033,50477,26.1,31.4,39.9,119.5
36035,53646,31.4,33.7,43.9,99.8
36037,57808,29.9,33.2,43.1,100.3
36039,47424,35.1,27.0,45.9,109.6
36041,4515,54.1,24.8,55.3,100.6
36043,62057,34.0,35.1,44.2,98.0
36045,112842,21.1,38.6,32.5,110.6
36047,2589974,21.4,36.2,35.2,90.0
36049,26572,30.3,39.1,42.2,100.3
36051,63591,26.5,27.6,41.3,101.3
36053,71205,28.0,30.8,41.9,97.6
36055,743341,27.1,33.7,38.9,93.3
36057,49302,31.1,39.0,41.0,96.8
36059,1356509,28.7,35.6,41.7,94.8
36061,1631993,23.3,20.7,37.5,89.9
36063,210820,30.4,32.9,43.2,95.1
36065,229959,30.5,35.3,41.0,99.5
36067,462872,26.8,34.5,39.1,93.2
36069,109511,32.1,33.8,43.7,95.9
36071,380085,22.5,42.1,37.0,100.4
36073,40904,27.6,31.3,43.0,99.9
36075,118339,25.0,33.7,40.3,100.3
36077,59972,32.5,25.6,42.3,93.2
36079,98787,26.4,31.8,44.2,99.3
36081,2287388,23.8,31.4,39.0,94.2
36083,159185,25.8,30.5,39.8,98.1
36085,474893,25.6,35.3,40.1,94.0
36087,324422,27.5,49.6,36.0,96.3
36089,108913,26.9,32.4,39.0,103.4
36091,228502,28.3,32.8,42.8,97.8
36093,154859,27.3,35.1,39.7,95.1
36095,31222,34.3,29.0,45.4,98.6
36097,17920,34.7,32.1,46.4,100.1
36099,34390,30.4,32.6,42.1,109.3
36101,96422,31.9,36.5,42.9,99.7
36103,1483832,26.6,34.6,41.5,97.0
36105,75116,30.8,35.2,42.8,105.1
36107,48686,33.3,35.6,44.5,98.4
36109,102642,19.6,20.9,31.1,97.5
36111,178665,30.5,28.4,44.0,98.1
36113,64276,36.0,30.6,46.8,97.0
36115,61616,30.4,30.7,44.2,107.4
36117,90519,30.6,35.8,43.8,98.4
36119,968890,27.4,36.4,40.9,93.9
36121,40305,27.7,31.7,42.2,114.8
36123,25011,34.9,38.5,41.0,91.5
37001,163324,27.3,36.7,39.1,90.4
37003,37213,32.4,33.8,43.7,103.7
37005,11008,47.3,31.1,50.1,96.4
37007,24902,28.6,30.9,40.9,110.2
