cfips,pct_with_scieng_degree,pct_with_libarts_degree,pct_with_business_degree
20081,29.6,15.8,16.9
20083,26.8,16.9,10.9
20085,23.9,27.2,16.9
20087,25.0,23.5,19.7
20089,42.8,11.3,8.9
20091,30.8,21.1,24.7
20093,27.1,23.5,10.3
20095,27.9,10.9,19.7
20097,33.0,18.7,15.4
20099,20.5,19.9,19.5
20101,32.5,25.2,8.5
20103,31.8,24.5,16.3
20105,33.3,21.0,15.2
20107,29.8,10.7,21.4
20109,29.9,26.7,15.7
20111,30.2,15.2,13.6
20113,28.7,20.1,19.1
20115,26.1,18.5,17.6
20117,25.8,17.0,17.6
20119,23.3,15.4,16.5
20121,28.7,16.1,18.1
20123,27.3,21.2,12.9
20125,25.5,17.7,18.2
20127,23.4,16.6,14.6
20129,41.6,4.7,19.6
20131,28.6,9.6,20.2
20133,20.2,17.7,18.1
20135,28.9,24.8,13.0
20137,17.2,30.5,25.2
20139,26.3,17.8,17.8
20141,32.1,11.4,10.0
20143,28.8,15.0,20.5
20145,35.5,15.6,13.7
20147,28.4,13.1,20.1
20149,32.5,18.9,15.7
20151,29.5,18.9,12.8
20153,34.7,13.7,13.5
20155,25.3,22.9,19.0
20157,26.6,9.3,11.9
20159,27.1,17.0,10.8
20161,40.7,21.2,13.7
20163,22.5,17.8,15.7
20165,30.1,19.3,11.8
20167,23.2,28.1,10.7
20169,28.9,22.1,15.7
20171,39.9,21.0,10.6
20173,28.9,21.6,22.9
20175,31.1,17.2,21.6
20177,25.1,23.4,21.4
20179,22.8,5.3,15.8
20181,29.7,8.6,9.4
20183,28.2,18.3,16.6
20185,28.8,17.3,16.3
20187,28.5,24.0,14.5
20189,35.6,8.1,30.1
20191,24.7,19.0,20.4
20193,23.4,9.4,27.5
20195,30.2,13.4,13.6
20197,36.2,13.9,14.3
20199,22.8,14.4,18.7
20201,31.4,9.7,7.4
20203,35.9,14.9,15.5
20205,24.0,17.0,13.9
20207,34.0,8.6,20.9
20209,28.0,27.2,20.6
21001,24.8,21.6,8.1
21003,26.0,20.1,15.1
21005,28.5,34.6,17.2
21007,22.1,19.8,18.1
21009,30.8,21.5,15.4
21011,30.6,21.4,13.6
21013,19.2,21.8,21.0
21015,30.1,21.0,24.6
21017,36.8,21.2,12.8
21019,25.8,18.6,19.0
21021,30.0,22.6,16.0
21023,27.5,13.2,20.6
21025,17.3,22.6,15.1
21027,15.3,25.0,19.5
21029,25.5,17.9,24.6
21031,27.7,13.2,14.2
21033,22.6,18.4,23.2
21035,30.7,22.6,16.2
21037,27.4,26.2,22.9
21039,17.8,26.0,18.2
21041,26.1,14.6,29.3
21043,16.6,18.4,19.4
21045,17.7,16.5,15.4
21047,29.8,21.9,17.9
21049,26.6,22.0,18.3
21051,23.6,22.9,13.1
21053,19.6,17.5,6.6
21055,22.8,26.3,20.7
21057,37.0,12.8,3.2
21059,26.9,21.9,22.2
21061,24.9,19.0,7.3
21063,25.4,12.6,21.5
21065,14.0,17.9,14.2
21067,34.2,25.0,18.1
21069,34.4,17.6,15.3
21071,28.8,11.9,18.0
21073,32.1,23.7,20.1
21075,28.0,21.8,16.1
21077,17.9,38.1,20.3
21079,30.0,18.3,10.7
21081,27.5,27.5,17.8
21083,29.9,20.0,18.2
21085,24.1,16.3,18.2
21087,23.3,22.5,20.9
21089,25.0,16.1,15.7
21091,18.4,16.5,30.6
21093,28.5,19.3,23.7
21095,20.9,20.6,12.8
21097,26.2,16.7,17.2
21099,26.9,17.6,15.8
21101,23.4,19.7,23.9
21103,25.5,19.8,17.5
21105,46.8,13.1,4.8
21107,23.3,19.1,15.8
21109,23.2,22.3,18.2
21111,30.2,25.9,22.1
21113,29.4,24.5,18.2
21115,22.5,20.7,17.9
21117,27.1,23.3,25.5
21119,12.9,21.6,11.7
21121,18.0,21.7,16.2
21123,18.4,24.6,15.0
21125,24.6,19.5,18.1
21127,21.8,12.6,21.1
21129,8.8,23.4,11.5
21131,10.8,18.3,16.5
21133,21.5,13.0,12.2
21135,8.2,15.3,20.5
21137,23.4,16.9,15.4
21139,28.9,11.9,20.9
21141,25.9,25.6,15.8
21143,30.5,20.8,8.5
21145,28.0,23.6,17.4
21147,22.2,18.0,17.6
21149,19.4,9.3,19.8
21151,27.9,28.3,13.7
21153,24.9,21.6,10.5
21155,20.4,19.4,22.6
21157,33.1,19.7,17.7
21159,19.1,29.4,8.2
21161,30.4,20.7,15.5
21163,27.4,18.8,18.0
21165,24.2,21.7,9.5
21167,30.1,15.6,17.6
21169,28.5,20.6,9.5
21171,28.6,19.6,11.3
21173,30.3,19.4,15.5
21175,23.8,21.2,17.3
21177,22.0,17.3,17.6
21179,28.0,18.6,22.1
21181,31.7,4.9,6.3
21183,30.4,15.8,10.8
21185,33.5,20.8,23.4
21187,18.8,30.4,20.6
21189,24.6,16.2,6.8
21191,35.1,17.1,9.4
21193,24.5,15.6,10.8
21195,25.4,18.1,14.7
21197,28.9,11.9,19.7
21199,30.4,20.5,15.2
21201,33.7,13.8,23.6
21203,17.3,17.5,15.9
21205,31.6,15.0,15.1
21207,18.8,23.8,15.4
21209,33.4,20.1,20.8
21211,28.3,21.5,21.8
21213,30.7,26.1,16.9
21215,27.1,22.6,23.1
21217,23.0,23.4,21.1
21219,31.3,20.9,9.6
21221,20.1,22.6,19.4
21223,24.6,25.4,24.0
21225,20.4,22.8,8.9
21227,29.0,23.2,19.3
21229,26.3,16.2,12.0
21231,28.7,17.6,15.1
21233,24.4,22.6,15.8
21235,20.9,25.2,13.6
21237,16.5,28.1,6.5
21239,33.7,24.5,15.7
22001,19.1,20.5,17.5
22003,12.5,29.4,21.9
22005,29.3,20.2,21.9
22007,11.5,12.9,24.7
22009,17.2,17.4,13.3
22011,24.0,21.4,14.5
22013,21.5,20.6,17.5
22015,23.7,22.3,23.4
22017,28.1,23.0,20.3
22019,25.6,22.5,19.3
22021,21.5,20.4,19.3
22023,29.1,12.0,13.1
22025,18.2,29.7,9.3
22027,18.0,24.0,18.3
22029,11.6,34.3,19.8
22031,22.1,21.0,13.5
22033,33.6,22.6,19.8
22035,25.3,26.0,25.5
22037,26.8,21.9,19.6
22039,20.1,18.1,7.3
22041,22.9,17.8,11.4
22043,28.3,19.0,16.2
22045,26.0,17.0,18.4
22047,27.4,22.0,18.0
22049,27.2,17.7,22.2
22051,29.7,22.4,23.9
22053,22.6,19.5,14.0
22055,25.8,22.1,23.7
22057,25.2,17.0,16.2
22059,25.3,26.2,6.5
22061,28.2,26.4,18.7
22063,23.8,25.0,18.7
22065,17.5,21.1,14.1
22067,18.2,24.7,21.1
22069,23.4,23.9,15.0
22071,33.2,30.1,17.7
22073,26.4,21.9,21.4
22075,22.5,24.4,22.1
22077,29.4,19.4,19.2
22079,25.2,21.1,18.6
22081,8.8,31.2,17.0
22083,23.2,22.7,11.6
22085,22.8,19.1,15.6
22087,24.8,19.9,22.6
22089,25.6,18.1,25.1
22091,22.2,32.0,11.4
22093,29.7,7.9,23.6
22095,32.4,16.3,18.9
22097,22.6,16.7,14.3
22099,27.4,18.4,17.5
22101,28.6,19.4,18.1
22103,29.1,21.2,23.1
22105,21.7,26.0,19.3
22107,33.0,19.1,14.7
22109,25.3,18.7,22.9
22111,20.1,21.8,17.3
22113,20.7,15.9,19.3
22115,33.6,25.0,14.9
22117,20.1,27.6,15.8
22119,20.2,18.9,14.9
22121,31.3,21.0,15.1
22123,18.4,22.2,9.5
22125,26.8,27.1,11.3
22127,23.5,21.0,18.5
23001,33.1,23.8,17.7
23003,27.6,20.8,19.2
23005,35.7,29.6,14.2
23007,31.2,24.3,12.1
23009,38.5,28.5,8.4
23011,34.3,23.5,14.5
23013,33.0,32.9,10.3
23015,37.5,28.2,9.4
23017,31.5,23.3,12.0
23019,31.2,24.7,13.3
23021,29.8,18.0,15.0
23023,36.7,30.3,9.8
23025,32.8,21.6,13.7
23027,33.5,29.0,11.7
23029,33.5,26.7,13.2
23031,32.9,25.6,15.7
24001,34.4,20.8,15.0
24003,40.3,23.2,19.4
24005,35.8,22.5,20.2
24009,38.1,24.0,17.7
24011,30.7,23.3,13.6
24013,37.3,21.0,19.2
24015,34.0,22.4,18.2
24017,33.7,21.3,25.9
24019,33.5,21.4,15.1
24021,40.7,21.8,16.8
24023,34.6,17.4,16.4
24025,37.3,18.2,20.6
24027,47.4,18.5,17.0
24029,39.1,27.0,10.9
24031,48.3,22.3,15.4
24033,36.7,22.7,22.3
24035,37.1,22.6,20.5
24037,47.9,20.9,15.4
24039,35.1,19.7,13.2
24041,36.9,26.5,13.5
24043,33.4,23.0,17.7
24045,31.6,25.3,15.7
24047,29.1,24.6,19.2
24510,38.2,28.6,15.8
25001,33.9,26.2,15.6
25003,36.0,28.7,14.1
25005,33.4,23.1,20.4
25007,38.8,34.1,11.0
25009,36.3,24.8,20.4
25011,37.0,32.9,9.7
25013,30.9,24.9,19.3
25015,38.5,32.7,10.4
25017,47.7,22.9,15.6
25019,37.6,31.4,14.2
25021,41.4,23.1,19.5
25023,32.9,23.9,22.2
25025,41.8,26.9,19.0
25027,39.2,21.9,18.4
26001,25.5,17.1,19.0
26003,27.0,20.3,18.0
26005,27.8,23.2,20.3
26007,27.4,20.3,18.6
26009,31.3,19.2,18.9
26011,23.7,20.1,17.7
26013,31.0,19.1,12.7
26015,29.4,21.1,21.1
26017,25.3,19.0,25.0
26019,29.6,22.8,16.8
26021,29.0,23.7,20.6
26023,25.9,17.3,23.5
26025,24.4,21.7,22.6
26027,23.0,18.5,22.9
26029,26.6,20.1,20.3
26031,27.3,19.9,18.3
26033,29.6,26.4,15.3
26035,26.8,21.9,19.3
26037,33.0,20.2,20.6
26039,22.2,21.6,17.5
26041,26.2,18.5,17.7
26043,30.5,14.5,14.3
26045,31.7,20.8,21.4
26047,25.6,22.9,21.0
26049,26.7,19.3,23.2
26051,24.3,16.2,23.2
26053,30.7,20.5,13.2
26055,29.1,23.9,20.2
26057,22.4,23.9,18.6
26059,23.9,21.0,18.5
26061,41.7,18.6,13.5
26063,24.0,17.9,18.6
26065,40.9,23.4,15.5
26067,27.1,20.5,21.4
26069,25.7,22.2,17.0
26071,30.9,20.5,11.3
26073,31.3,25.3,16.3
26075,28.0,19.5,23.5
26077,33.3,23.5,19.5
26079,30.2,18.1,16.8
26081,28.2,24.0,24.2
26083,40.6,23.9,9.5
26085,24.3,23.6,19.5
26087,26.7,17.7,21.6
26089,28.3,25.2,15.3
26091,23.8,22.3,20.1
26093,33.1,18.0,23.5
26095,31.0,17.3,18.6
26097,25.5,25.0,16.7
26099,30.0,18.4,26.7
26101,29.6,19.8,18.3
26103,28.4,24.8,16.3
26105,31.6,19.1,14.8
26107,28.4,22.0,17.9
26109,30.9,22.1,16.0
26111,39.6,14.3,21.3
26113,22.0,17.7,23.7
26115,26.1,18.7,21.2
26117,24.7,20.9,20.8
26119,24.8,12.9,21.0
26121,28.2,21.6,20.6
26123,26.0,19.2,17.7
26125,38.5,19.0,22.5
26127,27.3,21.0,16.1
26129,21.8,18.7,17.2
26131,27.0,23.3,13.6
26133,25.2,19.0,17.1
26135,18.9,19.5,25.3
26137,32.3,16.5,19.7
26139,29.2,20.8,22.4
26141,28.9,14.7,19.8
26143,23.9,21.8,16.7
26145,27.4,20.3,22.1
26147,27.6,19.8,20.7
26149,22.4,20.4,20.6
26151,25.1,19.8,17.4
26153,25.1,21.3,16.8
26155,28.4,18.8,22.4
26157,25.5,17.9,18.6
26159,26.8,21.4,22.3
26161,46.0,22.9,12.1
26163,34.4,21.1,21.1
26165,22.2,20.1,21.3
27001,26.8,14.7,18.3
27003,31.9,20.7,23.2
27005,28.0,17.4,18.3
27007,27.1,23.0,13.4
27009,26.8,25.1,19.0
27011,27.9,17.6,11.7
27013,29.2,25.4,16.8
27015,23.7,23.5,18.3
27017,24.3,18.5,20.6
27019,29.5,20.9,26.4
27021,28.6,19.0,17.6
27023,30.3,17.1,25.7
27025,29.6,19.0,20.9
27027,21.8,25.6,22.4
27029,24.1,17.3,10.6
27031,36.8,26.7,10.6
27033,30.3,16.0,15.3
27035,27.0,19.5,18.6
27037,34.0,21.0,23.9
27039,28.7,12.6,19.8
27041,28.0,17.6,19.5
27043,25.1,21.1,18.4
27045,29.4,18.3,15.8
27047,25.2,20.3,19.7
27049,29.5,20.6,15.9
27051,28.6,17.6,15.5
27053,37.4,25.2,20.4
27055,27.1,15.5,20.2
27057,28.4,21.3,13.5
27059,28.7,21.0,18.8
27061,30.1,17.0,14.2
27063,34.9,13.5,15.3
27065,23.1,18.4,14.3
27067,28.3,19.6,19.2
27069,27.0,14.7,10.2
27071,27.4,19.5,20.1
27073,24.7,18.7,13.0
27075,33.6,20.2,14.7
27077,33.3,18.6,15.8
27079,28.1,17.9,16.3
27081,24.1,21.2,16.4
27083,29.0,20.3,21.4
27085,33.4,16.1,19.2
27087,24.8,16.3,14.7
27089,30.8,17.2,13.4
27091,31.5,19.4,13.9
27093,28.3,18.9,14.8
27095,24.7,20.2,18.4
27097,22.0,21.0,15.2
27099,27.3,17.6,19.9
27101,29.4,14.1,14.0
27103,26.5,24.0,17.6
27105,27.3,22.1,14.2
27107,31.1,19.3,12.7
27109,42.3,15.4,13.0
27111,25.2,17.7,16.3
27113,26.8,19.3,15.9
27115,26.1,24.2,15.2
27117,29.3,18.9,11.2
27119,25.6,24.1,14.5
27121,28.2,20.3,18.8
27123,38.9,27.9,15.5
27125,20.3,23.1,16.3
27127,32.5,17.8,18.6
27129,35.1,12.3,14.6
27131,30.8,25.7,16.1
27133,28.1,15.7,18.6
27135,25.7,18.3,19.5
27137,34.2,20.6,15.0
27139,32.0,19.3,25.3
27141,28.2,18.8,24.0
27143,25.8,22.9,18.6
27145,25.0,24.6,19.6
27147,24.1,20.8,23.8
27149,42.7,21.9,13.9
27151,28.3,16.5,14.4
27153,24.8,22.6,15.5
27155,22.7,16.4,11.1
27157,28.3,18.4,16.8
27159,20.6,19.4,15.3
27161,25.4,22.6,17.5
27163,35.3,19.5,22.9
27165,21.7,21.0,17.4
27167,19.6,20.9,18.8
27169,29.7,20.5,17.0
27171,29.4,20.0,23.1
27173,23.2,24.0,16.5
28001,24.7,19.8,18.4
28003,21.7,15.1,29.9
28005,22.0,11.3,14.6
28007,15.3,16.8,24.8
28009,14.5,13.1,12.0
28011,22.3,18.5,29.4
28013,16.9,20.3,13.1
28015,34.6,15.3,11.4
28017,32.3,21.2,10.5
28019,22.6,17.2,11.1
28021,30.4,22.7,11.4
28023,17.4,22.0,16.9
28025,26.3,17.2,19.7
28027,24.8,14.6,16.8
28029,22.1,18.0,20.9
28031,17.6,12.6,19.0
28033,23.7,20.5,25.5
28035,27.9,24.7,19.5
28037,22.4,20.3,18.5
28039,24.0,14.9,14.8
28041,22.2,10.1,12.6
28043,22.0,14.0,23.1
28045,31.3,18.5,16.6
28047,27.3,20.5,21.0
28049,26.6,23.1,21.5
28051,21.7,24.1,17.3
28053,14.5,21.6,16.8
28055,57.1,0.0,0.0
28057,20.5,16.2,17.8
28059,32.2,17.4,19.5
28061,24.5,14.8,10.1
28063,20.6,8.5,19.4
28065,14.1,15.6,13.5
28067,23.7,17.7,16.2
28069,8.4,8.4,14.4
28071,25.3,32.7,19.1
28073,27.8,22.4,23.4
28075,22.7,19.8,19.5
28077,30.1,11.2,10.8
28079,27.4,23.0,17.1
28081,22.8,18.0,24.2
28083,23.6,16.9,24.6
28085,23.9,10.1,21.0
28087,26.9,20.9,18.4
28089,28.6,20.4,26.7
28091,19.3,10.7,15.6
28093,19.9,22.2,19.6
28095,22.6,15.2,15.8
28097,16.9,8.0,19.7
28099,24.0,14.7,18.0
28101,19.8,15.5,18.4
28103,24.1,16.1,39.4
28105,41.5,18.2,15.2
28107,30.1,18.7,13.8
28109,27.4,18.0,18.5
28111,20.6,23.5,20.0
28113,21.5,19.9,14.7
28115,26.2,18.0,16.9
28117,19.8,15.0,11.6
28119,8.4,21.5,25.9
28121,24.1,19.3,24.3
28123,21.4,20.2,19.0
28125,17.7,28.0,22.8
28127,17.0,17.7,30.4
28129,31.1,13.4,12.2
28131,27.5,21.2,12.9
28133,16.7,22.8,18.3
28135,16.3,23.1,17.5
28137,11.3,24.2,23.5
28139,16.3,18.4,22.2
28141,20.9,20.2,14.2
28143,25.1,27.5,18.0
28145,15.0,17.5,18.7
28147,21.9,8.4,12.2
28149,34.3,16.6,16.5
28151,29.4,19.2,20.0
28153,14.0,16.8,21.2
28155,18.8,13.6,20.7
28157,23.6,18.9,20.3
28159,19.4,9.8,17.2
28161,25.2,31.0,21.2
28163,30.4,22.3,16.8
29001,34.3,27.2,12.5
29003,22.6,21.8,18.1
29005,26.6,13.4,18.8
29007,27.8,19.6,18.8
29009,26.3,11.6,25.9
29011,31.0,22.8,16.0
29013,25.8,17.7,16.4
29015,18.2,19.1,14.6
29017,25.7,12.7,16.9
29019,39.8,22.2,15.6
29021,29.6,20.3,18.6
29023,18.2,16.6,20.5
29025,29.7,24.4,14.0
29027,31.1,20.6,20.1
29029,29.8,17.8,21.3
29031,22.6,21.7,18.0
29033,24.9,7.9,20.9
29035,17.0,21.6,19.7
29037,27.0,20.5,22.7
29039,27.2,19.5,12.3
29041,24.6,12.1,22.4
29043,25.5,20.4,22.0
29045,21.9,17.2,18.0
29047,28.3,22.5,23.9
29049,28.4,20.8,17.6
29051,29.0,22.1,25.4
29053,31.8,20.8,15.7
29055,20.1,20.1,22.5
29057,26.7,13.4,18.8
29059,33.8,13.8,11.3
29061,26.3,18.4,17.8
29063,21.6,17.5,25.8
29065,22.5,22.3,13.5
29067,42.2,16.1,3.7
29069,16.6,24.9,9.9
29071,27.7,18.0,19.7
29073,29.0,17.2,15.6
29075,28.3,14.7,17.4
29077,26.4,23.3,20.9
29079,23.9,17.5,18.0
29081,25.0,14.9,17.1
29083,24.0,18.3,15.5
29085,22.9,24.0,18.4
29087,39.5,13.5,10.5
29089,24.9,17.7,19.5
29091,32.1,15.4,14.9
29093,19.7,15.3,11.3
29095,28.0,25.9,21.6
29097,26.8,22.8,20.3
29099,26.8,19.7,23.0
29101,25.0,25.8,20.4
29103,33.0,17.0,13.3
29105,26.7,19.1,18.0
29107,23.5,15.8,18.9
29109,25.6,16.7,19.9
29111,12.6,17.5,27.7
29113,26.7,17.4,20.8
29115,22.3,20.4,14.5
29117,18.1,18.5,21.0
29119,17.1,20.1,20.5
29121,31.7,17.9,15.0
29123,31.6,19.2,21.8
29125,36.5,13.7,14.3
29127,24.2,19.2,19.5
29129,25.2,11.2,20.6
29131,27.6,19.3,19.2
29133,25.7,23.3,7.9
29135,33.3,21.0,15.0
29137,25.7,14.4,18.0
29139,23.0,22.9,14.9
29141,33.0,18.3,13.0
29143,21.5,20.0,16.1
29145,27.5,17.6,20.0
29147,28.7,28.9,12.3
29149,29.7,16.8,16.0
29151,25.2,17.1,25.6
29153,21.7,23.2,14.0
29155,17.3,10.5,21.8
29157,24.1,19.3,23.2
29159,20.0,25.6,15.1
29161,39.7,20.8,15.1
29163,29.9,25.1,13.8
29165,31.9,20.7,25.0
29167,31.6,19.0,16.2
29169,27.9,23.4,23.4
29171,38.0,16.3,15.2
29173,27.1,16.3,9.9
29175,21.6,17.2,29.5
29177,24.1,14.3,23.5
29179,22.9,14.1,17.2
29181,32.3,14.7,15.6
29183,29.6,18.6,27.6
29185,30.6,13.3,15.8
29186,28.2,11.8,24.0
29187,25.3,19.5,14.1
29189,32.9,20.9,24.5
29195,34.4,16.9,18.2
29197,21.4,12.4,18.8
29199,31.2,16.4,20.0
29201,25.1,21.8,18.2
29203,19.7,20.6,7.9
29205,32.4,12.2,9.5
29207,25.1,21.1,10.1
29209,28.0,14.4,22.2
29211,14.7,18.4,21.1
29213,23.4,24.6,22.7
29215,29.8,20.8,12.7
29217,25.8,25.5,9.1
29219,30.2,19.1,17.4
29221,19.9,19.2,12.8
29223,21.9,21.1,14.6
29225,27.0,18.2,16.3
29227,15.3,10.2,20.0
29229,26.4,10.7,15.9
29510,34.5,29.7,18.2
30001,33.5,17.4,17.2
30003,24.1,22.5,13.8
30005,32.5,13.9,13.3
30007,43.1,22.2,7.7
30009,37.2,15.8,9.8
30011,44.6,14.4,2.1
30013,28.0,19.9,17.0
30015,33.8,15.9,13.3
30017,29.1,20.0,13.1
30019,22.1,15.3,22.7
30021,38.3,10.4,8.9
30023,37.4,14.8,18.0
30025,42.0,7.9,17.4
30027,28.9,24.1,19.8
30029,34.0,24.2,16.0
30031,41.0,21.6,14.4
30033,51.4,5.7,1.9
30035,24.4,15.7,14.4
30037,24.8,6.8,17.3
30039,30.6,22.8,11.1
30041,23.6,19.2,17.0
30043,33.7,17.0,16.3
30045,45.2,12.4,13.5
30047,32.3,18.1,15.5
30049,37.1,20.9,16.8
30051,29.9,20.1,12.9
30053,35.4,14.9,11.0
30055,14.6,14.6,18.9
30057,27.5,20.8,15.5
30059,36.3,12.8,16.4
30061,26.4,28.2,11.1
30063,38.0,25.5,14.7
30065,31.6,24.7,12.0
30067,42.6,24.0,8.5
30069,35.1,16.7,7.9
30071,23.9,20.3,19.3
30073,32.9,14.2,14.2
30075,51.4,11.5,16.6
30077,19.9,22.4,11.1
30079,26.3,22.9,9.3
30081,38.6,22.8,12.5
30083,26.5,18.5,20.1
30085,24.3,15.2,16.9
30087,35.9,13.3,14.4
30089,37.1,16.2,10.3
30091,32.2,14.8,18.7
30093,35.2,17.0,17.2
30095,28.7,12.2,14.7
30097,39.5,14.8,13.0
30099,35.0,13.1,10.5
30101,39.4,16.7,21.2
30103,41.7,9.1,13.6
30105,21.8,15.5,20.3
30107,17.0,17.7,17.0
30109,30.8,13.2,8.2
30111,30.3,18.6,21.1
31001,29.7,20.3,17.2
31003,25.7,15.3,19.6
31005,28.0,9.3,12.0
31007,38.2,24.4,13.0
31009,34.9,14.5,9.6
31011,30.7,11.3,17.0
31013,20.4,14.4,20.8
31015,22.3,16.9,17.8
31017,38.0,20.1,11.4
31019,22.5,21.5,19.5
31021,24.2,16.0,17.5
31023,25.9,15.7,15.1
31025,24.9,19.1,24.2
31027,19.4,14.9,24.3
31029,21.7,19.9,19.4
31031,29.2,17.4,12.2
31033,20.2,17.4,26.2
31035,30.4,15.8,16.7
31037,23.3,19.4,14.8
31039,24.8,13.4,14.9
31041,30.2,19.7,9.4
31043,25.1,15.1,22.9
31045,22.6,29.4,12.0
31047,26.1,19.1,15.7
31049,20.5,22.8,13.0
31051,23.2,15.3,18.6
31053,23.4,15.3,20.1
31055,29.0,22.5,24.1
31057,48.5,11.2,9.9
31059,30.6,14.2,15.4
31061,21.6,11.1,16.0
31063,33.2,12.5,10.5
31065,23.8,13.2,25.3
31067,25.8,15.1,19.5
31069,24.4,12.0,21.6
31071,36.6,11.0,14.4
31073,27.3,11.0,21.3
31075,30.4,16.0,10.4
31077,22.9,22.1,18.5
31079,20.6,18.6,23.5
31081,26.2,14.4,21.4
31083,27.7,15.9,20.5
31085,30.0,6.7,17.5
31087,20.9,13.0,9.9
31089,20.1,15.4,16.6
31091,31.9,10.4,16.3
31093,26.0,12.6,19.2
31095,29.6,11.2,20.7
31097,19.0,23.1,19.7
31099,22.4,13.2,18.8
31101,31.5,10.5,18.9
31103,32.3,2.4,9.4
31105,27.4,15.3,19.3
31107,23.3,13.7,15.9
31109,30.1,23.3,20.7
31111,26.3,20.6,13.8
31113,15.7,43.0,16.5
31115,34.2,12.8,8.5
31117,32.4,11.3,5.6
31119,23.2,16.9,23.0
31121,20.0,9.2,24.8
31123,25.7,19.0,13.4
31125,28.6,16.5,11.3
31127,29.2,14.4,20.8
31129,36.1,5.4,20.2
31131,29.0,15.1,19.0
31133,24.0,14.0,25.5
31135,30.4,13.9,15.8
31137,22.0,15.0,20.8
31139,23.5,14.3,11.8
31141,33.2,13.6,20.9
31143,23.3,10.5,15.2
31145,32.9,16.1,16.5
31147,30.9,14.3,15.4
31149,18.6,14.0,24.6
31151,26.6,21.3,13.4
31153,30.5,18.6,25.8
31155,26.4,21.4,22.1
31157,25.4,17.5,20.3
31159,26.6,20.2,16.8
31161,25.9,15.0,17.2
31163,29.9,17.6,6.5
31165,46.9,7.4,8.2
31167,29.4,20.8,18.2
31169,28.2,15.9,14.4
31171,31.6,17.9,6.0
31173,22.0,17.1,23.9
31175,27.3,17.7,13.1
31177,28.4,15.4,22.4
31179,21.7,20.9,19.2
31181,23.1,14.3,18.9
31183,21.2,17.8,9.3
31185,29.6,19.7,17.8
32001,29.9,25.8,14.5
32003,30.2,21.9,25.2
32005,37.4,21.9,19.3
32007,35.3,21.3,18.6
32009,41.9,13.2,17.1
32011,19.5,22.0,30.5
32013,37.3,17.8,15.3
32015,44.4,11.7,11.5
32017,28.6,16.5,10.3
32019,33.3,28.2,16.5
32021,14.8,29.1,26.4
32023,40.1,16.1,18.3
32027,39.0,12.3,1.2
32029,44.5,18.8,17.4
32031,36.6,23.1,18.9
32033,28.3,24.2,13.7
32510,37.6,19.5,19.7
33001,30.9,23.0,20.3
33003,32.6,27.1,17.4
33005,34.7,25.0,13.2
33007,30.6,25.3,13.2
33009,41.8,24.7,12.4
33011,39.5,20.8,21.1
33013,35.2,24.9,16.9
33015,37.1,23.2,20.9
33017,39.3,21.4,18.8
33019,34.7,22.8,16.2
34001,29.6,23.0,19.8
34003,36.1,21.9,23.5
34005,34.3,20.0,23.3
34007,34.8,23.8,19.7
34009,27.7,23.4,21.4
34011,30.4,22.1,15.7
34013,36.5,25.1,20.6
34015,32.1,20.7,20.3
34017,40.0,21.8,24.4
34019,40.5,20.3,21.0
34021,43.8,22.7,17.5
34023,45.2,16.3,20.6
34025,34.4,21.0,24.0
34027,37.8,19.4,24.6
34029,28.5,24.1,20.2
34031,33.8,21.5,22.6
34033,32.4,18.4,18.2
34035,45.4,17.3,21.2
34037,33.3,21.9,21.3
34039,36.5,20.2,23.3
34041,31.8,23.1,20.3
35001,39.0,22.4,15.8
35003,42.5,15.1,21.6
35005,23.7,22.5,16.3
35006,28.3,16.6,16.1
35007,28.8,23.9,11.6
35009,30.7,19.1,16.0
35011,18.1,10.7,16.1
35013,36.3,24.3,15.9
35015,27.0,18.0,17.6
35017,36.5,22.8,13.6
35019,32.8,21.6,6.8
35021,59.7,2.6,11.7
35023,43.1,17.3,14.1
35025,29.0,14.9,18.8
35027,26.9,16.7,18.1
35028,64.9,12.8,9.1
35029,29.8,19.7,15.8
35031,32.3,16.6,15.2
35033,67.2,17.3,5.4
35035,37.4,19.8,17.9
35037,30.4,20.8,16.8
35039,32.4,19.3,15.7
35041,24.7,24.7,19.3
35043,34.9,20.0,21.2
35045,32.2,17.8,15.8
35047,37.5,22.9,14.4
35049,36.3,33.0,11.3
35051,28.8,26.6,6.5
35053,46.0,21.5,15.9
35055,29.6,39.9,9.3
35057,30.5,25.5,13.0
35059,49.4,20.6,4.8
35061,28.4,18.2,17.3
36001,40.2,23.9,16.4
36003,31.7,21.9,11.7
36005,33.5,24.9,20.6
36007,39.2,22.1,12.8
36009,29.3,21.1,16.2
36011,32.1,21.1,16.3
36013,29.6,22.6,14.2
36015,31.4,21.5,16.1
36017,31.9,22.1,12.1
36019,33.1,23.1,13.9
36021,31.7,36.8,12.1
36023,32.3,26.3,9.1
36025,26.3,32.3,11.0
36027,36.7,26.6,15.8
36029,30.9,23.8,18.8
36031,33.9,25.7,13.5
36033,31.7,24.7,10.7
36035,29.2,15.8,15.5
36037,30.2,23.9,16.4
36039,35.7,27.5,17.0
36041,26.1,37.6,10.1
36043,30.7,21.9,14.9
36045,31.2,23.6,12.8
36047,32.9,34.9,16.3
36049,33.1,20.5,8.2
36051,33.5,18.4,15.9
36053,35.1,23.3,16.0
36055,36.7,23.6,17.2
36057,35.1,19.5,14.5
36059,32.4,20.9,24.0
