cfips,pct_with_scieng_degree,pct_with_libarts_degree,pct_with_business_degree
36045,29.5,23.8,13.5
36047,33.0,34.6,16.2
36049,34.1,19.8,8.6
36051,35.7,17.0,14.3
36053,35.9,23.2,16.1
36055,36.6,23.7,17.0
36057,34.8,18.8,13.5
36059,32.3,21.0,23.7
36061,37.1,35.8,18.3
36063,28.6,22.3,17.3
36065,32.8,19.5,18.4
36067,34.4,23.4,17.8
36069,32.7,23.4,18.1
36071,31.7,24.1,19.3
36073,31.7,23.5,15.1
36075,29.9,21.2,14.2
36077,33.5,24.5,10.9
36079,30.3,27.8,20.6
36081,34.1,25.2,21.8
36083,40.5,21.9,15.9
36085,31.6,20.3,22.9
36087,31.1,23.5,21.2
36089,35.1,23.4,11.3
36091,37.1,21.1,18.6
36093,39.3,21.8,15.2
36095,34.2,20.9,15.6
36097,33.0,25.8,11.7
36099,34.7,25.0,12.4
36101,36.7,18.5,14.8
36103,32.3,21.4,20.9
36105,32.3,29.1,13.4
36107,39.0,17.5,12.8
36109,48.7,27.8,8.2
36111,33.9,28.9,11.6
36113,34.0,21.1,14.7
36115,33.0,24.0,12.9
36117,32.4,20.6,14.0
36119,35.9,25.9,21.2
36121,27.9,19.8,14.8
36123,34.8,22.0,11.8
37001,32.4,22.3,19.7
37003,19.8,19.7,23.7
37005,25.5,13.4,17.3
37007,26.6,23.6,18.3
37009,26.6,24.1,15.1
37011,28.4,21.7,15.8
37013,29.3,18.9,15.9
37015,29.5,21.6,16.8
37017,21.2,22.5,20.2
37019,31.8,18.6,21.1
37021,34.6,28.0,14.7
37023,24.1,24.0,15.1
37025,30.0,21.6,25.4
37027,27.7,23.4,18.7
37029,26.9,23.0,18.4
37031,36.2,19.1,18.1
37033,37.5,14.1,18.0
37035,26.3,21.0,21.5
37037,38.1,25.4,14.3
37039,23.2,17.9,21.2
37041,29.0,24.1,19.2
37043,26.0,20.5,16.9
37045,27.8,22.6,18.3
37047,23.3,23.4,13.3
37049,33.4,20.6,17.4
37051,28.7,25.9,20.3
37053,24.6,26.4,25.4
37055,32.3,25.8,17.4
37057,26.9,26.0,18.0
37059,29.5,18.1,27.3
37061,22.3,12.9,24.0
37063,42.4,25.9,13.0
37065,25.1,24.9,17.9
37067,33.0,24.8,19.5
37069,33.2,18.9,22.2
37071,28.5,23.1,22.8
37073,28.4,17.5,14.7
37075,23.2,23.2,14.5
37077,37.4,20.1,17.7
37079,21.2,28.1,16.0
37081,32.8,24.5,21.3
37083,27.8,19.2,16.9
37085,28.7,26.7,19.1
37087,28.4,24.8,16.5
37089,31.0,24.9,17.5
37091,27.5,29.3,13.5
37093,26.1,23.2,22.5
37095,14.3,31.1,11.3
37097,31.5,20.0,23.9
37099,33.4,27.5,15.4
37101,28.0,21.2,24.1
37103,30.4,17.3,20.9
37105,33.2,19.8,17.9
37107,18.6,25.4,19.2
37109,30.6,20.8,23.9
37111,23.6,21.6,16.2
37113,29.7,20.6,18.8
37115,31.9,27.7,13.0
37117,25.3,26.8,14.0
37119,33.9,23.2,26.9
37121,27.7,20.5,16.3
37123,23.4,12.8,25.9
37125,32.2,23.9,17.6
37127,26.3,23.4,21.8
37129,32.4,25.4,20.0
37131,31.1,22.2,16.2
37133,33.9,22.5,17.5
37135,49.3,25.3,10.0
37137,28.5,21.7,15.5
37139,29.1,21.5,16.1
37141,32.1,20.2,21.7
37143,34.7,18.4,14.9
37145,30.2,23.8,17.4
37147,29.5,24.3,16.2
37149,29.7,28.7,17.5
37151,25.2,24.3,19.9
37153,24.1,25.0,16.5
37155,28.8,22.2,14.7
37157,26.4,23.5,20.7
37159,26.6,21.5,23.2
37161,23.3,24.8,18.1
37163,22.5,21.6,22.8
37165,21.4,23.5,18.5
37167,28.8,23.6,20.2
37169,27.7,27.6,18.5
37171,24.0,21.5,19.9
37173,22.1,24.6,18.4
37175,30.0,25.5,16.0
37177,8.1,41.3,16.6
37179,30.5,21.7,27.2
37181,27.2,24.4,21.3
37183,42.6,21.0,20.1
37185,30.4,19.7,18.6
37187,24.7,16.3,22.0
37189,31.3,27.8,15.7
37191,23.1,27.5,20.5
37193,26.3,17.7,18.2
37195,27.7,21.1,21.9
37197,24.8,21.8,17.4
37199,28.7,26.5,13.1
38001,39.1,15.1,8.9
38003,21.8,10.8,13.4
38005,27.2,13.4,13.3
38007,42.2,18.3,6.1
38009,27.9,12.5,18.1
38011,23.7,11.5,18.7
38013,23.3,11.6,14.5
38015,26.6,18.2,21.0
38017,30.4,21.1,21.9
38019,32.4,13.7,12.7
38021,21.7,10.5,27.1
38023,20.2,6.5,17.5
38025,27.1,17.1,21.3
38027,21.6,22.3,12.3
38029,13.0,17.1,23.2
38031,30.4,9.8,13.7
38033,39.8,13.7,6.6
38035,30.0,20.9,18.7
38037,22.6,12.6,14.2
38039,38.2,17.8,9.6
38041,27.9,12.9,21.7
38043,23.5,18.4,14.5
38045,34.1,16.0,9.9
38047,23.0,13.2,14.9
38049,25.7,15.5,17.6
38051,27.0,12.9,13.2
38053,27.9,15.3,17.1
38055,25.2,15.5,13.8
38057,28.1,9.3,18.7
38059,25.6,20.3,19.1
38061,29.2,18.9,17.7
38063,26.9,15.2,14.8
38065,29.4,14.3,22.9
38067,25.5,15.0,17.1
38069,16.2,13.3,19.0
38071,28.9,16.4,21.8
38073,25.8,12.9,20.6
38075,13.5,19.0,15.8
38077,21.4,16.6,20.4
38079,13.8,14.6,18.9
38081,26.5,12.1,20.8
38083,32.5,21.7,8.3
38085,27.3,13.5,16.4
38087,43.5,21.0,2.9
38089,28.8,18.2,23.1
38091,28.2,10.7,21.9
38093,27.4,20.6,13.2
38095,38.3,22.7,6.3
38097,20.7,16.9,20.0
38099,22.9,11.1,17.4
38101,22.2,20.5,20.8
38103,27.3,10.4,13.9
38105,22.7,23.2,20.3
39001,25.1,16.2,15.7
39003,24.2,17.4,24.2
39005,26.3,19.4,14.7
39007,24.4,21.1,17.7
39009,36.4,29.1,10.2
39011,20.8,15.5,22.9
39013,24.5,18.3,16.3
39015,20.5,20.7,24.7
39017,33.1,17.5,22.0
39019,31.6,17.0,12.6
39021,23.0,17.8,17.2
39023,27.2,20.2,20.1
39025,28.4,20.6,24.1
39027,27.1,20.6,17.8
39029,23.3,20.5,18.1
39031,21.7,19.5,20.5
39033,25.7,17.2,17.3
39035,32.7,22.8,22.3
39037,23.2,16.1,22.0
39039,24.4,17.8,19.6
39041,34.5,18.5,25.5
39043,27.3,19.5,19.2
39045,25.3,19.6,24.1
39047,22.8,19.8,16.0
39049,35.0,23.3,21.4
39051,24.7,17.6,22.8
39053,27.4,19.6,12.7
39055,33.4,18.5,21.7
39057,38.7,17.2,19.8
39059,27.6,19.9,14.1
39061,32.7,24.9,20.8
39063,26.7,16.4,23.8
39065,21.2,19.2,18.1
39067,20.3,22.8,21.9
39069,27.6,20.5,16.3
39071,26.0,17.9,15.6
39073,23.7,24.0,14.5
39075,23.4,19.4,16.8
39077,25.1,17.9,18.6
39079,20.5,18.4,15.3
39081,20.5,21.7,20.4
39083,31.5,21.3,16.8
39085,29.9,17.5,24.2
39087,19.7,13.8,18.3
39089,28.0,20.1,23.5
39091,25.9,16.3,20.1
39093,27.0,19.0,22.5
39095,27.6,21.9,21.2
39097,29.1,22.0,22.5
39099,25.0,20.6,21.3
39101,27.6,17.8,21.7
39103,28.3,18.4,24.9
39105,28.8,20.8,7.9
39107,22.8,11.6,24.1
39109,29.2,16.2,22.8
39111,18.2,18.1,11.7
39113,32.4,20.3,21.3
39115,15.9,14.6,14.1
39117,24.4,13.4,23.9
39119,23.4,18.8,16.4
39121,24.8,13.8,6.7
39123,26.0,16.0,21.1
39125,22.1,15.5,18.4
39127,18.0,19.9,18.8
39129,26.2,18.1,19.6
39131,27.9,19.3,12.6
39133,29.6,21.8,20.6
39135,24.0,19.2,19.3
39137,18.8,11.1,22.6
39139,24.3,17.1,18.6
39141,25.5,16.7,16.7
39143,22.0,18.1,20.9
39145,22.8,17.2,16.2
39147,23.1,14.3,25.5
39149,26.9,12.3,20.8
39151,26.4,17.5,22.4
39153,30.7,20.2,22.1
39155,25.8,17.3,20.6
39157,24.9,16.5,20.5
39159,37.6,16.4,21.7
39161,21.9,12.3,23.7
39163,26.5,14.4,10.4
39165,32.9,17.0,24.6
39167,30.2,14.4,22.6
39169,29.6,20.6,17.1
39171,20.5,16.0,20.6
39173,29.2,19.9,21.4
39175,26.5,9.8,19.8
40001,20.9,18.8,16.0
40003,33.6,17.5,13.0
40005,22.8,11.3,12.8
40007,26.9,14.1,20.3
40009,23.8,13.4,23.0
40011,23.4,9.7,16.5
40013,24.5,18.4,20.5
40015,24.8,15.8,16.9
40017,25.5,18.8,25.0
40019,28.1,17.9,18.6
40021,25.0,22.1,17.9
40023,23.1,16.9,22.5
40025,48.6,12.4,5.6
40027,31.7,23.3,22.1
40029,25.3,14.4,12.5
40031,30.8,23.9,18.1
40033,26.9,12.9,14.4
40035,25.5,14.8,14.6
40037,26.2,17.3,21.7
40039,25.1,18.0,17.7
40041,23.0,16.9,20.8
40043,31.5,10.7,16.5
40045,30.6,12.4,14.0
40047,24.9,20.6,19.8
40049,20.6,17.8,14.1
40051,24.5,15.6,24.5
40053,37.9,13.9,16.0
40055,33.3,8.9,15.3
40057,16.0,13.1,15.3
40059,21.0,14.8,16.4
40061,23.6,15.5,18.3
40063,16.8,17.3,20.1
40065,28.8,15.0,17.4
40067,24.1,19.2,17.0
40069,28.3,18.0,10.2
40071,29.0,14.7,22.4
40073,25.4,13.9,21.2
40075,20.4,18.8,19.5
40077,18.8,13.7,16.8
40079,20.8,16.0,14.0
40081,25.7,18.3,18.7
40083,33.9,16.4,21.4
40085,20.4,8.3,12.8
40087,23.9,18.1,19.0
40089,26.5,13.1,16.1
40091,19.8,13.1,22.2
40093,29.7,17.7,15.2
40095,22.3,16.2,17.8
40097,22.9,16.7,19.4
40099,29.4,15.6,13.3
40101,23.0,16.6,20.6
40103,32.1,16.8,19.7
40105,30.0,14.7,18.4
40107,29.2,19.6,14.1
40109,29.3,21.9,24.4
40111,24.0,16.8,20.9
40113,24.3,19.6,23.3
40115,20.9,18.9,17.0
40117,30.2,14.9,20.9
40119,40.0,17.8,16.6
40121,25.4,18.5,18.0
40123,23.7,21.2,17.7
40125,26.8,20.9,20.7
40127,26.8,20.5,14.0
40129,26.9,10.5,17.5
40131,28.0,17.3,24.1
40133,21.1,14.7,17.8
40135,20.5,15.5,18.1
40137,25.0,19.1,20.3
40139,30.9,10.9,23.0
40141,31.1,17.6,8.9
40143,29.2,20.9,26.0
40145,27.9,18.1,23.4
40147,33.4,14.4,26.6
40149,27.8,14.9,9.8
40151,26.5,22.5,16.8
40153,34.1,13.0,19.1
41001,42.1,21.4,13.1
41003,52.2,21.3,10.0
41005,37.3,23.1,19.2
41007,32.1,28.6,13.8
41009,32.6,23.9,16.2
41011,36.3,22.2,12.0
41013,37.5,24.0,16.6
41015,42.7,25.6,11.7
41017,36.4,25.6,16.4
41019,36.6,24.4,12.2
41021,32.4,20.5,17.7
41023,50.8,16.9,4.4
41025,32.1,24.5,13.6
41027,42.0,25.6,14.1
41029,37.3,25.0,12.6
41031,37.0,24.8,10.9
41033,35.0,24.7,12.6
41035,35.0,21.2,14.0
41037,45.5,23.8,9.6
41039,38.9,29.2,12.1
41041,42.2,24.2,12.4
41043,40.1,21.8,14.5
41045,36.5,17.7,11.1
41047,37.1,24.1,15.3
41049,38.9,20.1,9.6
41051,39.7,33.8,12.6
41053,38.6,25.3,12.9
41055,38.6,22.8,11.2
41057,35.9,25.3,15.0
41059,33.4,23.6,11.9
41061,39.4,20.3,9.2
41063,40.3,13.0,10.3
41065,32.5,25.2,13.3
41067,43.9,21.1,18.3
41069,26.6,36.4,11.0
41071,33.5,24.6,18.2
42001,30.5,23.3,13.9
42003,36.1,22.2,20.4
42005,28.0,16.2,14.8
42007,28.2,20.2,20.2
42009,28.8,16.3,14.7
42011,29.9,19.6,19.8
42013,25.7,20.5,18.2
42015,31.5,18.8,12.1
42017,34.0,19.0,22.3
42019,32.2,17.4,23.8
42021,30.5,15.4,17.6
42023,33.3,19.0,10.8
42025,27.3,17.4,19.1
42027,45.2,22.5,11.2
42029,37.5,20.4,22.4
42031,25.6,18.6,16.4
42033,25.9,18.9,18.4
42035,27.4,22.2,13.7
42037,28.8,19.2,16.7
42039,30.9,18.7,13.7
42041,33.6,22.8,20.2
42043,37.0,19.9,19.7
42045,32.8,23.2,21.9
42047,26.4,19.8,20.8
42049,29.1,22.1,18.7
42051,25.3,19.2,15.9
42053,27.9,18.1,17.6
42055,29.7,22.6,17.0
42057,26.4,16.5,12.1
42059,25.6,22.1,15.6
42061,30.1,24.0,12.6
42063,27.3,22.1,14.3
42065,23.6,16.7,14.1
42067,26.5,20.5,10.3
42069,28.0,20.4,20.4
42071,30.7,22.0,17.3
42073,23.6,18.9,21.0
42075,30.4,19.6,16.3
42077,35.7,19.1,20.4
42079,29.2,19.5,19.6
42081,29.8,20.7,14.7
42083,28.6,21.8,14.2
42085,28.1,19.4,15.9
42087,28.8,17.6,17.5
42089,26.9,25.8,18.3
42091,36.2,21.7,21.2
42093,40.1,21.2,11.5
42095,32.9,20.1,20.2
42097,29.1,18.1,13.5
42099,29.5,21.2,17.6
42101,34.7,27.8,18.2
42103,30.9,22.8,18.0
42105,28.1,22.7,12.5
42107,25.7,19.3,16.9
42109,27.4,20.6,14.4
42111,29.2,18.8,15.6
42113,28.4,20.3,11.6
42115,27.7,22.6,14.7
42117,27.6,23.9,13.4
42119,33.9,21.9,10.6
42121,26.7,16.0,17.1
42123,26.9,21.3,17.0
42125,29.6,18.0,23.1
42127,27.5,25.0,17.0
42129,31.7,16.9,21.1
42131,29.5,19.2,14.5
42133,30.2,20.8,19.3
44001,35.9,28.3,16.8
44003,31.5,24.2,19.4
44005,39.0,25.0,16.8
44007,33.5,26.0,19.9
44009,36.9,24.2,16.7
45001,24.6,23.8,23.8
45003,36.9,19.1,18.2
45005,50.4,10.3,14.0
45007,29.3,20.3,22.8
45009,27.6,18.0,16.4
45011,19.6,19.1,22.1
45013,30.8,20.2,23.1
45015,31.6,19.7,22.6
45017,27.9,12.8,25.5
45019,34.3,24.3,21.8
45021,24.4,21.1,25.9
45023,23.7,27.6,19.7
45025,26.0,17.8,19.8
45027,20.9,16.7,20.9
45029,22.9,20.3,16.9
45031,30.2,18.3,21.9
45033,28.2,19.2,12.7
45035,34.6,19.6,21.0
45037,33.3,21.1,15.2
45039,30.1,26.4,21.6
45041,32.8,18.8,19.5
45043,29.7,17.9,21.7
45045,32.5,21.7,23.1
45047,31.6,19.2,23.7
45049,20.9,19.2,23.9
45051,27.4,20.4,24.3
45053,28.1,22.1,24.8
45055,30.1,17.3,24.6
45057,28.2,19.8,25.9
45059,25.6,22.8,22.0
45061,22.4,24.6,20.8
45063,30.8,22.5,23.0
45065,28.7,13.9,19.3
45067,24.0,23.2,22.1
45069,26.5,20.8,15.8
45071,30.8,13.8,23.2
45073,34.0,18.4,18.1
45075,25.9,18.7,21.0
45077,38.4,19.2,18.6
45079,32.9,23.8,22.8
45081,25.4,17.2,26.4
45083,31.8,18.8,21.1
45085,24.1,22.7,25.0
45087,26.5,17.8,23.9
45089,27.1,19.9,19.1
45091,30.5,19.8,26.4
46003,24.2,9.9,22.8
46005,29.0,18.7,21.2
46007,16.0,30.9,12.3
46009,28.2,12.4,12.6
46011,44.6,21.4,8.8
46013,20.7,16.2,26.0
46015,31.0,19.2,19.3
46017,39.8,9.2,24.5
46019,21.8,20.3,23.5
46021,36.3,14.1,19.6
46023,25.0,16.2,9.1
46025,35.0,18.0,9.3
46027,32.4,34.2,12.0
46029,27.4,25.2,17.6
46031,22.7,15.1,19.4
46033,28.8,15.7,18.2
46035,28.2,17.3,19.0
46037,30.5,7.5,14.1
46039,27.8,18.4,15.6
46041,24.0,10.9,20.6
46043,29.6,11.7,7.7
46045,26.2,13.1,16.9
46047,37.6,11.3,10.2
46049,20.5,11.9,12.4
46051,21.2,21.6,24.3
46053,19.3,15.4,21.7
46055,29.4,0.9,20.8
46057,30.7,13.5,8.0
46059,25.5,18.2,12.3
46061,25.7,11.1,12.7
46063,31.5,8.8,13.4
46065,34.1,16.9,22.3
46067,27.2,16.6,15.3
46069,19.4,12.2,14.0
46071,25.0,16.9,20.8
46073,42.9,8.4,9.7
46075,24.8,0.7,16.6
46077,34.0,14.5,13.4
46079,21.6,14.1,22.4
46081,30.3,20.8,15.9
46083,27.9,18.2,24.2
46085,32.8,15.2,4.8
46087,28.5,18.0,14.7
46089,30.0,20.2,9.8
46091,36.4,14.9,12.5
46093,31.4,17.3,22.5
46095,17.5,9.9,6.4
46097,29.1,14.4,17.6
46099,28.2,20.5,20.7
46101,35.7,15.5,14.1
46102,8.1,25.6,20.4
46103,30.8,18.8,19.1
46105,36.6,14.6,10.7
46107,35.2,7.4,5.7
46109,26.5,14.5,14.2
46111,31.4,11.6,8.8
46115,33.1,12.2,14.3
46117,42.7,10.3,15.7
46119,29.7,19.0,15.5
46121,25.6,21.3,17.6
46123,14.2,13.1,22.4
46125,22.4,22.7,15.1
46127,29.0,15.8,23.4
46129,31.9,16.3,17.4
46135,33.5,19.9,13.5
46137,21.2,12.7,15.8
47001,42.1,15.6,18.3
47003,30.2,21.1,14.4
47005,30.3,23.6,15.7
47007,30.4,22.1,14.7
47009,31.8,20.4,20.6
47011,26.6,22.6,21.5
47013,17.4,12.5,19.7
47015,35.0,17.6,12.8
47017,25.4,13.7,23.2
47019,23.4,24.6,15.9
47021,30.5,23.3,21.9
47023,23.8,22.7,16.8
47025,24.2,14.9,15.2
47027,34.6,18.8,16.3
47029,28.1,25.2,21.0
47031,34.4,18.3,17.8
47033,26.9,23.3,17.2
47035,30.2,15.1,23.0
47037,29.8,29.5,21.4
47039,24.3,19.5,19.6
47041,35.1,17.9,17.7
47043,24.3,23.7,16.2
47045,26.8,14.7,17.1
47047,26.1,17.4,25.1
47049,18.5,8.6,17.4
47051,30.7,18.2,17.3
47053,28.6,17.7,19.5
47055,24.1,16.2,30.2
47057,26.8,15.1,12.7
47059,25.5,20.8,22.3
47061,23.4,25.1,17.2
47063,26.5,17.3,23.5
47065,30.7,22.7,21.8
47067,27.8,9.4,24.7
47069,18.3,19.3,23.4
47071,23.8,14.4,23.0
47073,27.2,17.6,19.8
47075,15.6,22.2,22.1
47077,26.0,15.9,25.7
47079,26.7,17.3,22.2
47081,29.3,22.6,18.3
47083,17.4,16.4,17.6
47085,25.7,21.3,20.3
47087,41.2,12.6,18.1
47089,32.4,16.3,21.3
47091,22.7,17.8,22.0
47093,35.4,22.9,20.1
47095,24.7,8.8,16.4
47097,21.4,18.7,18.5
47099,25.4,18.5,17.4
47101,27.5,17.6,5.8
47103,34.6,15.7,19.2
47105,39.4,16.1,22.8
47107,27.6,14.0,20.9
47109,26.1,15.5,17.5
47111,26.0,10.3,13.3
47113,28.5,20.1,23.7
47115,29.9,16.1,19.1
47117,28.0,21.2,16.9
47119,30.2,22.8,22.1
47121,35.4,11.7,19.4
47123,26.0,19.7,19.6
47125,28.6,25.5,20.1
47127,34.8,14.2,24.6
47129,28.2,10.2,22.8
47131,27.1,20.0,18.7
47133,22.2,9.6,26.2
47135,30.7,10.4,18.8
47137,23.8,2.1,28.9
47139,25.7,13.8,23.4
47141,32.4,16.7,21.2
47143,24.9,26.4,23.2
47145,33.2,19.1,19.4
47147,25.5,21.5,22.3
47149,29.1,24.3,24.5
47151,20.0,16.2,14.8
47153,32.6,15.9,22.7
47155,27.3,18.9,22.8
47157,30.0,21.7,25.4
47159,31.6,17.6,14.5
47161,29.7,27.6,16.9
47163,31.3,18.1,22.3
47165,27.2,21.7,25.9
47167,28.5,16.4,21.1
47169,45.7,19.0,6.3
47171,25.0,19.1,24.6
47173,35.6,13.6,19.0
47175,35.5,15.7,9.6
47177,33.3,21.3,15.3
47179,31.2,21.9,17.8
47181,22.7,15.4,18.4
47183,25.1,21.1,23.0
47185,31.7,12.8,26.0
47187,30.6,20.2,27.8
47189,26.9,21.1,27.2
48001,32.9,27.8,14.4
48003,24.9,30.7,10.9
48005,28.3,22.9,21.5
48007,26.6,14.4,29.0
48009,23.1,16.7,30.2
48011,30.5,17.7,17.7
48013,35.6,17.0,21.4
48015,36.3,16.1,19.1
48017,22.9,12.4,25.0
48019,27.0,22.6,18.1
48021,34.0,22.5,17.3
48023,35.3,9.8,19.3
48025,24.7,23.4,12.3
48027,29.8,23.3,19.2
48029,33.5,20.7,23.1
48031,33.7,16.0,20.4
48033,23.5,23.5,14.8
48035,30.0,19.3,17.3
48037,29.0,19.0,19.5
48039,36.7,17.2,20.7
48041,48.2,19.0,14.5
48043,29.1,36.0,20.8
48045,37.3,14.5,10.4
48047,23.5,10.5,8.3
48049,28.3,18.6,16.7
48051,33.4,20.1,14.1
48053,30.0,21.1,23.2
48055,31.8,28.7,13.5
48057,38.5,14.6,14.1
48059,27.5,13.3,21.9
48061,27.1,19.4,19.3
48063,31.5,16.3,14.4
48065,24.0,25.2,15.2
48067,17.1,21.9,18.9
48069,44.3,7.4,14.9
48071,39.1,15.0,20.9
48073,21.7,22.8,17.7
48075,29.6,20.7,14.5
48077,23.8,20.0,21.5
48079,25.3,10.4,15.6
48081,26.3,16.6,7.6
48083,38.1,10.7,12.4
48085,39.9,17.1,26.1
48087,43.6,11.7,15.7
48089,35.2,16.6,16.9
48091,32.3,19.6,22.3
48093,28.6,16.4,20.7
48095,22.4,16.5,17.1
48097,26.4,19.6,21.1
48099,27.7,27.8,20.1
48101,25.3,17.1,17.7
48103,25.6,29.2,19.5
48105,25.4,13.0,21.9
48107,27.7,25.4,14.0
48109,19.0,14.1,7.0
48111,28.0,31.0,14.4
48113,33.5,22.3,27.4
48115,22.9,29.6,23.0
48117,36.6,16.4,10.7
48119,24.9,14.4,22.4
48121,33.3,21.2,28.0
48123,27.1,22.3,15.6
48125,34.1,16.1,21.0
48127,37.2,3.0,21.1
48129,23.3,24.4,15.2
48131,27.8,30.5,7.9
48133,18.6,23.4,20.3
48135,33.8,20.2,20.8
48137,28.6,19.0,28.9
48139,26.1,21.2,23.2
48141,30.2,19.2,24.8
48143,36.6,18.5,20.5
48145,27.9,22.7,17.1
48147,28.2,22.8,16.2
48149,33.1,23.0,15.5
48151,20.6,15.8,13.1
48153,25.0,32.2,15.1
48155,35.3,22.9,12.9
48157,41.9,14.0,24.9
48159,36.9,19.6,19.6
48161,36.2,16.1,14.2
48163,32.8,18.8,13.8
48165,16.6,15.7,24.0
48167,39.0,18.3,20.7
48169,23.0,24.6,13.5
48171,30.3,21.6,20.2
48173,25.6,28.6,29.1
48175,25.9,20.4,13.5
48177,30.4,17.9,19.0
48179,29.2,24.4,15.5
48181,28.9,19.6,20.8
48183,27.1,19.6,21.3
48185,33.5,20.2,19.5
48187,29.2,19.7,26.6
48189,28.2,18.0,19.3
48191,26.8,12.4,14.4
48193,37.7,14.7,14.5
48195,37.2,11.8,16.5
48197,24.2,17.7,24.5
48199,25.5,19.0,23.9
48201,38.8,18.3,24.2
48203,25.9,16.2,20.6
48205,32.1,7.9,20.3
48207,26.8,8.7,12.5
48209,34.3,25.5,18.0
48211,33.5,15.8,19.9
48213,29.0,20.4,18.3
48215,26.9,18.8,22.2
48217,28.9,18.6,19.4
48219,29.3,17.3,20.5
48221,25.8,21.7,23.9
48223,25.7,19.8,18.9
48225,31.1,23.9,22.3
48227,25.6,18.5,18.9
48229,20.7,17.0,27.7
48231,36.2,18.9,21.7
48233,36.3,13.0,22.9
48235,57.1,7.6,9.4
48237,27.0,24.5,13.1
48239,26.2,10.8,19.3
48241,22.7,26.7,16.5
48243,38.8,24.9,7.4
48245,32.0,20.9,18.9
48247,33.1,31.5,6.5
48249,35.6,10.6,17.4
48251,24.8,18.8,19.8
48253,29.4,16.8,19.7
48255,26.3,19.3,15.5
48257,25.5,22.9,20.8
48259,33.0,16.2,24.7
48261,17.9,10.7,0.0
48263,22.1,11.5,6.1
48265,32.9,21.0,19.9
48267,42.1,7.8,13.7
48269,58.6,0.0,10.3
48271,26.4,10.2,23.8
48273,40.3,15.3,13.0
48275,26.6,7.5,10.9
48277,25.7,21.6,19.1
48279,31.2,18.4,14.4
48281,31.1,19.6,21.6
48283,6.6,7.4,41.1
48285,26.8,14.6,19.4
48287,35.1,27.5,18.0
48289,28.3,15.5,11.8
48291,30.9,17.8,18.9
48293,27.3,13.2,25.7
48295,29.8,23.9,14.9
48297,37.5,13.5,18.5
48299,33.4,17.5,20.9
48301,-,-,-
48303,30.0,23.3,19.6
48305,26.8,20.3,17.3
48307,23.5,17.1,21.6
48309,28.6,22.5,20.2
48311,25.9,56.5,8.3
48313,31.6,16.6,18.3
48315,30.0,20.7,18.3
48317,18.5,27.5,15.7
48319,26.1,25.7,17.6
48321,32.5,16.7,18.1
48323,36.2,12.9,14.0
48325,30.7,15.7,19.4
48327,46.2,16.7,8.9
48329,33.1,17.3,24.7
48331,30.1,18.3,19.0
48333,30.0,11.1,14.7
48335,38.3,11.3,13.4
48337,27.1,15.6,17.0
48339,35.8,19.4,25.1
48341,40.0,18.0,19.4
48343,20.9,25.3,19.4
48345,40.9,25.8,0.0
48347,29.3,23.7,18.1
48349,27.8,19.8,17.1
48351,22.1,9.1,19.0
48353,31.7,8.9,18.3
48355,32.3,20.5,20.2
48357,35.4,9.5,15.9
48359,23.6,17.4,22.0
48361,28.6,21.1,16.8
48363,26.6,21.6,16.2
48365,32.2,11.4,23.1
48367,31.0,21.8,23.5
48369,38.2,9.5,17.3
48371,19.1,24.7,21.1
48373,34.5,16.3,16.5
48375,27.8,27.1,17.9
48377,21.8,45.3,11.3
48379,31.8,10.5,23.0
48381,29.9,20.6,19.0
48383,23.6,27.3,13.6
48385,21.1,31.4,10.1
48387,30.2,22.9,6.9
48389,24.6,20.9,14.5
48391,20.4,19.7,23.5
48393,34.9,25.5,17.4
48395,29.1,21.9,14.8
48397,29.8,21.2,25.5
48399,28.5,11.9,19.5
48401,27.6,15.4,18.5
48403,28.6,21.3,27.4
48405,22.2,22.4,26.6
48407,32.1,18.1,23.2
48409,35.0,18.2,16.8
48411,29.0,23.1,17.5
48413,53.3,13.9,9.4
48415,26.4,25.0,16.8
48417,34.8,18.2,15.5
48419,23.4,21.3,15.8
48421,41.6,8.7,11.4
48423,28.0,19.5,21.9
48425,27.2,12.7,26.2
48427,28.4,16.3,6.7
48429,30.4,19.9,14.2
48431,52.4,33.1,6.5
48433,25.9,15.6,11.9
48435,22.3,14.5,23.2
48437,30.4,18.7,20.1
48439,31.3,22.2,25.9
48441,25.7,22.8,19.5
48443,39.1,34.5,12.7
48445,20.1,12.6,18.5
48447,26.2,16.8,22.4
48449,22.5,22.8,27.2
48451,28.6,21.8,23.3
48453,39.4,27.9,18.8
48455,35.0,15.0,18.8
48457,22.2,22.4,17.5
48459,22.2,26.8,21.0
48461,23.2,18.9,15.8
48463,28.6,25.2,15.4
48465,38.7,16.4,17.6
48467,27.7,19.8,21.1
48469,36.0,18.1,17.8
48471,31.3,19.2,22.0
48473,31.0,20.9,24.6
48475,33.4,28.7,7.7
48477,28.5,17.7,24.3
48479,27.1,18.1,28.1
48481,21.9,19.1,20.0
48483,28.1,16.9,17.7
48485,27.9,21.1,22.1
48487,28.3,20.3,16.8
48489,19.1,15.2,10.1
48491,37.8,21.6,21.2
48493,28.5,19.9,19.8
48495,21.2,33.5,9.7
48497,28.7,22.4,18.8
48499,25.2,17.5,23.0
48501,18.4,12.6,16.0
48503,32.1,14.6,23.5
48505,36.5,0.7,17.7
48507,26.5,9.4,10.3
49001,33.9,17.1,16.7
49003,33.3,20.1,16.0
49005,33.9,23.8,16.4
49007,33.6,21.4,15.7
