cfips,pct_with_scieng_degree,pct_with_libarts_degree,pct_with_business_degree
20081,20.2,17.7,23.6
20083,29.4,15.0,15.0
20085,21.4,19.6,20.9
20087,29.5,25.2,16.9
20089,28.9,8.8,9.6
20091,30.5,21.3,24.9
20093,37.5,11.3,11.9
20095,30.7,9.4,17.5
20097,33.5,21.8,11.5
20099,20.4,20.1,17.2
20101,34.5,17.3,10.4
20103,30.4,25.9,17.3
20105,31.4,13.0,17.5
20107,31.9,13.1,17.2
20109,24.0,16.4,18.3
20111,31.8,12.9,17.3
20113,25.6,20.6,20.9
20115,24.7,18.8,17.0
20117,24.9,18.5,19.1
20119,21.8,14.7,16.7
20121,27.7,14.7,21.6
20123,32.1,20.9,16.0
20125,26.3,18.1,18.2
20127,27.5,15.9,12.5
20129,39.1,11.1,11.1
20131,29.6,11.1,17.1
20133,22.8,16.7,20.9
20135,29.1,27.9,6.0
20137,24.8,25.1,23.2
20139,25.4,17.7,17.0
20141,28.7,10.7,15.8
20143,25.3,14.1,25.5
20145,35.0,11.3,14.5
20147,37.5,11.8,14.4
20149,32.0,17.0,18.2
20151,30.0,16.4,16.7
20153,33.4,14.0,11.6
20155,23.7,19.8,19.1
20157,28.2,11.3,12.6
20159,23.3,19.6,16.3
20161,40.9,21.6,13.2
20163,28.6,16.7,14.9
20165,32.0,21.5,9.2
20167,25.7,30.4,9.1
20169,28.5,19.7,17.8
20171,42.7,19.1,6.3
20173,28.3,20.8,23.1
20175,32.0,11.8,22.4
20177,26.5,23.4,21.0
20179,31.5,7.0,16.0
20181,17.7,19.7,15.3
20183,25.8,22.0,17.1
20185,27.4,21.1,16.4
20187,33.3,18.4,12.9
20189,25.9,14.1,24.0
20191,24.4,17.7,23.2
20193,20.7,16.0,25.1
20195,39.4,11.5,12.3
20197,31.9,17.5,12.7
20199,30.7,9.8,20.2
20201,33.4,9.4,11.5
20203,33.3,10.8,7.4
20205,23.7,11.8,19.0
20207,32.4,13.7,19.9
20209,27.8,25.0,23.1
21001,22.1,23.1,9.4
21003,28.0,19.6,13.1
21005,29.1,28.5,20.4
21007,22.4,27.4,16.2
21009,27.4,16.8,16.8
21011,23.0,16.7,15.3
21013,25.0,23.6,14.3
21015,29.0,19.7,26.6
21017,30.6,23.6,15.2
21019,24.7,21.5,17.9
21021,27.9,22.4,15.5
21023,18.5,16.7,20.9
21025,18.3,23.2,14.7
21027,18.0,16.1,14.9
21029,26.1,18.3,23.2
21031,29.1,10.3,13.5
21033,20.0,21.6,18.0
21035,31.5,22.8,17.1
21037,27.0,26.7,22.2
21039,18.1,20.7,26.6
21041,27.6,14.3,23.1
21043,23.6,19.7,15.7
21045,22.0,20.1,8.8
21047,25.0,23.1,20.4
21049,22.2,20.9,23.5
21051,21.4,23.8,12.9
21053,17.6,10.2,18.8
21055,26.0,27.0,17.5
21057,36.5,14.1,5.3
21059,27.6,21.3,22.6
21061,30.9,21.0,8.4
21063,30.3,17.9,12.3
21065,15.8,21.0,11.8
21067,33.9,24.5,18.9
21069,30.5,18.1,17.7
21071,26.3,16.5,13.5
21073,31.2,25.1,18.5
21075,29.0,23.3,8.4
21077,32.7,21.9,19.1
21079,34.6,18.3,14.6
21081,30.3,27.1,17.3
21083,27.3,21.3,17.0
21085,22.9,19.0,17.1
21087,26.5,19.4,20.3
21089,23.3,16.5,16.6
21091,23.4,17.2,26.2
21093,27.1,20.8,24.5
21095,16.9,17.2,16.6
21097,33.7,18.4,17.1
21099,25.9,25.5,13.2
21101,23.1,18.7,24.2
21103,24.0,20.4,18.5
21105,40.5,11.8,13.7
21107,25.0,21.9,16.3
21109,15.8,16.3,11.0
21111,30.6,25.3,22.1
21113,31.7,25.2,15.5
21115,26.8,17.6,17.7
21117,28.1,22.1,26.1
21119,12.5,17.5,13.1
21121,16.1,23.5,12.9
21123,21.9,31.6,12.1
21125,29.1,16.9,16.3
21127,17.2,14.9,22.8
21129,20.6,19.5,11.5
21131,11.6,11.9,5.2
21133,22.7,17.5,10.3
21135,15.2,17.7,17.0
21137,22.6,22.1,12.3
21139,18.3,11.1,28.1
21141,29.2,21.1,14.8
21143,27.0,17.7,9.7
21145,26.5,22.5,19.6
21147,17.5,21.0,10.9
21149,23.5,12.9,13.6
21151,26.9,28.6,13.9
21153,25.4,16.3,5.4
21155,21.8,14.4,18.4
21157,26.8,17.6,19.3
21159,19.6,19.7,8.6
21161,28.7,16.1,20.1
21163,28.6,14.9,17.8
21165,28.9,19.6,9.2
21167,31.6,16.8,16.0
21169,13.6,21.7,12.4
21171,35.8,15.5,7.1
21173,33.7,19.0,16.3
21175,25.9,16.9,13.1
21177,20.1,13.9,15.5
21179,25.6,20.7,23.0
21181,31.3,14.3,8.6
21183,31.2,16.3,10.8
21185,32.1,20.1,27.1
21187,30.5,18.2,22.7
21189,20.6,20.6,6.6
21191,36.5,11.8,22.8
21193,19.1,21.8,13.2
21195,27.7,16.5,14.5
21197,30.2,14.4,14.7
21199,27.6,18.0,18.7
21201,30.5,12.8,23.3
21203,17.3,25.0,13.2
21205,27.1,16.5,11.7
21207,30.4,18.7,16.8
21209,32.0,22.0,19.8
21211,28.3,21.7,23.7
21213,29.7,22.0,20.0
21215,26.4,23.6,20.7
21217,18.2,22.2,27.5
21219,30.3,22.3,8.6
21221,22.3,19.6,22.7
21223,22.4,21.4,33.1
21225,18.9,26.1,12.0
21227,28.6,23.1,19.3
21229,21.3,16.2,13.6
21231,28.8,17.4,10.8
21233,27.4,16.8,17.9
21235,26.0,20.5,14.4
21237,15.1,13.6,10.0
21239,33.9,21.7,12.5
22001,21.5,18.7,12.6
22003,16.5,26.8,16.4
22005,28.6,22.2,23.0
22007,22.0,18.8,14.8
22009,14.5,15.3,11.9
22011,21.6,22.8,18.9
22013,21.3,17.6,21.2
22015,27.3,21.1,22.3
22017,27.1,21.1,22.9
22019,26.9,21.0,18.0
22021,31.9,22.7,15.9
22023,25.9,19.4,3.5
22025,18.3,25.9,14.5
22027,26.9,17.3,18.1
22029,20.5,32.0,12.3
22031,23.8,20.4,10.4
22033,32.2,23.1,20.0
22035,29.9,18.7,19.1
22037,25.9,22.4,21.2
22039,19.8,16.0,11.7
22041,17.3,27.1,14.4
22043,22.8,24.4,11.5
22045,24.9,18.5,19.1
22047,31.0,22.5,18.0
22049,22.6,17.1,26.1
22051,29.1,22.8,24.4
22053,26.2,19.6,8.1
22055,26.5,22.1,24.0
22057,25.5,18.9,14.1
22059,15.3,20.7,15.5
22061,31.9,22.2,20.4
22063,23.7,22.4,19.3
22065,21.9,15.2,19.5
22067,16.1,18.5,26.6
22069,23.1,22.7,15.1
22071,34.1,29.4,17.9
22073,22.3,24.6,21.2
22075,26.9,21.4,16.3
22077,22.4,18.2,21.4
22079,25.6,23.3,16.3
22081,18.9,18.8,16.3
22083,24.4,23.1,10.4
22085,20.9,15.5,18.3
22087,23.6,20.3,24.1
22089,26.0,18.5,24.6
22091,15.4,29.1,12.1
22093,25.4,5.2,26.9
22095,29.2,18.3,21.8
22097,19.5,17.4,14.5
22099,21.7,16.4,23.5
22101,25.5,20.6,14.5
22103,29.9,20.8,23.1
22105,22.1,23.2,21.6
22107,32.5,20.5,13.2
22109,26.6,18.0,21.5
22111,15.4,27.6,14.9
22113,20.9,16.9,18.0
22115,30.3,27.6,15.9
22117,18.5,25.8,15.9
22119,21.4,19.4,15.9
22121,32.7,17.5,18.3
22123,18.1,14.9,9.1
22125,29.6,23.1,18.5
22127,22.7,21.8,17.2
23001,33.0,22.7,17.7
23003,26.8,19.8,20.3
23005,35.6,29.0,14.8
23007,29.2,27.1,12.5
23009,36.7,26.8,10.7
23011,35.9,21.6,15.6
23013,34.8,32.5,8.9
23015,34.4,29.8,11.1
23017,33.1,25.5,10.1
23019,34.3,23.0,14.1
23021,30.1,14.6,15.2
23023,39.3,25.4,12.6
23025,34.7,19.4,12.1
23027,33.7,27.0,13.2
23029,34.7,23.1,13.7
23031,32.4,26.5,15.1
24001,31.4,23.4,14.5
24003,40.7,22.7,19.6
24005,35.3,21.9,20.4
24009,36.6,21.8,19.9
24011,30.0,27.0,10.1
24013,36.7,21.3,20.0
24015,35.2,20.1,18.0
24017,34.3,21.0,24.9
24019,33.2,20.8,15.5
24021,40.4,21.5,17.5
24023,34.2,18.0,14.9
24025,37.1,17.5,22.1
24027,48.3,18.4,16.4
24029,37.3,30.5,12.1
24031,47.8,22.7,15.2
24033,37.1,21.9,22.7
24035,38.9,22.2,18.5
24037,46.3,19.2,16.8
24039,37.9,21.9,11.3
24041,37.3,27.0,13.6
24043,33.5,22.2,17.6
24045,30.7,23.2,18.3
24047,30.9,22.3,20.1
24510,38.4,28.7,15.4
25001,34.4,25.5,15.3
25003,34.8,29.5,14.0
25005,33.3,23.6,20.8
25007,36.7,36.9,11.1
25009,35.2,25.9,20.5
25011,36.6,33.8,10.2
25013,32.5,23.7,19.6
25015,38.9,32.7,10.5
25017,46.1,23.5,16.0
25019,44.3,28.0,11.5
25021,40.1,23.6,19.5
25023,32.3,23.8,22.5
25025,41.3,27.3,19.1
25027,39.5,21.6,18.0
26001,26.3,16.7,19.4
26003,27.7,20.0,19.0
26005,28.0,23.8,19.1
26007,23.5,22.8,17.4
26009,30.7,19.3,16.9
26011,22.5,19.7,18.7
26013,31.0,20.0,12.8
26015,29.1,18.4,20.9
26017,25.2,19.1,25.4
26019,27.4,22.0,17.8
26021,29.2,23.3,19.8
26023,26.4,17.4,22.7
26025,26.2,21.0,21.7
26027,25.5,19.8,22.8
26029,28.3,19.0,21.1
26031,26.0,19.6,19.0
26033,28.7,26.8,13.8
26035,26.2,24.8,18.0
26037,34.6,19.5,20.0
26039,26.6,21.9,17.9
26041,26.7,19.3,18.7
26043,29.6,17.0,14.6
26045,30.0,21.4,21.7
26047,27.2,24.4,19.0
26049,27.7,18.3,22.3
26051,23.8,13.7,22.6
26053,36.7,17.0,9.5
26055,29.1,22.8,20.4
26057,24.9,19.4,20.6
26059,23.7,20.6,19.1
26061,43.3,17.8,13.1
26063,22.6,19.1,17.3
26065,40.8,22.9,16.0
26067,25.1,18.2,20.5
26069,23.2,21.6,16.9
26071,29.7,20.0,13.1
26073,30.3,23.7,17.5
26075,29.3,20.1,21.5
26077,32.9,23.2,19.5
26079,30.6,17.9,16.0
26081,28.4,24.1,24.0
26083,34.7,28.4,10.8
26085,24.7,22.5,19.3
26087,27.9,16.4,20.0
26089,28.7,23.9,14.5
26091,23.9,24.6,19.2
26093,33.1,16.6,24.8
26095,29.9,18.9,16.4
26097,27.7,22.8,19.1
26099,29.0,18.2,27.0
26101,28.1,19.7,17.8
26103,27.2,24.0,16.1
26105,32.2,19.2,15.7
26107,25.7,22.9,19.2
26109,29.4,23.2,15.5
26111,41.1,14.3,20.8
26113,23.5,17.2,20.7
26115,26.2,18.6,22.1
26117,27.2,19.0,21.2
26119,27.0,12.6,20.9
26121,27.2,21.7,21.1
26123,26.8,22.2,15.9
26125,37.8,19.2,22.6
26127,24.4,21.6,13.9
26129,21.4,18.8,17.1
26131,32.3,17.4,13.0
26133,26.2,17.5,17.4
26135,19.9,20.9,25.2
26137,27.2,18.0,22.4
26139,29.7,20.8,22.5
26141,27.7,15.3,17.7
26143,22.2,23.0,15.2
26145,28.0,19.5,22.5
26147,27.5,19.4,22.4
26149,24.5,19.0,17.5
26151,21.9,20.8,17.3
26153,24.6,22.8,16.3
26155,28.9,20.4,20.2
26157,24.0,17.0,19.5
26159,26.2,22.9,19.7
26161,45.0,23.1,12.5
26163,33.8,21.1,21.4
26165,28.5,18.4,20.8
27001,24.2,15.6,20.9
27003,31.7,19.5,23.2
27005,28.7,17.8,17.2
27007,27.7,24.1,14.0
27009,24.1,27.5,17.4
27011,26.6,16.2,11.5
27013,27.8,23.0,16.5
27015,24.7,19.1,22.4
27017,25.8,18.8,20.0
27019,29.4,21.6,26.5
27021,27.3,18.5,18.2
27023,29.8,16.9,25.5
27025,30.0,19.8,21.6
27027,22.4,25.8,22.0
27029,25.4,17.4,8.5
27031,37.3,25.6,8.7
27033,30.6,15.6,15.0
27035,26.7,19.2,19.5
27037,32.9,21.3,24.0
27039,28.4,14.2,19.5
27041,27.6,16.8,20.1
27043,29.5,13.6,15.8
27045,28.9,17.5,14.3
27047,23.5,21.3,19.4
27049,29.0,20.9,17.5
27051,27.1,17.8,14.6
27053,36.6,25.9,20.2
27055,30.2,17.8,17.5
27057,28.9,22.7,12.9
27059,31.1,17.7,17.5
27061,30.3,15.6,15.7
27063,37.3,11.8,14.5
27065,23.7,18.6,14.8
27067,29.4,19.1,15.4
27069,22.5,16.1,12.5
27071,33.3,14.8,15.2
27073,24.9,18.4,13.0
27075,36.6,17.6,15.9
27077,23.9,16.0,23.4
27079,27.2,17.6,17.5
27081,20.2,17.7,17.2
27083,30.7,16.9,21.5
27085,30.2,17.2,20.0
27087,23.2,12.3,15.5
27089,24.3,19.5,15.2
27091,29.0,19.6,16.1
27093,30.0,17.1,13.7
27095,23.6,19.4,16.9
27097,21.4,20.4,17.4
27099,29.0,19.2,18.0
27101,28.9,14.3,12.6
27103,27.0,23.1,18.0
27105,28.3,16.3,15.6
27107,25.5,18.3,15.8
27109,41.3,15.9,13.0
27111,24.2,18.8,15.9
27113,25.3,18.6,17.0
27115,29.1,21.3,14.0
27117,30.0,20.7,11.1
27119,26.5,24.6,12.5
27121,31.3,16.2,19.4
27123,38.0,28.3,15.2
27125,18.5,18.3,13.7
27127,31.3,18.4,18.3
27129,32.8,14.6,15.0
27131,31.2,27.3,13.5
27133,26.9,19.3,13.2
27135,25.9,17.7,16.8
27137,32.3,20.9,16.0
27139,31.8,18.5,26.5
27141,29.7,19.1,21.7
27143,27.9,19.6,16.6
27145,24.7,23.8,20.0
27147,26.4,18.6,25.0
27149,42.0,17.3,14.0
27151,24.9,18.3,14.4
27153,20.1,22.2,18.0
27155,24.4,17.8,11.0
27157,29.2,18.4,19.1
27159,19.0,17.3,19.2
27161,25.0,21.7,18.0
27163,36.2,18.7,22.8
27165,23.2,18.2,17.7
27167,21.9,22.3,16.1
27169,29.8,21.3,17.0
27171,28.3,21.4,22.8
27173,25.5,22.3,16.0
28001,24.5,15.6,21.6
28003,22.5,14.5,28.4
28005,16.3,21.4,16.3
28007,14.1,16.6,17.9
28009,18.0,15.8,14.9
28011,24.9,20.6,26.3
28013,20.0,22.9,10.2
28015,24.2,10.9,24.8
28017,28.2,18.9,10.3
28019,22.0,13.1,12.8
28021,23.9,19.8,12.7
28023,9.8,20.9,21.8
28025,27.9,20.0,18.1
28027,23.2,14.0,13.1
28029,23.1,12.3,24.8
28031,29.0,10.5,15.6
28033,23.7,20.3,27.1
28035,28.2,24.9,18.9
28037,24.2,11.2,20.5
28039,25.7,15.4,16.5
28041,12.7,12.9,16.2
28043,20.3,14.8,23.5
28045,30.0,20.1,17.8
28047,26.7,20.7,20.7
28049,27.5,23.0,21.5
28051,21.2,26.0,20.3
28053,19.7,18.1,20.7
28055,39.7,0.0,25.4
28057,22.4,13.7,16.4
28059,29.2,17.9,18.8
28061,18.9,15.5,17.4
28063,32.2,18.9,20.0
28065,14.2,9.1,22.6
28067,21.8,18.1,16.5
28069,16.1,13.5,12.9
28071,25.8,29.7,19.5
28073,27.4,20.0,23.5
28075,25.6,18.5,21.2
28077,31.4,9.6,15.5
28079,26.1,16.4,17.7
28081,22.9,18.3,23.9
28083,26.3,19.7,24.5
28085,23.8,12.4,24.6
28087,26.9,21.1,18.3
28089,27.7,18.6,26.0
28091,17.5,10.0,16.9
28093,15.0,26.2,23.1
28095,21.3,15.0,19.2
28097,17.7,15.5,18.7
28099,25.6,13.5,18.9
28101,16.4,15.0,19.2
28103,15.0,15.1,40.9
28105,40.7,18.1,15.0
28107,24.9,12.8,20.2
28109,26.2,16.0,18.8
28111,16.7,29.8,15.7
28113,21.0,19.8,16.7
28115,19.3,16.8,23.0
28117,22.0,9.0,15.1
28119,16.1,12.7,28.5
28121,22.8,18.6,25.8
28123,23.1,19.7,15.2
28125,23.1,19.9,20.3
28127,21.9,16.7,25.2
28129,30.6,9.2,13.0
28131,25.2,21.4,13.3
28133,19.3,23.7,22.4
28135,23.5,24.0,9.1
28137,16.3,22.2,25.4
28139,18.3,17.0,25.5
28141,19.2,22.9,13.5
28143,22.7,19.6,26.2
28145,17.9,15.1,20.9
28147,20.9,8.9,16.1
28149,35.2,16.8,15.7
28151,27.9,20.6,19.3
28153,8.2,18.5,20.9
28155,25.6,8.9,20.2
28157,20.4,21.4,17.2
28159,17.0,13.1,22.5
28161,23.6,20.9,23.4
28163,26.6,18.7,17.1
29001,33.8,28.3,13.3
29003,22.9,17.0,19.4
29005,31.3,15.2,15.3
29007,28.9,21.2,15.4
29009,26.0,11.9,21.6
29011,25.5,18.8,17.3
29013,24.6,16.3,18.9
29015,20.8,17.8,19.5
29017,25.3,9.3,14.7
29019,39.1,21.2,16.1
29021,29.9,20.2,18.9
29023,15.6,17.3,18.2
29025,31.2,20.1,18.8
29027,29.6,19.9,23.2
29029,26.8,18.2,26.6
29031,26.0,21.0,17.5
29033,23.4,12.1,17.4
29035,30.5,14.9,9.0
29037,25.9,19.5,24.7
29039,20.6,22.6,10.7
29041,28.9,13.0,16.2
29043,25.1,21.0,21.3
29045,21.7,16.5,22.0
29047,28.4,22.0,23.5
29049,29.2,22.2,21.9
29051,29.4,22.0,25.5
29053,29.0,18.8,18.6
29055,22.7,15.2,24.4
29057,29.7,15.8,19.0
29059,32.0,16.4,12.4
29061,30.1,22.8,16.7
29063,22.9,14.3,25.1
29065,26.6,20.2,16.2
29067,43.1,10.5,5.8
29069,15.4,26.8,10.6
29071,28.3,17.9,21.1
29073,31.3,16.0,17.8
29075,22.4,14.7,17.8
29077,26.7,23.8,20.2
29079,24.5,13.1,18.0
29081,24.3,14.6,22.1
29083,24.1,16.7,16.3
29085,20.8,18.6,18.3
29087,33.5,18.7,13.4
29089,28.2,15.8,19.6
29091,28.8,18.0,15.6
29093,22.8,14.3,10.6
29095,28.1,25.9,21.2
29097,24.4,24.6,20.3
29099,25.9,20.1,22.3
29101,25.7,24.6,20.8
29103,36.9,15.4,16.4
29105,26.7,23.6,14.1
29107,25.4,15.2,17.4
29109,27.0,18.5,19.1
29111,17.6,20.4,21.0
29113,27.0,21.3,16.4
29115,22.5,19.4,15.0
29117,20.3,16.3,18.5
29119,15.8,28.0,18.7
29121,31.4,17.6,18.8
29123,35.5,24.5,10.2
29125,36.9,13.6,10.4
29127,24.9,23.3,14.6
29129,22.7,15.3,24.5
29131,23.3,20.7,20.7
29133,27.8,18.9,7.0
29135,27.5,18.1,21.6
29137,23.0,20.0,17.0
29139,29.0,14.0,13.2
29141,25.4,23.4,13.9
29143,20.5,18.8,17.5
29145,25.0,19.6,18.1
29147,32.5,22.4,11.5
29149,26.0,14.5,21.3
29151,21.6,14.0,27.1
29153,27.9,22.7,10.0
29155,13.7,14.2,19.9
29157,22.4,23.5,15.6
29159,23.6,22.3,17.2
29161,37.2,18.8,16.7
29163,25.6,21.5,15.8
29165,29.7,21.4,26.6
29167,27.9,18.0,18.1
29169,31.7,25.1,16.2
29171,25.2,18.0,22.6
29173,25.3,21.3,10.6
29175,18.2,17.2,22.7
29177,26.3,14.7,17.0
29179,19.7,14.2,26.1
29181,23.6,18.9,11.9
29183,28.9,18.9,27.7
29185,32.3,13.6,15.6
29186,32.2,14.1,18.7
29187,23.5,18.6,14.9
29189,32.4,20.8,24.8
29195,27.3,19.8,18.7
29197,15.5,11.8,16.7
29199,22.4,22.1,17.6
29201,26.7,20.6,19.3
29203,24.4,14.0,14.0
29205,30.3,14.4,12.4
29207,22.4,20.4,12.6
29209,26.5,16.1,25.0
29211,24.5,24.9,11.4
29213,22.8,25.4,21.7
29215,28.1,15.8,14.0
29217,29.9,24.9,9.9
29219,26.8,23.9,16.0
29221,23.9,19.4,10.9
29223,21.4,18.4,17.8
29225,27.3,15.8,15.7
29227,21.8,7.4,26.4
29229,29.5,25.5,14.7
29510,32.8,31.3,19.0
30001,34.8,18.1,11.4
30003,22.2,25.7,9.8
30005,29.3,10.6,13.3
30007,46.1,19.6,7.9
30009,36.5,15.1,12.9
30011,35.8,21.0,3.1
30013,27.7,19.7,16.9
30015,30.5,16.0,14.3
30017,31.4,17.8,14.7
30019,22.1,16.1,19.8
30021,33.7,16.2,7.5
30023,34.7,12.8,16.3
30025,25.0,9.6,16.7
30027,36.0,24.1,12.6
30029,34.4,22.5,15.3
30031,39.8,21.2,15.3
30033,50.8,9.8,1.5
30035,29.2,14.6,18.3
30037,28.8,7.6,19.5
30039,30.8,19.2,16.0
30041,28.0,19.1,12.4
30043,38.9,15.3,18.8
30045,41.0,10.8,14.1
30047,31.9,16.3,19.0
30049,37.6,21.4,15.8
30051,32.6,8.5,13.0
30053,32.4,13.0,11.2
30055,27.6,11.7,11.7
30057,29.8,20.3,14.7
30059,45.1,8.4,14.3
30061,38.5,18.9,7.0
30063,38.4,24.4,13.9
30065,31.4,20.2,13.2
30067,40.6,22.5,11.1
30069,40.9,19.4,3.2
30071,19.4,18.0,14.3
30073,38.2,12.6,15.1
30075,45.2,8.9,18.5
30077,28.4,17.2,11.5
30079,31.0,19.3,9.6
30081,38.0,21.2,13.2
30083,23.8,10.9,27.1
30085,23.8,11.4,19.8
30087,34.9,14.0,13.0
30089,36.4,20.3,10.3
30091,29.7,15.8,17.5
30093,38.4,14.5,13.1
30095,29.4,10.9,13.7
30097,39.1,21.9,8.4
30099,35.5,11.8,11.3
30101,19.7,38.0,18.6
30103,38.3,13.5,9.8
30105,36.5,10.3,15.6
30107,20.6,17.0,17.4
30109,24.5,19.0,20.7
30111,29.0,19.5,21.6
31001,26.6,20.7,17.2
31003,21.6,20.7,21.6
31005,35.4,5.1,10.1
31007,40.0,21.1,15.6
31009,43.0,2.3,9.3
31011,34.4,10.7,9.7
31013,19.0,8.6,24.7
31015,21.9,15.0,22.2
31017,46.7,10.3,21.8
31019,22.8,21.1,20.6
31021,21.2,11.2,16.0
31023,27.7,13.7,18.8
31025,28.1,17.8,24.4
31027,18.5,14.6,25.4
31029,23.3,17.9,17.4
31031,30.0,16.6,11.1
31033,19.5,22.4,26.8
31035,30.2,12.9,18.0
31037,25.3,12.5,24.2
31039,24.2,13.6,16.8
31041,33.2,14.1,9.8
31043,29.5,17.3,16.6
31045,25.8,21.4,16.8
31047,25.4,17.3,16.1
31049,24.3,19.4,16.2
31051,25.1,22.4,13.8
31053,24.2,17.5,17.7
31055,28.9,21.3,24.7
31057,34.0,18.1,9.7
31059,27.8,13.5,16.3
31061,26.1,13.4,15.6
31063,27.8,15.8,12.6
31065,26.0,12.4,22.3
31067,25.1,14.9,22.5
31069,18.9,21.6,14.8
31071,28.4,13.5,9.5
31073,22.4,9.5,22.4
31075,26.1,21.6,6.3
31077,29.6,19.4,15.0
31079,18.7,18.7,22.4
31081,30.1,13.5,18.2
31083,25.7,14.1,18.8
31085,25.0,12.5,15.8
31087,17.6,19.3,15.6
31089,22.1,14.8,15.6
31091,35.5,9.4,13.8
31093,32.2,10.9,20.1
31095,26.5,13.0,17.1
31097,18.1,21.1,21.5
31099,22.7,8.8,16.0
31101,30.4,15.4,20.5
31103,30.9,4.5,17.3
31105,31.1,14.5,14.7
31107,24.1,12.6,17.8
31109,29.0,23.1,21.2
31111,27.6,15.1,15.6
31113,16.9,39.0,11.8
31115,29.3,8.7,9.8
31117,34.6,14.8,6.2
31119,24.0,16.3,22.4
31121,26.7,15.6,15.6
31123,27.5,19.6,11.2
31125,30.6,16.5,8.7
31127,26.1,15.6,21.8
31129,34.5,11.2,17.2
31131,28.0,13.0,19.9
31133,24.1,15.5,19.9
31135,24.1,14.0,15.7
31137,23.0,16.1,15.9
31139,24.0,13.3,17.4
31141,30.4,16.5,21.3
31143,29.6,6.5,12.3
31145,23.3,11.3,20.7
31147,29.8,11.2,17.8
31149,28.8,13.6,14.7
31151,26.8,19.6,18.6
31153,29.8,18.5,25.4
31155,24.9,19.9,21.0
31157,25.5,18.9,16.8
31159,27.9,17.3,15.5
31161,23.5,15.7,18.0
31163,26.7,14.1,5.4
31165,31.4,10.3,14.0
31167,27.9,19.8,15.0
31169,26.8,15.5,13.1
31171,33.8,11.3,2.3
31173,23.8,18.4,19.6
31175,24.4,14.6,16.6
31177,28.3,16.4,21.2
31179,20.0,23.2,15.0
31181,20.6,20.4,15.4
31183,14.5,8.9,25.8
31185,23.9,17.2,19.7
32001,30.1,22.9,17.8
32003,30.0,22.0,25.2
32005,36.3,22.7,18.4
32007,35.0,19.8,16.1
32009,62.0,9.5,13.9
32011,46.8,31.6,14.0
32013,35.4,16.5,13.8
32015,56.5,0.0,8.1
32017,24.6,20.7,18.3
32019,31.4,27.5,18.6
32021,18.0,23.4,14.8
32023,35.2,14.7,19.3
32027,39.1,12.1,1.0
32029,35.0,34.5,17.2
32031,36.7,23.1,19.3
32033,24.9,24.8,14.5
32510,43.0,17.5,17.9
33001,31.6,22.8,18.6
33003,31.6,26.2,18.4
33005,38.4,23.5,13.8
33007,30.2,23.7,16.7
33009,42.5,25.2,11.3
33011,38.9,21.3,20.9
33013,34.9,24.8,16.6
33015,37.0,22.6,21.1
33017,39.8,21.6,18.2
33019,29.8,24.0,16.7
34001,30.6,23.0,20.7
34003,35.9,21.5,23.9
34005,33.8,20.4,22.7
34007,34.6,23.1,20.4
34009,28.4,22.7,21.1
34011,29.4,24.0,15.6
34013,35.4,25.2,20.8
34015,30.4,21.2,21.5
34017,39.2,21.7,24.6
34019,41.2,20.3,20.2
34021,43.1,23.4,17.2
34023,44.4,16.3,21.4
34025,34.5,20.3,24.1
34027,37.6,19.7,24.3
34029,28.8,23.7,19.8
34031,33.9,21.0,22.5
34033,30.6,19.5,19.6
34035,46.4,16.4,21.5
34037,32.3,23.2,20.6
34039,36.8,20.0,23.5
34041,33.4,21.4,20.5
35001,37.8,22.6,17.0
35003,49.6,12.3,14.7
35005,24.2,19.8,16.1
35006,32.3,13.6,15.0
35007,23.0,28.0,17.2
35009,27.7,17.0,19.1
35011,31.7,12.7,7.7
35013,36.9,23.9,15.5
35015,27.6,19.5,18.0
35017,34.3,21.1,13.9
35019,37.6,15.0,33.8
35021,53.3,3.8,14.3
35023,35.9,16.5,19.4
35025,28.5,17.6,16.5
35027,26.4,18.2,22.3
35028,65.0,11.9,9.6
35029,29.6,18.0,18.4
35031,31.1,19.4,13.7
35033,61.8,20.4,4.7
35035,36.0,22.0,15.7
35037,27.8,17.2,17.9
35039,28.3,18.5,17.1
35041,29.6,24.8,10.2
35043,35.2,20.6,19.1
35045,34.7,18.1,12.9
35047,31.8,26.9,15.1
35049,36.5,32.9,11.7
35051,36.1,22.9,10.9
35053,44.2,18.7,16.2
35055,31.0,35.9,8.9
35057,23.0,22.9,15.2
35059,34.0,20.8,7.6
35061,30.0,19.2,16.9
36001,40.5,23.3,16.3
36003,29.2,24.4,11.5
36005,33.4,24.9,20.4
36007,39.2,21.9,14.0
36009,28.8,22.7,16.0
36011,31.6,22.7,14.2
36013,28.3,20.9,14.2
36015,33.8,19.9,17.1
36017,31.2,20.4,14.2
36019,37.7,23.6,11.8
36021,32.3,35.7,11.8
36023,32.4,22.6,11.9
36025,29.9,30.0,10.4
36027,36.3,26.3,16.5
36029,31.2,23.1,18.9
36031,35.4,26.4,11.1
36033,32.2,21.7,9.4
36035,26.7,17.7,14.9
36037,29.2,22.2,15.3
36039,32.9,23.1,18.3
36041,34.9,36.0,7.3
36043,29.1,23.5,14.6
36045,29.7,23.8,14.2
36047,32.8,34.2,16.5
36049,33.4,19.5,9.7
36051,35.3,18.2,14.2
36053,34.5,22.9,16.8
36055,37.0,23.2,16.8
36057,31.9,19.5,15.6
36059,32.0,21.3,23.4
