cfips,pct_snap_households
38011,5.3
38013,2.2
38015,6.0
38017,6.6
38019,1.7
38021,7.8
38023,7.3
38025,3.6
38027,12.9
38029,8.8
38031,7.2
38033,7.0
38035,7.6
38037,3.9
38039,2.9
38041,3.1
38043,6.1
38045,5.1
38047,2.0
38049,9.1
38051,5.2
38053,3.3
38055,3.5
38057,6.6
38059,4.6
38061,2.1
38063,8.3
38065,2.4
38067,6.8
38069,10.1
38071,7.6
38073,4.8
38075,8.4
38077,8.0
38079,25.4
38081,6.4
38083,7.3
38085,24.2
38087,4.8
38089,6.0
38091,1.0
38093,6.6
38095,4.0
38097,5.2
38099,6.6
38101,5.9
38103,6.7
38105,4.1
39001,21.8
39003,13.0
39005,9.6
39007,17.6
39009,17.0
39011,6.9
39013,12.8
39015,14.4
39017,9.3
39019,11.1
39021,10.7
39023,17.5
39025,8.0
39027,14.9
39029,14.4
39031,16.3
39033,13.2
39035,16.9
39037,8.2
39039,10.3
39041,3.6
39043,11.0
39045,10.7
39047,16.9
39049,11.0
39051,8.9
39053,16.8
39055,4.6
39057,8.7
39059,16.3
39061,11.8
39063,8.7
39065,12.2
39067,12.7
39069,7.7
39071,17.0
39073,17.9
39075,3.5
39077,10.5
39079,17.8
39081,16.4
39083,10.4
39085,7.7
39087,22.6
39089,11.5
39091,10.8
39093,11.9
39095,17.3
39097,10.2
39099,17.7
39101,15.3
39103,5.8
39105,23.3
39107,4.7
39109,7.8
39111,13.3
39113,14.1
39115,21.3
39117,9.9
39119,18.4
39121,9.4
39123,7.7
39125,10.2
39127,20.0
39129,13.8
39131,23.2
39133,10.6
39135,9.0
39137,6.8
39139,14.7
39141,18.8
39143,11.7
39145,27.8
39147,12.6
39149,8.4
39151,13.1
39153,13.2
39155,13.1
39157,13.6
39159,4.2
39161,8.7
39163,22.3
39165,4.3
39167,12.6
39169,9.3
39171,11.1
39173,6.7
39175,8.2
40001,22.5
40003,8.1
40005,16.2
40007,4.2
40009,14.5
40011,13.2
40013,11.5
40015,14.9
40017,6.7
40019,12.8
40021,15.4
40023,23.6
40025,5.0
40027,8.2
40029,15.6
40031,14.9
40033,21.9
40035,13.2
40037,13.2
40039,10.7
40041,14.1
40043,9.2
40045,8.8
40047,13.2
40049,10.3
40051,9.3
40053,10.3
40055,23.6
40057,13.1
40059,5.3
40061,22.1
40063,16.0
40065,14.4
40067,23.0
40069,16.2
40071,16.8
40073,6.1
40075,20.3
40077,17.0
40079,19.3
40081,12.1
40083,9.2
40085,10.3
40087,7.7
40089,19.5
40091,19.1
40093,7.0
40095,13.3
40097,15.9
40099,11.1
40101,19.1
40103,8.2
40105,14.2
40107,17.7
40109,12.6
40111,20.1
40113,12.1
40115,16.8
40117,9.4
40119,9.0
40121,15.3
40123,15.6
40125,16.6
40127,21.2
40129,8.0
40131,9.7
40133,21.6
40135,18.2
40137,14.6
40139,6.0
40141,20.0
40143,11.7
40145,9.3
40147,12.1
40149,11.5
40151,10.1
40153,8.7
41001,17.6
41003,10.1
41005,9.6
41007,15.1
41009,17.8
41011,21.9
41013,17.9
41015,14.8
41017,10.7
41019,18.1
41021,17.8
41023,14.6
41025,17.7
41027,12.8
41029,17.1
41031,28.0
41033,23.4
41035,23.0
41037,17.3
41039,19.0
41041,20.6
41043,18.6
41045,27.5
41047,17.9
41049,18.5
41051,14.3
41053,17.1
41055,18.4
41057,16.4
41059,20.8
41061,18.8
41063,12.8
41065,21.1
41067,8.8
41069,14.2
41071,16.1
42001,7.4
42003,12.0
42005,15.1
42007,13.2
42009,11.6
42011,13.1
42013,16.6
42015,10.6
42017,5.9
42019,9.0
42021,17.5
42023,23.5
42025,12.1
42027,6.2
42029,5.1
42031,15.3
42033,19.3
42035,14.5
42037,10.8
42039,16.2
42041,6.5
42043,10.9
42045,11.8
42047,11.9
42049,17.5
42051,22.2
42053,16.6
42055,10.2
42057,13.4
42059,18.3
42061,12.7
42063,14.5
42065,14.9
42067,9.2
42069,16.6
42071,8.1
42073,18.9
42075,11.6
42077,14.4
42079,17.8
42081,15.5
42083,17.6
42085,17.5
42087,14.0
42089,11.8
42091,5.4
42093,8.9
42095,9.8
42097,13.5
42099,9.4
42101,25.2
42103,12.2
42105,15.5
42107,16.6
42109,8.9
42111,14.3
42113,9.9
42115,11.1
42117,13.2
42119,10.8
42121,17.8
42123,12.0
42125,12.8
42127,13.4
42129,12.1
42131,12.3
42133,10.5
44001,6.7
44003,12.4
44005,8.3
44007,18.6
44009,7.2
45001,15.8
45003,12.6
45005,29.5
45007,11.6
45009,19.4
45011,21.1
45013,5.2
45015,8.4
45017,15.7
45019,6.8
45021,16.3
45023,15.0
45025,16.4
45027,22.9
45029,18.2
45031,19.8
45033,21.6
45035,9.7
45037,15.4
45039,13.8
45041,15.8
45043,13.8
45045,8.2
45047,15.7
45049,18.8
45051,9.6
45053,14.8
45055,10.8
45057,10.4
45059,14.3
45061,26.6
45063,10.6
45065,14.1
45067,25.2
45069,21.9
45071,12.7
45073,12.4
45075,20.2
45077,8.2
45079,11.4
45081,12.4
45083,10.1
45085,16.5
45087,13.0
45089,26.2
45091,7.7
46003,5.2
46005,10.1
46007,16.6
46009,6.9
46011,4.4
46013,5.3
46015,8.3
46017,39.4
46019,14.7
46021,4.1
46023,14.6
46025,3.7
46027,10.6
46029,8.9
46031,27.2
46033,3.4
46035,9.2
46037,7.9
46039,5.6
46041,24.0
46043,2.7
46045,4.3
46047,13.7
46049,0.9
46051,5.2
46053,8.5
46055,5.3
46057,2.1
46059,3.4
46061,2.1
46063,1.4
46065,7.7
46067,5.8
46069,3.6
46071,22.6
46073,4.3
46075,5.5
46077,3.5
46079,4.2
46081,7.9
46083,3.2
46085,13.6
46087,5.5
46089,7.3
46091,5.7
46093,6.7
46095,25.3
46097,6.3
46099,9.0
46101,6.4
46102,55.0
46103,10.5
46105,4.1
46107,3.2
46109,12.8
46111,7.9
46115,5.5
46117,3.1
46119,4.4
46121,37.7
46123,7.9
46125,8.3
46127,6.3
46129,7.6
46135,6.4
46137,35.4
47001,15.6
47003,13.8
47005,15.2
47007,21.8
47009,8.3
47011,14.2
47013,22.4
47015,14.6
47017,15.0
47019,15.7
47021,9.3
47023,12.6
47025,18.1
47027,16.5
47029,21.3
47031,11.6
47033,14.7
47035,13.0
47037,9.4
47039,17.0
47041,14.8
47043,10.2
47045,18.6
47047,12.4
47049,23.3
47051,11.8
47053,17.5
47055,14.2
47057,17.2
47059,13.0
47061,19.3
47063,15.2
47065,11.1
47067,32.2
47069,18.6
47071,17.6
47073,14.1
47075,25.4
47077,19.2
47079,15.8
47081,13.7
47083,16.8
47085,10.5
47087,16.4
47089,15.5
47091,18.8
47093,10.3
47095,32.3
47097,26.4
47099,16.4
47101,22.4
47103,11.5
47105,7.7
47107,15.6
47109,15.5
47111,13.9
47113,17.0
47115,13.0
47117,9.0
47119,9.0
47121,20.1
47123,16.5
47125,11.3
47127,9.8
47129,21.6
47131,16.4
47133,11.6
47135,14.3
47137,20.1
47139,13.2
47141,9.9
47143,17.3
47145,13.2
47147,9.3
47149,7.8
47151,23.7
47153,20.9
47155,11.3
47157,16.4
47159,14.4
47161,13.6
47163,13.4
47165,8.7
47167,14.4
47169,12.5
47171,17.3
47173,21.7
47175,17.3
47177,14.8
47179,11.6
47181,15.5
47183,16.4
47185,15.9
47187,2.1
47189,7.3
48001,12.5
48003,8.6
48005,19.3
48007,14.8
48009,8.2
48011,2.5
48013,13.6
48015,9.0
48017,12.9
48019,7.6
48021,8.6
48023,10.2
48025,15.7
48027,13.7
48029,13.3
48031,6.6
48033,4.5
48035,10.1
48037,11.5
48039,7.8
48041,9.1
48043,11.6
48045,6.3
48047,31.3
48049,11.3
48051,9.2
48053,6.0
48055,8.8
48057,15.2
48059,8.8
48061,23.6
48063,17.2
48065,3.6
48067,15.1
48069,13.4
48071,6.9
48073,14.8
48075,9.9
48077,11.4
48079,17.4
48081,7.8
48083,9.4
48085,2.7
48087,22.4
48089,7.8
48091,4.4
48093,9.2
48095,8.2
48097,9.7
48099,10.9
48101,25.0
48103,2.5
48105,7.3
48107,23.3
48109,25.1
48111,9.8
48113,10.6
48115,14.6
48117,15.8
48119,9.8
48121,4.5
48123,12.1
48125,11.1
48127,23.1
48129,3.4
48131,27.6
48133,14.0
48135,11.2
48137,7.1
48139,7.6
48141,20.1
48143,7.8
48145,18.0
48147,11.8
48149,7.5
48151,9.7
48153,19.9
48155,11.0
48157,6.4
48159,7.9
48161,14.6
48163,21.4
48165,7.0
48167,11.2
48169,16.7
48171,4.9
48173,11.0
48175,14.9
48177,15.5
48179,14.7
48181,10.8
48183,14.3
48185,13.6
48187,7.7
48189,15.9
48191,12.6
48193,9.2
48195,6.7
48197,17.5
48199,12.4
48201,12.6
48203,14.2
48205,7.0
48207,16.3
48209,6.7
48211,8.1
48213,12.7
48215,28.4
48217,12.6
48219,12.4
48221,5.7
48223,10.8
48225,15.0
48227,8.5
48229,35.0
48231,12.4
48233,9.2
48235,5.5
48237,12.2
48239,14.8
48241,12.6
48243,19.8
48245,15.5
48247,30.1
48249,17.6
48251,9.0
48253,13.8
48255,12.9
48257,9.9
48259,3.9
48261,20.9
48263,8.7
48265,8.7
48267,9.5
48269,5.6
48271,22.4
48273,18.9
48275,11.1
48277,13.7
48279,12.2
48281,9.8
48283,13.2
48285,8.4
48287,10.5
48289,8.6
48291,16.6
48293,14.3
48295,8.8
48297,12.4
48299,7.3
48301,3.2
48303,11.8
48305,15.8
48307,13.7
48309,12.2
48311,10.0
48313,13.1
48315,23.7
48317,8.6
48319,7.0
48321,15.2
48323,26.6
48325,10.5
48327,5.0
48329,5.7
48331,12.9
48333,10.6
48335,9.9
48337,11.1
48339,6.3
48341,7.6
48343,17.6
48345,11.7
48347,18.1
48349,14.7
48351,15.7
48353,14.2
48355,16.5
48357,11.9
48359,3.4
48361,13.7
48363,9.5
48365,14.4
48367,5.7
48369,8.9
48371,11.8
48373,15.3
48375,15.6
48377,43.5
48379,13.3
48381,6.4
48383,6.3
48385,12.8
48387,13.6
48389,11.0
48391,17.0
48393,0.9
48395,18.3
48397,3.6
48399,11.1
48401,11.1
48403,13.7
48405,19.3
48407,15.1
48409,17.5
48411,6.8
48413,6.9
48415,5.1
48417,8.7
48419,17.2
48421,3.0
48423,9.5
48425,8.6
48427,38.5
48429,13.2
48431,9.9
48433,14.4
48435,9.6
48437,12.3
48439,10.2
48441,12.9
48443,1.2
48445,17.9
48447,8.3
48449,16.0
48451,9.8
48453,6.6
48455,15.6
48457,17.2
48459,14.4
48461,5.1
48463,23.3
48465,19.0
48467,11.7
48469,13.1
48471,6.8
48473,9.3
48475,11.4
48477,7.3
48479,24.6
48481,16.2
48483,12.7
48485,13.4
48487,17.8
48489,26.5
48491,5.0
48493,8.6
48495,9.6
48497,9.1
48499,10.6
48501,9.8
48503,11.6
48505,24.3
48507,31.8
49001,5.8
49003,8.1
49005,6.9
49007,14.5
49009,2.4
49011,4.6
49013,12.9
49015,8.3
49017,3.9
49019,13.1
49021,10.4
49023,6.7
49025,2.4
49027,8.5
49029,1.7
49031,7.1
49033,3.7
49035,6.0
49037,15.2
49039,8.0
49041,13.2
49043,1.0
49045,7.7
49047,13.3
49049,5.2
49051,2.2
49053,6.7
49055,12.0
49057,7.3
50001,9.3
50003,13.8
50005,13.8
50007,7.3
50009,13.2
50011,11.3
50013,8.0
50015,9.5
50017,9.6
50019,15.7
50021,10.8
50023,10.7
50025,15.4
50027,10.4
51001,10.6
51003,3.0
51005,10.5
51007,9.8
51009,10.1
51011,13.4
51013,2.6
51015,6.7
51017,7.1
51019,5.9
51021,10.3
51023,3.1
51025,19.7
51027,19.8
51029,13.8
51031,9.8
51033,8.8
51035,13.2
51036,10.9
51037,22.5
51041,5.6
51043,2.7
51045,15.7
51047,9.5
51049,14.8
51051,21.3
51053,12.3
51057,15.8
51059,3.7
51061,4.0
51063,5.8
51065,1.7
51067,9.7
51069,4.1
51071,5.5
51073,6.5
51075,5.6
51077,11.4
51079,7.9
51081,12.1
51083,14.1
51085,4.2
51087,7.1
51089,15.1
51091,4.6
51093,7.8
51095,4.2
51097,8.7
51099,8.1
51101,7.0
51103,11.5
51105,25.0
51107,2.9
51109,10.3
51111,17.2
51113,6.3
51115,8.4
51117,11.3
51119,11.1
51121,5.1
51125,11.9
51127,4.1
51131,13.8
51133,6.8
51135,17.9
51137,5.8
51139,11.0
51141,10.4
51143,12.9
51145,3.3
51147,18.2
51149,8.5
51153,4.7
51155,12.0
51157,5.3
51159,15.2
51161,5.5
51163,10.0
51165,4.8
51167,13.7
51169,15.1
51171,10.4
51173,15.9
51175,11.9
51177,6.3
51179,4.7
51181,15.6
51183,13.1
51185,14.6
51187,8.6
51191,12.0
51193,14.1
51195,21.4
51197,10.2
51199,2.5
51510,4.0
51520,19.0
51530,12.0
51540,8.7
51550,6.4
51570,12.2
51580,12.6
51590,21.8
51595,31.0
51600,3.0
51610,2.0
51620,18.6
51630,10.2
51640,12.1
51650,12.1
51660,11.1
51670,23.4
51678,8.1
51680,13.2
51683,9.1
51685,8.7
51690,20.5
51700,12.5
51710,15.1
51720,30.6
51730,22.3
51735,0.9
51740,15.4
51750,9.2
51760,14.5
51770,17.6
51775,6.8
51790,9.4
51800,11.3
51810,5.3
51820,13.5
51830,6.5
51840,8.7
53001,19.4
53003,17.0
53005,12.4
53007,9.8
53009,13.5
53011,11.1
53013,10.0
53015,19.9
53017,10.5
53019,15.6
53021,19.5
53023,8.5
53025,17.5
53027,17.9
53029,7.0
53031,8.8
53033,8.0
53035,9.6
53037,11.0
53039,16.4
53041,17.7
53043,9.5
53045,15.6
53047,19.1
53049,16.9
53051,15.8
53053,11.8
53055,4.6
53057,11.3
53059,12.2
53061,8.9
53063,15.5
53065,15.1
53067,11.1
53069,11.5
53071,12.4
53073,11.6
53075,9.2
53077,21.5
54001,17.2
54003,11.8
54005,23.7
54007,16.6
54009,15.1
54011,16.2
54013,26.9
54015,34.2
54017,8.3
54019,20.7
54021,15.8
54023,13.7
54025,17.3
54027,13.3
54029,15.6
54031,13.7
54033,13.1
54035,15.3
54037,10.7
54039,15.1
54041,18.6
54043,26.2
54045,26.3
54047,35.0
54049,15.6
54051,14.8
54053,15.2
54055,22.9
54057,14.5
54059,32.6
54061,9.3
54063,15.1
54065,10.2
54067,20.5
54069,15.5
54071,13.5
54073,14.0
54075,19.5
54077,17.2
54079,9.8
54081,19.7
54083,15.7
54085,13.3
54087,21.0
54089,27.3
54091,16.2
54093,10.7
54095,10.3
54097,16.6
54099,20.6
54101,31.4
54103,14.3
54105,26.7
54107,15.6
54109,24.9
55001,15.0
55003,18.3
55005,12.5
55007,12.1
55009,8.0
55011,7.3
55013,12.6
55015,4.8
55017,9.5
55019,9.9
55021,8.9
55023,10.8
55025,6.6
55027,9.3
55029,8.2
55031,12.0
55033,10.9
55035,9.8
55037,13.7
55039,8.1
55041,14.2
55043,9.1
55045,10.2
55047,10.6
55049,8.5
55051,14.0
55053,11.4
55055,8.8
55057,12.3
55059,12.7
55061,6.0
55063,8.1
55065,10.5
55067,13.4
55069,10.6
55071,9.1
55073,8.8
55075,10.6
55077,10.4
55078,23.1
55079,18.6
55081,11.2
55083,8.1
55085,6.4
55087,6.6
55089,3.5
55091,8.5
55093,4.4
55095,8.7
55097,7.8
55099,13.2
55101,14.2
55103,11.3
55105,13.4
55107,13.7
55109,4.8
55111,10.0
55113,15.2
55115,9.6
55117,8.4
55119,10.1
55121,7.7
55123,7.4
55125,10.7
55127,9.1
55129,10.2
55131,5.0
55133,4.0
55135,7.9
55137,10.9
55139,9.0
55141,11.4
56001,3.2
56003,5.2
56005,4.7
56007,6.1
56009,5.5
56011,0.7
56013,8.9
56015,8.7
56017,9.2
56019,0.6
56021,6.3
56023,3.3
56025,6.7
56027,6.9
56029,3.6
56031,3.6
56033,4.3
56035,0.5
56037,6.0
56039,0.7
56041,7.1
56043,2.1
56045,5.0
72001,55.1
72003,52.3
72005,46.6
72007,47.3
72009,45.7
72011,51.5
72013,49.0
72015,53.5
72017,47.5
72019,53.8
72021,30.9
72023,39.7
72025,36.4
72027,50.4
72029,47.1
72031,28.7
72033,43.9
72035,37.2
72037,45.3
72039,56.3
72041,40.8
72043,47.8
72045,57.3
72047,55.4
72049,23.2
72051,33.1
72053,43.1
72054,53.7
72055,56.9
72057,51.8
72059,50.5
72061,22.0
72063,30.7
72065,50.2
72067,39.6
72069,40.2
72071,44.6
72073,61.7
72075,53.3
72077,45.4
72079,53.0
72081,58.0
72083,51.8
72085,45.0
72087,52.0
72089,44.9
72091,41.0
72093,56.9
72095,48.7
72097,46.8
72099,54.2
72101,53.9
72103,49.8
72105,54.0
72107,56.6
72109,54.3
72111,52.2
72113,50.2
72115,47.1
72117,42.7
72119,42.6
72121,41.7
72123,47.8
72125,47.7
72127,30.0
72129,50.0
72131,52.6
72133,44.7
72135,26.8
72137,33.5
72139,27.9
72141,51.0
72143,42.7
72145,39.5
72147,44.4
72149,55.7
72151,56.0
72153,50.4
