cfips,pct_snap_households
38013,2.8
38015,4.8
38017,6.8
38019,2.1
38021,5.9
38023,4.6
38025,3.1
38027,13.7
38029,6.2
38031,4.2
38033,3.1
38035,8.1
38037,4.7
38039,5.5
38041,4.7
38043,5.8
38045,3.7
38047,2.7
38049,9.6
38051,4.8
38053,3.1
38055,4.1
38057,7.4
38059,5.1
38061,2.8
38063,6.3
38065,2.4
38067,5.0
38069,11.9
38071,8.4
38073,6.8
38075,6.3
38077,8.2
38079,27.0
38081,5.4
38083,11.8
38085,23.7
38087,2.5
38089,6.1
38091,0.6
38093,8.0
38095,4.9
38097,6.7
38099,7.6
38101,5.8
38103,3.9
38105,4.5
39001,22.6
39003,13.2
39005,9.5
39007,18.3
39009,18.4
39011,7.0
39013,12.1
39015,12.8
39017,10.1
39019,9.6
39021,10.8
39023,17.4
39025,8.1
39027,14.9
39029,14.6
39031,16.2
39033,14.8
39035,17.5
39037,8.5
39039,10.2
39041,3.6
39043,11.9
39045,12.1
39047,17.7
39049,11.9
39051,8.5
39053,19.2
39055,4.5
39057,9.0
39059,17.5
39061,12.4
39063,8.5
39065,12.1
39067,15.3
39069,7.9
39071,18.4
39073,19.5
39075,4.3
39077,11.4
39079,18.8
39081,17.2
39083,11.0
39085,7.6
39087,22.0
39089,11.3
39091,12.2
39093,12.2
39095,18.3
39097,11.0
39099,18.6
39101,18.4
39103,5.7
39105,22.6
39107,6.5
39109,8.8
39111,14.8
39113,14.5
39115,21.4
39117,9.4
39119,19.6
39121,11.6
39123,9.3
39125,9.5
39127,23.4
39129,13.3
39131,25.2
39133,11.3
39135,9.6
39137,6.3
39139,15.1
39141,21.3
39143,10.5
39145,28.4
39147,12.9
39149,7.7
39151,13.3
39153,13.4
39155,13.2
39157,13.2
39159,5.0
39161,10.8
39163,23.5
39165,4.3
39167,12.6
39169,10.3
39171,11.5
39173,7.3
39175,9.2
40001,22.3
40003,6.9
40005,19.0
40007,7.1
40009,11.3
40011,13.3
40013,11.6
40015,15.8
40017,6.4
40019,13.4
40021,12.8
40023,24.9
40025,8.5
40027,8.5
40029,15.8
40031,14.7
40033,16.2
40035,13.3
40037,13.0
40039,10.0
40041,14.6
40043,6.0
40045,9.4
40047,13.2
40049,9.9
40051,10.1
40053,9.3
40055,20.1
40057,13.7
40059,7.9
40061,21.0
40063,15.0
40065,14.7
40067,23.3
40069,17.8
40071,17.1
40073,7.2
40075,19.5
40077,17.5
40079,20.3
40081,12.4
40083,9.5
40085,10.0
40087,8.5
40089,19.0
40091,20.9
40093,7.6
40095,14.2
40097,17.9
40099,11.3
40101,20.6
40103,8.7
40105,14.2
40107,20.2
40109,12.9
40111,20.8
40113,11.5
40115,18.4
40117,10.0
40119,8.7
40121,14.8
40123,13.2
40125,16.7
40127,20.7
40129,7.8
40131,8.9
40133,19.8
40135,20.0
40137,13.1
40139,5.8
40141,18.5
40143,11.9
40145,10.6
40147,10.8
40149,11.4
40151,11.5
40153,10.5
41001,17.7
41003,10.3
41005,9.8
41007,15.5
41009,18.6
41011,23.3
41013,22.0
41015,17.0
41017,12.9
41019,20.7
41021,18.4
41023,17.2
41025,20.4
41027,10.7
41029,18.5
41031,27.0
41033,23.2
41035,23.8
41037,18.4
41039,19.1
41041,20.6
41043,19.6
41045,27.4
41047,18.5
41049,20.1
41051,15.4
41053,16.0
41055,15.4
41057,18.7
41059,21.1
41061,18.0
41063,17.9
41065,19.2
41067,9.1
41069,15.6
41071,16.7
42001,7.4
42003,12.2
42005,15.7
42007,13.9
42009,12.4
42011,13.2
42013,16.8
42015,11.4
42017,5.8
42019,9.1
42021,18.5
42023,18.8
42025,11.0
42027,6.8
42029,4.7
42031,15.1
42033,18.9
42035,14.8
42037,11.2
42039,16.0
42041,6.9
42043,11.6
42045,11.1
42047,10.0
42049,18.2
42051,22.3
42053,16.4
42055,10.2
42057,13.4
42059,17.7
42061,13.7
42063,13.9
42065,15.3
42067,10.3
42069,16.8
42071,8.7
42073,18.6
42075,11.5
42077,14.0
42079,17.4
42081,15.9
42083,16.9
42085,16.6
42087,15.4
42089,12.4
42091,6.0
42093,9.7
42095,10.1
42097,13.7
42099,10.0
42101,25.8
42103,10.2
42105,16.1
42107,16.3
42109,9.8
42111,14.8
42113,10.4
42115,9.7
42117,12.9
42119,11.3
42121,16.5
42123,12.4
42125,12.4
42127,12.0
42129,11.9
42131,11.5
42133,10.9
44001,8.2
44003,11.7
44005,9.1
44007,19.4
44009,7.6
45001,20.0
45003,13.5
45005,30.4
45007,12.3
45009,21.6
45011,24.4
45013,6.0
45015,9.8
45017,15.1
45019,8.0
45021,16.9
45023,14.1
45025,17.7
45027,23.8
45029,19.3
45031,19.8
45033,24.3
45035,11.4
45037,15.7
45039,16.6
45041,18.0
45043,16.0
45045,9.0
45047,16.5
45049,18.7
45051,10.2
45053,15.8
45055,10.4
45057,10.5
45059,14.8
45061,22.4
45063,11.1
45065,16.9
45067,27.6
45069,21.9
45071,14.8
45073,13.3
45075,20.6
45077,9.7
45079,12.9
45081,13.2
45083,11.4
45085,17.4
45087,15.9
45089,26.6
45091,8.4
46003,4.0
46005,11.9
46007,20.8
46009,8.3
46011,6.1
46013,5.2
46015,9.8
46017,50.5
46019,14.1
46021,2.5
46023,14.0
46025,4.6
46027,8.8
46029,9.3
46031,27.5
46033,5.7
46035,10.9
46037,10.4
46039,6.2
46041,23.6
46043,4.4
46045,4.5
46047,8.5
46049,1.9
46051,4.3
46053,10.1
46055,3.4
46057,2.9
46059,4.0
46061,1.7
46063,1.3
46065,8.0
46067,5.4
46069,5.0
46071,21.1
46073,5.3
46075,5.9
46077,5.2
46079,5.0
46081,7.7
46083,3.6
46085,13.6
46087,6.8
46089,7.5
46091,5.7
46093,7.9
46095,30.6
46097,7.7
46099,9.2
46101,7.3
46102,55.8
46103,10.7
46105,2.7
46107,2.4
46109,13.5
46111,9.1
46115,6.7
46117,3.6
46119,3.0
46121,38.7
46123,8.7
46125,8.7
46127,6.3
46129,6.6
46135,9.6
46137,33.6
47001,17.1
47003,14.8
47005,14.7
47007,23.7
47009,10.5
47011,15.2
47013,23.1
47015,15.6
47017,18.1
47019,17.3
47021,9.7
47023,11.9
47025,18.2
47027,13.9
47029,21.9
47031,13.0
47033,17.5
47035,14.9
47037,10.7
47039,17.2
47041,15.8
47043,11.6
47045,17.8
47047,13.1
47049,22.3
47051,11.7
47053,16.6
47055,14.7
47057,19.0
47059,14.5
47061,22.6
47063,15.9
47065,12.1
47067,30.2
47069,17.5
47071,20.0
47073,17.4
47075,27.4
47077,21.2
47079,17.6
47081,15.7
47083,13.1
47085,10.5
47087,18.1
47089,16.4
47091,22.1
47093,10.9
47095,37.8
47097,25.8
47099,16.9
47101,22.0
47103,14.1
47105,8.5
47107,16.5
47109,19.7
47111,15.8
47113,16.4
47115,13.2
47117,10.4
47119,11.0
47121,20.0
47123,17.1
47125,11.7
47127,9.3
47129,22.9
47131,16.6
47133,10.2
47135,15.2
47137,23.9
47139,13.3
47141,11.1
47143,16.5
47145,15.0
47147,10.5
47149,8.7
47151,26.1
47153,20.3
47155,12.9
47157,17.2
47159,16.2
47161,12.9
47163,14.9
47165,9.0
47167,15.6
47169,11.9
47171,19.1
47173,22.6
47175,13.7
47177,18.1
47179,12.4
47181,18.5
47183,17.1
47185,16.4
47187,2.4
47189,8.2
48001,11.1
48003,6.4
48005,19.8
48007,14.3
48009,8.1
48011,2.2
48013,16.4
48015,8.4
48017,12.5
48019,7.8
48021,10.3
48023,10.7
48025,16.0
48027,13.6
48029,13.1
48031,7.0
48033,5.3
48035,8.4
48037,13.0
48039,6.9
48041,8.3
48043,13.1
48045,9.3
48047,35.6
48049,10.5
48051,9.0
48053,6.6
48055,10.6
48057,14.5
48059,8.8
48061,24.4
48063,19.0
48065,4.5
48067,16.7
48069,13.2
48071,8.2
48073,15.1
48075,7.7
48077,10.3
48079,15.6
48081,8.3
48083,10.8
48085,3.0
48087,19.0
48089,6.6
48091,4.5
48093,9.9
48095,8.7
48097,10.5
48099,11.4
48101,30.1
48103,7.3
48105,8.2
48107,20.9
48109,13.6
48111,9.2
48113,11.6
48115,15.2
48117,13.9
48119,12.3
48121,4.8
48123,14.1
48125,11.2
48127,28.4
48129,7.3
48131,32.0
48133,13.9
48135,10.5
48137,14.3
48139,7.9
48141,20.9
48143,9.0
48145,18.6
48147,10.9
48149,7.3
48151,10.9
48153,16.2
48155,15.4
48157,6.9
48159,12.5
48161,13.6
48163,21.3
48165,6.7
48167,11.0
48169,15.4
48171,4.5
48173,1.0
48175,15.8
48177,17.9
48179,15.8
48181,11.4
48183,15.1
48185,13.6
48187,6.5
48189,14.1
48191,16.2
48193,10.6
48195,7.6
48197,15.9
48199,10.3
48201,12.6
48203,14.2
48205,6.0
48207,19.2
48209,6.6
48211,8.4
48213,12.4
48215,29.1
48217,12.4
48219,12.9
48221,6.5
48223,11.7
48225,13.9
48227,9.6
48229,33.3
48231,13.1
48233,9.3
48235,5.1
48237,9.4
48239,14.1
48241,12.8
48243,14.6
48245,15.4
48247,33.6
48249,17.4
48251,9.8
48253,12.5
48255,10.9
48257,10.4
48259,4.5
48261,22.8
48263,13.2
48265,9.8
48267,8.1
48269,7.8
48271,19.4
48273,17.6
48275,12.2
48277,15.7
48279,14.3
48281,12.0
48283,13.0
48285,8.0
48287,10.4
48289,10.4
48291,16.6
48293,14.2
48295,9.6
48297,10.2
48299,7.3
48301,10.0
48303,12.3
48305,18.0
48307,12.5
48309,12.3
48311,5.2
48313,11.3
48315,20.2
48317,6.7
48319,9.6
48321,14.0
48323,30.9
48325,10.9
48327,7.4
48329,6.3
48331,13.4
48333,6.5
48335,9.8
48337,12.7
48339,6.6
48341,6.4
48343,16.5
48345,11.9
48347,16.8
48349,16.9
48351,17.3
48353,12.4
48355,16.5
48357,12.2
48359,4.2
48361,13.9
48363,11.8
48365,12.2
48367,7.2
48369,9.7
48371,8.4
48373,16.3
48375,15.6
48377,31.5
48379,11.1
48381,6.5
48383,3.4
48385,11.2
48387,11.1
48389,12.6
48391,13.7
48393,2.7
48395,17.3
48397,3.1
48399,10.9
48401,11.8
48403,11.1
48405,15.9
48407,15.1
48409,15.4
48411,9.0
48413,6.2
48415,6.6
48417,7.4
48419,17.4
48421,3.8
48423,11.1
48425,10.2
48427,40.6
48429,12.5
48431,5.7
48433,11.7
48435,6.9
48437,14.8
48439,10.4
48441,13.9
48443,1.9
48445,18.9
48447,10.2
48449,15.7
48451,9.8
48453,7.2
48455,12.7
48457,17.0
48459,12.9
48461,7.0
48463,19.9
48465,19.5
48467,12.6
48469,12.2
48471,6.2
48473,12.3
48475,10.6
48477,7.6
48479,26.0
48481,14.6
48483,11.5
48485,13.5
48487,19.2
48489,22.3
48491,4.8
48493,7.4
48495,7.5
48497,9.6
48499,10.9
48501,5.9
48503,10.1
48505,31.2
48507,40.0
49001,6.9
49003,7.8
49005,7.1
49007,13.6
49009,3.1
49011,5.4
49013,12.0
49015,8.1
49017,3.4
49019,9.8
49021,10.0
49023,6.3
49025,4.7
49027,8.3
49029,1.6
49031,9.8
49033,3.9
49035,6.2
49037,14.8
49039,8.4
49041,11.4
49043,1.4
49045,8.0
49047,12.6
49049,5.9
49051,2.7
49053,7.5
49055,9.6
49057,8.7
50001,8.4
50003,14.1
50005,15.3
50007,8.5
50009,14.5
50011,12.6
50013,8.3
50015,10.3
50017,11.2
50019,16.4
50021,10.1
50023,11.4
50025,16.4
50027,11.1
51001,12.6
51003,3.5
51005,13.7
51007,7.5
51009,9.5
51011,13.8
51013,3.0
51015,6.7
51017,10.3
51019,6.4
51021,10.9
51023,3.8
51025,20.5
51027,19.7
51029,13.5
51031,10.3
51033,10.4
51035,11.2
51036,10.7
51037,17.7
51041,6.1
51043,4.7
51045,15.3
51047,10.0
51049,17.1
51051,21.5
51053,12.2
51057,14.9
51059,3.9
51061,3.9
51063,8.3
51065,2.1
51067,9.2
51069,4.4
51071,7.2
51073,6.7
51075,3.9
51077,14.7
51079,8.1
51081,14.0
51083,12.8
51085,4.3
51087,7.2
51089,16.9
51091,2.4
51093,9.7
51095,3.6
51097,8.4
51099,8.0
51101,7.0
51103,9.5
51105,23.8
51107,2.7
51109,11.4
51111,14.0
51113,7.9
51115,8.6
51117,12.2
51119,11.4
51121,6.1
51125,9.6
51127,8.3
51131,15.6
51133,7.1
51135,20.4
51137,6.4
51139,12.7
51141,13.2
51143,13.2
51145,3.8
51147,13.7
51149,7.5
51153,4.6
51155,12.5
51157,5.1
51159,17.2
51161,5.5
51163,8.8
51165,5.4
51167,14.9
51169,14.6
51171,11.0
51173,17.0
51175,13.7
51177,6.7
51179,4.8
51181,15.8
51183,15.1
51185,16.3
51187,9.2
51191,12.7
51193,11.8
51195,21.4
51197,11.0
51199,3.1
51510,4.2
51520,19.3
51530,16.0
51540,8.9
51550,7.4
51570,11.1
51580,14.4
51590,23.1
51595,28.6
51600,2.2
51610,1.3
51620,19.0
51630,12.9
51640,19.2
51650,11.8
51660,12.7
51670,23.3
51678,7.9
51680,13.0
51683,9.5
51685,6.3
51690,22.7
51700,12.6
51710,14.7
51720,32.4
51730,25.4
51735,1.8
51740,14.5
51750,11.0
51760,15.1
51770,17.5
51775,7.8
51790,8.0
51800,13.1
51810,5.9
51820,17.1
51830,5.3
51840,10.3
53001,22.4
53003,17.3
53005,13.3
53007,9.8
53009,14.2
53011,12.3
53013,14.6
53015,21.7
53017,11.3
53019,16.3
53021,18.7
53023,8.3
53025,18.5
53027,19.8
53029,7.6
53031,8.5
53033,8.5
53035,10.2
53037,10.7
53039,18.0
53041,19.0
53043,10.9
53045,16.9
53047,19.6
53049,19.4
53051,18.6
53053,12.7
53055,5.0
53057,12.7
53059,11.4
53061,9.8
53063,16.0
53065,16.4
53067,11.9
53069,13.8
53071,13.0
53073,12.2
53075,9.6
53077,22.0
54001,16.8
54003,13.0
54005,25.4
54007,21.2
54009,12.4
54011,16.8
54013,29.1
54015,32.4
54017,11.3
54019,20.8
54021,16.2
54023,13.0
54025,15.2
54027,14.0
54029,16.5
54031,12.6
54033,13.6
54035,14.2
54037,11.4
54039,15.8
54041,18.9
54043,25.0
54045,24.7
54047,34.6
54049,16.5
54051,11.2
54053,16.2
54055,23.3
54057,11.3
54059,32.3
54061,9.7
54063,17.3
54065,11.8
54067,20.7
54069,13.3
54071,14.2
54073,14.3
54075,14.1
54077,16.3
54079,9.8
54081,21.3
54083,16.0
54085,15.9
54087,20.6
54089,28.0
54091,18.5
54093,12.8
54095,11.4
54097,16.4
54099,22.3
54101,27.3
54103,13.4
54105,22.3
54107,17.2
54109,26.0
55001,16.9
55003,19.9
55005,13.3
55007,11.6
55009,8.6
55011,8.3
55013,12.8
55015,5.3
55017,9.8
55019,9.3
55021,9.9
55023,12.1
55025,6.8
55027,9.5
55029,7.4
55031,12.8
55033,10.4
55035,10.4
55037,13.0
55039,8.9
55041,15.8
55043,8.9
55045,9.2
55047,10.5
55049,8.6
55051,15.5
55053,12.5
55055,8.8
55057,13.2
55059,13.2
55061,6.9
55063,8.4
55065,9.9
55067,14.7
55069,9.7
55071,9.3
55073,8.4
55075,12.4
55077,11.5
55078,25.1
55079,19.4
55081,11.1
55083,8.5
55085,6.7
55087,6.8
55089,4.0
55091,8.0
55093,5.8
55095,9.8
55097,8.3
55099,13.7
55101,15.3
55103,11.7
55105,15.8
55107,13.3
55109,4.8
55111,11.4
55113,16.0
55115,9.5
55117,9.0
55119,9.2
55121,7.8
55123,8.2
55125,12.0
55127,10.3
55129,12.0
55131,5.3
55133,4.5
55135,9.7
55137,11.0
55139,9.0
55141,12.2
56001,3.8
56003,6.3
56005,4.1
56007,5.9
56009,7.4
56011,1.9
56013,9.2
56015,7.6
56017,8.4
56019,0.9
56021,6.8
56023,2.7
56025,6.1
56027,8.1
56029,4.7
56031,3.8
56033,3.5
56035,1.3
56037,5.5
56039,2.2
56041,6.6
56043,2.9
56045,4.6
72001,52.8
72003,51.4
72005,45.3
72007,46.8
72009,43.2
72011,47.1
72013,47.4
72015,51.8
72017,48.9
72019,56.5
72021,29.8
72023,38.8
72025,34.4
72027,48.9
72029,45.6
72031,27.8
72033,42.6
72035,35.6
72037,44.2
72039,56.1
72041,39.3
72043,45.0
72045,56.4
72047,54.0
72049,28.6
72051,30.8
72053,42.5
72054,48.5
72055,53.9
72057,49.4
72059,49.2
72061,21.9
72063,28.3
72065,49.3
72067,36.9
72069,39.1
72071,45.1
72073,62.8
72075,51.3
72077,44.0
72079,52.7
72081,54.3
72083,52.7
72085,43.7
72087,50.9
72089,43.3
72091,40.8
72093,59.9
72095,48.7
72097,46.2
72099,52.1
72101,50.0
72103,47.6
72105,53.4
72107,56.0
72109,53.8
72111,48.9
72113,48.6
72115,45.4
72117,40.5
72119,40.9
72121,42.1
72123,47.6
72125,45.2
72127,29.4
72129,47.1
72131,51.4
72133,41.9
72135,25.5
72137,32.0
72139,25.5
72141,47.8
72143,40.4
72145,38.1
72147,42.2
72149,53.6
72151,53.2
72153,50.1
