cfips,birth_rate,pct_new_young_mothers
29139,77,0.6
29141,91,0.3
29143,79,4.1
29145,63,9.3
29147,49,8.5
29149,70,0.0
29151,98,5.1
29153,37,3.4
29155,53,13.7
29157,54,4.1
29159,58,7.8
29161,79,5.5
29163,78,0.0
29165,42,0.7
29167,47,5.8
29169,58,3.1
29171,40,0.0
29173,100,0.0
29175,50,4.7
29177,75,6.5
29179,23,0.0
29181,42,0.0
29183,51,1.6
29185,54,9.8
29186,36,0.0
29187,56,9.3
29189,50,2.3
29195,68,0.3
29197,70,4.7
29199,148,2.9
29201,49,4.3
29203,80,25.0
29205,60,16.4
29207,62,1.0
29209,43,7.5
29211,83,28.7
29213,47,10.2
29215,72,7.6
29217,66,0.0
29219,95,2.7
29221,60,2.3
29223,93,7.8
29225,83,6.3
29227,78,0.0
29229,63,19.6
29510,51,2.8
30001,49,0.0
30003,36,1.9
30005,104,1.4
30007,132,62.2
30009,20,0.0
30011,86,0.0
30013,73,7.0
30015,102,0.0
30017,47,12.1
30019,63,0.0
30021,47,0.0
30023,60,0.0
30025,70,0.0
30027,83,0.0
30029,50,4.0
30031,49,3.1
30033,85,0.0
30035,77,0.0
30037,9,0.0
30039,39,0.0
30041,45,1.3
30043,48,0.0
30045,53,0.0
30047,81,7.9
30049,66,0.6
30051,25,0.0
30053,24,22.2
30055,126,0.0
30057,37,6.0
30059,129,0.0
30061,17,0.0
30063,40,1.9
30065,80,22.1
30067,64,0.0
30069,54,0.0
30071,34,0.0
30073,55,6.3
30075,87,0.0
30077,52,0.0
30079,0,-
30081,60,2.6
30083,76,0.0
30085,57,20.6
30087,57,13.2
30089,65,0.0
30091,40,0.0
30093,49,0.0
30095,37,0.0
30097,24,0.0
30099,84,0.0
30101,45,0.0
30103,84,70.0
30105,76,0.0
30107,62,3.8
30109,75,0.0
30111,57,9.6
31001,80,8.1
31003,60,0.0
31005,33,0.0
31007,53,0.0
31009,123,0.0
31011,53,0.0
31013,82,2.7
31015,18,0.0
31017,36,21.1
31019,59,0.1
31021,52,0.0
31023,69,5.0
31025,45,7.5
31027,84,0.0
31029,68,0.0
31031,42,0.0
31033,84,10.1
31035,58,10.0
31037,123,0.0
31039,64,0.0
31041,72,0.7
31043,99,1.4
31045,41,4.1
31047,90,3.1
31049,70,0.0
31051,60,0.0
31053,59,0.0
31055,64,2.8
31057,74,0.0
31059,85,0.0
31061,49,26.9
31063,37,0.0
31065,85,0.0
31067,66,0.0
31069,26,0.0
31071,30,0.0
31073,14,0.0
31075,82,0.0
31077,132,5.4
31079,102,5.6
31081,40,0.0
31083,69,0.0
31085,16,0.0
31087,64,25.0
31089,69,1.6
31091,0,-
31093,72,0.0
31095,88,0.0
31097,67,0.0
31099,44,0.0
31101,72,0.0
31103,64,0.0
31105,75,0.0
31107,112,1.3
31109,53,4.3
31111,64,1.3
31113,96,0.0
31115,99,0.0
31117,125,0.0
31119,52,7.0
31121,62,0.0
31123,33,10.0
31125,97,0.0
31127,45,0.0
31129,75,0.0
31131,70,6.6
31133,66,0.0
31135,8,0.0
31137,59,1.0
31139,94,0.0
31141,51,0.0
31143,59,0.0
31145,22,0.0
31147,68,0.0
31149,151,0.0
31151,43,0.0
31153,60,2.2
31155,84,0.0
31157,81,7.4
31159,79,0.3
31161,58,0.0
31163,72,0.0
31165,148,0.0
31167,67,0.0
31169,37,0.0
31171,0,-
31173,109,6.5
31175,86,0.0
31177,41,0.6
31179,47,6.4
31181,85,0.0
31183,97,0.0
31185,77,0.0
32001,57,5.3
32003,51,3.8
32005,29,0.0
32007,63,4.6
32009,86,0.0
32011,51,0.0
32013,83,0.0
32015,81,0.0
32017,35,0.0
32019,79,0.2
32021,93,68.0
32023,70,10.4
32027,29,0.0
32029,29,0.0
32031,53,2.0
32033,36,0.0
32510,62,1.0
33001,72,0.9
33003,33,0.0
33005,32,0.0
33007,45,1.2
33009,53,0.5
33011,54,1.7
33013,48,3.3
33015,48,1.7
33017,35,0.5
33019,56,6.6
34001,53,6.6
34003,43,0.2
34005,40,1.8
34007,55,2.6
34009,45,0.0
34011,51,7.9
34013,52,1.9
34015,45,1.4
34017,53,2.5
34019,41,1.4
34021,36,2.3
34023,46,0.9
34025,43,3.2
34027,44,0.0
34029,74,0.6
34031,45,1.9
34033,49,3.0
34035,40,0.3
34037,49,0.0
34039,55,1.1
34041,48,0.4
35001,49,3.4
35003,11,0.0
35005,59,7.0
35006,65,3.4
35007,43,15.9
35009,62,8.0
35011,11,0.0
35013,46,1.6
35015,93,18.2
35017,42,6.3
35019,0,-
35021,0,-
35023,94,0.0
35025,67,4.2
35027,59,0.0
35028,43,6.1
35029,69,0.0
35031,68,3.6
35033,0,-
35035,80,4.5
35037,122,9.4
35039,33,4.7
35041,80,3.4
35043,54,6.0
35045,63,6.0
35047,56,10.5
35049,38,4.8
35051,40,42.9
35053,57,32.8
35055,24,6.2
35057,68,3.6
35059,95,0.0
35061,55,8.0
36001,40,1.4
36003,55,2.6
36005,57,2.9
36007,43,10.8
36009,50,3.6
36011,64,0.3
36013,51,9.0
36015,48,5.8
36017,54,12.4
36019,41,4.5
36021,53,1.8
36023,40,0.6
36025,41,0.0
36027,42,0.9
36029,52,2.4
36031,47,0.0
36033,50,0.8
36035,63,12.0
36037,60,0.0
36039,31,0.0
36041,172,0.0
36043,46,2.7
36045,68,2.1
36047,48,1.4
36049,79,6.8
36051,54,0.0
36053,36,2.7
36055,46,2.3
36057,58,2.9
36059,44,1.6
36061,36,0.6
36063,47,1.7
36065,61,1.0
36067,45,2.5
36069,35,7.2
36071,57,4.7
36073,43,2.4
36075,45,8.3
36077,40,3.4
36079,31,0.0
36081,44,1.7
36083,49,4.0
36085,46,1.2
36087,73,0.6
36089,61,5.5
36091,52,2.8
36093,36,1.3
36095,50,4.5
36097,55,3.6
36099,82,0.7
36101,60,2.3
36103,44,1.8
36105,55,2.9
36107,82,5.4
36109,30,0.0
36111,44,1.2
36113,36,0.6
36115,44,0.0
36117,61,1.9
36119,43,1.9
36121,60,0.4
36123,49,0.0
37001,49,6.3
37003,44,15.5
37005,58,7.1
37007,46,11.8
37009,57,7.2
37011,36,5.8
37013,68,13.2
37015,41,16.3
37017,40,0.0
37019,51,1.6
37021,37,6.1
37023,40,3.2
37025,46,2.7
37027,43,0.0
37029,53,12.2
37031,45,3.0
37033,29,5.0
37035,61,8.4
37037,67,0.0
37039,38,5.4
37041,58,0.0
37043,39,0.0
37045,49,9.1
37047,45,10.6
37049,59,3.6
37051,67,4.5
37053,66,0.0
37055,38,5.8
37057,52,4.5
37059,42,3.0
37061,93,4.2
37063,53,2.3
37065,62,7.7
37067,42,3.9
37069,65,18.4
37071,53,3.8
37073,39,8.8
37075,26,29.5
37077,34,5.3
37079,66,4.0
37081,52,4.3
37083,43,0.0
37085,55,0.7
37087,52,6.0
37089,47,8.4
37091,52,5.2
37093,71,1.0
37095,173,0.0
37097,52,2.7
37099,50,0.0
37101,52,2.5
37103,28,0.0
37105,42,2.9
37107,58,0.0
37109,47,8.1
37111,47,0.0
37113,78,4.3
37115,47,29.5
37117,67,6.3
37119,48,2.2
37121,51,0.0
37123,18,0.0
37125,48,4.6
37127,55,4.4
37129,46,2.1
37131,42,9.3
37133,92,2.9
37135,26,0.0
37137,49,0.0
37139,62,3.3
37141,57,6.9
37143,36,0.0
37145,54,1.1
37147,37,10.2
37149,59,1.4
37151,60,6.5
37153,35,3.4
37155,42,7.5
37157,41,9.3
37159,47,5.5
37161,69,4.4
37163,50,4.7
37165,62,1.5
37167,62,11.4
37169,50,4.5
37171,48,3.7
37173,65,0.0
37175,39,17.4
37177,85,17.3
37179,49,0.9
37181,55,17.4
37183,47,1.4
37185,118,6.6
37187,35,27.8
37189,26,2.0
37191,67,2.5
37193,41,8.7
37195,43,2.3
37197,74,0.0
37199,74,0.0
38001,95,0.0
38003,39,0.0
38005,101,2.9
38007,54,0.0
38009,85,0.0
38011,129,0.0
38013,47,0.0
38015,65,0.9
38017,69,3.4
38019,58,48.6
38021,89,0.0
38023,50,0.0
38025,63,3.8
38027,151,0.0
38029,71,0.0
38031,79,0.0
38033,70,8.0
38035,51,1.1
38037,29,0.0
38039,146,0.0
38041,77,0.0
38043,52,0.0
38045,76,0.0
38047,108,0.0
38049,112,0.0
38051,17,0.0
38053,58,5.0
38055,85,1.4
38057,57,10.1
38059,111,0.0
38061,74,9.7
38063,64,0.0
38065,22,0.0
38067,59,0.0
38069,67,0.0
38071,41,0.0
38073,35,0.0
38075,72,17.1
38077,67,1.8
38079,59,0.0
38081,67,0.0
38083,103,4.8
38085,61,11.1
38087,0,-
38089,77,1.3
38091,41,0.0
38093,73,1.9
38095,99,0.0
38097,61,0.0
38099,83,8.8
38101,75,4.4
38103,172,0.0
38105,67,5.6
39001,23,0.0
39003,57,0.6
39005,44,5.9
39007,75,4.4
39009,26,3.9
39011,92,9.2
39013,52,0.0
39015,75,2.0
39017,50,1.2
39019,54,1.4
39021,44,10.8
39023,60,4.6
39025,59,1.1
39027,58,12.4
39029,45,1.9
39031,53,3.0
39033,66,5.3
39035,52,4.7
39037,75,0.0
39039,72,1.3
39041,44,0.8
39043,51,12.3
39045,63,2.5
39047,89,13.7
39049,59,2.1
39051,62,0.0
39053,50,16.0
39055,58,0.0
39057,48,1.2
39059,54,4.0
39061,57,4.0
39063,52,0.6
39065,61,1.5
39067,68,0.0
39069,53,0.0
39071,68,23.7
39073,58,1.7
39075,89,0.0
39077,54,4.5
39079,43,0.0
39081,36,2.0
39083,64,0.0
39085,44,3.0
39087,46,6.6
39089,61,4.3
39091,71,0.7
39093,53,4.2
39095,55,5.4
39097,53,1.1
39099,46,6.9
39101,65,7.1
39103,52,0.7
39105,52,0.0
39107,95,8.4
39109,63,6.9
39111,53,6.3
39113,63,4.2
39115,78,4.3
39117,44,0.0
39119,61,0.9
39121,45,4.2
39123,42,0.0
39125,51,0.5
39127,38,0.0
39129,56,5.8
39131,50,9.4
39133,40,1.2
39135,65,5.2
39137,75,0.0
39139,45,6.2
39141,44,6.9
39143,63,9.4
39145,61,15.6
39147,64,5.6
39149,88,3.3
39151,53,3.5
39153,54,5.3
39155,61,1.5
39157,68,4.7
39159,70,0.0
39161,63,1.1
39163,29,0.0
39165,48,6.3
39167,53,9.4
39169,67,5.9
39171,59,2.0
39173,40,3.9
39175,70,17.1
40001,62,4.6
40003,55,0.0
40005,74,5.6
40007,48,0.0
40009,106,0.0
40011,45,27.8
40013,56,2.2
40015,59,6.0
40017,51,2.0
40019,75,4.3
40021,42,7.4
40023,85,0.0
40025,47,0.0
40027,54,2.5
40029,96,0.0
40031,69,4.2
40033,25,0.0
40035,48,1.5
40037,70,8.2
40039,44,0.0
40041,46,0.8
40043,22,0.0
40045,91,0.0
40047,81,16.4
40049,60,5.6
40051,45,5.9
40053,36,0.0
40055,123,1.7
40057,51,0.0
40059,104,45.2
40061,52,9.6
40063,58,9.7
40065,67,9.0
40067,70,0.0
40069,34,1.3
40071,41,5.0
40073,59,0.0
40075,78,0.0
40077,100,6.0
40079,53,4.2
40081,42,1.3
40083,61,9.4
40085,36,0.0
40087,65,1.9
40089,72,9.9
40091,58,3.8
40093,39,6.7
40095,60,5.1
40097,55,5.0
40099,54,0.0
40101,51,8.9
40103,76,0.6
40105,37,7.3
40107,55,18.4
40109,62,3.4
40111,60,9.4
40113,66,7.1
40115,54,7.5
40117,47,8.7
40119,49,0.7
40121,75,0.8
40123,65,1.7
40125,54,9.6
40127,44,17.7
40129,40,20.0
40131,57,1.1
40133,62,8.4
40135,78,6.0
40137,54,6.9
40139,55,0.0
40141,52,12.5
40143,61,4.5
40145,54,4.2
40147,61,0.9
40149,72,0.0
40151,71,0.0
40153,67,29.5
41001,57,0.0
41003,26,0.3
41005,53,1.5
41007,46,1.9
41009,57,4.9
41011,37,16.2
41013,26,0.0
41015,57,0.0
41017,39,1.0
41019,52,2.2
41021,42,0.0
41023,38,0.0
41025,53,0.0
41027,39,0.0
41029,62,3.8
41031,40,18.8
41033,75,6.8
41035,64,1.9
41037,21,0.0
41039,41,0.9
41041,37,9.6
41043,47,0.0
41045,62,0.3
41047,61,2.4
41049,128,19.8
41051,41,0.2
41053,54,0.0
41055,49,0.0
41057,56,5.4
41059,72,7.4
41061,59,0.0
41063,93,0.0
41065,52,0.0
41067,44,2.2
41069,146,0.0
41071,54,5.6
42001,57,1.6
42003,51,0.9
42005,49,5.5
42007,54,2.4
42009,60,1.4
42011,51,5.2
42013,54,4.7
42015,63,3.9
42017,51,2.1
42019,53,0.7
42021,51,0.7
42023,31,0.0
42025,49,9.7
42027,38,0.5
42029,52,1.3
42031,59,2.9
42033,48,1.5
42035,51,24.6
42037,39,2.1
42039,55,6.9
42041,48,0.8
42043,60,3.7
42045,49,2.5
42047,53,5.2
42049,51,4.3
42051,55,9.0
42053,28,0.0
42055,51,6.8
42057,36,19.8
42059,54,12.3
42061,52,7.6
42063,44,5.4
42065,66,6.7
42067,57,3.5
42069,45,3.1
42071,60,2.7
42073,55,11.8
42075,53,3.3
42077,51,2.2
42079,51,4.8
42081,56,5.7
42083,48,4.2
42085,67,11.2
42087,63,1.0
42089,54,6.1
42091,51,1.6
42093,34,0.0
42095,37,2.3
42097,74,9.0
42099,52,2.4
42101,52,3.4
42103,38,4.4
42105,44,20.4
42107,65,1.1
42109,58,0.2
42111,69,9.8
42113,79,18.2
42115,51,3.4
42117,55,1.1
42119,44,7.9
42121,60,13.6
42123,60,3.5
42125,52,1.7
42127,44,0.5
42129,51,2.9
42131,56,2.9
42133,53,2.5
44001,40,2.4
44003,56,0.0
44005,41,0.0
44007,48,3.1
44009,40,1.8
45001,48,0.0
45003,61,0.2
45005,94,18.7
45007,64,8.6
45009,46,0.0
45011,37,47.4
45013,58,3.1
45015,66,3.1
45017,64,0.0
45019,56,3.6
45021,46,8.7
45023,60,3.6
45025,53,0.4
45027,59,4.8
45029,47,0.0
45031,66,11.2
45033,43,0.0
45035,63,9.5
45037,58,0.0
45039,48,10.0
45041,61,1.6
45043,52,0.8
45045,56,1.7
45047,39,0.5
45049,37,13.1
45051,42,2.4
45053,60,0.0
45055,44,10.9
45057,54,6.4
45059,63,1.9
45061,71,0.0
45063,56,3.6
45065,66,0.0
45067,48,16.2
45069,67,10.5
45071,48,0.0
45073,55,2.2
45075,57,6.4
45077,47,4.1
45079,52,1.4
45081,29,8.8
45083,58,4.9
45085,62,4.6
45087,53,7.6
45089,62,0.0
45091,49,3.6
46003,49,0.0
46005,118,10.1
46007,75,0.0
46009,95,0.0
46011,34,4.0
46013,73,2.8
46015,117,0.0
46017,69,0.0
46019,38,0.0
46021,68,0.0
46023,124,11.1
46025,66,9.3
46027,52,1.3
46029,77,8.4
46031,79,0.0
46033,53,0.0
46035,40,0.0
46037,108,0.0
46039,106,0.0
46041,82,6.5
46043,128,0.0
46045,31,0.0
46047,35,0.0
46049,97,0.0
46051,85,0.0
46053,88,0.0
46055,34,0.0
46057,106,16.8
46059,109,0.0
46061,50,0.0
46063,140,26.3
46065,42,0.0
46067,86,0.0
46069,117,20.0
46071,41,17.2
46073,35,0.0
46075,168,0.0
46077,88,1.3
46079,81,0.0
46081,29,1.9
46083,73,2.6
46085,150,8.2
46087,69,0.0
46089,41,0.0
46091,161,9.2
46093,76,2.6
46095,42,20.0
46097,74,0.0
46099,63,2.7
46101,70,0.0
46102,112,18.8
46103,59,1.9
46105,77,25.7
46107,50,0.0
46109,80,9.5
46111,77,0.0
46115,50,0.0
46117,23,0.0
46119,54,0.0
46121,67,3.1
46123,59,0.0
46125,81,0.0
46127,50,3.0
46129,63,3.2
46135,77,1.5
46137,102,22.1
47001,47,7.8
47003,60,4.8
47005,43,0.0
47007,34,12.0
47009,39,1.2
47011,53,7.3
47013,35,6.3
47015,65,0.0
47017,47,0.7
47019,26,0.0
47021,43,0.0
47023,33,0.0
47025,50,0.0
47027,61,40.2
47029,27,2.0
47031,31,2.4
47033,46,6.9
47035,32,10.9
47037,58,1.6
47039,35,20.5
47041,40,2.9
47043,55,8.0
47045,46,7.4
47047,52,0.0
47049,28,2.0
47051,56,1.3
47053,58,6.2
47055,58,0.0
47057,42,0.0
47059,47,12.7
47061,76,10.0
47063,43,1.5
47065,46,3.3
47067,91,0.0
47069,58,0.0
47071,68,0.0
47073,61,3.4
47075,49,0.0
47077,59,8.0
47079,51,0.0
47081,70,3.6
47083,64,0.0
47085,35,0.0
47087,20,0.0
47089,50,1.9
47091,49,27.0
47093,42,2.1
47095,66,33.8
47097,68,0.0
47099,82,3.4
47101,45,0.0
47103,41,3.1
47105,46,0.0
47107,44,0.0
47109,40,3.2
47111,58,0.0
47113,62,6.0
47115,51,11.5
47117,60,6.2
47119,48,1.4
47121,39,20.2
47123,75,3.4
47125,70,3.6
47127,76,0.0
47129,49,0.0
47131,49,0.0
47133,45,5.2
47135,53,4.6
47137,13,0.0
47139,34,25.7
47141,46,0.5
47143,73,3.7
47145,42,4.2
47147,48,2.7
47149,47,0.3
47151,53,5.0
47153,33,0.0
47155,48,3.3
47157,55,4.8
47159,52,7.9
47161,82,4.3
47163,47,8.2
47165,47,0.8
47167,80,5.4
47169,117,0.0
47171,43,0.0
47173,31,18.6
47175,59,0.0
47177,57,17.9
47179,40,11.3
47181,62,1.6
47183,52,1.7
47185,40,7.6
47187,45,0.7
47189,47,5.7
48001,55,9.4
48003,112,0.0
48005,52,4.0
48007,114,5.8
48009,43,6.8
48011,67,0.0
48013,55,16.7
48015,47,0.7
48017,15,0.0
48019,16,0.0
48021,57,1.9
48023,105,6.1
48025,49,8.8
48027,75,5.8
48029,57,4.1
48031,60,13.9
48033,137,0.0
48035,70,2.4
48037,51,4.1
48039,59,2.3
48041,42,2.2
48043,23,0.0
48045,65,0.0
48047,99,26.6
48049,35,4.5
48051,46,0.0
48053,22,19.8
48055,71,1.8
48057,39,16.7
48059,54,9.9
48061,58,8.7
48063,97,0.0
48065,65,0.0
48067,51,8.9
48069,47,0.0
48071,85,0.0
48073,84,2.7
48075,160,36.5
48077,88,0.0
48079,153,0.0
48081,32,5.3
48083,21,32.3
48085,49,2.1
48087,95,0.0
48089,67,0.0
48091,60,5.5
48093,70,4.0
48095,17,0.0
48097,34,0.0
48099,53,4.9
48101,185,0.0
48103,94,43.3
48105,39,0.0
48107,85,0.0
48109,44,0.0
48111,135,10.6
48113,59,4.0
48115,39,0.0
48117,76,23.0
48119,79,10.0
48121,49,3.8
48123,54,7.0
48125,70,0.0
48127,63,14.4
48129,52,0.0
48131,14,0.0
48133,58,14.2
48135,65,8.5
48137,0,-
48139,56,3.8
48141,59,6.7
48143,62,6.3
48145,48,0.0
48147,35,0.4
48149,67,0.0
48151,89,0.0
48153,41,0.0
48155,27,0.0
48157,46,1.2
48159,39,0.0
48161,63,0.0
48163,49,0.0
48165,81,0.8
48167,57,2.6
48169,13,0.0
48171,36,22.0
48173,108,0.0
48175,35,17.3
48177,96,5.7
48179,72,2.1
48181,57,4.6
48183,60,6.8
48185,31,0.6
48187,46,1.5
48189,55,0.0
48191,53,51.6
48193,41,0.0
48195,63,0.0
48197,90,0.0
48199,65,8.1
48201,61,3.9
48203,43,5.0
48205,133,7.2
48207,148,43.1
48209,34,4.5
48211,78,42.2
48213,60,3.6
48215,63,6.3
48217,55,4.4
48219,54,11.3
48221,72,0.0
48223,45,11.0
48225,60,1.3
48227,74,6.7
48229,125,0.0
48231,66,4.6
48233,61,4.6
48235,0,-
48237,72,7.6
48239,32,0.0
48241,68,3.0
48243,10,0.0
48245,57,6.1
48247,139,33.3
48249,72,0.0
48251,63,10.5
48253,87,13.9
48255,38,5.7
48257,55,2.4
48259,48,4.7
48261,387,0.0
48263,164,0.0
48265,68,0.6
48267,149,13.6
48269,0,-
48271,0,-
48273,44,4.8
48275,106,0.0
48277,52,5.6
48279,53,17.6
48281,44,14.9
48283,38,0.0
48285,75,1.1
48287,50,2.8
48289,66,16.7
48291,56,4.6
48293,71,7.1
48295,110,11.3
48297,100,64.3
48299,81,1.6
48301,1000,0.0
48303,66,8.5
48305,58,9.5
48307,59,0.0
48309,51,8.1
48311,15,0.0
48313,79,2.0
48315,50,14.3
48317,61,0.0
48319,0,-
48321,37,6.9
48323,80,12.6
48325,63,4.0
48327,20,0.0
48329,79,5.9
48331,45,0.0
48333,94,0.0
48335,41,0.0
48337,49,9.7
48339,57,3.7
48341,62,6.6
48343,36,31.9
48345,147,0.0
48347,43,4.6
48349,87,2.2
48351,96,33.8
48353,65,13.1
48355,59,4.5
48357,77,0.0
48359,52,17.4
48361,60,2.7
48363,55,0.0
48365,51,7.1
48367,54,6.3
48369,66,7.2
48371,68,21.6
48373,59,13.4
48375,72,2.4
48377,26,0.0
48379,38,0.0
48381,45,6.8
48383,71,6.3
48385,90,0.0
48387,39,0.0
48389,27,0.0
48391,47,0.0
48393,6,0.0
48395,61,3.1
48397,44,0.5
48399,70,17.1
48401,68,1.1
48403,122,48.0
48405,45,0.0
48407,97,0.0
48409,88,7.5
48411,32,0.0
48413,94,0.0
48415,113,30.5
48417,119,15.5
48419,95,0.0
48421,62,0.0
48423,39,1.5
48425,9,0.0
48427,49,8.3
48429,102,3.4
48431,41,0.0
48433,37,0.0
48435,99,0.0
48437,41,19.0
48439,59,4.6
48441,60,3.8
48443,7,0.0
48445,69,0.0
48447,94,0.0
48449,79,8.6
48451,39,0.7
48453,45,2.3
48455,68,26.0
48457,78,13.7
48459,48,4.5
48461,86,0.0
48463,62,7.7
48465,83,11.4
48467,71,3.1
48469,47,11.8
48471,33,0.0
48473,44,2.3
48475,78,17.1
48477,43,20.4
48479,66,3.5
48481,45,13.4
48483,78,12.6
48485,70,4.7
48487,102,0.0
48489,69,8.4
48491,48,3.5
48493,72,22.8
48495,42,6.5
48497,59,5.3
48499,50,1.7
48501,69,5.2
48503,50,20.3
48505,106,0.0
48507,87,2.7
49001,103,0.0
49003,78,2.0
49005,80,0.0
49007,83,0.0
49009,0,-
49011,74,2.1
49013,75,5.9
49015,27,0.0
49017,26,0.0
49019,71,37.4
49021,60,0.0
49023,37,12.1
49025,51,0.0
49027,115,0.0
49029,90,0.0
49031,33,0.0
49033,38,0.0
49035,60,2.5
49037,50,5.5
49039,55,1.1
49041,76,0.0
49043,37,0.6
49045,70,2.7
49047,69,1.5
49049,75,1.3
49051,66,9.7
49053,59,3.5
49055,71,0.0
49057,63,1.7
50001,32,0.0
50003,42,0.0
50005,37,0.0
50007,45,2.2
50009,47,0.0
50011,39,1.1
50013,39,0.0
50015,53,0.0
50017,67,2.0
50019,44,1.7
50021,43,0.0
50023,39,1.6
50025,39,10.0
50027,51,0.0
51001,66,0.0
51003,48,1.2
51005,52,0.0
51007,33,0.0
51009,42,4.6
51011,60,8.4
51013,39,0.4
51015,48,2.5
51017,68,0.0
51019,54,0.0
51021,16,0.0
51023,29,0.0
51025,65,0.0
51027,50,12.8
51029,73,0.0
51031,79,1.3
51033,44,5.4
51035,54,28.6
51036,37,0.0
51037,42,15.3
51041,60,3.4
51043,60,0.0
51045,84,0.0
51047,40,0.0
51049,67,0.0
51051,66,11.3
51053,67,0.2
51057,93,1.9
51059,50,3.4
51061,53,0.0
51063,62,0.0
51065,40,0.0
51067,43,1.6
51069,61,2.6
51071,34,0.0
51073,55,3.2
51075,19,0.0
51077,61,0.0
51079,23,0.0
51081,51,0.0
51083,60,4.2
51085,44,2.2
51087,46,0.9
51089,58,0.0
51091,50,0.0
51093,29,5.0
51095,35,5.6
51097,47,0.0
51099,51,1.0
51101,62,0.0
51103,16,0.0
51105,46,13.2
51107,55,0.8
51109,50,1.6
51111,34,0.0
51113,69,0.0
51115,71,0.0
51117,70,1.3
51119,64,0.0
51121,23,0.0
51125,79,0.0
51127,54,0.0
51131,61,0.0
51133,50,0.0
51135,42,0.0
51137,51,1.3
51139,65,0.0
51141,32,9.9
51143,55,1.2
51145,73,0.0
51147,41,0.0
51149,53,2.6
51153,55,1.1
51155,36,6.5
51157,21,0.0
51159,61,0.0
51161,43,6.6
51163,41,11.3
51165,48,2.4
51167,32,0.0
51169,47,0.0
51171,61,8.1
51173,46,4.4
51175,61,0.0
51177,52,0.0
51179,56,4.1
51181,47,0.0
51183,74,0.0
51185,84,2.8
51187,61,9.0
51191,38,7.0
51193,69,0.0
51195,51,12.5
51197,44,6.0
51199,60,0.0
51510,43,0.1
51520,45,25.9
51530,25,0.0
51540,26,0.0
51550,60,1.0
51570,44,0.0
51580,48,12.7
51590,57,8.1
51595,9,0.0
51600,53,0.0
51610,32,0.0
51620,159,0.0
51630,38,0.0
51640,83,12.0
51650,38,0.1
51660,34,3.3
51670,65,0.0
51678,8,0.0
51680,54,4.4
51683,66,0.5
51685,19,0.0
51690,92,0.0
51700,60,8.1
51710,55,1.6
51720,45,37.5
51730,43,7.2
51735,39,0.0
51740,51,4.9
51750,11,0.0
51760,46,1.9
51770,54,9.3
51775,49,5.8
51790,52,0.0
51800,68,6.3
51810,55,3.4
51820,68,0.0
51830,18,0.0
51840,65,0.0
53001,70,11.2
53003,41,0.0
53005,57,2.3
53007,37,0.0
53009,48,0.3
53011,52,3.2
53013,64,0.0
53015,55,0.0
53017,50,2.0
53019,73,0.0
53021,72,2.9
53023,65,0.0
53025,81,7.9
53027,52,2.5
53029,67,0.6
53031,26,0.0
53033,49,1.7
53035,55,1.5
53037,36,3.8
53039,43,0.0
53041,62,7.8
53043,69,0.0
53045,68,1.7
53047,72,0.2
53049,37,20.9
53051,154,0.0
53053,60,1.7
53055,41,7.1
53057,48,3.3
53059,17,0.0
53061,56,1.5
53063,57,3.1
53065,64,1.3
53067,51,0.7
53069,51,0.0
53071,49,4.1
53073,55,4.9
53075,19,0.0
53077,68,7.6
54001,64,5.0
54003,68,3.0
54005,55,18.9
54007,29,0.0
54009,35,3.1
54011,42,0.3
54013,73,0.0
54015,87,0.0
54017,104,35.2
54019,54,5.0
54021,64,0.0
54023,11,0.0
54025,37,0.0
54027,43,5.4
54029,60,0.0
54031,43,8.5
54033,45,7.0
54035,40,2.5
54037,62,5.6
54039,50,7.7
54041,61,6.6
54043,62,0.0
54045,75,9.3
54047,35,33.1
54049,85,6.9
54051,43,2.3
54053,59,3.0
54055,58,0.9
54057,68,0.0
54059,39,11.7
54061,40,2.5
54063,42,0.0
54065,45,0.0
54067,58,4.7
54069,51,0.0
54071,57,0.0
54073,81,0.0
54075,46,0.0
54077,58,4.8
54079,47,3.1
54081,36,4.4
54083,37,17.6
54085,43,9.4
54087,32,17.8
54089,53,0.0
54091,70,19.7
54093,47,1.6
54095,42,5.6
54097,67,0.0
54099,26,1.3
54101,54,0.0
54103,40,0.0
54105,19,0.0
54107,65,4.8
54109,44,11.2
55001,61,3.5
55003,63,0.0
55005,74,0.6
55007,44,0.0
55009,53,2.1
55011,69,4.6
55013,44,5.6
55015,71,0.0
55017,73,1.2
55019,104,4.1
55021,48,4.0
55023,52,0.0
55025,48,0.9
55027,51,0.9
55029,83,0.0
55031,46,3.2
55033,37,2.6
55035,42,5.3
55037,45,0.0
55039,49,2.2
55041,93,7.2
55043,64,11.8
55045,59,0.0
55047,69,0.4
55049,56,0.7
55051,41,0.0
55053,74,3.9
55055,44,0.0
55057,78,2.7
55059,58,6.7
55061,64,1.5
55063,54,3.1
55065,70,0.0
55067,93,0.0
55069,56,5.4
55071,44,8.0
55073,58,0.1
55075,42,2.6
55077,56,6.9
55078,99,0.0
55079,49,2.7
55081,71,0.4
55083,49,9.0
55085,41,0.8
55087,53,0.2
55089,49,0.0
55091,56,0.0
55093,42,0.2
55095,59,3.4
55097,37,0.3
55099,50,3.5
55101,55,1.6
55103,66,0.0
55105,55,2.2
55107,75,15.7
55109,56,0.0
55111,61,0.2
55113,36,13.4
55115,53,3.8
55117,54,2.0
55119,87,0.0
