cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
26071,11291,52.8,29.9,53.8,97.6
26073,70572,16.0,24.5,27.4,94.8
26075,158989,26.3,35.7,41.0,104.4
26077,259830,21.5,34.2,34.1,96.0
26079,17358,32.7,35.8,44.6,104.6
26081,636376,20.0,39.8,35.0,96.9
26083,2136,60.3,32.3,55.1,106.0
26085,11669,47.4,29.5,52.1,104.6
26087,88205,26.5,35.2,43.6,102.6
26089,21564,50.8,31.1,53.3,98.1
26091,98585,28.3,35.4,41.6,102.6
26093,186946,24.5,36.4,42.9,100.5
26095,6406,32.7,26.5,44.2,141.5
26097,10836,44.7,28.7,51.8,102.1
26099,864019,25.5,34.7,41.0,94.8
26101,24432,40.9,30.5,48.7,108.2
26103,67145,26.6,28.0,39.1,102.0
26105,28800,37.7,35.8,46.0,98.4
26107,43181,27.2,29.6,36.4,102.0
26109,23389,37.8,32.4,48.0,102.4
26111,83489,27.6,35.6,41.5,96.3
26113,14982,34.1,40.5,43.4,103.9
26115,149619,26.5,36.1,42.2,97.6
26117,62956,26.7,37.7,40.5,106.3
26119,9290,54.8,27.5,55.3,102.9
26121,172707,25.5,38.8,39.1,99.0
26123,47899,30.6,39.0,42.6,100.7
26125,1241860,24.7,34.8,41.0,95.1
26127,26317,34.7,40.6,42.7,102.5
26129,20979,42.8,33.0,49.7,100.5
26131,6072,61.6,23.3,57.1,104.6
26133,23221,34.4,40.6,43.5,102.0
26135,8304,47.8,34.6,51.8,105.6
26137,24247,33.5,36.6,44.9,97.2
26139,280243,22.3,40.0,34.9,97.4
26141,12854,53.9,30.1,54.3,99.8
26143,23934,56.2,28.0,55.3,98.3
26145,193803,29.2,36.1,40.8,94.2
26147,159761,28.1,35.5,43.2,98.5
26149,60890,28.7,42.9,39.4,98.8
26151,41535,34.4,38.1,44.8,98.3
26153,8114,43.2,32.0,51.1,96.1
26155,68617,27.7,35.9,42.0,97.1
26157,53569,31.4,35.4,44.1,100.8
26159,75190,27.7,40.2,41.6,99.0
26161,361509,18.3,28.2,33.4,98.0
26163,1763822,23.3,38.9,37.9,92.7
26165,32915,30.4,40.0,41.9,100.3
27001,15841,60.5,32.0,54.5,104.1
27003,344861,19.8,38.4,38.2,100.1
27005,33552,34.7,43.9,41.8,98.8
27007,45847,24.4,42.2,33.4,98.7
27009,39360,21.4,40.5,35.6,99.7
27011,5039,46.4,37.9,49.0,97.6
27013,65767,19.1,29.3,30.6,101.0
27015,25243,34.7,37.8,42.5,98.9
27017,35408,27.1,37.4,40.7,109.4
27019,98799,16.8,44.5,37.2,98.7
27021,28810,44.5,39.1,48.7,104.2
27023,12040,36.0,41.0,43.0,99.1
27025,54297,22.5,37.4,40.9,107.3
27027,62040,20.0,37.4,32.6,97.4
27029,8824,35.6,44.8,42.7,103.4
27031,5270,44.3,25.1,52.1,98.0
27033,11437,41.2,44.6,43.3,98.0
27035,63505,36.8,38.8,44.1,100.1
27037,414655,20.1,39.7,37.7,96.9
27039,20485,23.1,45.6,38.0,101.1
27041,36891,37.9,37.4,44.3,100.7
27043,13966,39.9,39.2,46.8,99.8
27045,20825,36.0,43.4,42.5,100.7
27047,30619,38.5,38.8,44.3,100.0
27049,46138,30.7,38.5,42.9,99.5
27051,5923,42.0,40.3,45.3,100.7
27053,1224763,19.9,34.1,36.3,97.5
27055,18709,34.1,36.8,45.4,100.4
27057,20743,43.8,38.5,48.6,100.8
27059,38584,23.7,39.9,39.5,102.1
27061,45237,37.3,36.9,45.9,102.9
27063,10104,35.6,38.7,44.0,101.8
27065,15948,32.8,36.9,44.5,103.2
27067,42577,29.9,41.3,39.5,101.0
27069,4384,42.6,39.2,47.9,103.2
27071,12776,37.9,32.6,48.6,99.9
27073,6840,46.3,36.1,50.0,99.5
27075,10578,42.7,32.2,50.3,105.3
27077,3841,37.2,31.7,51.1,110.5
27079,27810,27.8,40.5,41.4,102.6
27081,5724,46.6,43.9,45.9,101.4
27083,25789,24.4,41.1,35.6,100.1
27085,35816,30.2,40.0,40.4,99.4
27087,5500,32.6,59.7,35.7,101.2
27089,9397,35.4,40.3,43.4,102.7
27091,20084,39.6,38.8,45.2,99.5
27093,23105,32.2,42.8,42.2,102.5
27095,25635,30.1,42.0,40.1,100.5
27097,32880,30.8,40.4,41.7,102.2
27099,39386,32.0,43.4,39.3,100.5
27101,8394,45.3,39.0,48.1,99.1
27103,33477,23.3,35.1,36.3,100.1
27105,21854,26.7,45.9,36.0,105.5
27107,6589,38.6,42.6,44.3,102.6
27109,151685,23.2,40.4,37.1,95.8
27111,57790,40.2,38.8,46.6,101.1
27113,14197,28.9,38.6,39.5,100.5
27115,29057,31.1,33.6,44.5,114.3
27117,9229,37.2,45.2,42.4,94.4
27119,31564,29.6,40.5,38.7,102.6
27121,10932,41.0,38.1,45.9,102.7
27123,537893,21.1,36.9,34.8,94.8
27125,4017,33.8,43.7,42.2,102.5
27127,15430,37.9,43.1,43.5,102.7
27129,14798,35.2,39.7,44.4,103.7
27131,65251,22.7,34.7,36.6,104.1
27133,9433,35.1,45.3,40.9,96.8
27135,15537,26.4,41.1,41.4,106.3
27137,200294,28.1,30.5,41.0,100.9
27139,141463,15.5,45.9,36.0,99.4
27141,92024,16.5,43.4,35.9,104.3
27143,14888,30.0,41.5,41.6,102.3
27145,155300,21.8,36.4,34.1,101.2
27147,36612,27.7,43.2,39.3,99.1
27149,9759,27.6,33.4,33.1,98.8
27151,9448,37.8,39.4,44.1,100.4
27153,24423,36.0,42.4,43.7,105.6
27155,3357,47.2,38.5,48.6,98.2
27157,21490,34.7,37.7,45.0,99.7
27159,13626,38.9,45.7,41.7,98.4
27161,18898,27.5,39.6,39.6,90.5
27163,250979,21.5,40.6,39.2,98.0
27165,10936,34.3,42.8,39.9,101.6
27167,6398,31.3,39.0,44.3,100.9
27169,50992,23.4,27.7,34.5,97.6
27171,131130,19.1,47.7,36.2,101.5
27173,9930,34.4,40.3,42.6,105.4
28001,31583,29.0,38.8,40.3,98.6
28003,37242,29.7,40.3,40.1,97.1
28005,12574,37.3,36.5,46.4,95.2
28007,18731,32.8,45.8,39.9,89.8
28009,8306,28.7,36.7,42.0,105.1
28011,33121,23.3,41.1,35.0,89.2
28013,14617,30.3,41.4,40.5,91.7
28015,10221,36.4,33.5,46.0,101.8
28017,17305,26.8,42.2,37.0,94.2
28019,8360,35.8,39.2,44.3,96.2
28021,9106,25.4,34.8,33.8,88.3
28023,16089,32.8,39.4,41.8,89.0
28025,19990,28.5,39.9,39.4,86.5
28027,24296,23.4,47.5,34.0,85.6
28029,28748,26.3,39.1,38.2,91.8
28031,19172,27.0,42.5,37.5,92.6
28033,173267,19.7,43.0,36.6,93.7
28035,75835,19.9,36.2,32.0,90.9
28037,7772,31.8,42.1,42.5,93.3
28039,23545,24.0,44.9,36.5,102.1
28041,13801,18.6,29.9,39.0,141.1
28043,21379,28.3,40.1,40.3,89.5
28045,46277,31.2,37.0,43.2,94.9
28047,200491,21.9,39.1,35.9,97.4
28049,243249,20.3,39.9,34.2,87.7
28051,18267,23.1,44.5,34.5,91.1
28053,8678,25.8,46.8,36.4,89.9
28055,1296,25.1,20.3,38.8,142.2
28057,23439,27.3,36.1,39.8,98.8
28059,141314,23.6,39.1,38.3,97.3
28061,16547,32.0,39.5,40.8,93.8
28063,7463,24.0,41.1,34.9,96.8
28065,11639,34.3,35.1,43.6,95.0
28067,68328,26.6,43.5,37.1,95.2
28069,10082,29.8,33.3,41.7,97.2
28071,52744,15.8,25.7,29.3,94.4
28073,60517,19.7,40.6,34.7,92.1
28075,78221,26.0,39.6,37.7,94.5
28077,12659,28.5,41.5,40.4,94.5
28079,22936,24.9,46.7,35.8,101.2
28081,84840,23.1,42.9,37.0,91.9
28083,30113,22.1,47.1,33.1,87.0
28085,34542,26.6,41.2,37.8,91.4
28087,59558,23.6,38.9,36.6,92.0
28089,102212,19.4,40.9,37.0,92.0
28091,25466,28.3,39.8,39.9,95.2
28093,35981,25.1,35.1,39.9,97.8
28095,35967,31.3,39.2,41.0,91.1
28097,10309,34.6,40.2,42.6,86.1
28099,29437,27.0,50.1,36.7,91.9
28101,21437,27.0,43.4,37.2,88.1
28103,10942,25.6,43.2,36.0,90.8
28105,49392,14.2,24.2,25.4,101.3
28107,34229,24.3,42.7,37.0,93.6
28109,55049,29.7,38.6,41.0,97.0
28111,12047,28.5,39.3,40.7,94.7
28113,39763,27.8,47.2,37.0,90.5
28115,31075,24.0,45.6,36.8,97.6
28117,25389,28.9,38.4,39.5,94.9
28119,7537,26.0,41.2,37.9,92.3
28121,149645,22.5,38.8,37.2,93.2
28123,28399,24.1,44.6,36.5,94.3
28125,4631,27.6,42.3,39.6,88.7
28127,27215,27.4,41.9,38.9,94.7
28129,16114,30.9,42.5,40.1,94.7
28131,17981,22.2,35.8,37.4,102.4
28133,26915,18.4,35.9,34.9,110.3
28135,14552,20.0,24.3,34.7,140.3
28137,28333,24.8,38.9,37.7,96.0
28139,21993,26.9,41.6,38.6,95.8
28141,19476,34.3,38.2,42.6,93.3
28143,10276,18.1,50.4,32.9,88.3
28145,28202,27.3,43.5,37.9,94.8
28147,14670,31.5,41.7,40.3,96.0
28149,47510,25.1,40.9,38.2,90.8
28151,48002,23.6,44.4,36.7,88.4
28153,20458,27.1,42.3,37.4,95.8
28155,9868,29.1,41.5,39.9,95.9
28157,9084,25.6,34.9,37.3,113.3
28159,18482,32.4,39.3,42.0,94.9
28161,12426,32.1,39.8,41.8,96.5
28163,27496,20.9,40.2,35.7,117.4
29001,25437,20.6,26.6,27.3,89.5
29003,17358,30.1,39.0,42.5,98.7
29005,5335,43.9,34.3,47.8,98.1
29007,25763,28.2,39.1,39.6,83.8
29009,35398,33.5,39.6,43.2,100.9
29011,11942,33.5,43.5,40.6,98.4
29013,16405,33.3,42.9,41.6,95.4
29015,18918,54.3,33.0,53.2,96.9
29017,12347,31.8,37.7,43.9,100.2
29019,174589,15.9,29.7,30.6,94.5
29021,89425,24.0,36.9,37.1,100.6
29023,42826,30.6,39.9,40.3,93.9
29025,9046,34.3,42.6,42.9,102.2
29027,44793,23.4,33.5,38.3,103.7
29029,44855,47.8,33.1,51.0,99.0
29031,78013,24.9,34.1,36.3,94.3
29033,8909,35.9,40.2,42.8,94.2
29035,6255,33.1,43.3,41.3,91.1
29037,101888,26.3,41.9,39.5,96.4
29039,13862,43.1,45.3,44.0,98.6
29041,7586,42.8,41.8,45.7,98.7
29043,83028,24.4,43.6,37.6,94.2
29045,6807,35.2,42.0,43.8,103.8
29047,236068,21.3,39.8,36.8,96.2
29049,20495,29.4,40.4,41.1,100.7
29051,76749,23.6,36.5,38.2,102.3
29053,17620,27.3,35.8,39.2,110.9
29055,24387,31.2,39.9,41.6,97.4
29057,7581,40.3,37.6,46.7,104.7
29059,16441,34.0,41.5,43.5,97.5
29061,8300,36.3,46.9,41.3,100.7
29063,12564,23.7,24.2,40.5,175.7
29065,15566,37.1,41.0,44.1,99.8
29067,13391,40.7,37.9,47.3,100.3
29069,30905,31.1,45.9,39.4,92.6
29071,102413,26.3,38.6,40.7,99.4
29073,14769,37.7,36.8,45.9,99.6
29075,6688,34.8,44.6,41.3,93.1
29077,286759,24.4,33.1,35.7,95.0
29079,10111,37.4,41.5,40.9,95.4
29081,8615,39.8,45.6,42.8,98.7
29083,21834,36.1,39.2,44.0,97.6
29085,9352,66.3,34.0,54.8,94.6
29087,4499,41.1,34.4,48.4,99.1
29089,10144,28.4,36.6,38.9,99.9
29091,40139,33.2,42.6,40.2,96.0
29093,10286,35.4,35.4,45.3,98.9
29095,688554,22.5,38.6,36.6,93.6
29097,118522,24.0,42.0,35.9,94.8
29099,222639,21.7,38.2,38.8,99.0
29101,53941,17.7,32.6,29.9,107.1
29103,3976,38.6,43.8,43.7,102.2
29105,35488,29.2,41.9,40.1,98.0
29107,32655,30.6,39.6,42.2,97.5
29109,38131,30.6,44.7,39.7,100.1
29111,10078,30.7,39.4,40.1,101.7
29113,54800,20.6,42.6,37.3,99.7
29115,12248,36.1,42.8,42.5,93.2
29117,15025,33.5,36.6,40.7,82.8
29119,22753,24.8,43.9,38.3,104.2
29121,15319,39.0,43.9,43.0,98.5
29123,12226,30.7,38.5,41.7,96.5
29125,8959,34.0,35.3,44.4,100.7
29127,28703,28.6,39.7,39.2,93.1
29129,3669,37.0,45.8,43.6,100.1
29131,24947,30.3,40.8,41.1,97.1
29133,13916,27.3,36.1,39.4,116.7
29135,15904,26.1,42.0,38.6,110.5
29137,8676,37.8,39.5,45.2,102.4
29139,11618,34.7,40.2,43.9,99.6
29141,20097,42.4,40.0,46.4,99.6
29143,18030,30.4,40.0,41.3,92.9
29145,58237,29.4,41.4,39.4,98.7
29147,22744,20.4,23.7,29.0,98.8
29149,10779,41.9,40.9,46.3,95.3
29151,13610,27.3,38.6,40.1,109.2
29153,9328,48.2,36.0,51.1,100.0
29155,17344,27.4,45.9,37.7,89.9
29157,19135,28.7,40.7,40.5,97.1
29159,42309,26.4,42.1,37.9,96.5
29161,44873,24.1,33.2,34.8,111.0
29163,18517,27.6,36.0,39.2,122.7
29165,96899,21.5,38.1,38.2,97.0
29167,31347,29.7,39.8,37.5,94.8
29169,53132,11.5,32.0,27.6,133.3
29171,4846,43.1,41.0,46.7,101.1
29173,10208,33.8,36.7,44.7,102.6
29175,24987,25.2,35.6,39.2,109.8
29177,22859,28.8,38.8,41.8,98.6
29179,6361,37.7,36.4,46.0,104.1
29181,13807,33.8,40.3,42.5,100.1
29183,385115,22.1,38.8,38.0,96.7
29185,9396,48.0,33.8,50.0,102.0
29186,17882,30.0,37.0,43.0,99.8
29187,66248,24.5,33.6,39.2,117.5
29189,999539,27.7,36.6,40.3,90.2
29195,23010,30.0,38.7,37.9,97.7
29197,4450,36.1,49.7,40.6,98.1
29199,4883,34.9,53.3,37.2,95.2
29201,38858,28.9,40.2,40.0,94.2
29203,8273,35.5,38.5,44.8,95.8
29205,6084,36.1,42.9,41.9,100.7
29207,29634,32.8,37.0,42.1,94.6
29209,31529,53.7,31.8,52.7,95.8
29211,6382,34.3,40.6,41.5,99.7
29213,54308,34.6,36.4,41.9,94.3
29215,25714,34.3,40.7,42.3,106.3
29217,20665,30.6,41.2,40.7,94.9
29219,33554,29.3,41.0,40.9,100.0
29221,24968,25.4,37.5,40.6,106.1
29223,13369,39.7,38.0,46.9,97.4
29225,37558,25.8,47.1,37.4,104.3
29227,2053,43.2,36.8,47.5,94.8
29229,18304,33.6,44.1,42.0,97.0
29510,314867,17.8,29.3,35.2,93.6
30001,9360,34.3,29.1,43.0,100.6
30003,13290,20.8,61.1,29.9,97.7
30005,6646,26.6,54.4,34.0,99.6
30007,5755,38.3,34.6,46.3,101.3
30009,10466,40.8,31.5,50.0,101.5
30011,1320,48.1,35.5,51.6,100.0
30013,81816,28.9,37.4,38.4,101.7
30015,5812,32.8,42.3,40.9,98.5
30017,11895,31.2,36.4,41.0,98.9
30019,1788,42.9,38.6,45.5,107.4
30021,9324,28.8,37.2,41.9,109.3
30023,9131,34.7,25.3,47.4,109.8
30025,2925,27.9,45.3,38.1,109.1
30027,11327,39.4,36.0,45.7,101.3
30029,96147,29.2,37.2,42.3,99.5
30031,100733,16.7,29.9,33.4,106.9
30033,1086,35.6,35.4,43.8,106.5
30035,13677,19.7,55.3,31.0,101.5
30037,747,39.4,35.9,54.0,99.7
30039,3206,51.5,35.7,53.1,102.4
30041,16468,23.5,46.7,34.4,102.4
30043,11625,31.9,35.0,47.9,105.0
30045,1965,38.0,27.4,51.7,114.1
30047,29518,36.5,44.0,41.8,97.8
30049,66290,27.0,35.1,41.1,98.5
30051,2245,36.8,27.3,48.4,103.9
30053,19249,46.6,32.7,52.1,100.2
30055,1728,47.6,47.0,49.1,114.7
30057,7902,47.8,27.3,53.0,106.2
30059,2000,44.4,50.9,43.9,94.6
30061,4194,48.7,33.4,52.1,102.3
30063,114231,21.1,29.0,35.4,101.7
30065,4766,41.0,38.1,49.1,98.7
30067,16001,33.2,31.1,46.4,99.8
30069,453,36.1,27.4,51.7,107.8
30071,4139,38.1,42.0,46.4,102.6
30073,6081,35.1,45.2,40.5,97.6
30075,1610,37.2,27.4,51.4,93.0
30077,6852,28.6,21.6,45.6,162.6
30079,1325,52.1,45.1,51.0,105.7
30081,41387,41.4,35.4,48.5,98.9
30083,11405,22.0,40.8,38.0,103.3
30085,11218,18.3,57.5,30.2,97.7
30087,9292,25.4,51.1,36.5,100.3
30089,11414,50.5,33.4,52.7,104.9
30091,3568,38.4,36.9,46.9,100.9
30093,34514,28.1,32.5,39.9,101.1
30095,9342,34.9,37.6,46.5,99.1
30097,3646,51.4,43.6,50.1,93.6
30099,6040,40.6,43.5,44.5,96.7
30101,5031,24.5,30.5,41.9,132.3
30103,790,35.2,33.3,49.2,91.3
30105,7561,37.5,38.9,44.4,99.1
30107,2108,33.9,44.2,39.4,105.9
30109,1121,49.3,42.6,49.4,99.8
30111,156332,25.9,38.9,38.3,96.7
31001,31564,28.4,40.2,37.9,102.6
31003,6406,41.4,42.2,45.9,100.6
31005,421,46.7,67.0,43.3,94.0
31007,728,29.0,39.9,48.1,95.7
31009,502,44.0,38.5,46.8,104.1
31011,5357,39.6,42.2,45.0,100.9
31013,11200,29.1,44.3,40.5,102.6
31015,2049,52.8,45.2,52.1,102.7
31017,3058,48.2,38.6,48.9,92.3
31019,48834,20.8,36.4,32.9,99.6
31021,6546,44.1,41.5,46.6,97.5
31023,8105,35.5,42.7,43.5,101.6
31025,25513,27.0,41.2,41.9,100.9
31027,8561,38.7,46.5,44.1,103.3
31029,3803,37.4,41.1,44.4,99.0
31031,5792,38.0,39.5,43.8,98.3
31033,10012,29.6,40.6,40.7,95.8
31035,6264,34.2,42.7,43.5,105.1
31037,10616,21.8,52.6,33.7,108.6
31039,9039,39.4,45.3,44.0,101.7
31041,10836,38.6,42.0,43.5,97.8
31043,20529,22.4,50.1,33.8,96.4
31045,8972,27.2,28.4,34.0,100.4
31047,23925,25.6,48.0,35.8,104.7
31049,1901,44.7,35.1,46.1,92.8
31051,5765,34.9,45.4,42.2,101.6
31053,36576,32.3,40.9,39.1,96.7
31055,549706,19.2,41.5,34.3,97.2
31057,2017,39.8,45.6,43.6,99.1
31059,5603,41.1,36.4,47.5,99.9
31061,3019,48.6,35.4,50.7,100.6
31063,2624,43.5,36.7,45.5,101.8
31065,4814,43.5,42.4,46.1,95.9
31067,21632,35.4,38.5,44.2,100.0
31069,1913,46.6,33.9,51.7,100.7
31071,1958,52.0,37.3,51.4,98.2
31073,2019,39.7,34.3,49.5,95.8
31075,682,43.3,42.5,48.6,103.0
31077,2436,48.2,46.7,45.9,97.6
31079,61233,24.0,46.2,35.8,101.5
31081,9149,31.8,42.2,42.3,99.6
31083,3469,49.8,42.9,49.5,109.2
31085,957,28.6,32.5,42.7,106.7
31087,2860,45.6,42.1,47.1,99.0
31089,10293,38.2,43.1,44.1,100.4
31091,684,73.6,31.8,58.0,85.4
31093,6385,37.8,44.2,43.3,101.2
31095,7276,42.1,38.9,45.7,93.3
31097,5200,29.1,29.9,41.1,146.1
31099,6547,33.0,43.6,40.6,97.3
31101,8129,48.0,37.1,49.7,102.8
31103,720,45.2,36.6,50.2,104.5
31105,3688,46.1,43.8,46.0,99.6
31107,8496,45.7,46.3,47.2,95.4
31109,306357,19.6,35.8,33.2,100.8
31111,35569,30.3,41.2,40.4,96.7
31113,919,37.3,55.3,38.9,105.1
31115,537,47.3,35.4,52.8,93.9
31117,432,30.4,37.7,48.5,104.7
31119,35062,25.5,41.5,36.9,98.9
31121,7829,35.1,39.3,43.5,99.2
31123,4903,34.9,42.5,42.9,100.7
31125,3569,35.5,40.1,45.4,97.7
31127,7041,31.5,34.9,38.0,97.5
31129,4318,49.9,37.3,49.4,100.4
31131,15875,33.1,41.9,41.7,96.2
31133,2704,52.0,39.8,50.1,95.0
31135,2904,41.0,43.9,43.3,103.1
31137,9163,35.1,43.2,42.1,100.9
31139,7175,32.8,43.9,41.7,100.6
31141,32875,28.3,45.1,38.3,102.8
31143,5244,36.4,41.3,45.5,96.7
31145,10870,33.3,39.8,40.8,104.4
31147,8045,41.4,37.4,47.6,100.7
31149,1381,49.3,29.8,51.9,99.9
31151,14325,22.9,39.8,36.0,104.5
31153,175188,17.2,45.5,34.2,99.9
31155,20953,30.3,43.5,41.0,101.3
31157,36509,31.3,43.4,39.5,93.7
31159,17045,28.0,39.4,38.3,101.4
31161,5241,48.8,42.9,46.1,98.7
31163,3048,47.4,39.7,49.3,99.2
31165,1256,40.2,35.0,51.6,106.2
31167,6020,27.6,45.0,41.0,100.2
31169,5133,48.0,40.2,48.2,98.5
31171,643,35.2,34.9,42.1,115.1
31173,7055,22.9,68.1,28.1,98.6
31175,4252,46.0,40.3,46.0,98.6
31177,20414,28.0,40.6,41.2,98.3
31179,9409,22.4,29.7,31.7,102.9
31181,3597,41.3,41.6,46.1,97.3
31183,846,45.7,32.4,50.2,110.4
31185,13832,32.9,38.9,40.9,96.6
32001,24022,29.9,39.4,38.9,102.8
32003,2112436,21.9,37.8,36.9,100.0
32005,47632,44.8,31.7,50.8,102.0
32007,52377,15.9,44.4,34.1,107.9
32009,1102,52.5,34.2,48.0,78.6
32011,1728,23.2,37.8,47.3,96.6
32013,17088,19.0,44.8,35.6,108.2
32015,5887,27.2,48.0,37.8,125.5
32017,5203,36.3,31.7,41.6,114.7
32019,52303,35.0,38.3,43.8,101.9
32021,4471,37.1,35.5,46.7,93.9
32023,43296,51.9,31.3,51.6,101.3
32027,6661,22.2,24.9,43.1,186.6
32029,3891,56.5,21.1,54.7,94.8
32031,445551,23.9,35.4,38.0,101.3
32033,9858,25.0,32.8,39.4,144.1
32510,54219,32.2,34.2,43.0,105.2
33001,60383,33.6,31.6,46.7,96.8
33003,47524,43.5,28.5,51.4,99.8
33005,76109,28.3,28.7,42.5,95.6
33007,32119,35.7,27.2,48.0,111.4
33009,89280,29.2,26.3,42.9,97.0
33011,406371,22.4,33.2,40.5,98.6
33013,147958,26.1,31.1,42.8,97.0
33015,302479,25.1,31.8,44.1,98.1
33017,126552,20.8,28.8,37.0,95.9
33019,43073,32.0,32.0,46.1,97.5
34001,272926,26.4,35.4,41.1,93.9
34003,937920,26.4,34.7,41.6,93.9
34005,449192,25.4,34.2,41.4,96.8
34007,510996,23.4,37.1,38.5,93.5
34009,94549,42.4,30.9,48.7,95.4
34011,154952,22.9,38.3,36.8,105.5
34013,800401,20.3,37.7,37.3,92.5
34015,291372,23.0,36.1,39.9,94.5
34017,679756,16.3,29.9,34.9,98.5
34019,125717,26.3,32.7,45.9,100.1
34021,373362,22.0,33.5,38.6,95.8
34023,837288,21.5,34.1,38.1,96.9
34025,627551,26.0,35.5,42.8,94.7
34027,498847,25.5,35.3,42.3,96.1
34029,589699,40.7,43.4,42.9,92.9
34031,510563,21.8,38.7,36.7,94.7
34033,63776,28.4,36.4,41.9,95.2
34035,333316,22.9,36.4,41.3,95.4
34037,143570,24.3,33.1,44.1,99.1
34039,557320,21.7,37.6,38.3,95.1
34041,107088,26.5,33.4,43.5,95.2
35001,674855,23.4,36.2,37.1,96.1
35003,3547,85.0,32.0,60.2,110.4
35005,65454,26.1,46.7,35.3,98.8
35006,27049,24.1,39.4,36.4,102.3
35007,12522,44.0,33.2,48.8,101.8
35009,50283,19.0,43.7,30.8,108.3
35011,2016,32.7,42.2,42.6,85.0
35013,213849,23.9,42.1,32.9,96.6
35015,56793,23.7,44.2,35.9,102.8
35017,28382,45.6,38.7,45.9,96.5
35019,4426,40.9,32.2,41.7,148.5
35021,546,61.8,36.7,58.4,114.1
35023,4446,36.0,40.7,42.6,96.1
35025,69505,18.3,51.0,31.7,106.2
35027,19497,49.1,33.8,50.9,93.1
35028,18031,28.8,38.6,43.0,102.7
35029,24319,38.3,49.7,39.0,98.3
35031,72849,18.7,50.0,31.6,93.5
35033,4605,36.0,30.4,47.0,98.6
35035,65130,27.3,39.6,35.6,105.8
35037,8447,44.4,41.0,46.1,92.4
35039,39455,29.6,40.8,40.7,96.1
35041,19313,20.8,39.4,29.7,100.2
35043,138815,26.2,40.4,39.6,95.9
35045,128221,22.1,46.3,34.6,98.2
35047,28203,31.4,33.2,42.9,100.2
35049,147514,34.7,32.0,45.3,95.0
35051,11254,69.9,32.8,55.9,96.0
35053,17098,29.9,39.5,40.0,112.9
35055,32809,39.9,32.4,47.7,95.8
35057,15534,32.0,34.9,44.0,109.7
35059,4216,31.4,33.8,40.2,118.3
35061,75845,26.8,40.9,39.0,100.5
36001,308580,23.8,28.8,37.8,93.7
36003,47400,27.9,32.9,38.6,102.7
36005,1455846,18.7,40.0,33.6,89.0
36007,196124,28.6,31.4,39.6,96.7
36009,78175,29.6,37.8,41.7,98.2
36011,78319,27.9,32.5,42.5,105.1
36013,130846,30.5,34.2,42.3,97.7
36015,86883,28.3,35.8,41.2,98.1
36017,48763,32.1,35.5,44.4,100.0
36019,81224,23.3,27.5,39.4,105.2
36021,61481,35.9,30.5,47.4,100.8
36023,48334,23.8,30.2,36.2,94.2
36025,45950,38.2,29.5,47.0,101.3
36027,295685,25.0,30.8,41.8,98.9
36029,923995,27.0,33.0,40.3,93.7
36031,38233,34.6,27.3,46.7,109.0
36033,51054,23.9,30.2,40.5,120.8
36035,53955,29.6,33.5,43.4,99.4
36037,58537,28.6,33.7,43.2,99.5
36039,47791,32.4,27.3,45.6,108.5
36041,4646,47.3,24.2,53.7,105.7
36043,62943,31.7,35.2,43.7,97.7
36045,116567,19.3,38.6,31.9,111.2
36047,2635121,20.0,36.1,34.8,89.9
36049,26845,27.8,38.8,41.8,101.5
36051,64373,24.6,28.1,40.4,100.5
36053,71760,25.7,31.4,41.3,97.4
36055,748680,25.2,33.9,38.6,93.4
36057,49500,30.2,38.6,41.1,96.8
36059,1363069,27.3,35.7,41.5,94.3
36061,1653877,21.8,20.6,37.1,89.7
36063,212675,28.5,32.8,43.0,95.0
36065,232324,28.9,34.9,41.0,99.5
36067,467669,25.1,34.7,38.8,93.3
36069,109491,29.8,34.1,43.4,96.3
36071,378174,21.2,42.1,36.9,100.4
36073,41584,25.9,31.6,42.8,98.8
36075,119833,23.1,33.7,39.8,100.4
36077,60750,30.0,25.9,42.0,93.4
36079,99464,24.5,32.8,43.8,99.0
36081,2339280,21.9,30.9,38.3,94.1
36083,159800,24.3,31.2,39.9,97.3
36085,475948,24.0,35.2,39.9,93.8
36087,325027,26.4,48.4,36.2,96.0
36089,110817,24.7,32.2,38.0,103.6
36091,226632,26.4,33.5,42.3,97.7
36093,155239,26.1,35.0,39.8,94.8
36095,31611,31.1,29.1,44.1,98.7
36097,18112,31.9,32.7,45.7,100.4
36099,34843,28.4,32.3,42.2,110.7
36101,97539,29.9,36.9,42.4,99.1
36103,1497595,25.0,35.3,41.0,97.0
36105,75783,28.6,35.0,42.6,105.7
36107,49322,31.0,36.2,44.0,97.4
36109,104415,17.7,21.0,30.4,96.9
36111,180129,28.3,28.7,43.6,98.5
36113,64701,33.3,30.8,46.2,96.2
36115,62183,28.3,31.2,43.6,107.0
36117,91442,28.2,36.0,43.6,97.8
36119,975321,26.1,36.9,40.6,93.7
36121,40886,25.1,31.0,41.8,116.9
36123,25083,32.4,38.4,41.7,92.7
37001,157844,26.6,37.3,39.7,90.7
37003,37159,31.0,34.2,42.8,102.4
37005,10935,43.7,31.1,49.2,99.2
37007,25531,26.2,31.5,40.4,109.8
37009,26833,40.0,31.6,47.2,97.0
37011,17535,32.1,24.0,44.5,120.2
37013,47316,38.7,36.7,45.4,91.4
37015,19913,32.6,29.5,45.0,102.0
37017,34130,32.3,36.2,42.8,90.8
37019,122586,50.9,30.4,51.9,94.0
