"GEO_ID","NAME","B05001_001E","B05001_001M","B05001_001MA","B05001_001EA","B05001_002E","B05001_002M","B05001_002MA","B05001_002EA","B05001_003E","B05001_003M","B05001_003MA","B05001_003EA","B05001_004E","B05001_004EA","B05001_004M","B05001_004MA","B05001_005E","B05001_005EA","B05001_005M","B05001_005MA","B05001_006E","B05001_006M","B05001_006MA","B05001_006EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!U.S. citizen, born in the United States","Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Estimate!!Total!!U.S. citizen, born in the United States","Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Estimate!!Total!!U.S. citizen by naturalization","Annotation of Estimate!!Total!!U.S. citizen by naturalization","Margin of Error!!Total!!U.S. citizen by naturalization","Annotation of Margin of Error!!Total!!U.S. citizen by naturalization","Estimate!!Total!!Not a U.S. citizen","Margin of Error!!Total!!Not a U.S. citizen","Annotation of Margin of Error!!Total!!Not a U.S. citizen","Annotation of Estimate!!Total!!Not a U.S. citizen",
"0500000US26125","Oakland County, Michigan","1241860","*****","*****","null","1079301","2639","null","null","1589","288","null","null","7516","null","607","null","80055","null","1971","null","73399","2056","null","null",
"0500000US26127","Oceana County, Michigan","26317","*****","*****","null","24691","201","null","null","2","4","null","null","152","null","50","null","285","null","65","null","1187","203","null","null",
"0500000US26129","Ogemaw County, Michigan","20979","*****","*****","null","20624","60","null","null","0","18","null","null","74","null","31","null","127","null","43","null","154","53","null","null",
"0500000US26131","Ontonagon County, Michigan","6072","*****","*****","null","6010","25","null","null","4","6","null","null","7","null","6","null","29","null","17","null","22","16","null","null",
"0500000US26133","Osceola County, Michigan","23221","*****","*****","null","22833","71","null","null","17","21","null","null","141","null","41","null","130","null","35","null","100","42","null","null",
"0500000US26135","Oscoda County, Michigan","8304","*****","*****","null","8183","48","null","null","0","14","null","null","8","null","10","null","68","null","30","null","45","26","null","null",
"0500000US26137","Otsego County, Michigan","24247","*****","*****","null","23741","148","null","null","38","40","null","null","78","null","62","null","323","null","118","null","67","38","null","null",
"0500000US26139","Ottawa County, Michigan","280243","*****","*****","null","262608","1113","null","null","219","107","null","null","1433","null","233","null","8332","null","695","null","7651","983","null","null",
"0500000US26141","Presque Isle County, Michigan","12854","*****","*****","null","12651","40","null","null","0","16","null","null","39","null","20","null","89","null","23","null","75","34","null","null",
"0500000US26143","Roscommon County, Michigan","23934","*****","*****","null","23451","116","null","null","25","26","null","null","99","null","46","null","232","null","77","null","127","65","null","null",
"0500000US26145","Saginaw County, Michigan","193803","*****","*****","null","188253","474","null","null","110","67","null","null","588","null","140","null","2347","null","316","null","2505","373","null","null",
"0500000US26147","St. Clair County, Michigan","159761","*****","*****","null","154297","491","null","null","121","75","null","null","944","null","180","null","2716","null","350","null","1683","242","null","null",
"0500000US26149","St. Joseph County, Michigan","60890","*****","*****","null","58417","254","null","null","116","82","null","null","225","null","100","null","686","null","155","null","1446","223","null","null",
"0500000US26151","Sanilac County, Michigan","41535","*****","*****","null","40585","119","null","null","23","14","null","null","209","null","75","null","409","null","79","null","309","77","null","null",
"0500000US26153","Schoolcraft County, Michigan","8114","*****","*****","null","8003","51","null","null","4","6","null","null","31","null","19","null","69","null","48","null","7","9","null","null",
"0500000US26155","Shiawassee County, Michigan","68617","*****","*****","null","67701","146","null","null","10","12","null","null","228","null","84","null","389","null","73","null","289","90","null","null",
"0500000US26157","Tuscola County, Michigan","53569","*****","*****","null","52925","120","null","null","30","17","null","null","147","null","52","null","247","null","69","null","220","64","null","null",
"0500000US26159","Van Buren County, Michigan","75190","*****","*****","null","71401","506","null","null","104","69","null","null","257","null","83","null","1192","null","198","null","2236","530","null","null",
"0500000US26161","Washtenaw County, Michigan","361509","*****","*****","null","314138","1394","null","null","471","160","null","null","3402","null","474","null","19377","null","901","null","24121","1112","null","null",
"0500000US26163","Wayne County, Michigan","1763822","*****","*****","null","1591156","2761","null","null","3809","537","null","null","15570","null","1060","null","84615","null","2256","null","68672","2252","null","null",
"0500000US26165","Wexford County, Michigan","32915","*****","*****","null","32292","116","null","null","68","52","null","null","112","null","52","null","278","null","69","null","165","53","null","null",
"0500000US27001","Aitkin County, Minnesota","15841","*****","*****","null","15592","44","null","null","3","4","null","null","69","null","25","null","126","null","33","null","51","22","null","null",
"0500000US27003","Anoka County, Minnesota","344861","*****","*****","null","314686","1145","null","null","170","86","null","null","2597","null","395","null","16328","null","946","null","11080","784","null","null",
"0500000US27005","Becker County, Minnesota","33552","*****","*****","null","32861","235","null","null","1","2","null","null","133","null","53","null","234","null","54","null","323","227","null","null",
"0500000US27007","Beltrami County, Minnesota","45847","*****","*****","null","44791","203","null","null","3","4","null","null","263","null","102","null","387","null","98","null","403","125","null","null",
"0500000US27009","Benton County, Minnesota","39360","*****","*****","null","37925","203","null","null","3","4","null","null","155","null","83","null","515","null","184","null","762","261","null","null",
"0500000US27011","Big Stone County, Minnesota","5039","*****","*****","null","4960","30","null","null","0","12","null","null","10","null","11","null","33","null","24","null","36","17","null","null",
"0500000US27013","Blue Earth County, Minnesota","65767","*****","*****","null","62455","326","null","null","26","28","null","null","384","null","157","null","1085","null","192","null","1817","291","null","null",
"0500000US27015","Brown County, Minnesota","25243","*****","*****","null","24580","150","null","null","4","5","null","null","114","null","67","null","263","null","99","null","282","97","null","null",
"0500000US27017","Carlton County, Minnesota","35408","*****","*****","null","34880","96","null","null","9","7","null","null","113","null","48","null","214","null","63","null","192","67","null","null",
"0500000US27019","Carver County, Minnesota","98799","*****","*****","null","93502","510","null","null","46","62","null","null","549","null","123","null","2562","null","339","null","2140","446","null","null",
"0500000US27021","Cass County, Minnesota","28810","*****","*****","null","28436","65","null","null","1","2","null","null","63","null","19","null","186","null","31","null","124","54","null","null",
"0500000US27023","Chippewa County, Minnesota","12040","*****","*****","null","11446","87","null","null","4","5","null","null","69","null","63","null","112","null","60","null","409","59","null","null",
"0500000US27025","Chisago County, Minnesota","54297","*****","*****","null","52981","285","null","null","19","17","null","null","235","null","69","null","574","null","122","null","488","283","null","null",
"0500000US27027","Clay County, Minnesota","62040","*****","*****","null","59172","375","null","null","38","40","null","null","230","null","104","null","1118","null","235","null","1482","326","null","null",
"0500000US27029","Clearwater County, Minnesota","8824","*****","*****","null","8665","33","null","null","9","8","null","null","53","null","23","null","43","null","18","null","54","29","null","null",
"0500000US27031","Cook County, Minnesota","5270","*****","*****","null","4943","88","null","null","0","12","null","null","23","null","15","null","72","null","34","null","232","87","null","null",
"0500000US27033","Cottonwood County, Minnesota","11437","*****","*****","null","10765","90","null","null","15","22","null","null","67","null","43","null","207","null","80","null","383","95","null","null",
"0500000US27035","Crow Wing County, Minnesota","63505","*****","*****","null","62319","168","null","null","0","20","null","null","239","null","75","null","599","null","114","null","348","112","null","null",
"0500000US27037","Dakota County, Minnesota","414655","*****","*****","null","372230","1235","null","null","742","242","null","null","2921","null","447","null","22030","null","1004","null","16732","999","null","null",
"0500000US27039","Dodge County, Minnesota","20485","*****","*****","null","19980","109","null","null","46","69","null","null","39","null","22","null","169","null","55","null","251","75","null","null",
"0500000US27041","Douglas County, Minnesota","36891","*****","*****","null","36355","143","null","null","0","18","null","null","156","null","92","null","273","null","90","null","107","45","null","null",
"0500000US27043","Faribault County, Minnesota","13966","*****","*****","null","13614","81","null","null","1","3","null","null","34","null","16","null","105","null","43","null","212","79","null","null",
"0500000US27045","Fillmore County, Minnesota","20825","*****","*****","null","20391","75","null","null","3","5","null","null","119","null","39","null","99","null","44","null","213","64","null","null",
"0500000US27047","Freeborn County, Minnesota","30619","*****","*****","null","29050","239","null","null","0","18","null","null","77","null","39","null","378","null","115","null","1114","205","null","null",
"0500000US27049","Goodhue County, Minnesota","46138","*****","*****","null","44637","212","null","null","12","9","null","null","185","null","76","null","547","null","110","null","757","180","null","null",
"0500000US27051","Grant County, Minnesota","5923","*****","*****","null","5847","38","null","null","0","12","null","null","6","null","5","null","49","null","36","null","21","15","null","null",
"0500000US27053","Hennepin County, Minnesota","1224763","*****","*****","null","1043131","3162","null","null","777","203","null","null","10927","null","815","null","83944","null","2328","null","85984","2272","null","null",
"0500000US27055","Houston County, Minnesota","18709","*****","*****","null","18442","54","null","null","16","20","null","null","51","null","27","null","139","null","36","null","61","35","null","null",
"0500000US27057","Hubbard County, Minnesota","20743","*****","*****","null","20411","59","null","null","3","4","null","null","87","null","27","null","154","null","36","null","88","41","null","null",
"0500000US27059","Isanti County, Minnesota","38584","*****","*****","null","37627","273","null","null","3","5","null","null","374","null","227","null","326","null","72","null","254","111","null","null",
"0500000US27061","Itasca County, Minnesota","45237","*****","*****","null","44580","102","null","null","4","5","null","null","196","null","74","null","310","null","69","null","147","60","null","null",
"0500000US27063","Jackson County, Minnesota","10104","*****","*****","null","9814","72","null","null","5","5","null","null","30","null","30","null","109","null","57","null","146","56","null","null",
"0500000US27065","Kanabec County, Minnesota","15948","*****","*****","null","15770","26","null","null","0","14","null","null","28","null","13","null","88","null","33","null","62","36","null","null",
"0500000US27067","Kandiyohi County, Minnesota","42577","*****","*****","null","38908","346","null","null","23","22","null","null","138","null","82","null","1140","null","297","null","2368","402","null","null",
"0500000US27069","Kittson County, Minnesota","4384","*****","*****","null","4237","70","null","null","0","9","null","null","34","null","30","null","66","null","52","null","47","27","null","null",
"0500000US27071","Koochiching County, Minnesota","12776","*****","*****","null","11747","200","null","null","0","14","null","null","271","null","113","null","415","null","116","null","343","107","null","null",
"0500000US27073","Lac qui Parle County, Minnesota","6840","*****","*****","null","6636","62","null","null","0","12","null","null","19","null","14","null","65","null","31","null","120","66","null","null",
"0500000US27075","Lake County, Minnesota","10578","*****","*****","null","10268","94","null","null","0","14","null","null","65","null","39","null","121","null","42","null","124","63","null","null",
"0500000US27077","Lake of the Woods County, Minnesota","3841","*****","*****","null","3732","54","null","null","0","9","null","null","64","null","53","null","16","null","13","null","29","35","null","null",
"0500000US27079","Le Sueur County, Minnesota","27810","*****","*****","null","26888","121","null","null","11","10","null","null","87","null","43","null","297","null","84","null","527","103","null","null",
"0500000US27081","Lincoln County, Minnesota","5724","*****","*****","null","5672","20","null","null","6","8","null","null","6","null","5","null","37","null","20","null","3","5","null","null",
"0500000US27083","Lyon County, Minnesota","25789","*****","*****","null","24103","246","null","null","0","16","null","null","46","null","29","null","604","null","119","null","1036","253","null","null",
"0500000US27085","McLeod County, Minnesota","35816","*****","*****","null","34698","205","null","null","12","14","null","null","72","null","49","null","396","null","108","null","638","178","null","null",
"0500000US27087","Mahnomen County, Minnesota","5500","*****","*****","null","5443","16","null","null","9","9","null","null","7","null","6","null","26","null","10","null","15","10","null","null",
"0500000US27089","Marshall County, Minnesota","9397","*****","*****","null","9201","43","null","null","0","12","null","null","32","null","20","null","72","null","25","null","92","27","null","null",
"0500000US27091","Martin County, Minnesota","20084","*****","*****","null","19662","116","null","null","1","2","null","null","77","null","39","null","206","null","95","null","138","77","null","null",
"0500000US27093","Meeker County, Minnesota","23105","*****","*****","null","22527","137","null","null","2","3","null","null","42","null","20","null","162","null","50","null","372","113","null","null",
"0500000US27095","Mille Lacs County, Minnesota","25635","*****","*****","null","25132","97","null","null","10","11","null","null","108","null","40","null","257","null","79","null","128","53","null","null",
"0500000US27097","Morrison County, Minnesota","32880","*****","*****","null","32380","73","null","null","30","21","null","null","93","null","34","null","213","null","54","null","164","44","null","null",
"0500000US27099","Mower County, Minnesota","39386","*****","*****","null","35782","376","null","null","22","25","null","null","134","null","71","null","908","null","183","null","2540","337","null","null",
"0500000US27101","Murray County, Minnesota","8394","*****","*****","null","8114","47","null","null","4","5","null","null","50","null","26","null","61","null","26","null","165","40","null","null",
"0500000US27103","Nicollet County, Minnesota","33477","*****","*****","null","31786","258","null","null","0","18","null","null","182","null","59","null","669","null","176","null","840","246","null","null",
"0500000US27105","Nobles County, Minnesota","21854","*****","*****","null","17349","297","null","null","25","32","null","null","128","null","81","null","1253","null","320","null","3099","373","null","null",
"0500000US27107","Norman County, Minnesota","6589","*****","*****","null","6433","43","null","null","0","12","null","null","30","null","20","null","38","null","18","null","88","38","null","null",
"0500000US27109","Olmsted County, Minnesota","151685","*****","*****","null","133988","835","null","null","238","228","null","null","1109","null","300","null","7907","null","688","null","8443","912","null","null",
"0500000US27111","Otter Tail County, Minnesota","57790","*****","*****","null","55913","238","null","null","34","30","null","null","334","null","109","null","599","null","147","null","910","179","null","null",
"0500000US27113","Pennington County, Minnesota","14197","*****","*****","null","13822","103","null","null","0","14","null","null","78","null","40","null","150","null","49","null","147","94","null","null",
"0500000US27115","Pine County, Minnesota","29057","*****","*****","null","28396","100","null","null","21","18","null","null","188","null","75","null","267","null","62","null","185","70","null","null",
"0500000US27117","Pipestone County, Minnesota","9229","*****","*****","null","8630","202","null","null","2","3","null","null","37","null","35","null","115","null","44","null","445","226","null","null",
"0500000US27119","Polk County, Minnesota","31564","*****","*****","null","30206","249","null","null","30","36","null","null","184","null","75","null","458","null","111","null","686","227","null","null",
"0500000US27121","Pope County, Minnesota","10932","*****","*****","null","10800","36","null","null","9","7","null","null","9","null","6","null","49","null","27","null","65","22","null","null",
"0500000US27123","Ramsey County, Minnesota","537893","*****","*****","null","448883","2002","null","null","719","291","null","null","4538","null","535","null","42913","null","1536","null","40840","2144","null","null",
"0500000US27125","Red Lake County, Minnesota","4017","*****","*****","null","3941","26","null","null","0","9","null","null","15","null","11","null","26","null","12","null","35","21","null","null",
"0500000US27127","Redwood County, Minnesota","15430","*****","*****","null","14986","62","null","null","5","4","null","null","68","null","22","null","171","null","59","null","200","53","null","null",
"0500000US27129","Renville County, Minnesota","14798","*****","*****","null","14343","73","null","null","3","4","null","null","29","null","15","null","138","null","41","null","285","67","null","null",
"0500000US27131","Rice County, Minnesota","65251","*****","*****","null","59954","389","null","null","101","85","null","null","347","null","90","null","1411","null","255","null","3438","408","null","null",
"0500000US27133","Rock County, Minnesota","9433","*****","*****","null","9253","61","null","null","0","12","null","null","4","null","4","null","79","null","48","null","97","32","null","null",
"0500000US27135","Roseau County, Minnesota","15537","*****","*****","null","14865","89","null","null","0","14","null","null","98","null","37","null","339","null","73","null","235","83","null","null",
"0500000US27137","St. Louis County, Minnesota","200294","*****","*****","null","194150","407","null","null","116","54","null","null","1212","null","202","null","2555","null","269","null","2261","297","null","null",
"0500000US27139","Scott County, Minnesota","141463","*****","*****","null","128453","737","null","null","31","29","null","null","1051","null","257","null","7004","null","540","null","4924","586","null","null",
"0500000US27141","Sherburne County, Minnesota","92024","*****","*****","null","88794","473","null","null","5","8","null","null","518","null","201","null","1473","null","296","null","1234","311","null","null",
"0500000US27143","Sibley County, Minnesota","14888","*****","*****","null","14115","86","null","null","0","14","null","null","24","null","13","null","255","null","63","null","494","90","null","null",
"0500000US27145","Stearns County, Minnesota","155300","*****","*****","null","144851","1077","null","null","104","106","null","null","649","null","197","null","3284","null","361","null","6412","1096","null","null",
"0500000US27147","Steele County, Minnesota","36612","*****","*****","null","34962","263","null","null","5","9","null","null","329","null","138","null","765","null","199","null","551","174","null","null",
"0500000US27149","Stevens County, Minnesota","9759","*****","*****","null","9217","114","null","null","25","27","null","null","56","null","31","null","146","null","58","null","315","94","null","null",
"0500000US27151","Swift County, Minnesota","9448","*****","*****","null","9202","72","null","null","36","55","null","null","18","null","11","null","57","null","35","null","135","57","null","null",
"0500000US27153","Todd County, Minnesota","24423","*****","*****","null","23524","107","null","null","34","42","null","null","87","null","25","null","171","null","57","null","607","114","null","null",
"0500000US27155","Traverse County, Minnesota","3357","*****","*****","null","3292","26","null","null","0","9","null","null","13","null","13","null","23","null","11","null","29","23","null","null",
"0500000US27157","Wabasha County, Minnesota","21490","*****","*****","null","21063","76","null","null","3","4","null","null","110","null","55","null","147","null","41","null","167","71","null","null",
"0500000US27159","Wadena County, Minnesota","13626","*****","*****","null","13370","98","null","null","3","6","null","null","145","null","90","null","83","null","38","null","25","15","null","null",
"0500000US27161","Waseca County, Minnesota","18898","*****","*****","null","18094","128","null","null","0","14","null","null","107","null","46","null","335","null","118","null","362","107","null","null",
"0500000US27163","Washington County, Minnesota","250979","*****","*****","null","232436","738","null","null","219","137","null","null","1499","null","325","null","10656","null","628","null","6169","553","null","null",
"0500000US27165","Watonwan County, Minnesota","10936","*****","*****","null","9488","204","null","null","0","14","null","null","117","null","80","null","332","null","110","null","999","202","null","null",
"0500000US27167","Wilkin County, Minnesota","6398","*****","*****","null","6347","28","null","null","2","4","null","null","6","null","6","null","33","null","29","null","10","9","null","null",
"0500000US27169","Winona County, Minnesota","50992","*****","*****","null","49039","258","null","null","19","18","null","null","233","null","89","null","700","null","135","null","1001","222","null","null",
"0500000US27171","Wright County, Minnesota","131130","*****","*****","null","126721","494","null","null","0","20","null","null","560","null","147","null","2386","null","347","null","1463","409","null","null",
"0500000US27173","Yellow Medicine County, Minnesota","9930","*****","*****","null","9734","40","null","null","0","12","null","null","26","null","17","null","83","null","31","null","87","41","null","null",
"0500000US28001","Adams County, Mississippi","31583","*****","*****","null","28829","422","null","null","0","27","null","null","36","null","28","null","836","null","467","null","1882","346","null","null",
"0500000US28003","Alcorn County, Mississippi","37242","*****","*****","null","36427","177","null","null","0","27","null","null","172","null","102","null","216","null","102","null","427","144","null","null",
"0500000US28005","Amite County, Mississippi","12574","*****","*****","null","12500","72","null","null","0","20","null","null","18","null","32","null","27","null","35","null","29","29","null","null",
"0500000US28007","Attala County, Mississippi","18731","*****","*****","null","18502","85","null","null","6","13","null","null","48","null","42","null","90","null","57","null","85","51","null","null",
"0500000US28009","Benton County, Mississippi","8306","*****","*****","null","8174","79","null","null","2","5","null","null","10","null","12","null","68","null","65","null","52","30","null","null",
"0500000US28011","Bolivar County, Mississippi","33121","*****","*****","null","32396","152","null","null","8","15","null","null","48","null","41","null","323","null","218","null","346","150","null","null",
"0500000US28013","Calhoun County, Mississippi","14617","*****","*****","null","14139","72","null","null","0","20","null","null","34","null","20","null","100","null","50","null","344","79","null","null",
"0500000US28015","Carroll County, Mississippi","10221","*****","*****","null","10104","93","null","null","0","20","null","null","0","null","20","null","83","null","87","null","34","43","null","null",
"0500000US28017","Chickasaw County, Mississippi","17305","*****","*****","null","16896","129","null","null","0","20","null","null","22","null","21","null","87","null","56","null","300","111","null","null",
"0500000US28019","Choctaw County, Mississippi","8360","*****","*****","null","8318","35","null","null","7","10","null","null","14","null","15","null","8","null","13","null","13","18","null","null",
"0500000US28021","Claiborne County, Mississippi","9106","*****","*****","null","9037","36","null","null","4","8","null","null","20","null","21","null","0","null","18","null","45","28","null","null",
"0500000US28023","Clarke County, Mississippi","16089","*****","*****","null","15938","103","null","null","0","20","null","null","95","null","109","null","45","null","38","null","11","21","null","null",
"0500000US28025","Clay County, Mississippi","19990","*****","*****","null","19801","111","null","null","11","16","null","null","69","null","46","null","26","null","33","null","83","66","null","null",
"0500000US28027","Coahoma County, Mississippi","24296","*****","*****","null","24178","65","null","null","0","24","null","null","26","null","33","null","42","null","28","null","50","37","null","null",
"0500000US28029","Copiah County, Mississippi","28748","*****","*****","null","28146","180","null","null","0","24","null","null","59","null","62","null","241","null","120","null","302","153","null","null",
"0500000US28031","Covington County, Mississippi","19172","*****","*****","null","18963","91","null","null","0","20","null","null","32","null","30","null","77","null","57","null","100","76","null","null",
"0500000US28033","DeSoto County, Mississippi","173267","*****","*****","null","166190","487","null","null","89","59","null","null","981","null","276","null","2400","null","373","null","3607","374","null","null",
"0500000US28035","Forrest County, Mississippi","75835","*****","*****","null","73451","348","null","null","8","14","null","null","344","null","177","null","602","null","221","null","1430","310","null","null",
"0500000US28037","Franklin County, Mississippi","7772","*****","*****","null","7725","53","null","null","0","18","null","null","11","null","15","null","24","null","44","null","12","14","null","null",
"0500000US28039","George County, Mississippi","23545","*****","*****","null","22800","240","null","null","158","202","null","null","164","null","94","null","234","null","202","null","189","176","null","null",
"0500000US28041","Greene County, Mississippi","13801","*****","*****","null","13627","102","null","null","0","20","null","null","43","null","28","null","16","null","26","null","115","103","null","null",
"0500000US28043","Grenada County, Mississippi","21379","*****","*****","null","21297","55","null","null","0","24","null","null","25","null","29","null","7","null","13","null","50","42","null","null",
"0500000US28045","Hancock County, Mississippi","46277","*****","*****","null","44677","415","null","null","222","142","null","null","403","null","163","null","549","null","213","null","426","258","null","null",
"0500000US28047","Harrison County, Mississippi","200491","*****","*****","null","187929","854","null","null","430","223","null","null","2578","null","472","null","4691","null","564","null","4863","557","null","null",
"0500000US28049","Hinds County, Mississippi","243249","*****","*****","null","237600","684","null","null","396","307","null","null","899","null","221","null","1734","null","364","null","2620","540","null","null",
"0500000US28051","Holmes County, Mississippi","18267","*****","*****","null","18205","46","null","null","0","20","null","null","34","null","28","null","0","null","20","null","28","38","null","null",
"0500000US28053","Humphreys County, Mississippi","8678","*****","*****","null","8497","43","null","null","0","18","null","null","20","null","30","null","24","null","28","null","137","47","null","null",
"0500000US28055","Issaquena County, Mississippi","1296","192","null","null","1292","191","null","null","0","13","null","null","0","null","13","null","4","null","10","null","0","13","null","null",
"0500000US28057","Itawamba County, Mississippi","23439","*****","*****","null","23238","115","null","null","14","22","null","null","11","null","15","null","63","null","52","null","113","85","null","null",
"0500000US28059","Jackson County, Mississippi","141314","*****","*****","null","133189","687","null","null","1786","505","null","null","1471","null","334","null","2390","null","311","null","2478","424","null","null",
"0500000US28061","Jasper County, Mississippi","16547","*****","*****","null","16507","23","null","null","0","20","null","null","9","null","11","null","31","null","20","null","0","20","null","null",
"0500000US28063","Jefferson County, Mississippi","7463","*****","*****","null","7422","52","null","null","0","18","null","null","0","null","18","null","32","null","48","null","9","14","null","null",
"0500000US28065","Jefferson Davis County, Mississippi","11639","*****","*****","null","11619","25","null","null","0","20","null","null","10","null","18","null","10","null","17","null","0","20","null","null",
"0500000US28067","Jones County, Mississippi","68328","*****","*****","null","66161","209","null","null","10","17","null","null","317","null","150","null","345","null","132","null","1495","193","null","null",
"0500000US28069","Kemper County, Mississippi","10082","*****","*****","null","10028","48","null","null","0","20","null","null","54","null","48","null","0","null","20","null","0","20","null","null",
"0500000US28071","Lafayette County, Mississippi","52744","*****","*****","null","50519","354","null","null","71","75","null","null","320","null","166","null","719","null","292","null","1115","262","null","null",
"0500000US28073","Lamar County, Mississippi","60517","*****","*****","null","58293","398","null","null","0","30","null","null","541","null","200","null","798","null","269","null","885","272","null","null",
"0500000US28075","Lauderdale County, Mississippi","78221","*****","*****","null","76314","280","null","null","69","57","null","null","471","null","195","null","541","null","157","null","826","251","null","null",
"0500000US28077","Lawrence County, Mississippi","12659","*****","*****","null","12639","16","null","null","0","20","null","null","12","null","17","null","7","null","8","null","1","3","null","null",
"0500000US28079","Leake County, Mississippi","22936","*****","*****","null","22352","91","null","null","136","150","null","null","11","null","19","null","11","null","20","null","426","170","null","null",
"0500000US28081","Lee County, Mississippi","84840","*****","*****","null","82933","280","null","null","46","54","null","null","393","null","147","null","429","null","128","null","1039","235","null","null",
"0500000US28083","Leflore County, Mississippi","30113","*****","*****","null","29507","133","null","null","16","24","null","null","95","null","68","null","88","null","77","null","407","127","null","null",
"0500000US28085","Lincoln County, Mississippi","34542","*****","*****","null","34192","273","null","null","0","27","null","null","176","null","185","null","99","null","101","null","75","96","null","null",
"0500000US28087","Lowndes County, Mississippi","59558","*****","*****","null","57323","422","null","null","171","108","null","null","436","null","161","null","854","null","296","null","774","287","null","null",
"0500000US28089","Madison County, Mississippi","102212","*****","*****","null","97639","448","null","null","64","72","null","null","539","null","136","null","1654","null","356","null","2316","340","null","null",
"0500000US28091","Marion County, Mississippi","25466","*****","*****","null","25097","185","null","null","0","24","null","null","84","null","54","null","66","null","56","null","219","156","null","null",
"0500000US28093","Marshall County, Mississippi","35981","*****","*****","null","35312","223","null","null","0","27","null","null","116","null","89","null","219","null","132","null","334","233","null","null",
"0500000US28095","Monroe County, Mississippi","35967","*****","*****","null","35691","113","null","null","0","27","null","null","63","null","42","null","79","null","51","null","134","75","null","null",
"0500000US28097","Montgomery County, Mississippi","10309","*****","*****","null","10198","96","null","null","0","20","null","null","20","null","26","null","3","null","6","null","88","94","null","null",
"0500000US28099","Neshoba County, Mississippi","29437","*****","*****","null","29022","122","null","null","0","24","null","null","95","null","57","null","110","null","48","null","210","98","null","null",
"0500000US28101","Newton County, Mississippi","21437","*****","*****","null","21122","117","null","null","0","24","null","null","51","null","52","null","129","null","94","null","135","98","null","null",
"0500000US28103","Noxubee County, Mississippi","10942","*****","*****","null","10736","91","null","null","11","20","null","null","42","null","58","null","21","null","20","null","132","68","null","null",
"0500000US28105","Oktibbeha County, Mississippi","49392","*****","*****","null","46999","322","null","null","114","134","null","null","216","null","127","null","428","null","158","null","1635","293","null","null",
"0500000US28107","Panola County, Mississippi","34229","*****","*****","null","33745","152","null","null","13","26","null","null","111","null","94","null","64","null","75","null","296","145","null","null",
"0500000US28109","Pearl River County, Mississippi","55049","*****","*****","null","53821","326","null","null","7","11","null","null","323","null","192","null","434","null","187","null","464","195","null","null",
"0500000US28111","Perry County, Mississippi","12047","*****","*****","null","11995","36","null","null","0","20","null","null","20","null","26","null","25","null","25","null","7","11","null","null",
"0500000US28113","Pike County, Mississippi","39763","*****","*****","null","39429","156","null","null","18","23","null","null","89","null","67","null","95","null","53","null","132","118","null","null",
"0500000US28115","Pontotoc County, Mississippi","31075","*****","*****","null","29822","296","null","null","5","7","null","null","140","null","119","null","155","null","171","null","953","182","null","null",
"0500000US28117","Prentiss County, Mississippi","25389","*****","*****","null","25047","129","null","null","63","87","null","null","90","null","63","null","168","null","102","null","21","21","null","null",
"0500000US28119","Quitman County, Mississippi","7537","*****","*****","null","7371","173","null","null","4","7","null","null","100","null","132","null","15","null","17","null","47","46","null","null",
"0500000US28121","Rankin County, Mississippi","149645","*****","*****","null","144512","591","null","null","202","136","null","null","860","null","279","null","1777","null","286","null","2294","404","null","null",
"0500000US28123","Scott County, Mississippi","28399","*****","*****","null","26449","201","null","null","179","213","null","null","57","null","61","null","188","null","80","null","1526","237","null","null",
"0500000US28125","Sharkey County, Mississippi","4631","192","null","null","4549","199","null","null","0","13","null","null","6","null","13","null","16","null","21","null","60","62","null","null",
"0500000US28127","Simpson County, Mississippi","27215","*****","*****","null","27064","84","null","null","0","24","null","null","33","null","32","null","53","null","36","null","65","68","null","null",
"0500000US28129","Smith County, Mississippi","16114","*****","*****","null","16040","35","null","null","12","19","null","null","42","null","31","null","2","null","4","null","18","34","null","null",
"0500000US28131","Stone County, Mississippi","17981","*****","*****","null","17636","216","null","null","0","20","null","null","234","null","209","null","70","null","65","null","41","40","null","null",
"0500000US28133","Sunflower County, Mississippi","26915","*****","*****","null","26670","129","null","null","22","37","null","null","36","null","39","null","126","null","96","null","61","54","null","null",
"0500000US28135","Tallahatchie County, Mississippi","14552","*****","*****","null","13670","182","null","null","15","20","null","null","63","null","70","null","126","null","67","null","678","131","null","null",
"0500000US28137","Tate County, Mississippi","28333","*****","*****","null","27627","117","null","null","0","24","null","null","152","null","95","null","210","null","105","null","344","181","null","null",
